cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.20E-06,31,184,185,,,
2.00E-06,29,186,187,,,
2.20E-06,38,184,185,,,
1.90E-06,37,185,186,,,
1.90E-06,13,184,185,,,
3.10E-06,3,183,184,,,
1.80E-06,33,182,183,,,
1.90E-06,6,183,184,,,
1.60E-06,34,185,186,,,
1.60E-06,28,184,185,,,
1.50E-06,40,186,187,,,
1.50E-06,21,186,187,,,
1.50E-06,24,186,187,,,
1.50E-06,36,187,188,,,
2.10E-06,29,189,190,,,
2.60E-06,25,190,191,,,
2.00E-06,4,191,192,,,
2.10E-06,21,193,194,,,
1.50E-06,35,196,197,,,
1.30E-06,14,199,200,,,
1.30E-06,18,196,197,,,
1.40E-06,37,194,195,,,
1.30E-06,7,196,197,,,
1.20E-06,18,198,199,,,
1.50E-06,32,202,203,,,
1.40E-06,27,204,205,,,
1.40E-06,12,205,206,,,
1.70E-06,24,205,206,,,
1.30E-06,18,209,210,,,
1.30E-06,41,203,204,,,
2.10E-06,14,204,205,,,
1.40E-06,12,203,204,,,
1.30E-06,36,198,199,,,
1.20E-06,7,200,201,,,
1.70E-06,39,202,203,,,
1.40E-06,40,203,204,,,
1.20E-06,36,209,210,,,
1.30E-06,14,211,212,,,
1.70E-06,8,209,210,,,
1.50E-06,33,211,212,,,
1.60E-06,34,211,212,,,
1.60E-06,33,211,212,,,
1.50E-06,4,210,211,,,
1.60E-06,22,212,213,,,
1.60E-06,26,208,209,,,
1.50E-06,42,207,208,,,
1.70E-06,15,203,204,,,
1.50E-06,27,205,206,,,
1.60E-06,45,203,204,,,
1.50E-06,21,204,205,,,
1.50E-06,20,204,205,,,
3.40E-06,18,205,206,,,
1.40E-06,30,209,210,,,
1.20E-06,30,211,212,,,
1.40E-06,2,212,213,,,
1.50E-06,38,212,213,,,
1.30E-06,16,211,212,,,
1.30E-06,16,213,214,,,
1.30E-06,27,213,214,,,
1.30E-06,4,214,215,,,
1.30E-06,39,215,216,,,
3.10E-06,35,215,216,,,
1.90E-06,42,215,216,,,
1.40E-06,9,213,214,,,
1.30E-06,20,215,216,,,
1.40E-06,42,214,215,,,
2.50E-06,3,217,218,,,
2.30E-06,10,218,219,,,
1.30E-06,5,216,217,,,
1.20E-06,14,217,218,,,
1.20E-06,15,219,220,,,
1.80E-06,8,220,221,,,
2.50E-06,24,221,222,,,
1.50E-06,33,221,222,,,
1.80E-06,3,230,231,,,
1.50E-06,11,232,233,,,
1.40E-06,31,226,227,,,
1.30E-06,39,227,228,,,
1.30E-06,24,227,228,,,
1.30E-06,45,229,230,,,
1.30E-06,4,229,230,,,
1.30E-06,20,230,231,,,
1.30E-06,21,229,230,,,
1.30E-06,32,230,231,,,
1.30E-06,22,232,233,,,
1.40E-06,22,237,238,,,
1.50E-06,4,238,239,,,
1.40E-06,40,236,237,,,
1.20E-05,39,241,242,,,
1.60E-06,44,240,241,,,
1.40E-06,40,238,239,,,
1.50E-06,42,240,241,,,
2.80E-06,2,241,242,,,
1.60E-06,40,242,243,,,
1.30E-06,25,243,244,,,
1.40E-06,16,243,244,,,
1.70E-06,7,244,245,,,
1.40E-06,33,244,245,,,
1.20E-06,37,238,239,,,
1.60E-06,14,238,239,,,
1.30E-06,14,238,239,,,
1.40E-06,21,235,236,,,
1.30E-06,40,233,234,,,
1.30E-06,34,233,234,,,
1.40E-06,7,231,232,,,
2.10E-06,8,232,233,,,
1.30E-06,14,227,228,,,
1.40E-06,37,227,228,,,
1.40E-06,11,210,211,,,
1.20E-06,18,211,212,,,
1.40E-06,4,211,212,,,
1.80E-06,24,207,208,,,
1.30E-06,12,203,204,,,
1.30E-06,13,203,204,,,
1.30E-06,20,204,205,,,
1.40E-06,8,200,201,,,
1.20E-06,2,199,200,,,
1.30E-06,15,200,201,,,
1.60E-06,26,202,203,,,
1.60E-06,38,204,205,,,
1.40E-06,26,202,203,,,
1.30E-06,24,198,199,,,
1.20E-06,38,199,200,,,
2.00E-06,10,198,199,,,
4.30E-06,32,199,200,,,
1.40E-06,19,201,202,,,
1.30E-06,37,201,202,,,
1.30E-06,26,201,202,,,
1.20E-06,35,199,200,,,
1.50E-06,44,194,195,,,
1.40E-06,14,197,198,,,
1.30E-06,37,197,198,,,
1.30E-06,23,198,199,,,
1.30E-06,5,198,199,,,
1.20E-06,15,199,200,,,
1.70E-06,33,202,203,,,
1.60E-06,22,201,202,,,
1.70E-06,7,202,203,,,
1.70E-06,43,202,203,,,
1.50E-06,5,201,202,,,
1.50E-06,32,201,202,,,
1.50E-06,21,201,202,,,
1.50E-06,22,200,201,,,
1.70E-06,30,193,194,,,
1.90E-06,31,191,192,,,
1.70E-06,45,192,193,,,
1.50E-06,23,193,194,,,
1.50E-06,19,193,194,,,
1.50E-06,45,193,194,,,
1.60E-06,20,196,197,,,
1.60E-06,17,192,193,,,
1.50E-06,31,192,193,,,
1.70E-06,27,185,186,,,
1.60E-06,16,186,187,,,
1.50E-06,16,187,188,,,
1.30E-06,40,189,190,,,
1.30E-06,4,183,184,,,
1.30E-06,38,183,184,,,
1.20E-06,45,184,185,,,
1.30E-06,23,183,184,,,
2.00E-06,17,185,186,,,
1.40E-06,45,181,182,,,
1.40E-06,10,176,177,,,
1.60E-06,21,172,173,,,
1.80E-06,22,167,168,,,
2.20E-06,39,167,168,,,
1.30E-06,34,163,164,,,
1.30E-06,9,164,165,,,
1.20E-06,45,166,167,,,
2.40E-06,43,163,164,,,
1.40E-06,24,165,166,,,
1.30E-06,20,166,167,,,
1.30E-06,30,167,168,,,
1.30E-06,27,168,169,,,
1.60E-06,18,171,172,,,
1.60E-06,23,169,170,,,
1.70E-06,24,169,170,,,
2.30E-06,2,171,172,,,
1.50E-06,40,172,173,,,
1.40E-06,17,173,174,,,
1.60E-06,4,172,173,,,
1.40E-06,40,173,174,,,
1.50E-06,27,174,175,,,
1.40E-06,17,173,174,,,
1.30E-06,15,174,175,,,
1.40E-06,7,173,174,,,
1.30E-06,42,171,172,,,
1.30E-06,42,173,174,,,
1.20E-06,38,174,175,,,
1.40E-06,11,178,179,,,
1.30E-06,5,175,176,,,
1.40E-06,12,174,175,,,
1.40E-06,26,173,174,,,
1.30E-06,29,168,169,,,
1.20E-06,12,166,167,,,
1.80E-06,31,164,165,,,
1.30E-06,36,168,169,,,
1.40E-06,23,167,168,,,
1.50E-06,6,172,173,,,
1.90E-06,16,170,171,,,
1.50E-06,36,171,172,,,
1.50E-06,6,171,172,,,
1.50E-06,16,172,173,,,
1.60E-06,7,172,173,,,
1.90E-06,19,173,174,,,
2.60E-06,5,170,171,,,
1.30E-06,32,171,172,,,
1.30E-06,44,172,173,,,
1.40E-06,12,173,174,,,
1.30E-06,31,179,180,,,
1.30E-06,22,178,179,,,
4.00E-06,17,175,176,,,
1.50E-06,45,174,175,,,
1.40E-06,2,171,172,,,
1.40E-06,11,173,174,,,
1.40E-06,5,173,174,,,
1.50E-06,38,176,177,,,
1.80E-06,38,177,178,,,
1.40E-06,5,184,185,,,
1.40E-06,45,183,184,,,
1.30E-06,31,182,183,,,
1.50E-06,29,178,179,,,
1.30E-06,20,176,177,,,
1.30E-06,24,176,177,,,
1.30E-06,17,176,177,,,
1.20E-06,12,177,178,,,
1.30E-06,11,178,179,,,
1.40E-06,40,178,179,,,
1.50E-06,4,176,177,,,
1.30E-06,22,178,179,,,
1.30E-06,27,178,179,,,
1.20E-06,21,178,179,,,
1.80E-06,15,183,184,,,
1.60E-06,30,181,182,,,
1.90E-06,30,183,184,,,
2.10E-06,15,184,185,,,
1.50E-06,44,184,185,,,
1.50E-06,4,183,184,,,
1.30E-06,14,185,186,,,
1.40E-06,9,184,185,,,
1.20E-06,35,185,186,,,
1.30E-06,38,185,186,,,
1.30E-06,8,182,183,,,
1.30E-06,35,182,183,,,
1.20E-06,31,183,184,,,
1.60E-06,35,181,182,,,
1.20E-06,29,180,181,,,
1.40E-06,23,176,177,,,
1.30E-06,19,177,178,,,
1.40E-06,22,179,180,,,
1.30E-06,35,181,182,,,
1.30E-06,30,182,183,,,
1.30E-06,37,180,181,,,
1.40E-06,19,181,182,,,
1.30E-06,28,183,184,,,
1.30E-06,21,185,186,,,
1.40E-06,36,186,187,,,
1.30E-06,7,188,189,,,
1.30E-06,42,188,189,,,
1.50E-06,20,189,190,,,
1.30E-06,32,190,191,,,
1.40E-06,4,194,195,,,
1.30E-06,12,195,196,,,
1.30E-06,44,197,198,,,
1.40E-06,4,195,196,,,
1.40E-06,18,195,196,,,
1.30E-06,2,195,196,,,
1.30E-06,4,196,197,,,
1.20E-06,1,197,198,,,
1.30E-06,37,198,199,,,
1.60E-06,2,196,197,,,
1.30E-06,22,197,198,,,
1.40E-06,8,196,197,,,
1.30E-06,32,199,200,,,
1.20E-06,41,200,201,,,
1.90E-06,17,204,205,,,
2.20E-06,35,205,206,,,
1.90E-06,14,205,206,,,
1.30E-06,34,208,209,,,
1.20E-06,40,210,211,,,
1.30E-06,42,213,214,,,
1.30E-06,1,215,216,,,
3.30E-06,38,213,214,,,
1.60E-06,8,207,208,,,
1.90E-06,34,207,208,,,
1.30E-06,22,205,206,,,
1.20E-06,4,206,207,,,
1.70E-06,6,207,208,,,
1.50E-06,31,208,209,,,
1.50E-06,23,209,210,,,
1.30E-06,37,208,209,,,
1.20E-06,7,209,210,,,
1.30E-06,8,210,211,,,
2.60E-06,37,209,210,,,
1.50E-06,29,210,211,,,
1.60E-06,11,210,211,,,
2.10E-06,26,210,211,,,
1.60E-06,37,208,209,,,
1.50E-06,17,208,209,,,
1.50E-06,16,210,211,,,
1.50E-06,1,212,213,,,
1.50E-06,11,213,214,,,
1.40E-06,8,208,209,,,
1.80E-06,19,209,210,,,
1.30E-06,26,210,211,,,
1.30E-06,7,208,209,,,
1.30E-06,32,205,206,,,
1.50E-06,14,206,207,,,
1.30E-06,27,207,208,,,
1.30E-06,1,206,207,,,
2.20E-06,31,202,203,,,
1.40E-06,36,202,203,,,
1.20E-06,17,204,205,,,
1.30E-06,2,204,205,,,
1.20E-06,27,205,206,,,
1.30E-06,38,206,207,,,
2.40E-06,19,208,209,,,
1.40E-06,8,208,209,,,
1.30E-06,18,208,209,,,
1.70E-06,19,208,209,,,
1.40E-06,37,206,207,,,
1.50E-06,2,199,200,,,
1.20E-06,36,200,201,,,
1.30E-06,28,201,202,,,
1.40E-06,26,204,205,,,
1.60E-06,35,200,201,,,
1.20E-06,36,201,202,,,
1.30E-06,30,203,204,,,
1.30E-06,27,204,205,,,
1.30E-06,41,204,205,,,
1.20E-06,9,205,206,,,
1.60E-06,20,205,206,,,
1.40E-06,27,207,208,,,
2.40E-06,21,207,208,,,
1.30E-06,25,209,210,,,
1.50E-06,37,213,214,,,
1.30E-06,16,216,217,,,
2.00E-06,31,213,214,,,
1.40E-06,31,214,215,,,
1.70E-06,36,214,215,,,
1.50E-06,27,210,211,,,
1.30E-06,44,209,210,,,
1.20E-06,41,210,211,,,
2.50E-06,23,205,206,,,
2.60E-06,14,204,205,,,
1.60E-06,34,195,196,,,
2.30E-06,14,196,197,,,
2.20E-06,2,201,202,,,
1.60E-06,24,200,201,,,
1.30E-06,27,201,202,,,
1.30E-06,35,200,201,,,
1.60E-06,29,203,204,,,
1.70E-06,38,202,203,,,
1.50E-06,40,201,202,,,
1.50E-06,9,200,201,,,
2.50E-06,33,201,202,,,
2.00E-06,21,201,202,,,
1.80E-06,45,203,204,,,
1.60E-06,19,204,205,,,
1.50E-06,3,208,209,,,
1.50E-06,37,207,208,,,
2.00E-06,33,209,210,,,
1.50E-06,17,207,208,,,
1.50E-06,28,208,209,,,
1.50E-06,27,205,206,,,
1.40E-06,3,206,207,,,
1.50E-06,37,208,209,,,
1.70E-06,23,208,209,,,
1.30E-06,18,208,209,,,
2.90E-06,40,214,215,,,
1.30E-06,1,216,217,,,
1.30E-06,23,217,218,,,
1.30E-06,36,214,215,,,
1.30E-06,12,214,215,,,
1.30E-06,40,215,216,,,
1.20E-06,14,217,218,,,
1.40E-06,6,219,220,,,
1.30E-06,13,220,221,,,
1.30E-06,26,221,222,,,
1.30E-06,6,221,222,,,
1.30E-06,1,217,218,,,
1.40E-06,40,214,215,,,
1.30E-06,6,214,215,,,
1.30E-06,25,215,216,,,
1.40E-06,18,219,220,,,
1.30E-06,18,220,221,,,
1.30E-06,31,219,220,,,
1.90E-06,23,223,224,,,
1.30E-06,30,224,225,,,
1.30E-06,6,225,226,,,
1.30E-06,32,229,230,,,
2.20E-06,15,228,229,,,
1.40E-06,8,227,228,,,
1.40E-06,20,220,221,,,
1.50E-06,3,220,221,,,
1.20E-06,45,222,223,,,
1.30E-06,5,222,223,,,
1.30E-06,43,221,222,,,
2.30E-06,18,229,230,,,
1.90E-06,11,230,231,,,
1.30E-06,11,232,233,,,
1.20E-06,36,231,232,,,
1.30E-06,29,231,232,,,
1.40E-06,6,232,233,,,
2.10E-06,40,232,233,,,
1.20E-06,5,235,236,,,
1.40E-06,16,231,232,,,
1.40E-06,37,229,230,,,
2.50E-06,9,229,230,,,
3.10E-06,18,231,232,,,
1.40E-06,30,232,233,,,
1.30E-06,3,231,232,,,
3.50E-06,15,231,232,,,
1.90E-06,44,231,232,,,
1.50E-06,17,232,233,,,
1.70E-06,39,231,232,,,
2.10E-06,30,232,233,,,
2.40E-06,25,231,232,,,
1.60E-06,38,232,233,,,
1.50E-06,2,232,233,,,
1.70E-06,20,229,230,,,
1.50E-06,38,226,227,,,
1.90E-06,28,222,223,,,
1.70E-06,31,220,221,,,
1.60E-06,36,220,221,,,
1.50E-06,30,221,222,,,
1.70E-06,24,220,221,,,
1.50E-06,20,221,222,,,
1.50E-06,8,219,220,,,
2.50E-06,34,220,221,,,
1.50E-06,38,224,225,,,
1.60E-06,26,225,226,,,
1.50E-06,32,227,228,,,
1.50E-06,34,227,228,,,
3.00E-06,23,225,226,,,
1.40E-06,36,227,228,,,
1.40E-06,21,228,229,,,
1.50E-06,24,232,233,,,
1.70E-06,15,231,232,,,
1.40E-06,34,228,229,,,
1.20E-06,15,229,230,,,
1.30E-06,10,232,233,,,
1.30E-06,10,231,232,,,
1.80E-06,38,232,233,,,
1.30E-06,11,232,233,,,
1.30E-06,6,233,234,,,
1.40E-06,24,236,237,,,
1.20E-06,8,236,237,,,
1.30E-06,32,237,238,,,
1.20E-06,24,239,240,,,
1.20E-06,27,240,241,,,
1.40E-06,11,236,237,,,
1.30E-06,20,237,238,,,
1.40E-06,36,229,230,,,
1.30E-06,41,233,234,,,
1.30E-06,21,233,234,,,
1.30E-06,45,234,235,,,
1.30E-06,24,232,233,,,
1.30E-06,31,232,233,,,
1.30E-06,6,230,231,,,
1.50E-06,32,227,228,,,
1.50E-06,7,224,225,,,
1.30E-06,31,225,226,,,
1.20E-06,1,227,228,,,
1.20E-06,26,226,227,,,
1.20E-06,38,228,229,,,
1.70E-06,35,223,224,,,
1.20E-06,26,224,225,,,
1.40E-06,26,224,225,,,
1.20E-06,23,224,225,,,
1.20E-06,26,223,224,,,
1.30E-06,17,222,223,,,
1.20E-06,3,222,223,,,
1.20E-06,37,225,226,,,
1.20E-06,7,226,227,,,
1.30E-06,44,227,228,,,
1.40E-06,1,223,224,,,
1.30E-06,14,220,221,,,
1.40E-06,2,217,218,,,
1.20E-06,29,218,219,,,
1.40E-06,15,217,218,,,
1.50E-06,42,221,222,,,
1.30E-06,12,221,222,,,
1.60E-06,13,224,225,,,
2.00E-06,12,223,224,,,
1.50E-06,27,224,225,,,
1.50E-06,18,220,221,,,
1.60E-06,43,217,218,,,
1.70E-06,21,219,220,,,
1.60E-06,32,219,220,,,
2.80E-06,4,219,220,,,
1.60E-06,7,217,218,,,
1.50E-06,7,220,221,,,
1.50E-06,5,219,220,,,
1.40E-06,5,220,221,,,
1.30E-06,27,221,222,,,
3.30E-06,34,221,222,,,
1.60E-06,22,223,224,,,
1.70E-06,7,223,224,,,
1.40E-06,34,224,225,,,
3.00E-06,26,229,230,,,
1.70E-06,45,227,228,,,
1.50E-06,42,220,221,,,
1.50E-06,6,222,223,,,
1.50E-06,29,224,225,,,
1.40E-06,42,226,227,,,
1.50E-06,37,223,224,,,
2.90E-06,4,220,221,,,
2.20E-06,11,221,222,,,
1.50E-06,9,224,225,,,
1.60E-06,13,221,222,,,
1.50E-06,29,222,223,,,
1.40E-06,2,223,224,,,
3.60E-06,18,224,225,,,
1.50E-06,30,226,227,,,
1.60E-06,2,228,229,,,
1.60E-06,36,228,229,,,
1.40E-06,30,227,228,,,
1.30E-06,18,228,229,,,
2.70E-06,26,230,231,,,
2.20E-06,9,228,229,,,
1.30E-06,41,229,230,,,
1.30E-06,39,229,230,,,
1.30E-06,28,231,232,,,
1.30E-06,19,232,233,,,
1.30E-06,43,232,233,,,
1.20E-06,19,235,236,,,
1.80E-06,45,238,239,,,
1.30E-06,33,239,240,,,
1.30E-06,15,240,241,,,
1.20E-06,9,235,236,,,
1.40E-06,2,235,236,,,
1.60E-06,24,235,236,,,
1.30E-06,35,237,238,,,
1.30E-06,19,237,238,,,
1.60E-06,43,235,236,,,
1.30E-06,40,233,234,,,
1.50E-06,9,227,228,,,
1.30E-06,27,226,227,,,
1.40E-06,29,223,224,,,
1.20E-06,28,226,227,,,
5.60E-06,22,225,226,,,
1.40E-06,9,226,227,,,
2.00E-06,23,229,230,,,
1.40E-06,12,230,231,,,
1.40E-06,42,234,235,,,
1.30E-06,38,235,236,,,
1.30E-06,39,235,236,,,
2.30E-06,19,236,237,,,
1.40E-06,33,237,238,,,
1.30E-06,41,237,238,,,
1.60E-06,13,237,238,,,
1.80E-06,20,238,239,,,
1.40E-06,32,238,239,,,
1.30E-06,3,239,240,,,
1.40E-06,25,240,241,,,
1.70E-06,29,239,240,,,
1.30E-06,39,243,244,,,
1.80E-06,25,243,244,,,
1.50E-06,44,246,247,,,
1.40E-06,37,239,240,,,
1.50E-06,17,240,241,,,
1.60E-06,43,242,243,,,
1.20E-06,44,246,247,,,
1.30E-06,7,244,245,,,
1.30E-06,14,245,246,,,
1.30E-06,6,246,247,,,
1.50E-06,44,239,240,,,
1.30E-06,9,241,242,,,
1.20E-06,45,243,244,,,
1.60E-06,15,235,236,,,
2.00E-06,28,235,236,,,
1.60E-06,20,234,235,,,
1.60E-06,8,234,235,,,
1.50E-06,45,235,236,,,
1.50E-06,15,235,236,,,
1.30E-06,12,236,237,,,
1.30E-06,2,235,236,,,
1.30E-06,1,235,236,,,
1.30E-06,26,231,232,,,
1.30E-06,33,227,228,,,
1.30E-06,24,228,229,,,
1.60E-06,33,226,227,,,
1.30E-06,39,228,229,,,
1.90E-06,16,230,231,,,
1.40E-06,6,232,233,,,
1.30E-06,2,231,232,,,
1.70E-06,31,227,228,,,
1.30E-06,19,227,228,,,
1.30E-06,36,226,227,,,
1.70E-06,21,225,226,,,
1.30E-06,15,228,229,,,
2.50E-06,14,229,230,,,
1.30E-06,13,227,228,,,
1.20E-06,1,226,227,,,
1.30E-06,12,224,225,,,
1.20E-06,21,226,227,,,
1.40E-06,6,225,226,,,
1.30E-06,27,223,224,,,
1.60E-06,16,223,224,,,
1.40E-06,15,220,221,,,
1.30E-06,43,214,215,,,
1.30E-06,31,216,217,,,
1.20E-06,6,218,219,,,
1.70E-06,32,213,214,,,
1.40E-06,41,213,214,,,
1.30E-06,45,210,211,,,
1.30E-06,26,210,211,,,
1.30E-06,39,209,210,,,
1.40E-06,33,209,210,,,
1.20E-06,15,208,209,,,
1.30E-06,43,207,208,,,
1.40E-06,6,207,208,,,
2.50E-06,34,209,210,,,
1.40E-06,42,212,213,,,
1.30E-06,44,212,213,,,
1.30E-06,5,215,216,,,
2.30E-06,11,219,220,,,
1.40E-06,8,223,224,,,
1.20E-06,43,222,223,,,
1.30E-06,36,223,224,,,
1.40E-06,23,223,224,,,
1.30E-06,37,223,224,,,
2.30E-06,20,224,225,,,
1.90E-06,43,229,230,,,
1.40E-06,34,230,231,,,
2.10E-06,38,231,232,,,
1.30E-06,21,232,233,,,
1.30E-06,3,233,234,,,
2.40E-06,11,237,238,,,
1.30E-06,27,238,239,,,
1.30E-06,12,239,240,,,
1.30E-06,14,240,241,,,
1.30E-06,35,240,241,,,
1.30E-06,17,239,240,,,
1.90E-06,23,242,243,,,
1.40E-06,33,243,244,,,
1.40E-06,35,244,245,,,
1.50E-06,23,245,246,,,
1.80E-06,42,239,240,,,
1.50E-06,2,240,241,,,
1.80E-06,26,239,240,,,
1.70E-06,31,238,239,,,
1.40E-06,27,235,236,,,
1.20E-06,18,236,237,,,
2.70E-06,15,237,238,,,
1.30E-06,20,237,238,,,
1.40E-06,44,236,237,,,
1.40E-06,15,234,235,,,
1.80E-06,17,233,234,,,
1.50E-06,23,235,236,,,
1.30E-06,42,234,235,,,
1.30E-06,25,234,235,,,
1.30E-06,45,234,235,,,
1.20E-06,38,233,234,,,
1.70E-06,36,229,230,,,
1.50E-06,3,230,231,,,
1.50E-06,26,230,231,,,
1.90E-06,2,232,233,,,
1.90E-06,45,235,236,,,
1.40E-06,15,236,237,,,
1.30E-06,14,238,239,,,
1.30E-06,1,239,240,,,
1.50E-06,3,238,239,,,
1.30E-06,17,239,240,,,
1.50E-06,29,240,241,,,
1.30E-06,6,244,245,,,
1.20E-06,20,242,243,,,
1.20E-06,4,243,244,,,
1.20E-06,35,243,244,,,
1.30E-06,37,244,245,,,
1.20E-06,23,244,245,,,
1.30E-06,17,244,245,,,
1.20E-06,40,243,244,,,
1.60E-06,19,242,243,,,
1.30E-06,12,243,244,,,
1.30E-06,23,243,244,,,
1.30E-06,11,245,246,,,
1.20E-06,4,246,247,,,
2.20E-06,26,251,252,,,
1.30E-06,20,249,250,,,
1.40E-06,20,251,252,,,
1.40E-06,26,244,245,,,
2.50E-06,6,245,246,,,
1.30E-06,15,244,245,,,
2.00E-06,15,243,244,,,
1.40E-06,21,239,240,,,
1.20E-06,19,242,243,,,
2.00E-06,38,240,241,,,
2.40E-06,31,238,239,,,
2.20E-06,23,239,240,,,
2.00E-06,9,238,239,,,
1.70E-06,12,243,244,,,
1.40E-06,15,241,242,,,
1.30E-06,4,240,241,,,
1.20E-06,34,242,243,,,
1.30E-06,18,243,244,,,
1.20E-06,23,242,243,,,
1.20E-06,21,243,244,,,
1.30E-06,15,244,245,,,
1.60E-06,4,246,247,,,
1.20E-06,3,247,248,,,
2.00E-06,25,247,248,,,
1.40E-06,16,247,248,,,
1.30E-06,30,249,250,,,
1.30E-06,45,249,250,,,
1.30E-06,31,246,247,,,
1.30E-06,8,247,248,,,
1.40E-06,7,248,249,,,
1.50E-06,22,245,246,,,
1.30E-06,33,245,246,,,
1.30E-06,44,247,248,,,
1.30E-06,24,246,247,,,
1.30E-06,7,246,247,,,
1.40E-06,14,234,235,,,
2.60E-06,23,232,233,,,
1.30E-06,35,234,235,,,
1.20E-06,36,235,236,,,
1.30E-06,10,233,234,,,
1.20E-06,20,234,235,,,
1.30E-06,19,234,235,,,
1.50E-06,12,227,228,,,
1.30E-06,26,228,229,,,
1.40E-06,10,231,232,,,
1.20E-06,19,232,233,,,
1.40E-06,5,238,239,,,
2.30E-06,30,237,238,,,
1.40E-06,19,237,238,,,
1.30E-06,41,238,239,,,
1.40E-06,39,236,237,,,
1.20E-06,34,237,238,,,
1.30E-06,7,240,241,,,
1.20E-06,42,239,240,,,
3.30E-06,4,240,241,,,
1.90E-06,30,241,242,,,
2.10E-06,15,242,243,,,
1.30E-06,40,243,244,,,
1.30E-06,2,244,245,,,
1.40E-06,28,246,247,,,
2.00E-06,45,248,249,,,
1.30E-06,12,251,252,,,
1.80E-06,24,248,249,,,
1.40E-06,40,249,250,,,
1.40E-06,45,244,245,,,
1.20E-06,40,243,244,,,
1.20E-06,41,244,245,,,
1.30E-06,3,245,246,,,
1.40E-06,9,250,251,,,
1.40E-06,7,247,248,,,
1.20E-06,41,247,248,,,
1.30E-06,9,246,247,,,
1.20E-06,15,246,247,,,
1.90E-06,37,237,238,,,
1.90E-06,17,238,239,,,
1.80E-06,36,240,241,,,
3.70E-06,44,240,241,,,
1.40E-06,28,241,242,,,
2.60E-06,37,242,243,,,
1.40E-06,12,245,246,,,
1.30E-06,5,249,250,,,
1.20E-06,7,246,247,,,
1.20E-06,44,247,248,,,
1.70E-06,5,250,251,,,
3.70E-06,2,253,254,,,
1.60E-06,7,253,254,,,
2.10E-06,18,253,254,,,
1.40E-06,4,253,254,,,
1.30E-06,30,254,255,,,
2.10E-06,22,256,257,,,
3.00E-06,10,257,258,,,
1.20E-06,1,259,260,,,
1.30E-06,29,259,260,,,
1.30E-06,7,257,258,,,
1.40E-06,28,246,247,,,
1.40E-06,29,246,247,,,
1.20E-06,41,246,247,,,
1.20E-06,43,247,248,,,
1.50E-06,4,245,246,,,
1.30E-06,6,246,247,,,
1.20E-06,11,245,246,,,
1.80E-06,26,245,246,,,
1.30E-06,29,246,247,,,
1.40E-06,38,250,251,,,
1.30E-06,45,250,251,,,
2.00E-06,16,249,250,,,
2.20E-06,37,252,253,,,
1.30E-06,36,249,250,,,
1.20E-06,1,247,248,,,
1.20E-06,45,248,249,,,
1.50E-06,29,243,244,,,
1.20E-06,25,244,245,,,
1.30E-06,39,244,245,,,
1.30E-06,20,243,244,,,
1.20E-06,4,244,245,,,
1.40E-06,20,247,248,,,
1.70E-06,34,250,251,,,
1.60E-06,37,248,249,,,
1.30E-06,37,245,246,,,
1.40E-06,31,239,240,,,
1.20E-06,9,238,239,,,
1.20E-06,24,239,240,,,
1.80E-06,30,240,241,,,
1.60E-06,21,239,240,,,
1.30E-06,34,241,242,,,
1.30E-06,5,241,242,,,
1.70E-06,7,243,244,,,
1.30E-06,36,237,238,,,
1.90E-06,16,239,240,,,
1.80E-06,25,243,244,,,
1.40E-06,11,245,246,,,
1.30E-06,41,246,247,,,
1.30E-06,33,247,248,,,
1.20E-06,9,248,249,,,
1.40E-06,10,245,246,,,
1.50E-06,44,245,246,,,
1.80E-06,11,245,246,,,
2.00E-06,35,247,248,,,
1.80E-06,17,241,242,,,
1.40E-06,41,241,242,,,
2.20E-06,12,242,243,,,
1.30E-06,43,245,246,,,
1.30E-06,22,247,248,,,
1.20E-06,9,248,249,,,
4.00E-06,21,250,251,,,
1.60E-06,27,252,253,,,
1.50E-06,8,251,252,,,
1.40E-06,38,254,255,,,
1.20E-06,25,253,254,,,
1.30E-06,43,251,252,,,
1.40E-06,28,248,249,,,
1.50E-06,33,248,249,,,
1.50E-06,1,253,254,,,
1.30E-06,20,251,252,,,
1.20E-06,16,252,253,,,
2.20E-06,21,255,256,,,
1.30E-06,35,255,256,,,
2.60E-06,23,255,256,,,
1.50E-06,18,254,255,,,
1.60E-06,38,255,256,,,
1.30E-06,31,254,255,,,
1.70E-06,4,254,255,,,
2.20E-06,17,253,254,,,
2.50E-06,23,250,251,,,
1.70E-06,31,248,249,,,
2.60E-06,6,250,251,,,
2.20E-06,41,245,246,,,
1.70E-06,43,246,247,,,
1.70E-06,43,248,249,,,
1.50E-06,19,251,252,,,
2.30E-06,30,252,253,,,
1.60E-06,23,250,251,,,
1.50E-06,8,252,253,,,
1.50E-06,3,250,251,,,
1.80E-06,32,247,248,,,
1.70E-06,14,256,257,,,
1.50E-06,15,257,258,,,
1.50E-06,40,257,258,,,
1.50E-06,10,255,256,,,
1.60E-06,7,257,258,,,
1.50E-06,13,259,260,,,
1.70E-06,32,258,259,,,
1.20E-06,12,258,259,,,
1.20E-06,13,259,260,,,
1.90E-06,5,260,261,,,
2.80E-06,9,260,261,,,
1.40E-06,6,260,261,,,
1.40E-06,40,259,260,,,
1.30E-06,14,258,259,,,
1.40E-06,27,258,259,,,
1.70E-06,44,256,257,,,
1.50E-06,21,256,257,,,
1.40E-06,43,257,258,,,
1.30E-06,36,259,260,,,
