cas operacie,index prvku,dlzka zoznamu,,,
1.56E-05,0,38,,,
1.64E-05,0,47,,,
1.60E-05,0,44,,,
2.03E-05,0,48,,,
1.72E-05,0,48,,,
1.62E-05,0,48,,,
1.46E-05,0,48,,,
1.34E-05,0,46,,,
1.37E-05,0,43,,,
1.33E-05,0,42,,,
1.22E-05,0,40,,,
1.15E-05,0,39,,,
2.46E-05,0,37,,,
1.16E-05,0,33,,,
1.12E-05,0,32,,,
1.14E-05,0,35,,,
1.19E-05,0,35,,,
1.13E-05,0,32,,,
1.56E-05,0,38,,,
1.13E-05,0,52,,,
1.15E-05,0,51,,,
1.13E-05,0,49,,,
1.13E-05,0,50,,,
1.11E-05,0,49,,,
1.14E-05,0,47,,,
1.15E-05,0,48,,,
1.11E-05,0,47,,,
1.12E-05,0,47,,,
1.28E-05,0,45,,,
1.13E-05,0,49,,,
1.13E-05,0,47,,,
1.43E-05,0,47,,,
1.14E-05,0,49,,,
1.12E-05,0,47,,,
1.13E-05,0,46,,,
2.02E-05,0,50,,,
1.13E-05,0,56,,,
1.10E-05,0,55,,,
1.12E-05,0,53,,,
1.13E-05,0,55,,,
1.06E-05,0,60,,,
1.20E-05,0,59,,,
1.02E-05,0,52,,,
1.04E-05,0,50,,,
1.02E-05,0,46,,,
1.29E-05,0,46,,,
1.45E-05,0,52,,,
1.85E-05,0,51,,,
1.90E-05,0,53,,,
1.75E-05,0,55,,,
2.60E-05,0,53,,,
2.07E-05,0,51,,,
1.34E-05,0,51,,,
1.05E-05,0,54,,,
1.30E-05,0,51,,,
1.03E-05,0,56,,,
1.27E-05,0,54,,,
2.69E-05,0,53,,,
1.02E-05,0,51,,,
1.56E-05,0,50,,,
1.04E-05,0,50,,,
1.06E-05,0,50,,,
1.02E-05,0,50,,,
1.06E-05,0,46,,,
1.03E-05,0,46,,,
1.04E-05,0,46,,,
1.16E-05,0,51,,,
2.38E-05,0,50,,,
1.37E-05,0,49,,,
1.66E-05,0,48,,,
1.46E-05,0,48,,,
1.04E-05,0,52,,,
1.01E-05,0,50,,,
1.02E-05,0,48,,,
1.01E-05,0,51,,,
1.04E-05,0,50,,,
1.02E-05,0,49,,,
1.06E-05,0,49,,,
1.05E-05,0,50,,,
1.03E-05,0,51,,,
1.01E-05,0,50,,,
1.04E-05,0,47,,,
1.02E-05,0,47,,,
1.03E-05,0,48,,,
1.07E-05,0,47,,,
1.00E-05,0,47,,,
1.03E-05,0,46,,,
1.13E-05,0,43,,,
1.75E-05,0,42,,,
1.06E-05,0,39,,,
1.03E-05,0,41,,,
1.02E-05,0,41,,,
1.02E-05,0,43,,,
1.02E-05,0,42,,,
1.42E-05,0,41,,,
1.03E-05,0,44,,,
1.32E-05,0,47,,,
1.03E-05,0,45,,,
1.03E-05,0,47,,,
1.02E-05,0,46,,,
1.05E-05,0,45,,,
1.02E-05,0,44,,,
1.02E-05,0,44,,,
1.03E-05,0,41,,,
1.04E-05,0,39,,,
1.35E-05,0,38,,,
1.03E-05,0,37,,,
1.02E-05,0,36,,,
1.02E-05,0,35,,,
1.01E-05,0,34,,,
1.00E-05,0,32,,,
1.01E-05,0,35,,,
1.03E-05,0,37,,,
1.56E-05,0,37,,,
1.58E-05,0,36,,,
1.13E-05,0,44,,,
1.14E-05,0,42,,,
1.14E-05,0,41,,,
1.14E-05,0,40,,,
1.14E-05,0,45,,,
1.31E-05,0,44,,,
1.13E-05,0,48,,,
1.13E-05,0,49,,,
1.03E-05,0,45,,,
1.02E-05,0,46,,,
1.04E-05,0,45,,,
1.03E-05,0,46,,,
1.03E-05,0,45,,,
1.20E-05,0,45,,,
1.03E-05,0,46,,,
1.01E-05,0,43,,,
1.08E-05,0,42,,,
1.03E-05,0,41,,,
1.44E-05,0,40,,,
1.05E-05,0,37,,,
1.02E-05,0,34,,,
1.59E-05,0,35,,,
1.69E-05,0,32,,,
1.42E-05,0,32,,,
1.01E-05,0,31,,,
1.01E-05,0,30,,,
1.04E-05,0,27,,,
1.07E-05,0,31,,,
1.05E-05,0,30,,,
1.02E-05,0,32,,,
1.03E-05,0,31,,,
1.31E-05,0,30,,,
1.03E-05,0,35,,,
1.02E-05,0,34,,,
1.04E-05,0,32,,,
1.78E-05,0,34,,,
1.02E-05,0,30,,,
1.01E-05,0,28,,,
1.00E-05,0,27,,,
1.10E-05,0,26,,,
1.07E-05,0,27,,,
1.02E-05,0,28,,,
1.03E-05,0,27,,,
1.01E-05,0,29,,,
1.03E-05,0,32,,,
1.16E-05,0,31,,,
1.23E-05,0,32,,,
1.07E-05,0,35,,,
1.06E-05,0,32,,,
1.01E-05,0,31,,,
1.05E-05,0,32,,,
2.79E-05,0,36,,,
1.17E-05,0,35,,,
2.68E-05,0,38,,,
1.08E-05,0,39,,,
1.04E-05,0,40,,,
1.03E-05,0,40,,,
1.35E-05,0,43,,,
1.70E-05,0,40,,,
1.45E-05,0,38,,,
1.02E-05,0,39,,,
1.03E-05,0,40,,,
1.48E-05,0,42,,,
1.05E-05,0,47,,,
1.04E-05,0,47,,,
1.02E-05,0,46,,,
1.03E-05,0,43,,,
1.63E-05,0,43,,,
1.04E-05,0,41,,,
1.09E-05,0,41,,,
1.02E-05,0,43,,,
1.00E-05,0,42,,,
1.02E-05,0,45,,,
1.03E-05,0,50,,,
1.02E-05,0,47,,,
1.01E-05,0,46,,,
1.02E-05,0,46,,,
1.04E-05,0,47,,,
1.14E-05,0,55,,,
1.97E-05,0,58,,,
1.14E-05,0,55,,,
1.03E-05,0,57,,,
1.02E-05,0,56,,,
1.02E-05,0,57,,,
1.74E-05,0,56,,,
1.06E-05,0,55,,,
1.03E-05,0,58,,,
1.03E-05,0,58,,,
1.02E-05,0,57,,,
1.02E-05,0,57,,,
1.01E-05,0,55,,,
1.02E-05,0,54,,,
1.06E-05,0,53,,,
1.01E-05,0,52,,,
1.02E-05,0,51,,,
1.04E-05,0,51,,,
1.01E-05,0,51,,,
1.01E-05,0,49,,,
1.02E-05,0,47,,,
1.04E-05,0,47,,,
1.03E-05,0,46,,,
1.01E-05,0,49,,,
1.03E-05,0,48,,,
1.02E-05,0,47,,,
1.02E-05,0,45,,,
1.23E-05,0,41,,,
1.04E-05,0,39,,,
1.16E-05,0,37,,,
1.09E-05,0,37,,,
1.03E-05,0,38,,,
1.01E-05,0,38,,,
1.02E-05,0,37,,,
9.90E-06,0,38,,,
1.70E-05,0,38,,,
1.02E-05,0,36,,,
1.03E-05,0,35,,,
1.12E-05,0,35,,,
1.08E-05,0,35,,,
1.32E-05,0,37,,,
1.15E-05,0,36,,,
1.03E-05,0,37,,,
1.04E-05,0,36,,,
1.02E-05,0,35,,,
1.09E-05,0,36,,,
1.11E-05,0,39,,,
1.01E-05,0,38,,,
1.04E-05,0,41,,,
1.02E-05,0,48,,,
1.03E-05,0,47,,,
1.04E-05,0,49,,,
1.03E-05,0,50,,,
1.11E-05,0,56,,,
1.02E-05,0,56,,,
1.00E-05,0,55,,,
1.07E-05,0,57,,,
1.04E-05,0,54,,,
1.05E-05,0,54,,,
1.02E-05,0,53,,,
1.02E-05,0,52,,,
1.01E-05,0,50,,,
1.08E-05,0,50,,,
1.03E-05,0,50,,,
2.56E-05,0,48,,,
1.49E-05,0,47,,,
1.01E-05,0,48,,,
1.81E-05,0,48,,,
1.49E-05,0,48,,,
1.03E-05,0,48,,,
1.02E-05,0,49,,,
1.35E-05,0,50,,,
1.03E-05,0,49,,,
1.03E-05,0,48,,,
1.01E-05,0,43,,,
1.30E-05,0,47,,,
1.60E-05,0,51,,,
1.15E-05,0,52,,,
1.04E-05,0,54,,,
1.17E-05,0,53,,,
1.16E-05,0,55,,,
1.02E-05,0,54,,,
1.58E-05,0,53,,,
1.16E-05,0,53,,,
1.12E-05,0,52,,,
1.03E-05,0,48,,,
1.32E-05,0,46,,,
1.63E-05,0,49,,,
1.04E-05,0,47,,,
1.02E-05,0,47,,,
1.02E-05,0,49,,,
1.02E-05,0,48,,,
1.04E-05,0,48,,,
1.02E-05,0,47,,,
1.16E-05,0,47,,,
1.03E-05,0,47,,,
1.02E-05,0,44,,,
1.03E-05,0,43,,,
1.25E-05,0,44,,,
1.15E-05,0,42,,,
1.05E-05,0,40,,,
1.03E-05,0,40,,,
1.00E-05,0,42,,,
1.07E-05,0,49,,,
1.05E-05,0,50,,,
1.03E-05,0,50,,,
1.14E-05,0,50,,,
1.02E-05,0,48,,,
1.28E-05,0,48,,,
1.02E-05,0,50,,,
1.02E-05,0,49,,,
1.04E-05,0,49,,,
1.01E-05,0,47,,,
1.29E-05,0,47,,,
1.05E-05,0,45,,,
1.16E-05,0,44,,,
1.13E-05,0,43,,,
1.10E-05,0,41,,,
1.02E-05,0,42,,,
1.98E-05,0,47,,,
1.16E-05,0,47,,,
1.73E-05,0,45,,,
1.08E-05,0,43,,,
1.10E-05,0,43,,,
1.04E-05,0,42,,,
1.01E-05,0,42,,,
1.09E-05,0,51,,,
2.53E-05,0,51,,,
1.22E-05,0,49,,,
1.02E-05,0,50,,,
1.01E-05,0,49,,,
