cas operacie,index prvku,dlzka zoznamu,,,
1.78E-05,1,50,,,
2.28E-05,4,49,,,
1.94E-05,43,51,,,
1.93E-05,29,52,,,
2.81E-05,18,50,,,
2.48E-05,39,50,,,
1.91E-05,30,52,,,
1.80E-05,46,47,,,
1.84E-05,33,47,,,
1.84E-05,28,48,,,
1.83E-05,30,47,,,
2.06E-05,26,43,,,
1.94E-05,32,41,,,
1.81E-05,7,44,,,
1.83E-05,1,46,,,
1.84E-05,4,46,,,
1.85E-05,28,45,,,
1.86E-05,25,47,,,
1.79E-05,8,43,,,
1.83E-05,24,42,,,
2.21E-05,3,41,,,
1.82E-05,39,40,,,
1.85E-05,28,39,,,
1.96E-05,28,38,,,
1.81E-05,8,38,,,
1.77E-05,32,33,,,
1.78E-05,1,36,,,
2.53E-05,24,38,,,
1.99E-05,27,44,,,
2.16E-05,18,42,,,
1.89E-05,40,42,,,
2.29E-05,5,42,,,
2.37E-05,31,45,,,
2.25E-05,30,44,,,
1.99E-05,21,46,,,
1.95E-05,30,48,,,
1.91E-05,40,48,,,
2.39E-05,38,47,,,
1.78E-05,45,47,,,
1.77E-05,43,47,,,
2.12E-05,18,46,,,
1.84E-05,19,45,,,
1.88E-05,24,44,,,
1.76E-05,37,40,,,
1.05E-05,0,39,,,
1.83E-05,7,38,,,
1.81E-05,34,37,,,
1.80E-05,30,36,,,
1.90E-05,16,35,,,
1.86E-05,17,35,,,
1.81E-05,30,37,,,
1.86E-05,31,32,,,
1.81E-05,21,29,,,
1.82E-05,18,27,,,
1.87E-05,21,30,,,
1.85E-05,23,32,,,
1.83E-05,22,30,,,
2.36E-05,16,34,,,
1.85E-05,24,33,,,
1.89E-05,13,32,,,
1.80E-05,28,29,,,
1.87E-05,9,31,,,
1.80E-05,26,30,,,
2.52E-05,16,28,,,
1.77E-05,5,33,,,
2.41E-05,6,32,,,
1.89E-05,17,33,,,
3.02E-05,30,35,,,
3.82E-05,16,33,,,
1.90E-05,15,34,,,
1.84E-05,13,33,,,
2.19E-05,20,36,,,
2.47E-05,11,35,,,
1.84E-05,12,36,,,
2.11E-05,1,39,,,
2.09E-05,34,42,,,
2.11E-05,11,42,,,
1.80E-05,2,41,,,
1.81E-05,30,41,,,
2.34E-05,6,39,,,
1.90E-05,15,37,,,
1.86E-05,9,38,,,
1.80E-05,36,38,,,
1.80E-05,6,46,,,
1.80E-05,35,45,,,
1.82E-05,23,43,,,
1.80E-05,10,42,,,
1.85E-05,19,42,,,
2.86E-05,24,42,,,
1.80E-05,39,42,,,
1.78E-05,39,41,,,
1.92E-05,37,43,,,
1.81E-05,43,44,,,
2.61E-05,10,44,,,
1.81E-05,35,45,,,
1.78E-05,44,46,,,
1.85E-05,19,47,,,
1.88E-05,40,50,,,
1.83E-05,7,50,,,
1.89E-05,30,51,,,
1.87E-05,49,50,,,
1.95E-05,26,50,,,
2.37E-05,44,49,,,
2.92E-05,9,54,,,
1.80E-05,56,58,,,
2.07E-05,51,57,,,
2.03E-05,1,57,,,
1.92E-05,28,55,,,
1.78E-05,2,56,,,
1.80E-05,48,55,,,
1.96E-05,28,56,,,
1.78E-05,55,56,,,
1.85E-05,33,54,,,
1.87E-05,6,54,,,
1.80E-05,41,48,,,
1.84E-05,34,48,,,
1.76E-05,45,47,,,
1.83E-05,27,46,,,
2.27E-05,19,43,,,
2.65E-05,6,42,,,
2.34E-05,16,42,,,
1.79E-05,38,40,,,
1.85E-05,27,38,,,
1.83E-05,28,38,,,
1.99E-05,15,35,,,
1.82E-05,36,37,,,
1.79E-05,5,34,,,
1.80E-05,9,36,,,
2.09E-05,32,36,,,
2.28E-05,31,38,,,
2.03E-05,16,38,,,
2.25E-05,18,44,,,
1.19E-05,0,49,,,
1.80E-05,39,45,,,
1.86E-05,35,44,,,
1.85E-05,22,49,,,
1.84E-05,15,48,,,
2.38E-05,33,54,,,
1.86E-05,6,56,,,
1.89E-05,34,56,,,
1.87E-05,17,55,,,
1.94E-05,22,57,,,
1.85E-05,35,52,,,
2.55E-05,37,51,,,
