cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
5.00E-07,2,2,101,,,
1.40E-06,15,15,97,,,
8.50E-06,80,80,94,,,
3.80E-06,47,47,80,,,
1.80E-06,19,19,69,,,
2.20E-06,22,22,69,,,
1.10E-06,9,9,71,,,
1.10E-06,10,10,69,,,
1.70E-06,18,18,70,,,
1.60E-06,20,20,68,,,
2.00E-06,22,22,69,,,
1.60E-06,17,17,69,,,
1.80E-06,20,20,69,,,
5.00E-06,45,45,68,,,
1.80E-06,18,18,65,,,
4.90E-06,58,58,65,,,
1.10E-06,10,10,61,,,
1.30E-06,14,14,54,,,
1.30E-06,6,6,53,,,
1.50E-06,8,8,37,,,
4.30E-06,49,49,50,,,
2.40E-06,31,31,48,,,
1.00E-06,7,7,51,,,
1.40E-06,12,12,49,,,
5.00E-07,1,1,41,,,
5.00E-07,2,2,41,,,
1.00E-06,9,9,35,,,
1.80E-06,19,19,35,,,
3.00E-07,0,0,31,,,
1.20E-06,12,12,30,,,
9.00E-07,6,6,30,,,
5.00E-07,2,2,30,,,
1.70E-06,20,20,31,,,
2.70E-06,30,30,36,,,
8.00E-07,5,5,34,,,
7.00E-07,2,2,34,,,
4.20E-06,34,34,39,,,
7.00E-07,5,5,36,,,
2.10E-06,26,26,38,,,
7.00E-07,4,4,36,,,
1.60E-06,15,15,30,,,
1.40E-06,14,14,30,,,
4.00E-07,0,0,31,,,
1.20E-06,11,11,32,,,
1.80E-06,17,17,32,,,
1.00E-06,10,10,31,,,
1.30E-06,15,15,33,,,
1.00E-06,9,9,31,,,
2.00E-06,16,16,25,,,
1.00E-06,9,9,25,,,
1.00E-06,11,11,27,,,
1.00E-06,8,8,30,,,
1.10E-06,10,10,20,,,
8.00E-07,5,5,21,,,
1.80E-06,13,13,24,,,
7.00E-07,2,2,22,,,
1.10E-06,9,9,21,,,
1.40E-06,15,15,21,,,
7.00E-07,3,3,16,,,
1.40E-06,10,10,15,,,
1.10E-06,9,9,19,,,
