cas operacie,index prvku,dlzka zoznamu,,,
1.03E-05,45,45,,,
1.14E-05,49,49,,,
1.13E-05,53,53,,,
1.14E-05,51,51,,,
2.32E-05,50,50,,,
1.46E-05,50,50,,,
1.50E-05,53,53,,,
1.44E-05,53,53,,,
1.27E-05,54,54,,,
1.15E-05,52,52,,,
1.02E-05,52,52,,,
1.16E-05,51,51,,,
1.05E-05,55,55,,,
6.53E-05,54,54,,,
1.05E-05,54,54,,,
2.13E-05,50,50,,,
1.74E-05,50,50,,,
1.03E-05,49,49,,,
1.18E-05,48,48,,,
1.06E-05,46,46,,,
1.02E-05,47,47,,,
1.06E-05,51,51,,,
1.02E-05,51,51,,,
1.02E-05,50,50,,,
1.07E-05,48,48,,,
1.03E-05,52,52,,,
1.02E-05,49,49,,,
1.00E-05,48,48,,,
1.80E-05,47,47,,,
1.31E-05,46,46,,,
1.07E-05,48,48,,,
1.02E-05,47,47,,,
1.02E-05,46,46,,,
1.06E-05,47,47,,,
1.73E-05,46,46,,,
1.49E-05,45,45,,,
1.04E-05,44,44,,,
1.32E-05,44,44,,,
1.07E-05,40,40,,,
1.06E-05,38,38,,,
1.02E-05,42,42,,,
1.04E-05,42,42,,,
1.02E-05,45,45,,,
1.26E-05,45,45,,,
1.05E-05,46,46,,,
1.02E-05,47,47,,,
1.01E-05,46,46,,,
1.02E-05,45,45,,,
1.03E-05,44,44,,,
1.11E-05,39,39,,,
1.01E-05,37,37,,,
1.01E-05,38,38,,,
1.39E-05,40,40,,,
1.14E-05,41,41,,,
1.15E-05,40,40,,,
1.67E-05,39,39,,,
1.15E-05,43,43,,,
1.13E-05,42,42,,,
2.11E-05,46,46,,,
1.02E-05,46,46,,,
1.02E-05,45,45,,,
1.00E-05,44,44,,,
1.02E-05,46,46,,,
1.04E-05,44,44,,,
1.01E-05,43,43,,,
1.05E-05,34,34,,,
1.03E-05,36,36,,,
1.21E-05,34,34,,,
1.17E-05,33,33,,,
1.04E-05,28,28,,,
1.02E-05,27,27,,,
1.02E-05,33,33,,,
1.20E-05,31,31,,,
1.69E-05,31,31,,,
1.42E-05,36,36,,,
1.08E-05,35,35,,,
1.06E-05,33,33,,,
1.04E-05,31,31,,,
1.05E-05,30,30,,,
1.02E-05,29,29,,,
1.05E-05,29,29,,,
1.02E-05,27,27,,,
1.35E-05,27,27,,,
1.22E-05,26,26,,,
1.04E-05,30,30,,,
1.03E-05,29,29,,,
1.04E-05,30,30,,,
1.02E-05,31,31,,,
1.02E-05,34,34,,,
1.72E-05,33,33,,,
2.55E-05,34,34,,,
1.02E-05,31,31,,,
1.04E-05,30,30,,,
1.03E-05,30,30,,,
1.06E-05,33,33,,,
1.01E-05,40,40,,,
1.15E-05,41,41,,,
1.50E-05,41,41,,,
1.03E-05,40,40,,,
1.06E-05,40,40,,,
1.03E-05,42,42,,,
1.04E-05,38,38,,,
1.03E-05,40,40,,,
1.01E-05,39,39,,,
1.03E-05,44,44,,,
1.29E-05,41,41,,,
1.04E-05,42,42,,,
1.04E-05,42,42,,,
1.72E-05,42,42,,,
1.33E-05,41,41,,,
1.04E-05,40,40,,,
1.02E-05,39,39,,,
1.02E-05,42,42,,,
1.01E-05,42,42,,,
1.01E-05,43,43,,,
1.35E-05,42,42,,,
1.10E-05,44,44,,,
1.05E-05,45,45,,,
1.02E-05,46,46,,,
1.02E-05,49,49,,,
1.02E-05,48,48,,,
1.04E-05,45,45,,,
1.04E-05,48,48,,,
1.25E-05,52,52,,,
1.13E-05,51,51,,,
1.06E-05,48,48,,,
1.04E-05,47,47,,,
1.03E-05,53,53,,,
1.03E-05,54,54,,,
1.14E-05,56,56,,,
1.02E-05,56,56,,,
1.41E-05,58,58,,,
1.16E-05,57,57,,,
1.26E-05,56,56,,,
1.02E-05,55,55,,,
1.02E-05,54,54,,,
1.03E-05,53,53,,,
1.20E-05,54,54,,,
1.24E-05,53,53,,,
1.01E-05,54,54,,,
1.01E-05,52,52,,,
1.06E-05,50,50,,,
1.01E-05,46,46,,,
1.01E-05,44,44,,,
1.46E-05,44,44,,,
1.03E-05,41,41,,,
1.03E-05,41,41,,,
1.26E-05,38,38,,,
1.14E-05,38,38,,,
1.67E-05,37,37,,,
1.01E-05,39,39,,,
1.06E-05,37,37,,,
1.16E-05,36,36,,,
1.03E-05,36,36,,,
1.06E-05,38,38,,,
1.05E-05,35,35,,,
1.05E-05,34,34,,,
1.05E-05,39,39,,,
1.02E-05,42,42,,,
1.50E-05,44,44,,,
1.17E-05,46,46,,,
1.03E-05,48,48,,,
1.02E-05,48,48,,,
1.02E-05,47,47,,,
1.02E-05,46,46,,,
3.05E-05,55,55,,,
1.48E-05,56,56,,,
1.03E-05,56,56,,,
1.03E-05,55,55,,,
1.03E-05,55,55,,,
1.01E-05,54,54,,,
1.03E-05,53,53,,,
1.73E-05,51,51,,,
1.03E-05,54,54,,,
1.01E-05,54,54,,,
1.03E-05,55,55,,,
1.02E-05,49,49,,,
1.03E-05,49,49,,,
1.18E-05,48,48,,,
1.12E-05,47,47,,,
1.06E-05,50,50,,,
1.02E-05,50,50,,,
1.04E-05,48,48,,,
1.04E-05,47,47,,,
1.04E-05,47,47,,,
1.06E-05,49,49,,,
1.04E-05,48,48,,,
1.00E-05,46,46,,,
1.02E-05,45,45,,,
1.01E-05,44,44,,,
1.58E-05,46,46,,,
1.30E-05,48,48,,,
1.17E-05,53,53,,,
1.13E-05,53,53,,,
1.11E-05,55,55,,,
1.16E-05,53,53,,,
1.03E-05,55,55,,,
1.14E-05,52,52,,,
1.14E-05,51,51,,,
1.06E-05,52,52,,,
1.47E-05,52,52,,,
1.12E-05,51,51,,,
1.02E-05,49,49,,,
3.01E-05,47,47,,,
2.27E-05,45,45,,,
1.08E-05,48,48,,,
1.03E-05,49,49,,,
1.02E-05,49,49,,,
1.69E-05,48,48,,,
1.07E-05,47,47,,,
1.04E-05,45,45,,,
1.02E-05,42,42,,,
1.03E-05,40,40,,,
1.34E-05,43,43,,,
1.06E-05,45,45,,,
1.63E-05,44,44,,,
1.04E-05,41,41,,,
1.02E-05,41,41,,,
1.02E-05,48,48,,,
1.03E-05,46,46,,,
1.04E-05,50,50,,,
1.03E-05,49,49,,,
1.03E-05,52,52,,,
1.37E-05,51,51,,,
1.00E-05,48,48,,,
1.15E-05,48,48,,,
1.56E-05,47,47,,,
1.03E-05,45,45,,,
1.68E-05,42,42,,,
1.05E-05,42,42,,,
1.05E-05,43,43,,,
1.02E-05,42,42,,,
1.02E-05,41,41,,,
1.47E-05,40,40,,,
1.09E-05,45,45,,,
1.33E-05,49,49,,,
1.05E-05,47,47,,,
1.01E-05,46,46,,,
1.71E-05,44,44,,,
1.06E-05,44,44,,,
1.03E-05,41,41,,,
1.04E-05,41,41,,,
1.02E-05,41,41,,,
1.04E-05,49,49,,,
1.67E-05,49,49,,,
1.09E-05,43,43,,,
1.05E-05,42,42,,,
1.05E-05,41,41,,,
1.04E-05,40,40,,,
1.05E-05,39,39,,,
1.02E-05,37,37,,,
1.05E-05,37,37,,,
1.02E-05,37,37,,,
1.02E-05,35,35,,,
1.01E-05,32,32,,,
1.03E-05,28,28,,,
1.01E-05,26,26,,,
1.01E-05,23,23,,,
1.01E-05,22,22,,,
1.13E-05,17,17,,,
1.67E-05,16,16,,,
1.06E-05,19,19,,,
1.05E-05,20,20,,,
1.40E-05,23,23,,,
1.77E-05,22,22,,,
1.16E-05,20,20,,,
1.47E-05,17,17,,,
1.02E-05,17,17,,,
1.02E-05,18,18,,,
1.02E-05,25,25,,,
1.02E-05,24,24,,,
1.02E-05,23,23,,,
1.16E-05,26,26,,,
