cas operacie,vybrane cislo,velkost frontu,,,,,,,
0.0002011,27,20,,,,,0.0002552,6,35
0.0002061,1,19,,,,,0.000274,27,35
0.0001953,28,18,,,,,0.0002022,31,35
0.0002,19,22,,,,,0.0002013,8,35
0.0002047,14,25,,,,,0.0003577,9,35
0.0002117,27,24,,,,,0.0002762,35,35
0.0002561,11,23,,,,,0.0002633,17,35
0.0002643,28,22,,,,,0.0001994,17,35
0.0002582,34,21,,,,,0.0002043,30,35
0.0002504,19,20,,,,,0.0002614,27,35
0.0002011,5,19,,,,,0.000254,10,35
0.0002039,34,19,,,,,0.0003264,6,35
0.0002024,16,18,,,,,0.0002018,33,35
0.0002029,12,17,,,,,0.0002022,8,35
0.0002763,18,21,,,,,0.0002004,23,35
0.0002037,12,21,,,,,0.0002003,21,35
0.0002036,12,20,,,,,0.0002056,11,35
0.0002026,30,19,,,,,0.0002013,16,35
0.0002274,29,18,,,,,0.0002014,24,35
0.0002016,23,20,,,,,0.0002093,15,35
0.0003147,24,19,,,,,0.0002029,7,35
0.000201,10,21,,,,,0.0002011,24,35
0.0002133,3,20,,,,,0.0002728,17,35
0.0002742,32,19,,,,,0.0002807,7,35
0.000418,27,19,,,,,0.0002383,32,35
0.0002023,30,18,,,,,0.000266,11,35
0.0002011,11,19,,,,,0.0015796,24,35
0.0002584,5,21,,,,,0.0002015,25,35
0.0005413,35,25,,,,,0.0002015,9,35
0.0002573,34,25,,,,,0.0002008,11,35
0.0002038,16,25,,,,,0.0003104,13,35
0.000211,5,24,,,,,0.0002674,11,35
0.0002027,9,26,,,,,0.0002379,32,35
0.0002142,9,29,,,,,0.0002708,8,35
0.0002021,8,28,,,,,0.0002009,23,35
0.0002043,5,34,,,,,0.0002335,16,35
0.0002099,28,33,,,,,0.0003196,11,35
0.0002025,5,32,,,,,0.0002647,24,35
0.0002009,32,31,,,,,0.0002518,11,35
0.0002028,11,30,,,,,0.0002335,19,35
0.0002027,31,29,,,,,0.0002605,30,35
0.0002014,21,28,,,,,0.0002711,29,35
0.0002016,35,29,,,,,0.0003019,34,35
0.0002136,4,28,,,,,0.0009571,28,35
0.0002011,33,31,,,,,0.0002745,2,35
0.0002129,26,30,,,,,0.0002345,5,35
0.0002023,32,29,,,,,0.0002017,24,35
0.000202,6,28,,,,,0.0002636,11,35
0.0002015,32,28,,,,,0.0008421,10,35
0.0002136,8,27,,,,,0.0002374,5,35
0.0002371,17,26,,,,,0.0002708,30,35
0.0002016,5,26,,,,,0.0002712,32,35
0.0002777,15,26,,,,,0.000202,13,35
0.0002571,20,28,,,,,0.0003466,29,35
0.0003084,4,28,,,,,0.0008439,33,35
0.0002066,18,29,,,,,0.0002493,29,35
0.0002042,2,29,,,,,0.0002719,27,35
0.0002044,20,28,,,,,0.0002012,31,35
0.0003611,3,32,,,,,0.0003548,1,35
0.0002853,7,31,,,,,0.0005456,4,35
0.0002596,10,30,,,,,0.0002598,31,35
0.000243,25,30,,,,,0.0006372,12,35
0.0002018,4,30,,,,,0.0004248,17,35
0.0002268,23,29,,,,,0.0002953,15,35
0.000212,33,29,,,,,0.0002877,8,35
0.0002018,28,28,,,,,0.0002802,3,35
0.0002157,18,30,,,,,0.0002424,4,35
0.0002025,27,29,,,,,0.0002821,26,35
0.0002015,7,30,,,,,0.0002075,4,35
0.0002013,20,29,,,,,0.0006989,8,35
0.0002013,12,28,,,,,0.0002137,19,35
0.0002059,1,27,,,,,0.0002013,20,35
0.0002014,30,26,,,,,0.0002011,2,35
0.0002017,9,27,,,,,0.0002609,4,35
0.0002053,28,26,,,,,0.0002644,17,35
0.0002059,6,25,,,,,0.000421,5,35
0.0002014,30,25,,,,,0.0002652,5,35
0.0002045,21,24,,,,,0.0002632,20,35
0.0002157,12,23,,,,,0.000259,27,35
0.000378,30,23,,,,,0.0002598,26,35
0.0004962,35,22,,,,,0.0002588,32,35
0.0002743,16,22,,,,,0.0003186,26,35
0.0002785,21,22,,,,,0.0002555,24,35
0.0002063,23,25,,,,,0.0002719,21,35
0.0002121,13,24,,,,,0.0002615,18,35
0.0002022,4,24,,,,,0.0002725,12,35
0.0002034,8,24,,,,,0.0002016,17,35
0.0002071,3,24,,,,,0.0002018,13,35
0.000203,33,23,,,,,0.0002016,8,35
0.0002023,20,22,,,,,0.0002535,23,35
0.000202,19,21,,,,,0.0002567,15,35
0.0002066,28,20,,,,,0.0002599,6,35
0.0002022,9,19,,,,,0.0003225,1,35
0.0002044,1,19,,,,,0.0002615,13,35
0.0002276,8,19,,,,,0.000202,24,35
0.0002052,13,19,,,,,0.0002123,32,35
0.0002037,35,18,,,,,0.0002023,20,35
0.0002082,22,17,,,,,0.0002019,20,35
0.0002404,32,17,,,,,0.0002637,19,35
0.0002016,23,17,,,,,0.0002618,16,35
0.000215,22,17,,,,,0.0002719,31,35
0.0002034,18,17,,,,,0.0002765,9,35
0.0002035,34,16,,,,,0.0002611,4,35
0.0002032,7,16,,,,,0.0003053,15,35
0.0005124,29,17,,,,,0.0002036,31,35
0.0007175,20,16,,,,,0.0002023,5,35
0.0002605,16,16,,,,,0.0002011,28,35
0.0002532,23,15,,,,,0.0002007,11,35
0.0002396,4,16,,,,,0.0001998,31,35
0.0002021,14,17,,,,,0.0003017,5,35
0.0002006,13,19,,,,,0.0002497,7,35
0.0002014,5,20,,,,,0.0002685,30,35
0.0002015,32,19,,,,,0.0002697,8,35
0.000273,23,18,,,,,0.0002699,32,35
0.000236,17,17,,,,,0.0002,16,35
0.0002018,16,16,,,,,0.0002946,7,35
0.0002014,1,18,,,,,0.0002979,19,35
0.0002017,15,19,,,,,0.000203,24,35
0.0002815,17,20,,,,,0.0002557,20,35
0.0002039,30,19,,,,,0.0003956,33,35
0.0002028,5,19,,,,,0.0002742,31,35
0.0002018,11,21,,,,,0.0003791,6,35
0.0002008,10,20,,,,,0.0002028,17,35
0.0002055,14,20,,,,,0.0002821,9,35
0.0002009,35,19,,,,,0.0002014,4,35
0.0002009,35,18,,,,,0.0003112,8,35
0.000201,13,18,,,,,0.0002034,2,35
0.0002145,10,17,,,,,0.0002021,30,35
0.000201,16,17,,,,,0.0002013,1,35
0.0002183,27,16,,,,,0.0004507,1,35
0.0002173,8,15,,,,,0.0002014,19,35
0.0003672,27,15,,,,,0.0002384,22,35
0.0002683,25,19,,,,,0.0002139,17,35
0.0002867,3,18,,,,,0.0003385,29,35
0.0002478,19,17,,,,,0.0002583,28,35
0.0002022,29,17,,,,,0.000337,4,35
0.0004263,26,17,,,,,0.0002444,27,35
0.0002753,1,19,,,,,0.0002769,18,35
0.0003715,13,19,,,,,0.000357,11,35
0.000202,10,29,,,,,0.0002501,14,35
0.0002024,30,31,,,,,0.0002904,24,35
0.0002009,4,30,,,,,0.0002544,5,35
0.0002012,23,29,,,,,0.0002025,7,35
0.0002011,27,28,,,,,0.0004035,15,35
0.0002261,23,27,,,,,0.0002985,2,35
0.0002016,23,27,,,,,0.0002049,2,35
0.0002078,23,26,,,,,0.0002841,26,35
0.000211,31,26,,,,,0.0002578,13,35
0.0002012,32,26,,,,,0.0003256,16,35
0.0002011,26,25,,,,,0.0002024,26,35
0.0002016,22,24,,,,,0.0002018,21,35
0.0002606,7,27,,,,,0.0002018,6,35
0.0002574,13,28,,,,,0.0002009,2,35
0.0002644,3,27,,,,,0.0002009,12,35
0.0002051,1,26,,,,,0.0002002,35,35
0.0002018,9,30,,,,,0.0002057,18,35
0.0002079,3,29,,,,,0.0002007,16,35
0.0002026,7,28,,,,,0.0002356,29,35
0.0002021,9,27,,,,,0.0002704,18,35
0.0002116,32,27,,,,,0.0003478,2,35
0.0002022,17,26,,,,,0.0002012,17,35
0.0002013,30,25,,,,,0.0002019,22,35
0.0002179,10,27,,,,,0.0003338,17,35
0.0002014,35,30,,,,,0.0002728,28,35
0.0002052,27,30,,,,,0.0002176,30,35
0.0002006,29,30,,,,,0.0002427,11,35
0.0002059,28,29,,,,,0.000274,20,35
0.000213,7,32,,,,,0.0002168,2,35
0.0002019,1,32,,,,,0.0002026,23,35
0.0002058,33,34,,,,,0.0003648,21,35
0.0002622,26,35,,,,,0.0002021,25,35
0.0002472,24,34,,,,,0.0002028,4,35
0.0002539,31,33,,,,,0.0002016,12,35
0.0002045,7,32,,,,,0.0002399,16,35
0.0002044,23,32,,,,,0.0002067,13,35
0.0004378,27,32,,,,,0.0002128,4,35
0.0003193,33,31,,,,,0.0002029,28,35
0.0007192,12,32,,,,,0.0002104,25,35
0.0003573,5,32,,,,,0.0002019,12,35
0.0004776,25,31,,,,,0.0002168,9,35
0.0003306,25,31,,,,,0.0002005,33,35
0.0002041,33,32,,,,,0.0002123,7,35
0.0002027,22,35,,,,,0.0002009,21,35
0.0002025,18,34,,,,,0.0002016,26,35
0.0002062,31,34,,,,,0.0002111,11,35
0.0002029,25,33,,,,,0.0002016,6,35
0.0002015,4,32,,,,,0.0002018,24,35
0.0002012,27,31,,,,,0.000202,9,35
0.0002058,15,30,,,,,0.0002622,26,35
0.0002023,33,29,,,,,0.0002027,22,35
0.0003044,14,28,,,,,0.0002219,4,35
0.0002181,20,28,,,,,0.0002016,5,35
0.0002082,33,30,,,,,0.0002017,7,35
0.0002021,23,29,,,,,0.0002029,31,35
0.000202,6,29,,,,,0.0002818,21,35
0.0002124,16,28,,,,,0.000202,14,35
0.0002029,19,27,,,,,0.0002098,12,35
0.0002151,26,26,,,,,0.00025,9,35
0.0002129,9,25,,,,,0.0002006,11,35
0.0002734,2,24,,,,,0.000201,2,35
0.0002026,13,25,,,,,0.000273,17,35
0.0002276,28,25,,,,,0.0002065,13,35
0.0002013,5,26,,,,,0.0002012,14,35
0.0002023,33,26,,,,,0.0002613,29,35
0.00031,21,29,,,,,0.0002515,6,35
0.0002284,5,28,,,,,0.0002007,6,35
0.0003007,32,28,,,,,0.0002011,10,35
0.0003034,35,27,,,,,0.0003689,3,35
0.0002625,14,27,,,,,0.0003384,32,35
0.0002417,31,26,,,,,0.0002021,12,35
0.0002069,9,26,,,,,0.0002652,32,35
0.0002027,26,26,,,,,0.0002698,1,35
0.0002019,17,27,,,,,0.0002689,32,35
0.0004432,11,30,,,,,0.0002012,31,35
0.0002032,23,31,,,,,0.0002499,2,35
0.0002019,13,30,,,,,0.0002978,23,35
0.0002014,34,30,,,,,0.0003499,10,35
0.0003114,14,30,,,,,0.0006653,29,35
0.0002459,19,30,,,,,0.0002689,10,35
0.0002025,15,30,,,,,0.0009739,21,35
0.0002013,32,32,,,,,0.0002229,23,35
0.0002003,35,34,,,,,0.0002621,26,35
0.0002078,5,36,,,,,0.0003018,17,35
0.0002018,29,36,,,,,0.0002009,13,35
0.0002183,19,36,,,,,0.0002114,2,35
0.000206,32,36,,,,,0.0002034,6,35
0.0002219,4,35,,,,,0.0003038,13,35
0.0002016,5,35,,,,,0.0002019,34,35
0.0002017,7,35,,,,,0.0002015,34,35
0.0002009,22,36,,,,,0.0002033,20,35
0.0002016,24,38,,,,,0.0002013,31,35
0.0002051,16,37,,,,,0.0002427,26,35
0.0002002,14,37,,,,,0.0002014,12,35
0.0002008,6,36,,,,,0.0002074,26,35
0.0002049,26,38,,,,,0.00021,9,35
0.0002013,1,39,,,,,0.0002038,12,35
0.0002011,22,39,,,,,0.0002032,16,35
0.0002251,28,40,,,,,0.0002018,13,35
0.000259,30,40,,,,,0.0002012,14,35
0.0005009,7,39,,,,,0.0002087,5,35
0.0002249,15,39,,,,,0.0002011,24,35
0.0002026,26,38,,,,,0.0002606,3,35
0.0002014,3,38,,,,,0.0002533,26,35
0.0002367,30,38,,,,,0.000238,25,35
0.0002535,6,37,,,,,0.0002136,18,35
0.0002028,27,39,,,,,0.000202,29,35
0.000228,23,38,,,,,0.0002737,6,35
0.0002031,15,39,,,,,0.0002021,18,35
0.0002028,21,39,,,,,0.0003427,5,35
0.0002034,3,38,,,,,0.0002321,31,35
0.0002044,24,37,,,,,0.0002553,10,35
0.0002068,23,38,,,,,0.0002702,8,35
0.000202,16,37,,,,,0.000275,27,35
0.0002027,26,36,,,,,0.0002038,31,35
0.0002061,1,37,,,,,0.0002009,21,35
0.0002019,28,37,,,,,0.0003058,31,35
0.0002021,35,36,,,,,0.0002034,16,35
0.0002157,31,37,,,,,0.0002083,1,35
0.0002022,2,36,,,,,0.0002034,6,35
0.0002029,31,35,,,,,0.0002027,27,35
0.0002023,15,34,,,,,0.0002566,11,35
0.0002018,16,37,,,,,0.0002624,2,35
0.0002021,26,37,,,,,0.0003663,28,35
0.0004773,10,37,,,,,0.0002778,32,35
0.0002043,24,37,,,,,0.0003053,18,35
0.000289,3,36,,,,,0.0002617,13,35
0.0002818,21,35,,,,,0.0002672,6,35
0.0002442,33,34,,,,,0.0002411,24,35
0.0002031,13,34,,,,,0.0002594,29,35
0.000202,15,33,,,,,0.0002749,7,35
0.0002027,13,32,,,,,0.00026,22,35
0.0002862,18,36,,,,,0.0005457,24,35
0.0003833,2,37,,,,,0.0002609,21,35
0.0002023,7,39,,,,,0.0002878,28,35
0.0002061,3,39,,,,,0.0002566,6,35
0.0002012,25,38,,,,,0.0002466,14,35
0.0002019,17,39,,,,,0.0002701,4,35
0.0002813,25,38,,,,,0.0002084,18,35
0.0002932,27,39,,,,,0.0002821,8,35
0.0002021,17,38,,,,,0.0002645,26,35
0.0002021,5,38,,,,,0.0002693,18,35
0.0002028,22,37,,,,,0.0002607,19,35
0.0002138,2,36,,,,,0.0003034,2,35
0.0002065,9,36,,,,,0.000254,5,35
0.000202,14,35,,,,,0.0002638,3,35
0.000201,22,34,,,,,0.0002637,14,35
0.0002475,5,36,,,,,0.000345,3,35
0.0002098,12,35,,,,,0.0002847,3,35
0.0002615,6,37,,,,,0.0002802,27,35
0.0002558,26,36,,,,,0.0003745,2,35
0.00025,9,35,,,,,0.0003986,32,35
0.0002017,1,34,,,,,0.0014339,28,35
0.0002526,31,33,,,,,0.0002971,33,35
0.0002013,31,34,,,,,0.0002877,32,35
0.0002009,3,33,,,,,0.0002011,13,35
0.0002006,11,35,,,,,0.0002049,23,35
0.000201,2,35,,,,,0.0002555,16,35
0.0002217,31,34,,,,,0.0002008,17,35
0.0002161,10,33,,,,,0.0002033,7,35
0.0002018,20,32,,,,,0.0002733,21,35
0.0002007,8,33,,,,,0.0004,22,35
0.000241,9,32,,,,,0.0002776,29,35
0.0002013,23,33,,,,,0.0002159,24,35
0.0002014,1,33,,,,,0.0002015,8,35
0.000201,2,34,,,,,0.0002016,2,35
0.0002012,32,36,,,,,0.0003635,17,35
0.0002048,32,36,,,,,0.0002994,22,35
0.0002005,24,40,,,,,0.0003173,23,35
0.0002013,14,41,,,,,0.0002589,10,36
0.0002002,30,41,,,,,0.0002065,28,36
0.0002011,27,40,,,,,0.0002037,21,36
0.0002052,3,39,,,,,0.0002013,24,36
0.0002002,22,38,,,,,0.0002057,16,36
0.0002018,9,39,,,,,0.0002158,23,36
0.0002053,27,38,,,,,0.0003601,2,36
0.0002013,6,37,,,,,0.0007669,9,36
0.0002575,32,37,,,,,0.000419,19,36
0.0002614,31,38,,,,,0.0002996,9,36
0.0002071,8,43,,,,,0.0002624,14,36
0.0002019,32,42,,,,,0.0002296,15,36
0.0002011,14,42,,,,,0.0002067,29,36
0.000202,17,41,,,,,0.0002015,19,36
0.0002166,23,44,,,,,0.0002017,16,36
0.0002006,28,43,,,,,0.0002064,21,36
0.000206,3,42,,,,,0.0002008,28,36
0.0002019,4,41,,,,,0.0002015,25,36
0.0002019,6,41,,,,,0.0002249,30,36
0.0002052,1,41,,,,,0.0002026,27,36
0.0002015,26,41,,,,,0.0002403,2,36
0.0002013,10,40,,,,,0.0002315,8,36
0.000201,11,39,,,,,0.0002016,23,36
0.0002675,12,38,,,,,0.0003417,27,36
0.0002037,35,40,,,,,0.000206,33,36
0.0002267,14,39,,,,,0.00021,12,36
0.0002596,23,38,,,,,0.0002139,2,36
0.0002501,32,37,,,,,0.0003657,21,36
0.0002917,18,37,,,,,0.000203,6,36
0.000251,32,37,,,,,0.0002012,24,36
0.0002564,14,36,,,,,0.0002383,30,36
0.000273,17,35,,,,,0.0002142,28,36
0.000258,20,36,,,,,0.0002008,15,36
0.0003768,33,39,,,,,0.0002057,7,36
0.0002332,10,41,,,,,0.0002004,28,36
0.0002367,5,40,,,,,0.0002027,10,36
0.0002377,33,40,,,,,0.0002167,29,36
0.0002646,29,46,,,,,0.000206,22,36
0.000259,18,45,,,,,0.0002356,15,36
0.0002573,30,44,,,,,0.0002017,6,36
0.0002612,32,45,,,,,0.0002004,29,36
0.000257,32,45,,,,,0.0002041,30,36
0.0002899,19,44,,,,,0.0008373,29,36
0.0002516,8,44,,,,,0.0003116,32,36
0.0002537,27,44,,,,,0.0003825,29,36
0.0002646,3,43,,,,,0.0002046,8,36
0.0002689,21,43,,,,,0.0002084,31,36
0.0002768,32,44,,,,,0.0002622,28,36
0.0002677,7,43,,,,,0.0003262,3,36
0.0002715,19,42,,,,,0.0002559,3,36
0.0002758,23,41,,,,,0.0002807,9,36
0.0002046,2,41,,,,,0.0002021,16,36
0.0002015,34,42,,,,,0.0002016,23,36
0.0002527,3,41,,,,,0.0003154,17,36
0.0003694,26,42,,,,,0.000202,20,36
0.0007703,14,44,,,,,0.0002048,33,36
0.0003893,5,43,,,,,0.0002017,3,36
0.0002027,21,43,,,,,0.0002062,21,36
0.0002012,6,48,,,,,0.0002015,5,36
0.0002017,9,47,,,,,0.0002671,5,36
0.0002598,32,46,,,,,0.0002041,31,36
0.0002017,10,45,,,,,0.0002858,30,36
0.0002014,20,44,,,,,0.0003444,32,36
0.0002059,9,43,,,,,0.0002015,21,36
0.0002018,13,42,,,,,0.000201,19,36
0.0002015,8,41,,,,,0.0002009,13,36
0.0002013,10,40,,,,,0.00025,12,36
0.0002056,33,39,,,,,0.0002802,5,36
0.0002014,35,39,,,,,0.0002176,3,36
0.0002019,17,39,,,,,0.0002051,7,36
0.0002062,33,38,,,,,0.0002208,20,36
0.0002006,32,37,,,,,0.0002995,19,36
0.0002013,21,37,,,,,0.0002059,33,36
0.0002011,5,36,,,,,0.0002007,5,36
0.0002065,13,35,,,,,0.0002006,1,36
0.0002007,30,34,,,,,0.000258,32,36
0.0002019,1,34,,,,,0.0002021,1,36
0.0002017,6,33,,,,,0.0002007,35,36
0.0002012,14,35,,,,,0.0003013,32,36
0.0002015,10,34,,,,,0.0002405,34,36
0.0002014,24,33,,,,,0.0003641,34,36
0.000236,28,32,,,,,0.0004525,3,36
0.0002073,6,34,,,,,0.0004507,17,36
0.0002061,20,33,,,,,0.0003683,7,36
0.0002349,19,34,,,,,0.0003944,22,36
0.0002613,29,35,,,,,0.0004409,35,36
0.0002396,32,34,,,,,0.0002573,32,36
0.0002074,28,38,,,,,0.0003452,30,36
0.0002015,30,39,,,,,0.0003556,13,36
0.000203,30,39,,,,,0.0002511,19,36
0.0002015,15,38,,,,,0.0002641,6,36
0.0002026,9,41,,,,,0.0002063,19,36
0.0002025,25,40,,,,,0.0002027,8,36
0.0004067,13,39,,,,,0.0002024,10,36
0.0002032,7,38,,,,,0.0002013,6,36
0.0002042,27,37,,,,,0.0002013,4,36
0.0002883,18,36,,,,,0.0002005,27,36
0.0002515,6,35,,,,,0.0002009,25,36
0.0002022,34,34,,,,,0.0002598,7,36
0.0002028,26,33,,,,,0.0002745,18,36
0.0002052,17,32,,,,,0.0002707,7,36
0.0002007,6,35,,,,,0.000271,7,36
0.0002013,24,34,,,,,0.0004933,6,36
0.0002011,10,35,,,,,0.000299,20,36
0.0002004,28,34,,,,,0.0002556,26,36
0.0003581,21,36,,,,,0.0006725,33,36
0.0003689,3,35,,,,,0.0002014,34,36
0.0002867,34,34,,,,,0.0002023,21,36
0.0003417,26,33,,,,,0.0002107,1,36
0.0004667,26,33,,,,,0.0011475,33,36
0.0002061,4,34,,,,,0.0002021,29,36
0.0003139,31,36,,,,,0.0002066,21,36
0.0003384,32,35,,,,,0.0002004,26,36
0.0002706,14,34,,,,,0.0002009,33,36
0.0002018,33,33,,,,,0.0002458,9,36
0.0002291,3,33,,,,,0.0002007,1,36
0.0002012,17,36,,,,,0.0002001,11,36
0.0005121,11,36,,,,,0.0002008,33,36
0.0002021,12,35,,,,,0.0002007,14,36
0.0002127,10,37,,,,,0.0002011,15,36
0.0002005,18,37,,,,,0.0002059,15,36
0.000339,7,41,,,,,0.0002464,26,36
0.0002638,14,40,,,,,0.0002644,30,36
0.000267,5,39,,,,,0.0002472,20,36
0.0002574,22,38,,,,,0.0002533,2,36
0.000258,13,37,,,,,0.0002356,11,36
0.0002704,20,39,,,,,0.0002071,12,36
0.0002713,24,38,,,,,0.0002019,19,36
0.0002801,5,37,,,,,0.0002075,29,36
0.0002702,15,36,,,,,0.0002017,12,36
0.0002728,22,36,,,,,0.000201,4,36
0.0002729,29,42,,,,,0.0002007,15,36
0.0002649,29,41,,,,,0.0002003,8,36
0.0002675,5,40,,,,,0.0002319,7,36
0.0002827,26,39,,,,,0.0002432,1,36
0.0002189,11,39,,,,,0.0002366,3,36
0.0002124,6,40,,,,,0.0002654,33,36
0.0002005,2,39,,,,,0.0002711,17,36
0.0001993,24,40,,,,,0.0002018,20,36
0.0002007,10,40,,,,,0.000256,32,36
0.0002242,27,40,,,,,0.0002482,22,36
0.0002005,24,43,,,,,0.0002538,14,36
0.0002401,24,42,,,,,0.0002577,13,36
0.0002008,19,45,,,,,0.0006582,7,36
0.0002106,30,45,,,,,0.0002693,29,36
0.0002004,1,44,,,,,0.0003809,17,36
0.0002,19,46,,,,,0.0003275,2,36
0.0002098,12,45,,,,,0.0004619,35,36
0.0002006,6,45,,,,,0.0002448,11,36
0.0002003,6,45,,,,,0.0002019,29,36
0.0002026,34,46,,,,,0.0002051,20,36
0.0002218,24,45,,,,,0.0002428,31,36
0.0002002,26,44,,,,,0.0004635,22,36
0.0002586,7,46,,,,,0.0006113,14,36
0.0002127,8,46,,,,,0.0002749,6,36
0.0002026,29,47,,,,,0.0002033,13,36
0.0002023,20,46,,,,,0.0002934,23,36
0.0002013,5,45,,,,,0.0002379,22,36
0.0002034,33,47,,,,,0.0002014,26,36
0.0002084,28,49,,,,,0.0002745,32,36
0.0002014,2,50,,,,,0.0003089,6,36
0.0002003,2,49,,,,,0.0002613,19,36
0.000202,31,50,,,,,0.0002578,12,36
0.0002009,9,50,,,,,0.0002014,27,36
0.0002093,12,49,,,,,0.0002454,4,36
0.0002124,30,48,,,,,0.0002788,3,36
0.0002017,20,47,,,,,0.0002011,12,36
0.0002014,6,48,,,,,0.0003232,30,36
0.0002002,15,47,,,,,0.0002591,17,36
0.0003763,19,46,,,,,0.0002506,35,36
0.0002038,17,45,,,,,0.0002019,17,36
0.0002021,8,44,,,,,0.000239,35,36
0.0002301,6,44,,,,,0.0002066,4,36
0.0002013,32,43,,,,,0.0002733,34,36
0.000202,6,42,,,,,0.0002603,27,36
0.0002118,24,41,,,,,0.0012479,27,36
0.0002011,7,43,,,,,0.0003447,35,36
0.0002012,3,42,,,,,0.0002605,22,36
0.000239,34,41,,,,,0.0002793,30,36
0.0002009,4,40,,,,,0.0002905,4,36
0.0002019,23,40,,,,,0.0002609,23,36
0.0002192,31,39,,,,,0.0002618,34,36
0.000226,27,39,,,,,0.0002012,3,36
0.0002598,12,40,,,,,0.0002022,34,36
0.000253,32,39,,,,,0.0002028,2,36
0.0002021,25,43,,,,,0.0002704,4,36
0.000202,21,43,,,,,0.0002608,1,36
0.0002015,25,42,,,,,0.0002024,27,36
0.000353,10,51,,,,,0.0002725,10,36
0.0002583,16,50,,,,,0.0002446,19,36
0.0002747,2,49,,,,,0.0004274,33,36
0.0003533,21,48,,,,,0.000204,7,36
0.0002503,25,48,,,,,0.0002545,24,36
0.0002054,7,48,,,,,0.0002005,13,36
0.0002022,5,48,,,,,0.0002068,1,36
0.0002029,30,48,,,,,0.0002026,18,36
0.0002026,10,47,,,,,0.0002729,5,36
0.0002022,35,47,,,,,0.0002851,26,36
0.0002022,15,48,,,,,0.000202,35,36
0.0002637,6,47,,,,,0.000202,27,36
0.0002023,10,52,,,,,0.0002017,11,36
0.0002016,30,51,,,,,0.0002655,11,36
0.000201,31,50,,,,,0.000206,15,36
0.0002056,24,50,,,,,0.0001955,5,36
0.0003504,5,50,,,,,0.0003655,18,36
0.0002043,10,51,,,,,0.0002132,10,36
0.0002034,34,50,,,,,0.0002057,22,36
0.0002908,32,49,,,,,0.0002348,27,36
0.0003798,32,48,,,,,0.0002024,27,36
0.0004647,22,47,,,,,0.0002352,18,36
0.0002022,28,47,,,,,0.0003904,2,36
0.0002028,10,47,,,,,0.0002467,31,36
0.0002619,32,48,,,,,0.0002016,12,36
0.0002024,19,47,,,,,0.0002003,12,36
0.0002072,35,49,,,,,0.0002005,23,36
0.0002018,18,50,,,,,0.0002109,14,36
0.0002015,1,49,,,,,0.0010043,11,36
0.0002674,19,49,,,,,0.0002469,24,36
0.0002666,10,48,,,,,0.0002455,19,36
0.0002887,29,47,,,,,0.0002449,25,36
0.0002225,21,46,,,,,0.0002022,33,36
0.0002012,2,45,,,,,0.0002608,15,36
0.0002352,32,45,,,,,0.0002032,6,36
0.0002054,31,44,,,,,0.0002934,32,36
0.0002036,7,43,,,,,0.0002459,26,36
0.0001955,15,44,,,,,0.000243,28,36
0.000273,4,43,,,,,0.000232,10,36
0.000201,1,45,,,,,0.0002549,15,36
0.0002055,29,46,,,,,0.0006622,9,36
0.0002787,13,45,,,,,0.0002906,33,36
0.0002625,11,44,,,,,0.0002479,6,36
0.0002292,27,45,,,,,0.0002029,32,36
0.000201,15,44,,,,,0.0002021,32,36
0.0002059,6,44,,,,,0.0002007,27,36
0.0002006,16,43,,,,,0.0002002,29,36
0.0002071,7,42,,,,,0.0002624,24,36
0.0001961,33,41,,,,,0.0002481,17,36
0.0002059,21,40,,,,,0.0004549,29,36
0.0002014,35,39,,,,,0.0002017,3,36
0.0002012,14,38,,,,,0.0002991,32,36
0.0002012,3,39,,,,,0.0002153,15,36
0.0002019,2,41,,,,,0.0002699,4,36
0.0002008,1,41,,,,,0.0002594,19,36
0.0002994,20,40,,,,,0.0002013,27,36
0.000201,20,39,,,,,0.0002037,30,36
0.0002092,26,40,,,,,0.0002061,34,36
0.0002007,1,39,,,,,0.0002018,18,36
0.0002002,8,39,,,,,0.0002014,25,36
0.0002011,21,38,,,,,0.0002003,10,36
0.000205,1,37,,,,,0.0002056,9,36
0.0002034,21,36,,,,,0.0002078,5,36
0.0002243,29,39,,,,,0.0002018,29,36
0.0002021,22,39,,,,,0.0002183,19,36
0.0002028,19,39,,,,,0.000206,32,36
0.0002018,23,43,,,,,0.0002009,22,36
0.0002015,15,44,,,,,0.0002008,6,36
0.0002481,8,43,,,,,0.0002027,26,36
0.0002311,20,42,,,,,0.0002021,35,36
0.000258,10,41,,,,,0.0002022,2,36
0.0002214,30,43,,,,,0.000289,3,36
0.0002013,5,42,,,,,0.0002862,18,36
0.0002159,9,41,,,,,0.0002138,2,36
0.000253,15,41,,,,,0.0002065,9,36
0.0002022,2,40,,,,,0.0002475,5,36
0.0002003,23,40,,,,,0.0002558,26,36
0.0002189,26,40,,,,,0.0002012,32,36
0.0002337,28,40,,,,,0.0002048,32,36
0.0002013,2,39,,,,,0.0002564,14,36
0.0002039,24,38,,,,,0.000258,20,36
0.0002009,27,37,,,,,0.0002011,5,36
0.0002012,9,37,,,,,0.0002883,18,36
0.00021,35,36,,,,,0.0003581,21,36
0.0002024,25,36,,,,,0.0003139,31,36
0.0002013,3,36,,,,,0.0002012,17,36
0.0002038,18,36,,,,,0.0005121,11,36
0.000203,24,36,,,,,0.0002702,15,36
0.0002433,17,41,,,,,0.0002728,22,36
0.0002017,6,43,,,,,0.0002034,21,36
