cas operacie,cislo,velkost frontu,,,,,,,
2.42E-05,10,44,,,,,0.0000233,24,38
2.36E-05,10,41,,,,,0.0000233,24,38
2.35E-05,10,41,,,,,0.0000232,24,38
2.35E-05,10,41,,,,,0.0000233,24,38
2.34E-05,10,41,,,,,0.0000301,24,38
2.32E-05,10,41,,,,,0.0000312,24,38
2.35E-05,10,42,,,,,0.0000305,24,38
2.34E-05,10,41,,,,,0.0000326,24,38
2.30E-05,10,46,,,,,0.0000317,24,38
2.32E-05,10,46,,,,,0.0000234,24,38
2.34E-05,10,47,,,,,0.0000235,24,38
2.36E-05,10,51,,,,,0.0000286,24,38
2.35E-05,10,51,,,,,0.0000375,24,38
3.10E-05,10,52,,,,,0.0000361,24,38
2.92E-05,10,51,,,,,0.0000338,24,38
3.19E-05,10,50,,,,,0.0000237,24,38
2.85E-05,10,52,,,,,0.0000233,24,38
2.77E-05,10,54,,,,,0.0000232,24,38
2.70E-05,10,54,,,,,0.0000236,24,38
2.82E-05,10,54,,,,,0.0000235,24,38
2.70E-05,10,54,,,,,0.0000287,24,38
2.79E-05,10,54,,,,,0.00003,24,38
3.28E-05,10,55,,,,,0.0000295,24,38
3.22E-05,10,53,,,,,0.0000305,24,38
3.09E-05,10,52,,,,,0.000033,24,38
3.02E-05,10,52,,,,,0.0000395,24,38
3.30E-05,10,53,,,,,0.0000321,24,38
3.02E-05,10,52,,,,,0.0000234,24,38
3.44E-05,10,51,,,,,0.0000234,24,38
3.40E-05,10,51,,,,,0.0000233,24,38
3.49E-05,10,53,,,,,0.0000306,24,38
3.47E-05,10,53,,,,,0.0000302,24,38
3.16E-05,10,56,,,,,0.0000237,10,38
3.53E-05,10,57,,,,,0.0000234,10,38
3.44E-05,10,56,,,,,0.0000317,10,38
3.35E-05,10,54,,,,,0.0000295,10,38
3.39E-05,10,54,,,,,0.0000342,10,38
3.38E-05,10,54,,,,,0.0000297,10,38
3.37E-05,10,54,,,,,0.0000304,10,38
4.12E-05,10,56,,,,,0.0000404,10,38
3.37E-05,10,57,,,,,0.0000235,10,38
3.42E-05,10,57,,,,,0.0000232,10,38
3.76E-05,10,58,,,,,0.0000285,10,38
3.87E-05,10,57,,,,,0.0000241,10,38
3.40E-05,10,59,,,,,0.0000239,10,38
3.41E-05,10,59,,,,,0.0000303,10,38
3.36E-05,10,59,,,,,0.0000235,10,38
3.38E-05,10,59,,,,,0.0000234,10,38
3.37E-05,10,59,,,,,0.0000233,10,38
3.36E-05,10,60,,,,,0.0000235,10,38
3.36E-05,10,60,,,,,0.0000232,10,38
2.53E-05,10,58,,,,,0.0000232,10,38
2.46E-05,10,59,,,,,0.0000232,10,38
2.38E-05,10,59,,,,,0.0000227,10,38
2.33E-05,10,60,,,,,0.0000236,10,38
2.36E-05,10,60,,,,,0.0000278,10,38
2.33E-05,10,60,,,,,0.0000299,10,38
2.94E-05,10,60,,,,,0.0000294,10,38
3.20E-05,10,59,,,,,0.0000293,10,38
3.55E-05,10,59,,,,,0.0000231,10,38
3.19E-05,10,58,,,,,0.0000317,10,38
4.02E-05,10,59,,,,,0.0000316,10,38
4.06E-05,10,59,,,,,0.0000331,10,38
3.88E-05,10,59,,,,,0.0000285,10,38
4.26E-05,10,59,,,,,0.000034,10,38
4.22E-05,10,57,,,,,0.0000288,10,38
4.25E-05,10,59,,,,,0.0000309,10,38
4.17E-05,10,62,,,,,0.0000277,10,38
4.17E-05,10,59,,,,,0.0000271,10,38
3.62E-05,10,60,,,,,0.0000269,10,38
3.12E-05,10,58,,,,,0.0000271,10,38
2.70E-05,10,55,,,,,0.0000304,10,38
3.13E-05,10,56,,,,,0.0000782,10,38
2.66E-05,10,55,,,,,0.0000298,10,38
2.74E-05,10,53,,,,,0.0000279,10,38
0.0001347,10,53,,,,,0.0000488,10,38
3.09E-05,10,53,,,,,0.0000319,10,38
3.24E-05,10,53,,,,,0.0000232,10,38
2.77E-05,10,55,,,,,0.0000241,10,38
3.07E-05,10,54,,,,,0.0000234,10,38
3.02E-05,10,54,,,,,0.0000309,10,38
3.53E-05,10,54,,,,,0.000059,10,38
8.74E-05,10,54,,,,,0.0000235,10,38
3.70E-05,10,55,,,,,0.0000264,10,38
2.36E-05,10,57,,,,,0.0000235,10,38
2.34E-05,10,56,,,,,0.0000233,10,38
2.34E-05,10,56,,,,,0.0000232,10,38
2.36E-05,10,54,,,,,0.0000295,10,38
2.75E-05,10,54,,,,,0.0000233,10,38
2.35E-05,10,55,,,,,0.0000302,10,38
2.33E-05,10,55,,,,,0.0000233,10,38
2.33E-05,10,55,,,,,0.0000224,10,38
2.34E-05,10,55,,,,,0.0000237,10,38
2.34E-05,10,55,,,,,0.0000329,10,38
2.34E-05,10,55,,,,,0.0000311,10,38
2.36E-05,10,53,,,,,0.0000237,10,38
2.34E-05,10,53,,,,,0.0000233,10,38
2.34E-05,10,52,,,,,0.0000234,10,38
3.16E-05,10,54,,,,,0.0000235,10,38
3.01E-05,10,55,,,,,0.0000235,10,38
3.29E-05,10,55,,,,,0.0000278,10,38
2.36E-05,10,55,,,,,0.0000274,10,38
2.34E-05,10,55,,,,,0.0000276,10,38
2.34E-05,10,55,,,,,0.0000278,10,38
2.33E-05,10,56,,,,,0.0000277,10,38
2.35E-05,10,55,,,,,0.0000276,10,38
2.34E-05,10,55,,,,,0.0000274,10,38
3.58E-05,10,54,,,,,0.0000239,10,38
3.57E-05,10,55,,,,,0.0000233,10,38
3.52E-05,10,56,,,,,0.000028,10,38
6.89E-05,10,57,,,,,0.0000279,10,38
3.91E-05,10,57,,,,,0.0000312,10,38
3.23E-05,10,57,,,,,0.0000237,10,38
3.48E-05,10,54,,,,,0.0000301,10,38
2.35E-05,10,53,,,,,0.0000234,10,38
2.36E-05,10,53,,,,,0.0000234,10,38
2.34E-05,10,52,,,,,0.0000236,10,38
2.46E-05,10,55,,,,,0.0000234,10,38
2.38E-05,10,55,,,,,0.0000233,10,38
3.20E-05,10,51,,,,,0.0000232,10,38
3.23E-05,10,52,,,,,0.0000233,10,38
2.35E-05,10,50,,,,,0.0000314,10,38
3.42E-05,10,51,,,,,0.0000279,10,38
3.37E-05,10,52,,,,,0.0000291,10,38
3.17E-05,10,53,,,,,0.00003,10,38
3.57E-05,10,54,,,,,0.0000281,10,38
2.56E-05,10,54,,,,,0.0000289,10,38
3.04E-05,10,54,,,,,0.0000232,10,38
2.73E-05,10,54,,,,,0.0000235,10,38
3.10E-05,10,54,,,,,0.0000237,10,38
3.19E-05,10,55,,,,,0.0000235,10,38
2.82E-05,10,55,,,,,0.0000236,10,38
3.96E-05,10,53,,,,,0.0000235,10,38
4.63E-05,10,48,,,,,0.0000235,10,38
9.64E-05,10,45,,,,,0.0000236,10,38
2.44E-05,10,45,,,,,0.0000281,10,38
2.37E-05,10,45,,,,,0.0000275,10,38
2.35E-05,10,47,,,,,0.0000236,10,38
2.34E-05,10,46,,,,,0.0000367,10,38
2.34E-05,10,44,,,,,0.0000235,10,38
2.34E-05,10,44,,,,,0.0000322,10,38
2.31E-05,10,42,,,,,0.0000233,10,38
2.36E-05,10,43,,,,,0.0000328,10,38
2.34E-05,10,44,,,,,0.000035,3,38
2.37E-05,10,44,,,,,0.0000235,3,38
2.34E-05,10,43,,,,,0.0000236,3,38
3.28E-05,10,44,,,,,0.0000235,3,38
3.29E-05,10,47,,,,,0.0000309,3,38
2.38E-05,10,49,,,,,0.0000353,3,38
2.34E-05,10,49,,,,,0.0000318,3,38
2.36E-05,10,48,,,,,0.0000312,3,38
2.34E-05,10,46,,,,,0.0000306,3,38
2.33E-05,10,45,,,,,0.0000329,3,38
2.37E-05,10,45,,,,,0.0000299,3,38
2.34E-05,10,45,,,,,0.000024,3,38
2.31E-05,10,49,,,,,0.0000309,3,38
2.33E-05,10,50,,,,,0.00003,3,38
3.30E-05,10,48,,,,,0.0000237,3,38
0.0001632,10,48,,,,,0.0000373,3,38
3.16E-05,10,51,,,,,0.0000238,3,38
2.88E-05,10,50,,,,,0.0000236,3,38
2.34E-05,10,49,,,,,0.0000336,3,38
2.33E-05,10,47,,,,,0.0000237,15,39
2.37E-05,10,47,,,,,0.0000234,15,39
3.91E-05,10,45,,,,,0.0000233,15,39
3.38E-05,10,46,,,,,0.0000228,15,39
3.35E-05,10,45,,,,,0.0000246,15,39
3.40E-05,10,45,,,,,0.0000369,15,39
3.27E-05,10,43,,,,,0.0000368,15,39
3.34E-05,10,43,,,,,0.0000407,15,39
3.42E-05,10,43,,,,,0.0000238,15,39
3.22E-05,10,46,,,,,0.0000334,15,39
3.24E-05,10,47,,,,,0.0000233,15,39
3.65E-05,10,44,,,,,0.0000233,15,39
3.49E-05,10,44,,,,,0.0000331,15,39
3.25E-05,10,45,,,,,0.0000325,15,39
9.21E-05,10,45,,,,,0.0000235,15,39
3.03E-05,10,43,,,,,0.0000231,15,39
2.78E-05,10,43,,,,,0.0000234,15,39
2.91E-05,10,44,,,,,0.0000232,15,39
3.22E-05,10,44,,,,,0.0000232,15,39
3.11E-05,10,44,,,,,0.0000233,15,39
3.09E-05,10,44,,,,,0.0000234,15,39
3.26E-05,10,44,,,,,0.0000233,15,39
3.01E-05,10,44,,,,,0.0000302,15,39
3.01E-05,10,44,,,,,0.0000332,15,39
3.00E-05,10,43,,,,,0.0000313,15,39
3.05E-05,10,44,,,,,0.0000316,15,39
3.00E-05,10,44,,,,,0.0000309,15,39
3.01E-05,10,43,,,,,0.0000233,15,39
3.16E-05,10,43,,,,,0.0000233,15,39
0.0005057,10,42,,,,,0.0000239,15,39
3.24E-05,10,44,,,,,0.0000296,24,39
3.14E-05,10,47,,,,,0.0000237,24,39
3.09E-05,10,47,,,,,0.0000238,24,39
3.30E-05,10,46,,,,,0.0000234,24,39
3.22E-05,10,47,,,,,0.0000234,24,39
3.18E-05,10,47,,,,,0.0000234,24,39
3.06E-05,10,46,,,,,0.0000235,24,39
3.08E-05,10,47,,,,,0.0000235,24,39
2.48E-05,10,48,,,,,0.0000291,24,39
2.40E-05,10,48,,,,,0.0000269,24,39
2.35E-05,10,48,,,,,0.0000236,24,39
2.35E-05,10,49,,,,,0.0000293,24,39
2.35E-05,10,48,,,,,0.0000239,24,39
2.33E-05,10,48,,,,,0.0000236,24,39
2.34E-05,10,47,,,,,0.0000234,24,39
2.32E-05,10,51,,,,,0.0000233,24,39
2.31E-05,10,51,,,,,0.0000234,24,39
3.42E-05,10,48,,,,,0.0000233,24,39
3.43E-05,10,49,,,,,0.0000233,24,39
3.45E-05,10,49,,,,,0.0000324,24,39
2.38E-05,10,51,,,,,0.0000233,24,39
2.35E-05,10,52,,,,,0.0000234,24,39
2.37E-05,10,51,,,,,0.0000234,24,39
2.36E-05,10,49,,,,,0.0000314,24,39
3.03E-05,10,46,,,,,0.0000237,24,39
2.92E-05,10,46,,,,,0.0000234,24,39
2.34E-05,10,49,,,,,0.0000234,24,39
2.34E-05,10,48,,,,,0.0000234,24,39
2.33E-05,10,47,,,,,0.0000292,24,39
2.34E-05,10,47,,,,,0.000024,24,39
2.33E-05,10,47,,,,,0.0000824,24,39
2.34E-05,10,47,,,,,0.0000315,24,39
3.30E-05,10,47,,,,,0.0000232,24,39
2.34E-05,10,46,,,,,0.0000232,24,39
2.32E-05,10,47,,,,,0.0000232,24,39
2.32E-05,10,47,,,,,0.0000231,24,39
2.35E-05,10,47,,,,,0.0000288,24,39
2.32E-05,10,46,,,,,0.0000295,24,39
2.32E-05,10,46,,,,,0.0000275,24,39
2.32E-05,10,46,,,,,0.0000236,24,39
2.32E-05,10,45,,,,,0.0000234,24,39
2.34E-05,10,45,,,,,0.0000235,24,39
2.34E-05,10,44,,,,,0.0000335,24,39
2.33E-05,10,42,,,,,0.000035,24,39
2.33E-05,10,42,,,,,0.0000332,24,39
2.34E-05,10,45,,,,,0.0000325,24,39
3.39E-05,10,46,,,,,0.0000303,24,39
2.33E-05,10,46,,,,,0.0000239,24,39
2.34E-05,10,47,,,,,0.0000235,24,39
2.92E-05,10,49,,,,,0.0000234,24,39
2.33E-05,10,51,,,,,0.000028,24,39
2.78E-05,10,51,,,,,0.0000299,24,39
2.33E-05,10,51,,,,,0.0000301,24,39
2.32E-05,10,52,,,,,0.0000313,24,39
2.33E-05,10,52,,,,,0.0000832,24,39
2.32E-05,10,54,,,,,0.0000234,24,39
2.32E-05,10,55,,,,,0.0000236,24,39
2.32E-05,10,55,,,,,0.0000727,24,39
2.33E-05,10,55,,,,,0.0000237,24,39
3.08E-05,10,54,,,,,0.0000316,24,39
3.03E-05,10,54,,,,,0.0000231,24,39
2.85E-05,10,55,,,,,0.0000237,24,39
2.33E-05,10,54,,,,,0.0000234,24,39
2.36E-05,10,53,,,,,0.0000234,24,39
2.36E-05,10,52,,,,,0.0000233,24,39
2.36E-05,10,54,,,,,0.0000233,24,39
3.94E-05,10,55,,,,,0.000032,24,39
4.16E-05,10,55,,,,,0.0000235,24,39
2.70E-05,10,55,,,,,0.0000233,24,39
2.64E-05,10,54,,,,,0.0000322,24,39
2.63E-05,10,54,,,,,0.000037,24,39
2.69E-05,10,52,,,,,0.0000298,24,39
3.00E-05,10,50,,,,,0.0000232,10,39
2.96E-05,10,51,,,,,0.0000233,10,39
2.95E-05,10,52,,,,,0.0000231,10,39
3.17E-05,10,52,,,,,0.0000235,10,39
3.07E-05,10,53,,,,,0.0000312,10,39
3.07E-05,10,53,,,,,0.0000307,10,39
3.09E-05,10,53,,,,,0.0000354,10,39
2.36E-05,10,51,,,,,0.0000599,10,39
2.37E-05,10,52,,,,,0.0000321,10,39
2.37E-05,10,52,,,,,0.0000274,10,39
2.37E-05,10,50,,,,,0.0000272,10,39
2.32E-05,10,50,,,,,0.0000245,10,39
2.33E-05,10,52,,,,,0.0000227,10,39
2.35E-05,10,52,,,,,0.0000235,10,39
2.42E-05,10,54,,,,,0.0000233,10,39
2.32E-05,10,54,,,,,0.0000238,10,39
2.34E-05,10,55,,,,,0.0000296,10,39
2.33E-05,10,52,,,,,0.0000293,10,39
2.34E-05,10,50,,,,,0.00003,10,39
2.34E-05,10,50,,,,,0.0000348,10,39
2.32E-05,10,54,,,,,0.0000304,10,39
2.32E-05,10,54,,,,,0.00003,10,39
2.32E-05,10,52,,,,,0.0000305,10,39
2.33E-05,10,52,,,,,0.0000234,10,39
2.32E-05,10,52,,,,,0.0000242,10,39
2.33E-05,10,55,,,,,0.0000236,10,39
2.31E-05,10,56,,,,,0.0000232,10,39
2.31E-05,10,55,,,,,0.0000233,10,39
2.30E-05,10,56,,,,,0.0000234,10,39
2.33E-05,10,54,,,,,0.0000234,10,39
2.34E-05,10,54,,,,,0.0000233,10,39
2.33E-05,10,57,,,,,0.0000233,10,39
2.33E-05,10,58,,,,,0.0000233,10,39
3.02E-05,10,62,,,,,0.0000234,10,39
3.23E-05,10,61,,,,,0.0000232,10,39
3.32E-05,10,61,,,,,0.00003,10,39
2.37E-05,10,62,,,,,0.0000309,10,39
2.33E-05,10,61,,,,,0.0000313,10,39
2.33E-05,10,60,,,,,0.0000306,10,39
2.33E-05,10,61,,,,,0.0000319,10,39
2.31E-05,10,61,,,,,0.0000234,10,39
2.33E-05,10,61,,,,,0.0000347,10,39
2.34E-05,10,63,,,,,0.0000289,10,39
7.14E-05,10,63,,,,,0.0000317,10,39
7.62E-05,10,63,,,,,0.0000279,10,39
2.36E-05,10,65,,,,,0.000028,10,39
2.56E-05,10,64,,,,,0.0000334,10,39
3.04E-05,10,64,,,,,0.0000332,10,39
2.39E-05,10,63,,,,,0.0000317,10,39
2.37E-05,10,63,,,,,0.0000271,10,39
2.34E-05,10,64,,,,,0.0000274,10,39
2.33E-05,10,67,,,,,0.0000275,10,39
2.33E-05,10,67,,,,,0.0000277,10,39
2.32E-05,10,67,,,,,0.0008136,10,39
2.35E-05,10,68,,,,,0.0000303,10,39
2.35E-05,10,68,,,,,0.0000233,10,39
2.33E-05,10,67,,,,,0.0000296,10,39
2.35E-05,10,71,,,,,0.0000239,10,39
2.40E-05,10,71,,,,,0.0000304,10,39
3.03E-05,10,70,,,,,0.0000234,10,39
3.35E-05,10,70,,,,,0.0000503,10,39
3.75E-05,10,73,,,,,0.000024,10,39
3.62E-05,10,73,,,,,0.000024,10,39
3.51E-05,10,73,,,,,0.0000233,10,39
3.25E-05,10,75,,,,,0.0000235,10,39
3.29E-05,10,75,,,,,0.0000235,10,39
2.36E-05,10,76,,,,,0.00003,10,39
2.34E-05,10,78,,,,,0.000023,10,39
2.35E-05,10,78,,,,,0.0000235,10,39
2.35E-05,10,79,,,,,0.0000285,10,39
2.36E-05,10,82,,,,,0.0000232,10,39
2.36E-05,10,83,,,,,0.0000233,10,39
2.35E-05,10,84,,,,,0.0000234,10,39
2.34E-05,10,83,,,,,0.0000231,10,39
2.34E-05,10,81,,,,,0.0000225,10,39
2.34E-05,10,81,,,,,0.0000238,10,39
2.35E-05,10,82,,,,,0.000024,10,39
2.34E-05,10,81,,,,,0.0000236,10,39
2.36E-05,10,82,,,,,0.0000235,10,39
2.36E-05,10,84,,,,,0.0000233,10,39
2.34E-05,10,83,,,,,0.0000237,10,39
2.35E-05,10,84,,,,,0.0000235,10,39
2.35E-05,10,86,,,,,0.0000235,10,39
3.53E-05,10,85,,,,,0.000023,10,39
2.61E-05,10,85,,,,,0.0000236,10,39
3.34E-05,10,85,,,,,0.0000235,10,39
2.36E-05,10,86,,,,,0.0000617,10,39
2.35E-05,10,88,,,,,0.0000331,10,39
2.35E-05,10,87,,,,,0.0000236,10,39
2.39E-05,10,89,,,,,0.0000281,10,39
2.38E-05,10,90,,,,,0.0000236,10,39
2.38E-05,10,92,,,,,0.0000235,10,39
2.37E-05,10,92,,,,,0.0000235,10,39
2.38E-05,10,92,,,,,0.0000235,10,39
2.35E-05,10,92,,,,,0.000031,10,39
2.35E-05,10,92,,,,,0.000034,10,39
2.38E-05,10,92,,,,,0.0000271,10,39
3.28E-05,10,88,,,,,0.0000265,10,39
2.43E-05,10,88,,,,,0.0000241,10,39
2.39E-05,10,89,,,,,0.0000234,10,39
2.36E-05,10,89,,,,,0.0000233,10,39
2.36E-05,10,89,,,,,0.0000234,10,39
2.36E-05,10,87,,,,,0.0000233,10,39
2.35E-05,10,88,,,,,0.0000301,10,39
2.34E-05,10,88,,,,,0.0000236,10,39
3.86E-05,10,88,,,,,0.0000236,10,39
3.81E-05,10,89,,,,,0.0000233,10,39
3.05E-05,10,87,,,,,0.0000313,10,39
2.94E-05,10,87,,,,,0.0000227,10,39
2.76E-05,10,87,,,,,0.0000313,10,39
2.87E-05,10,87,,,,,0.0000234,10,39
3.22E-05,10,87,,,,,0.0000233,10,39
3.18E-05,10,87,,,,,0.0000235,10,39
3.06E-05,10,87,,,,,0.0000233,10,39
3.14E-05,10,87,,,,,0.0000232,10,39
2.72E-05,10,86,,,,,0.0000232,10,39
2.84E-05,10,86,,,,,0.0000286,10,39
2.74E-05,10,86,,,,,0.0000234,10,39
2.67E-05,10,83,,,,,0.0000233,10,39
2.68E-05,10,83,,,,,0.0000233,10,39
2.38E-05,10,82,,,,,0.0000232,10,39
2.35E-05,10,82,,,,,0.00005,10,39
2.35E-05,10,82,,,,,0.0000294,10,39
2.36E-05,10,83,,,,,0.0000286,10,39
2.35E-05,10,82,,,,,0.0000333,10,39
2.35E-05,10,82,,,,,0.000029,10,39
2.36E-05,10,82,,,,,0.0000293,10,39
2.34E-05,10,81,,,,,0.000031,10,39
2.35E-05,10,81,,,,,0.0000544,10,39
2.33E-05,10,81,,,,,0.0000285,10,39
2.36E-05,10,80,,,,,0.0000236,10,39
2.36E-05,10,79,,,,,0.0000235,10,39
2.35E-05,10,79,,,,,0.0000235,3,39
2.35E-05,10,79,,,,,0.0000234,3,39
3.92E-05,10,78,,,,,0.0000235,3,39
2.79E-05,10,78,,,,,0.0000235,3,39
2.45E-05,10,78,,,,,0.0000235,3,39
2.42E-05,10,78,,,,,0.0000303,3,39
2.40E-05,10,78,,,,,0.0000305,3,39
0.0001426,10,78,,,,,0.0000301,3,39
2.95E-05,10,78,,,,,0.000027,3,39
3.86E-05,10,77,,,,,0.0000269,3,39
3.43E-05,10,79,,,,,0.0000299,3,39
2.74E-05,10,78,,,,,0.0000236,3,39
2.36E-05,10,77,,,,,0.0000301,3,39
2.33E-05,10,77,,,,,0.0000323,3,39
2.33E-05,10,79,,,,,0.00003,3,39
2.37E-05,10,79,,,,,0.0000302,3,39
2.37E-05,10,79,,,,,0.0000319,3,39
2.36E-05,10,79,,,,,0.0000301,3,39
2.35E-05,10,80,,,,,0.00003,3,39
2.34E-05,10,80,,,,,0.00003,3,39
2.35E-05,10,81,,,,,0.0001699,3,39
2.33E-05,10,84,,,,,0.0000237,3,39
2.27E-05,10,84,,,,,0.0000311,3,39
3.46E-05,10,84,,,,,0.0000325,3,39
2.33E-05,10,83,,,,,0.000028,3,39
2.33E-05,10,77,,,,,0.0000269,3,39
2.34E-05,10,76,,,,,0.000027,3,39
2.93E-05,10,72,,,,,0.000027,3,39
3.02E-05,10,72,,,,,0.000027,3,39
2.40E-05,10,72,,,,,0.0000235,3,39
4.22E-05,10,73,,,,,0.0000238,3,39
4.21E-05,10,73,,,,,0.0000334,3,39
2.38E-05,10,73,,,,,0.0000343,3,39
5.61E-05,10,72,,,,,0.000034,3,39
2.99E-05,10,71,,,,,0.0000387,3,39
3.68E-05,10,69,,,,,0.0000399,3,39
3.21E-05,10,70,,,,,0.0000424,3,39
2.95E-05,10,71,,,,,0.0000413,3,39
2.40E-05,10,71,,,,,0.0000244,3,39
2.36E-05,10,71,,,,,0.000032,3,39
2.35E-05,10,71,,,,,0.000024,15,40
2.34E-05,10,71,,,,,0.0000234,15,40
2.34E-05,10,71,,,,,0.0000233,15,40
2.35E-05,10,75,,,,,0.0000234,15,40
2.35E-05,10,74,,,,,0.0000235,15,40
2.35E-05,10,74,,,,,0.0000232,15,40
2.89E-05,10,75,,,,,0.0000233,15,40
3.04E-05,10,74,,,,,0.0000236,15,40
2.94E-05,10,74,,,,,0.0000235,15,40
2.33E-05,10,72,,,,,0.0001081,15,40
2.34E-05,10,71,,,,,0.000031,15,40
3.19E-05,10,70,,,,,0.0000306,15,40
4.17E-05,10,70,,,,,0.0000307,15,40
4.00E-05,10,71,,,,,0.0000228,15,40
2.90E-05,10,71,,,,,0.0000245,15,40
2.63E-05,10,72,,,,,0.0000228,15,40
2.83E-05,10,71,,,,,0.0000239,15,40
2.51E-05,10,71,,,,,0.0000273,24,40
2.43E-05,10,71,,,,,0.0000314,24,40
2.35E-05,10,69,,,,,0.0000235,24,40
2.33E-05,10,69,,,,,0.0000234,24,40
2.35E-05,10,70,,,,,0.0000283,24,40
2.34E-05,10,71,,,,,0.0000234,24,40
3.85E-05,10,70,,,,,0.0000234,24,40
2.85E-05,10,73,,,,,0.0000233,24,40
4.30E-05,10,73,,,,,0.0000237,24,40
7.60E-05,10,73,,,,,0.0000232,24,40
3.07E-05,10,72,,,,,0.0000235,24,40
3.10E-05,10,71,,,,,0.0000237,24,40
3.04E-05,10,72,,,,,0.0000237,24,40
3.04E-05,10,72,,,,,0.0000235,24,40
2.99E-05,10,72,,,,,0.0000233,24,40
2.82E-05,10,72,,,,,0.0000344,24,40
5.76E-05,10,71,,,,,0.000028,24,40
3.13E-05,10,71,,,,,0.0000231,24,40
3.13E-05,10,71,,,,,0.0000232,24,40
2.82E-05,10,68,,,,,0.0000237,24,40
2.79E-05,10,68,,,,,0.0000235,24,40
2.72E-05,10,68,,,,,0.0000238,24,40
2.90E-05,10,68,,,,,0.0000236,24,40
9.69E-05,10,67,,,,,0.0000236,24,40
3.17E-05,10,71,,,,,0.0000234,24,40
2.84E-05,10,70,,,,,0.0000342,24,40
2.92E-05,10,70,,,,,0.000036,24,40
2.35E-05,10,70,,,,,0.0000235,24,40
2.35E-05,10,70,,,,,0.0000289,24,40
2.35E-05,10,69,,,,,0.0000232,24,40
2.34E-05,10,69,,,,,0.0000341,24,40
2.34E-05,10,70,,,,,0.0000311,24,40
2.32E-05,10,68,,,,,0.0000235,24,40
2.32E-05,10,66,,,,,0.0000269,24,40
2.34E-05,10,67,,,,,0.0003703,24,40
2.34E-05,10,67,,,,,0.0000313,24,40
2.33E-05,10,67,,,,,0.00003,24,40
2.33E-05,10,67,,,,,0.0000291,24,40
4.52E-05,10,67,,,,,0.0000302,24,40
3.22E-05,10,67,,,,,0.0000301,24,40
2.37E-05,10,67,,,,,0.0000298,24,40
2.34E-05,10,66,,,,,0.0000235,24,40
2.34E-05,10,66,,,,,0.0000279,24,40
2.34E-05,10,66,,,,,0.0000284,24,40
2.36E-05,10,66,,,,,0.0000235,24,40
2.37E-05,10,68,,,,,0.0000726,24,40
2.35E-05,10,68,,,,,0.0000237,24,40
2.35E-05,10,67,,,,,0.0000233,24,40
4.07E-05,10,70,,,,,0.0000235,24,40
2.45E-05,10,72,,,,,0.0000236,24,40
2.40E-05,10,72,,,,,0.0000234,24,40
2.36E-05,10,71,,,,,0.0000233,24,40
2.35E-05,10,71,,,,,0.000024,24,40
2.34E-05,10,69,,,,,0.000032,24,40
2.37E-05,10,69,,,,,0.0000869,24,40
2.35E-05,10,69,,,,,0.0000246,24,40
2.34E-05,10,69,,,,,0.0000298,24,40
2.34E-05,10,69,,,,,0.0001525,24,40
2.38E-05,10,66,,,,,0.0000295,24,40
2.35E-05,10,66,,,,,0.0000233,24,40
3.08E-05,10,66,,,,,0.0000299,24,40
2.41E-05,10,66,,,,,0.0000237,24,40
3.45E-05,10,66,,,,,0.0000232,24,40
2.37E-05,10,66,,,,,0.0000234,24,40
2.35E-05,10,67,,,,,0.0000233,24,40
8.18E-05,10,67,,,,,0.0000232,24,40
3.08E-05,10,69,,,,,0.0000308,24,40
3.40E-05,10,70,,,,,0.0000303,24,40
2.36E-05,10,72,,,,,0.0000354,24,40
2.35E-05,10,72,,,,,0.0000998,24,40
2.36E-05,10,73,,,,,0.0001395,24,40
2.36E-05,10,74,,,,,0.0000337,24,40
2.42E-05,10,73,,,,,0.0000322,24,40
2.38E-05,10,76,,,,,0.0000371,24,40
2.37E-05,10,75,,,,,0.0000631,24,40
2.36E-05,10,76,,,,,0.000029,24,40
2.39E-05,10,74,,,,,0.0000498,24,40
2.92E-05,10,75,,,,,0.0000292,24,40
2.36E-05,10,73,,,,,0.0000292,24,40
2.34E-05,10,73,,,,,0.0005223,24,40
2.38E-05,10,73,,,,,0.0000338,24,40
2.38E-05,10,73,,,,,0.0000312,24,40
2.34E-05,10,73,,,,,0.0000308,24,40
2.41E-05,10,73,,,,,0.0000236,24,40
2.37E-05,10,73,,,,,0.0000233,24,40
2.35E-05,10,76,,,,,0.0000335,24,40
2.32E-05,10,75,,,,,0.0000305,24,40
2.36E-05,10,80,,,,,0.0000233,24,40
2.37E-05,10,80,,,,,0.0000245,24,40
2.35E-05,10,80,,,,,0.0000303,24,40
2.95E-05,10,79,,,,,0.0000234,10,40
2.36E-05,10,79,,,,,0.0000311,10,40
2.35E-05,10,79,,,,,0.0000303,10,40
2.78E-05,10,78,,,,,0.0000303,10,40
3.06E-05,10,79,,,,,0.00003,10,40
2.83E-05,10,79,,,,,0.0000234,10,40
2.34E-05,10,79,,,,,0.0000347,10,40
2.33E-05,10,79,,,,,0.0000303,10,40
2.36E-05,10,78,,,,,0.0000306,10,40
2.35E-05,10,75,,,,,0.000037,10,40
2.37E-05,10,75,,,,,0.0000287,10,40
2.33E-05,10,78,,,,,0.0000331,10,40
2.32E-05,10,77,,,,,0.0000373,10,40
2.35E-05,10,73,,,,,0.0000402,10,40
2.34E-05,10,72,,,,,0.0000235,10,40
2.34E-05,10,72,,,,,0.0000237,10,40
2.35E-05,10,71,,,,,0.0000236,10,40
2.42E-05,10,73,,,,,0.0000233,10,40
