cas operacie,vlozene cislo,priorita,velkost frontu,,,
2.80E-06,49,1098,20648,,,
1.50E-06,56,5205,20649,,,
1.50E-06,11,5231,20649,,,
2.60E-06,48,588,20650,,,
2.90E-06,24,1852,20651,,,
2.80E-06,47,1687,20651,,,
1.50E-06,35,8226,20652,,,
2.70E-06,40,849,20653,,,
3.40E-06,27,4301,20654,,,
1.60E-06,31,6429,20654,,,
3.20E-06,23,3252,20655,,,
5.60E-06,27,1903,20655,,,
6.10E-06,30,3307,20656,,,
2.50E-06,17,9919,20657,,,
2.50E-06,9,6013,20658,,,
1.90E-06,30,6115,20659,,,
2.50E-06,58,4708,20660,,,
6.50E-06,33,3274,20661,,,
2.50E-06,51,6580,20661,,,
7.80E-06,7,3249,20662,,,
6.20E-06,46,888,20663,,,
6.20E-06,30,4067,20664,,,
