cas operacie,index prvku,dlzka zoznamu,,,,,,,
8.34E-05,0,16,,,,,0.0000843,0,60
8.47E-05,0,14,,,,,0.0000843,0,60
8.49E-05,0,12,,,,,0.0000839,0,60
9.31E-05,0,11,,,,,0.0000875,0,60
9.11E-05,0,7,,,,,0.0000854,0,60
8.41E-05,0,10,,,,,0.0000847,0,60
8.39E-05,0,7,,,,,0.0001204,0,60
8.51E-05,0,12,,,,,0.0000922,0,60
8.42E-05,0,14,,,,,0.0000987,0,60
8.53E-05,0,13,,,,,0.000086,0,60
8.42E-05,0,14,,,,,0.0000861,0,60
8.45E-05,0,14,,,,,0.0000841,0,60
0.0001003,0,12,,,,,0.0001223,0,61
9.00E-05,0,11,,,,,0.0001247,0,61
8.49E-05,0,9,,,,,0.0000882,0,61
8.37E-05,0,8,,,,,0.0001021,0,61
8.38E-05,0,8,,,,,0.000084,0,61
8.38E-05,0,4,,,,,0.000091,0,61
8.38E-05,0,3,,,,,0.000084,0,61
8.55E-05,0,2,,,,,0.0000873,0,61
8.41E-05,0,8,,,,,0.0000855,0,61
8.41E-05,0,7,,,,,0.000084,0,61
8.36E-05,0,6,,,,,0.0000859,0,61
8.38E-05,0,6,,,,,0.0000849,0,61
8.41E-05,0,5,,,,,0.0000837,0,61
9.18E-05,0,4,,,,,0.0000863,0,61
8.51E-05,0,2,,,,,0.0000856,0,61
8.44E-05,0,1,,,,,0.0001169,0,61
8.37E-05,0,1,,,,,0.0000841,0,61
8.92E-05,0,4,,,,,0.0000847,0,61
8.37E-05,0,5,,,,,0.0000856,0,61
8.39E-05,0,5,,,,,0.0000842,0,61
8.40E-05,0,3,,,,,0.0001688,0,61
8.41E-05,0,3,,,,,0.0000841,0,61
8.51E-05,0,4,,,,,0.0000867,0,61
8.43E-05,0,6,,,,,0.0000925,0,61
8.38E-05,0,5,,,,,0.0000846,0,61
8.43E-05,0,6,,,,,0.000084,0,61
8.40E-05,0,6,,,,,0.0000844,0,61
8.37E-05,0,5,,,,,0.0000838,0,61
8.39E-05,0,5,,,,,0.0000854,0,61
8.34E-05,0,4,,,,,0.0000851,0,61
9.33E-05,0,1,,,,,0.0000842,0,61
8.41E-05,0,4,,,,,0.0000841,0,61
9.90E-05,0,2,,,,,0.000084,0,61
8.41E-05,0,1,,,,,0.0000837,0,61
0.0001616,0,7,,,,,0.0000838,0,61
8.60E-05,0,6,,,,,0.0000847,0,61
0.0001247,0,6,,,,,0.0000851,0,61
8.40E-05,0,5,,,,,0.0000849,0,61
0.0001081,0,7,,,,,0.0000852,0,61
9.82E-05,0,6,,,,,0.0000847,0,61
0.0002021,0,7,,,,,0.0001624,0,61
8.39E-05,0,8,,,,,0.000091,0,61
8.37E-05,0,7,,,,,0.0000847,0,61
8.54E-05,0,9,,,,,0.0000866,0,61
8.39E-05,0,7,,,,,0.0000846,0,61
8.88E-05,0,8,,,,,0.0000842,0,61
9.10E-05,0,9,,,,,0.0000839,0,61
9.03E-05,0,11,,,,,0.0001087,0,61
8.39E-05,0,10,,,,,0.0000838,0,61
8.56E-05,0,9,,,,,0.0000868,0,61
8.43E-05,0,11,,,,,0.000085,0,61
8.34E-05,0,11,,,,,0.0000844,0,61
0.0001501,0,16,,,,,0.0000856,0,62
8.48E-05,0,16,,,,,0.0001216,0,62
8.37E-05,0,13,,,,,0.0001277,0,62
8.36E-05,0,11,,,,,0.0000844,0,62
8.36E-05,0,13,,,,,0.0000841,0,62
0.000166,0,12,,,,,0.0000838,0,62
9.31E-05,0,14,,,,,0.0000846,0,62
8.46E-05,0,14,,,,,0.00009,0,62
8.44E-05,0,15,,,,,0.0001049,0,62
9.10E-05,0,16,,,,,0.0000839,0,62
0.0001104,0,18,,,,,0.0000842,0,62
8.62E-05,0,14,,,,,0.0000835,0,62
0.0001081,0,13,,,,,0.0000839,0,62
8.44E-05,0,15,,,,,0.000084,0,62
8.39E-05,0,14,,,,,0.0000858,0,62
8.42E-05,0,15,,,,,0.0000852,0,62
8.43E-05,0,17,,,,,0.0000893,0,62
8.58E-05,0,18,,,,,0.0000852,0,62
8.42E-05,0,17,,,,,0.0000854,0,62
8.45E-05,0,16,,,,,0.0000856,0,62
8.46E-05,0,14,,,,,0.0000843,0,62
8.43E-05,0,14,,,,,0.0000852,0,62
9.46E-05,0,11,,,,,0.0000838,0,62
8.53E-05,0,16,,,,,0.0000843,0,62
8.46E-05,0,17,,,,,0.0000837,0,62
8.39E-05,0,9,,,,,0.0000835,0,62
8.39E-05,0,12,,,,,0.000091,0,62
8.39E-05,0,12,,,,,0.0000855,0,62
9.35E-05,0,11,,,,,0.0000841,0,62
8.75E-05,0,10,,,,,0.0000902,0,62
8.36E-05,0,9,,,,,0.0000856,0,62
8.41E-05,0,3,,,,,0.0000981,0,62
8.46E-05,0,2,,,,,0.0001182,0,62
8.75E-05,0,1,,,,,0.0000843,0,62
8.39E-05,0,2,,,,,0.000187,0,62
8.45E-05,0,3,,,,,0.0000842,0,62
8.42E-05,0,4,,,,,0.0000834,0,62
2.54E-05,0,0,,,,,0.0000838,0,62
9.07E-05,0,2,,,,,0.0000836,0,62
8.36E-05,0,2,,,,,0.000085,0,62
8.40E-05,0,1,,,,,0.0000836,0,62
2.46E-05,0,0,,,,,0.0001225,0,63
8.44E-05,0,1,,,,,0.0000842,0,63
2.46E-05,0,0,,,,,0.0000838,0,63
9.17E-05,0,1,,,,,0.0000842,0,63
0.0001358,0,3,,,,,0.0000843,0,63
0.0001401,0,2,,,,,0.0000837,0,63
8.47E-05,0,7,,,,,0.0001325,0,63
0.0001016,0,9,,,,,0.0000832,0,63
9.22E-05,0,7,,,,,0.0000856,0,63
8.50E-05,0,5,,,,,0.0000838,0,63
8.40E-05,0,4,,,,,0.0000837,0,63
8.40E-05,0,2,,,,,0.0000841,0,63
8.39E-05,0,2,,,,,0.0000856,0,63
8.30E-05,0,1,,,,,0.0000846,0,63
2.97E-05,0,0,,,,,0.0000842,0,63
8.43E-05,0,1,,,,,0.0001503,0,63
3.28E-05,0,0,,,,,0.000085,0,63
8.54E-05,0,1,,,,,0.0000836,0,63
3.10E-05,0,0,,,,,0.0000918,0,63
8.94E-05,0,1,,,,,0.0000847,0,63
2.49E-05,0,0,,,,,0.0000846,0,63
8.45E-05,0,3,,,,,0.0000842,0,63
2.47E-05,0,0,,,,,0.0000858,0,63
2.46E-05,0,0,,,,,0.0000875,0,63
8.54E-05,0,3,,,,,0.0000842,0,63
8.46E-05,0,3,,,,,0.0000842,0,63
8.57E-05,0,3,,,,,0.0000922,0,63
8.41E-05,0,6,,,,,0.0000841,0,63
8.38E-05,0,2,,,,,0.0000843,0,63
8.43E-05,0,2,,,,,0.0000837,0,63
8.36E-05,0,7,,,,,0.0000839,0,63
8.43E-05,0,8,,,,,0.0000842,0,63
8.32E-05,0,4,,,,,0.0000917,0,63
8.40E-05,0,10,,,,,0.000084,0,63
8.63E-05,0,6,,,,,0.0000893,0,63
8.41E-05,0,4,,,,,0.0000837,0,64
8.37E-05,0,8,,,,,0.0000873,0,64
8.58E-05,0,8,,,,,0.0000841,0,64
8.55E-05,0,8,,,,,0.0000833,0,64
8.68E-05,0,5,,,,,0.000084,0,64
8.67E-05,0,12,,,,,0.0000842,0,64
8.51E-05,0,11,,,,,0.0000846,0,64
8.40E-05,0,10,,,,,0.0000859,0,64
8.44E-05,0,10,,,,,0.0000849,0,64
0.0001604,0,13,,,,,0.0000846,0,64
8.45E-05,0,14,,,,,0.0000847,0,64
8.48E-05,0,15,,,,,0.0000839,0,64
8.40E-05,0,14,,,,,0.000103,0,64
8.39E-05,0,19,,,,,0.0000911,0,64
8.54E-05,0,18,,,,,0.0000837,0,64
8.44E-05,0,19,,,,,0.000084,0,64
8.79E-05,0,22,,,,,0.0000964,0,64
8.54E-05,0,22,,,,,0.0000852,0,64
8.54E-05,0,23,,,,,0.0000842,0,64
8.55E-05,0,23,,,,,0.0000843,0,64
8.40E-05,0,22,,,,,0.0000853,0,64
8.37E-05,0,22,,,,,0.0001394,0,64
8.36E-05,0,22,,,,,0.0000859,0,64
8.33E-05,0,18,,,,,0.0000909,0,64
8.40E-05,0,16,,,,,0.0000836,0,64
9.11E-05,0,19,,,,,0.0000839,0,64
8.99E-05,0,22,,,,,0.0000842,0,64
0.0002704,0,21,,,,,0.0000835,0,64
8.42E-05,0,21,,,,,0.0000837,0,64
8.42E-05,0,20,,,,,0.0000841,0,64
8.41E-05,0,22,,,,,0.0000838,0,64
8.52E-05,0,21,,,,,0.0000834,0,64
9.30E-05,0,21,,,,,0.0000844,0,64
8.82E-05,0,21,,,,,0.0000841,0,64
8.53E-05,0,20,,,,,0.0000844,0,64
8.55E-05,0,20,,,,,0.0000859,0,65
8.51E-05,0,17,,,,,0.0001293,0,65
8.42E-05,0,17,,,,,0.000084,0,65
8.55E-05,0,22,,,,,0.0000839,0,65
8.38E-05,0,24,,,,,0.0000889,0,65
8.39E-05,0,23,,,,,0.0000836,0,65
8.42E-05,0,22,,,,,0.0000856,0,65
8.38E-05,0,21,,,,,0.0000837,0,65
8.38E-05,0,20,,,,,0.0000838,0,65
0.0001512,0,19,,,,,0.0000844,0,65
9.59E-05,0,17,,,,,0.0000843,0,65
8.40E-05,0,17,,,,,0.0000871,0,65
8.39E-05,0,16,,,,,0.0000945,0,65
8.37E-05,0,18,,,,,0.0000867,0,65
8.36E-05,0,17,,,,,0.0000917,0,65
8.40E-05,0,16,,,,,0.0000839,0,65
8.41E-05,0,16,,,,,0.0000859,0,65
8.39E-05,0,15,,,,,0.0001275,0,65
8.39E-05,0,15,,,,,0.0000841,0,65
8.40E-05,0,14,,,,,0.0000845,0,65
8.41E-05,0,15,,,,,0.0000839,0,65
8.41E-05,0,15,,,,,0.0000863,0,65
8.40E-05,0,14,,,,,0.0000933,0,65
8.54E-05,0,15,,,,,0.0000847,0,65
8.41E-05,0,14,,,,,0.000085,0,65
8.35E-05,0,12,,,,,0.0000843,0,65
8.52E-05,0,10,,,,,0.0000847,0,65
8.38E-05,0,9,,,,,0.0000843,0,65
8.39E-05,0,9,,,,,0.0000858,0,65
8.32E-05,0,14,,,,,0.0001066,0,66
0.0001218,0,17,,,,,0.000084,0,66
8.51E-05,0,19,,,,,0.0000839,0,66
9.08E-05,0,18,,,,,0.0000861,0,66
8.50E-05,0,21,,,,,0.0000839,0,66
0.0001175,0,19,,,,,0.000084,0,66
9.02E-05,0,14,,,,,0.0000948,0,66
8.42E-05,0,13,,,,,0.0000839,0,66
8.48E-05,0,20,,,,,0.0000903,0,66
9.32E-05,0,17,,,,,0.0000873,0,66
8.40E-05,0,16,,,,,0.0000851,0,66
9.36E-05,0,15,,,,,0.0000847,0,66
8.43E-05,0,21,,,,,0.0001385,0,66
8.73E-05,0,25,,,,,0.0000848,0,66
8.36E-05,0,24,,,,,0.0000845,0,66
8.30E-05,0,24,,,,,0.0000867,0,66
8.27E-05,0,21,,,,,0.0000843,0,66
8.36E-05,0,20,,,,,0.0000852,0,66
8.36E-05,0,19,,,,,0.000085,0,66
8.34E-05,0,19,,,,,0.0000838,0,66
8.49E-05,0,19,,,,,0.0000844,0,66
9.19E-05,0,16,,,,,0.0000836,0,66
0.0001094,0,15,,,,,0.0000926,0,66
8.45E-05,0,14,,,,,0.0000867,0,66
8.47E-05,0,13,,,,,0.000084,0,66
8.47E-05,0,11,,,,,0.0000858,0,66
8.39E-05,0,17,,,,,0.0000847,0,66
9.51E-05,0,23,,,,,0.0000853,0,66
8.47E-05,0,19,,,,,0.0000846,0,66
8.41E-05,0,18,,,,,0.0000841,0,66
8.39E-05,0,19,,,,,0.0000843,0,66
8.43E-05,0,21,,,,,0.0001246,0,67
8.40E-05,0,21,,,,,0.0000929,0,67
8.37E-05,0,21,,,,,0.0001072,0,67
9.16E-05,0,20,,,,,0.0000839,0,67
8.36E-05,0,18,,,,,0.0000842,0,67
8.48E-05,0,18,,,,,0.000086,0,67
8.50E-05,0,18,,,,,0.0000848,0,67
0.0001342,0,17,,,,,0.000086,0,67
8.39E-05,0,17,,,,,0.0000844,0,67
8.34E-05,0,16,,,,,0.0000839,0,67
8.40E-05,0,18,,,,,0.0000838,0,67
8.51E-05,0,17,,,,,0.0001269,0,67
0.0001927,0,16,,,,,0.000085,0,67
9.15E-05,0,18,,,,,0.0000844,0,67
9.16E-05,0,18,,,,,0.0001008,0,67
9.23E-05,0,17,,,,,0.0000836,0,67
8.37E-05,0,13,,,,,0.000084,0,67
8.37E-05,0,14,,,,,0.0000925,0,67
9.04E-05,0,17,,,,,0.0000833,0,67
8.48E-05,0,16,,,,,0.0000837,0,67
8.96E-05,0,19,,,,,0.0000837,0,67
8.36E-05,0,19,,,,,0.0000842,0,67
8.68E-05,0,21,,,,,0.0000851,0,67
8.29E-05,0,19,,,,,0.0000916,0,67
8.93E-05,0,20,,,,,0.0001353,0,67
8.44E-05,0,20,,,,,0.0000921,0,67
8.57E-05,0,19,,,,,0.0000838,0,67
8.35E-05,0,18,,,,,0.0000841,0,67
8.38E-05,0,15,,,,,0.000084,0,67
8.38E-05,0,14,,,,,0.0000836,0,67
8.75E-05,0,15,,,,,0.0000837,0,67
8.59E-05,0,14,,,,,0.0000857,0,67
8.45E-05,0,13,,,,,0.000084,0,67
8.40E-05,0,13,,,,,0.0000832,0,67
8.34E-05,0,12,,,,,0.0000843,0,67
9.15E-05,0,13,,,,,0.0000836,0,67
8.53E-05,0,15,,,,,0.0001308,0,67
9.14E-05,0,14,,,,,0.000084,0,67
8.37E-05,0,23,,,,,0.0000841,0,67
8.41E-05,0,35,,,,,0.0000857,0,68
8.37E-05,0,34,,,,,0.0000835,0,68
8.38E-05,0,35,,,,,0.0000842,0,68
8.55E-05,0,36,,,,,0.0000839,0,68
8.40E-05,0,40,,,,,0.0000932,0,68
8.61E-05,0,41,,,,,0.0000871,0,68
8.36E-05,0,39,,,,,0.0000868,0,68
8.42E-05,0,44,,,,,0.000086,0,68
8.42E-05,0,43,,,,,0.0000839,0,68
0.0001276,0,44,,,,,0.0000849,0,68
8.43E-05,0,40,,,,,0.0000841,0,68
8.53E-05,0,38,,,,,0.000084,0,68
8.51E-05,0,38,,,,,0.0000837,0,68
9.19E-05,0,43,,,,,0.0000933,0,68
8.50E-05,0,42,,,,,0.0000838,0,68
8.44E-05,0,42,,,,,0.0000845,0,68
8.39E-05,0,40,,,,,0.0000841,0,68
8.39E-05,0,38,,,,,0.0000839,0,68
8.48E-05,0,36,,,,,0.0000849,0,68
8.58E-05,0,37,,,,,0.0000844,0,68
8.51E-05,0,42,,,,,0.000084,0,68
8.43E-05,0,41,,,,,0.0000855,0,68
8.42E-05,0,43,,,,,0.0000841,0,68
8.37E-05,0,41,,,,,0.0000879,0,68
8.49E-05,0,46,,,,,0.0000864,0,68
8.40E-05,0,47,,,,,0.0000914,0,68
0.00011,0,45,,,,,0.0000849,0,68
8.39E-05,0,46,,,,,0.0000854,0,68
8.42E-05,0,47,,,,,0.000084,0,68
8.39E-05,0,46,,,,,0.000084,0,68
8.49E-05,0,48,,,,,0.0000849,0,68
8.39E-05,0,49,,,,,0.0000846,0,68
8.63E-05,0,49,,,,,0.0000842,0,68
8.36E-05,0,49,,,,,0.0000846,0,68
8.42E-05,0,51,,,,,0.0000853,0,68
8.38E-05,0,52,,,,,0.0000843,0,68
8.40E-05,0,53,,,,,0.0000848,0,69
8.36E-05,0,56,,,,,0.0005274,0,69
9.42E-05,0,50,,,,,0.0000846,0,69
9.39E-05,0,50,,,,,0.0000837,0,69
9.63E-05,0,49,,,,,0.0000831,0,69
8.45E-05,0,48,,,,,0.0000887,0,69
8.38E-05,0,49,,,,,0.0000838,0,69
8.45E-05,0,48,,,,,0.000084,0,69
8.42E-05,0,48,,,,,0.0000841,0,69
8.36E-05,0,51,,,,,0.0001516,0,69
8.40E-05,0,51,,,,,0.0000921,0,69
8.37E-05,0,51,,,,,0.0000843,0,69
8.62E-05,0,54,,,,,0.0000849,0,69
8.35E-05,0,58,,,,,0.0000837,0,69
8.32E-05,0,58,,,,,0.0000856,0,69
8.41E-05,0,60,,,,,0.0000834,0,69
8.51E-05,0,60,,,,,0.0000905,0,69
8.78E-05,0,59,,,,,0.0000838,0,69
8.49E-05,0,58,,,,,0.0000841,0,69
8.36E-05,0,59,,,,,0.0000859,0,69
8.58E-05,0,59,,,,,0.0000849,0,69
9.09E-05,0,59,,,,,0.0000874,0,69
8.56E-05,0,60,,,,,0.000084,0,69
8.41E-05,0,58,,,,,0.0000841,0,69
8.54E-05,0,61,,,,,0.0000853,0,69
8.51E-05,0,61,,,,,0.0000844,0,69
8.36E-05,0,63,,,,,0.0000848,0,69
8.47E-05,0,66,,,,,0.0000893,0,69
8.41E-05,0,65,,,,,0.000084,0,69
0.0001385,0,66,,,,,0.0000861,0,69
8.48E-05,0,66,,,,,0.0000921,0,69
9.21E-05,0,67,,,,,0.000085,0,69
8.45E-05,0,66,,,,,0.0000842,0,69
8.38E-05,0,67,,,,,0.0000853,0,69
8.67E-05,0,66,,,,,0.000084,0,69
8.43E-05,0,66,,,,,0.00013,0,69
9.14E-05,0,68,,,,,0.0000844,0,69
8.52E-05,0,66,,,,,0.000084,0,69
8.36E-05,0,64,,,,,0.0000875,0,69
8.45E-05,0,65,,,,,0.0000839,0,69
8.43E-05,0,62,,,,,0.0000846,0,69
8.42E-05,0,61,,,,,0.0000903,0,70
8.40E-05,0,60,,,,,0.0000931,0,70
9.18E-05,0,63,,,,,0.0002655,0,70
8.47E-05,0,63,,,,,0.0000846,0,70
8.39E-05,0,64,,,,,0.0000854,0,70
8.50E-05,0,66,,,,,0.0000845,0,70
8.38E-05,0,66,,,,,0.0000846,0,70
8.42E-05,0,64,,,,,0.0000841,0,70
8.41E-05,0,67,,,,,0.0000839,0,70
8.42E-05,0,69,,,,,0.0001214,0,70
8.40E-05,0,67,,,,,0.0000854,0,70
8.49E-05,0,68,,,,,0.0000833,0,70
8.36E-05,0,67,,,,,0.0000849,0,70
8.39E-05,0,65,,,,,0.0000916,0,70
8.53E-05,0,69,,,,,0.0001312,0,70
8.67E-05,0,70,,,,,0.0000849,0,70
9.04E-05,0,79,,,,,0.000084,0,70
8.44E-05,0,75,,,,,0.0000834,0,70
8.38E-05,0,77,,,,,0.0000843,0,70
0.0001531,0,78,,,,,0.0000845,0,70
8.51E-05,0,80,,,,,0.0000843,0,70
8.34E-05,0,80,,,,,0.0000834,0,70
8.38E-05,0,79,,,,,0.0000996,0,70
0.0001376,0,75,,,,,0.0000843,0,70
0.0002191,0,76,,,,,0.0000845,0,70
9.21E-05,0,80,,,,,0.0000841,0,70
8.62E-05,0,79,,,,,0.0000922,0,70
8.52E-05,0,80,,,,,0.0000843,0,70
8.52E-05,0,79,,,,,0.000084,0,70
8.51E-05,0,81,,,,,0.0000856,0,70
8.44E-05,0,81,,,,,0.0000867,0,70
8.51E-05,0,80,,,,,0.0000844,0,70
8.45E-05,0,78,,,,,0.000091,0,70
8.54E-05,0,79,,,,,0.0000846,0,70
8.49E-05,0,79,,,,,0.0001416,0,70
8.48E-05,0,79,,,,,0.0000864,0,70
8.76E-05,0,80,,,,,0.0000837,0,70
8.78E-05,0,83,,,,,0.0000853,0,71
8.28E-05,0,81,,,,,0.0000857,0,71
0.0001169,0,81,,,,,0.0001282,0,71
8.44E-05,0,78,,,,,0.0000841,0,71
8.43E-05,0,77,,,,,0.000084,0,71
8.50E-05,0,78,,,,,0.0000909,0,71
9.37E-05,0,78,,,,,0.0000889,0,71
8.41E-05,0,81,,,,,0.000084,0,71
8.59E-05,0,83,,,,,0.000084,0,71
9.08E-05,0,82,,,,,0.0000849,0,71
8.44E-05,0,81,,,,,0.0001039,0,71
8.39E-05,0,83,,,,,0.0000844,0,71
8.39E-05,0,81,,,,,0.0000862,0,71
8.55E-05,0,80,,,,,0.0001009,0,71
8.39E-05,0,75,,,,,0.0000839,0,71
8.40E-05,0,74,,,,,0.0000836,0,71
8.39E-05,0,78,,,,,0.0000865,0,71
8.64E-05,0,78,,,,,0.0000836,0,71
8.55E-05,0,82,,,,,0.0000947,0,71
0.0001059,0,86,,,,,0.0000844,0,71
0.0001062,0,85,,,,,0.0000938,0,71
0.0001068,0,84,,,,,0.0000845,0,71
0.0001318,0,84,,,,,0.0000841,0,71
0.0001091,0,86,,,,,0.0000866,0,71
0.0002538,0,87,,,,,0.0000851,0,72
8.45E-05,0,88,,,,,0.000083,0,72
8.35E-05,0,87,,,,,0.0001337,0,72
8.37E-05,0,86,,,,,0.0000905,0,72
9.34E-05,0,87,,,,,0.0002338,0,72
8.60E-05,0,86,,,,,0.0000851,0,72
8.49E-05,0,87,,,,,0.0000841,0,72
9.62E-05,0,89,,,,,0.0001155,0,72
0.000165,0,86,,,,,0.0000836,0,72
8.46E-05,0,87,,,,,0.0000837,0,72
8.48E-05,0,86,,,,,0.0000961,0,72
8.46E-05,0,87,,,,,0.000084,0,72
8.35E-05,0,87,,,,,0.0001354,0,72
9.57E-05,0,85,,,,,0.0000837,0,72
0.000109,0,83,,,,,0.0000836,0,72
8.30E-05,0,84,,,,,0.0000839,0,72
8.33E-05,0,83,,,,,0.0000842,0,72
8.26E-05,0,86,,,,,0.0000845,0,72
8.44E-05,0,86,,,,,0.0000857,0,72
8.43E-05,0,85,,,,,0.0000863,0,72
8.46E-05,0,84,,,,,0.0000917,0,72
0.0001003,0,83,,,,,0.0000838,0,73
9.29E-05,0,81,,,,,0.0001124,0,73
8.40E-05,0,80,,,,,0.0000853,0,73
8.49E-05,0,80,,,,,0.0000833,0,73
8.40E-05,0,83,,,,,0.000129,0,73
8.57E-05,0,85,,,,,0.0000906,0,73
0.0001957,0,83,,,,,0.0000832,0,73
8.37E-05,0,90,,,,,0.0000877,0,73
8.38E-05,0,90,,,,,0.0000842,0,73
8.38E-05,0,89,,,,,0.0000859,0,73
8.41E-05,0,89,,,,,0.0000841,0,73
8.39E-05,0,88,,,,,0.0000837,0,73
8.34E-05,0,87,,,,,0.000086,0,73
8.50E-05,0,86,,,,,0.0001413,0,73
8.42E-05,0,85,,,,,0.0000848,0,74
8.39E-05,0,90,,,,,0.0000846,0,74
8.43E-05,0,89,,,,,0.0000921,0,74
8.36E-05,0,88,,,,,0.0001337,0,74
8.39E-05,0,89,,,,,0.0001164,0,74
8.39E-05,0,88,,,,,0.0000865,0,74
8.48E-05,0,90,,,,,0.000083,0,74
8.44E-05,0,87,,,,,0.0000853,0,74
8.58E-05,0,84,,,,,0.0000842,0,74
9.19E-05,0,82,,,,,0.0000837,0,74
8.98E-05,0,85,,,,,0.0000839,0,74
8.40E-05,0,80,,,,,0.000084,0,74
8.34E-05,0,81,,,,,0.0000856,0,74
8.35E-05,0,80,,,,,0.0000846,0,75
8.48E-05,0,79,,,,,0.0000837,0,75
8.42E-05,0,78,,,,,0.0000854,0,75
8.33E-05,0,78,,,,,0.0000906,0,75
0.0001318,0,76,,,,,0.0000847,0,75
8.57E-05,0,80,,,,,0.0000887,0,75
8.47E-05,0,84,,,,,0.000084,0,75
8.41E-05,0,83,,,,,0.0000855,0,75
8.90E-05,0,76,,,,,0.0000843,0,75
8.39E-05,0,76,,,,,0.0000838,0,75
8.40E-05,0,78,,,,,0.0001703,0,75
8.34E-05,0,78,,,,,0.0000856,0,75
8.51E-05,0,79,,,,,0.0000848,0,75
9.12E-05,0,79,,,,,0.0000862,0,75
8.44E-05,0,76,,,,,0.0000844,0,75
8.56E-05,0,74,,,,,0.0000844,0,75
8.49E-05,0,76,,,,,0.0001376,0,75
8.68E-05,0,76,,,,,0.0000839,0,75
8.44E-05,0,71,,,,,0.0000905,0,76
8.44E-05,0,70,,,,,0.0000836,0,76
8.44E-05,0,66,,,,,0.0001174,0,76
8.37E-05,0,67,,,,,0.0000862,0,76
8.57E-05,0,67,,,,,0.0000839,0,76
8.40E-05,0,67,,,,,0.0002191,0,76
8.40E-05,0,69,,,,,0.0001318,0,76
8.32E-05,0,67,,,,,0.000089,0,76
8.36E-05,0,66,,,,,0.0000839,0,76
8.35E-05,0,64,,,,,0.0000844,0,76
8.37E-05,0,64,,,,,0.0000849,0,76
8.63E-05,0,65,,,,,0.0000868,0,76
8.46E-05,0,63,,,,,0.0000851,0,77
8.41E-05,0,61,,,,,0.0000839,0,77
8.40E-05,0,61,,,,,0.0001039,0,77
8.37E-05,0,61,,,,,0.0001278,0,77
8.42E-05,0,63,,,,,0.0001167,0,77
8.52E-05,0,62,,,,,0.0000863,0,77
8.38E-05,0,62,,,,,0.0000847,0,77
8.38E-05,0,61,,,,,0.000084,0,77
9.31E-05,0,58,,,,,0.0001225,0,77
8.49E-05,0,57,,,,,0.0000837,0,77
8.38E-05,0,58,,,,,0.0000918,0,77
8.39E-05,0,60,,,,,0.0000838,0,77
8.41E-05,0,64,,,,,0.0000843,0,77
8.43E-05,0,62,,,,,0.0000852,0,78
8.62E-05,0,60,,,,,0.0000848,0,78
8.40E-05,0,59,,,,,0.0000857,0,78
9.13E-05,0,60,,,,,0.0000838,0,78
9.18E-05,0,60,,,,,0.0000866,0,78
0.0001283,0,60,,,,,0.0000863,0,78
8.98E-05,0,58,,,,,0.0000839,0,78
8.42E-05,0,59,,,,,0.0001531,0,78
8.41E-05,0,60,,,,,0.0000845,0,78
8.58E-05,0,63,,,,,0.0000844,0,78
9.33E-05,0,65,,,,,0.000085,0,78
8.47E-05,0,65,,,,,0.0000937,0,78
8.54E-05,0,68,,,,,0.0000839,0,78
9.26E-05,0,66,,,,,0.0000864,0,78
8.50E-05,0,65,,,,,0.0000842,0,78
8.75E-05,0,63,,,,,0.0000833,0,78
0.00013,0,69,,,,,0.000084,0,78
8.45E-05,0,72,,,,,0.0000834,0,78
9.38E-05,0,71,,,,,0.0000867,0,78
8.44E-05,0,69,,,,,0.0000894,0,79
8.45E-05,0,71,,,,,0.0001146,0,79
8.43E-05,0,67,,,,,0.0000847,0,79
9.10E-05,0,70,,,,,0.0000871,0,79
8.41E-05,0,71,,,,,0.0000928,0,79
8.46E-05,0,70,,,,,0.0000838,0,79
8.40E-05,0,69,,,,,0.0000835,0,79
8.40E-05,0,68,,,,,0.0000841,0,79
8.67E-05,0,66,,,,,0.0000904,0,79
8.40E-05,0,68,,,,,0.0000838,0,79
8.40E-05,0,66,,,,,0.0000862,0,79
8.58E-05,0,66,,,,,0.0000852,0,79
8.43E-05,0,65,,,,,0.0000854,0,79
8.42E-05,0,63,,,,,0.0000849,0,79
8.42E-05,0,63,,,,,0.0000848,0,79
8.36E-05,0,67,,,,,0.0000848,0,79
8.75E-05,0,69,,,,,0.0000851,0,79
8.49E-05,0,68,,,,,0.0000912,0,79
8.39E-05,0,69,,,,,0.0000869,0,80
8.46E-05,0,68,,,,,0.0000855,0,80
8.42E-05,0,68,,,,,0.0000846,0,80
8.38E-05,0,64,,,,,0.0000835,0,80
8.37E-05,0,62,,,,,0.0000864,0,80
8.35E-05,0,62,,,,,0.0000838,0,80
9.22E-05,0,63,,,,,0.0000851,0,80
8.41E-05,0,63,,,,,0.0000834,0,80
8.43E-05,0,63,,,,,0.0000921,0,80
8.37E-05,0,63,,,,,0.0000852,0,80
9.10E-05,0,62,,,,,0.0000851,0,80
8.34E-05,0,58,,,,,0.0000876,0,80
8.33E-05,0,57,,,,,0.0000855,0,80
8.35E-05,0,56,,,,,0.000084,0,80
8.52E-05,0,54,,,,,0.0000849,0,80
8.59E-05,0,54,,,,,0.000084,0,80
8.56E-05,0,53,,,,,0.0000835,0,80
8.42E-05,0,52,,,,,0.0000857,0,80
8.39E-05,0,53,,,,,0.0000842,0,81
8.44E-05,0,51,,,,,0.0000918,0,81
8.45E-05,0,48,,,,,0.000087,0,81
8.40E-05,0,46,,,,,0.000113,0,81
8.48E-05,0,41,,,,,0.0000892,0,81
