cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,
5.02E-05,1,1,3,,
2.35E-05,0,0,3,,
4.53E-05,1,1,2,,
2.26E-05,0,0,1,,
2.32E-05,0,0,2,,
2.29E-05,0,0,1,,
2.30E-05,0,0,1,,
2.27E-05,0,0,1,,
2.30E-05,0,0,1,,
2.34E-05,0,0,2,,
9.29E-05,2,2,5,,
2.27E-05,0,0,7,,
6.74E-05,2,2,8,,
4.47E-05,1,1,11,,
0.0002493,10,10,13,,
0.0001106,4,4,14,,
2.26E-05,0,0,14,,
0.0003261,12,12,13,,
9.57E-05,3,3,14,,
0.0001826,7,7,14,,
2.31E-05,0,0,16,,
0.000157,6,6,16,,
0.000212,5,5,16,,
0.0003233,8,8,14,,
0.0003104,13,13,19,,
0.0003335,14,14,20,,
0.0003559,15,15,20,,
0.0001495,4,4,21,,
0.0002728,9,9,20,,
0.000251,8,8,20,,
8.09E-05,2,2,20,,
0.0002008,8,8,19,,
2.29E-05,0,0,25,,
0.0002253,9,9,25,,
0.0004662,20,20,25,,
0.0002646,11,11,26,,
0.0001548,6,6,26,,
0.0004217,18,18,27,,
0.0002803,11,11,26,,
0.0004687,20,20,25,,
0.0001597,6,6,22,,
0.0003784,16,16,24,,
0.0001336,5,5,24,,
2.29E-05,0,0,23,,
0.0003346,14,14,24,,
0.0001116,4,4,26,,
0.0001991,8,8,26,,
4.68E-05,1,1,27,,
0.0001553,6,6,24,,
0.0002667,11,11,24,,
0.000531,23,23,27,,
0.0002653,11,11,26,,
2.29E-05,0,0,20,,
4.46E-05,1,1,21,,
0.0001995,8,8,20,,
0.0002225,9,9,20,,
0.0002667,11,11,19,,
0.0001774,7,7,19,,
0.0001796,7,7,20,,
0.0003433,14,14,22,,
0.0004736,10,10,16,,
0.0002881,12,12,13,,
2.29E-05,0,0,14,,
0.0001826,7,7,14,,
0.0003327,14,14,16,,
4.50E-05,1,1,18,,
0.0002407,8,8,17,,
0.0001127,4,4,17,,
4.51E-05,1,1,17,,
4.51E-05,1,1,15,,
0.0002245,9,9,11,,
2.32E-05,0,0,9,,
7.62E-05,1,1,5,,
4.51E-05,1,1,5,,
0.000117,0,0,3,,
2.29E-05,0,0,3,,
4.51E-05,1,1,3,,
4.52E-05,1,1,3,,
8.96E-05,3,3,5,,
6.72E-05,2,2,5,,
2.34E-05,0,0,6,,
0.0001112,4,4,7,,
6.71E-05,2,2,6,,
2.28E-05,0,0,2,,
4.50E-05,1,1,4,,
8.94E-05,3,3,4,,
0.0001195,3,3,5,,
5.95E-05,1,1,5,,
6.80E-05,1,1,4,,
0.0002689,4,4,6,,
2.28E-05,0,0,4,,
8.99E-05,3,3,5,,
2.29E-05,0,0,4,,
2.28E-05,0,0,4,,
0.0001003,3,3,5,,
4.49E-05,1,1,4,,
7.43E-05,2,2,4,,
0.0001339,5,5,6,,
8.95E-05,3,3,6,,
2.30E-05,0,0,1,,
2.28E-05,0,0,1,,
4.49E-05,1,1,3,,
2.27E-05,0,0,4,,
4.49E-05,1,1,5,,
8.94E-05,3,3,7,,
6.67E-05,2,2,7,,
0.0001356,5,5,7,,
8.95E-05,3,3,6,,
4.47E-05,1,1,5,,
0.0001133,4,4,6,,
0.0001337,5,5,6,,
0.0001114,4,4,5,,
4.50E-05,1,1,5,,
6.70E-05,2,2,5,,
0.0001013,2,2,4,,
8.77E-05,2,2,6,,
5.60E-05,1,1,6,,
2.28E-05,0,0,5,,
0.0001119,4,4,8,,
0.000179,7,7,8,,
4.68E-05,1,1,4,,
2.27E-05,0,0,1,,
2.27E-05,0,0,1,,
2.27E-05,0,0,1,,
2.33E-05,0,0,1,,
4.47E-05,1,1,2,,
4.48E-05,1,1,2,,
4.52E-05,1,1,3,,
2.27E-05,0,0,2,,
4.48E-05,1,1,2,,
4.13E-05,0,0,2,,
6.88E-05,2,2,3,,
2.31E-05,0,0,8,,
8.96E-05,3,3,8,,
2.29E-05,0,0,9,,
0.0002033,8,8,9,,
0.0001118,4,4,9,,
0.0001138,4,4,6,,
0.0001117,4,4,6,,
0.000201,8,8,10,,
0.0001169,4,4,11,,
0.0001542,6,6,11,,
0.0002667,11,11,12,,
0.0001112,4,4,13,,
0.0002883,12,12,13,,
0.0002912,10,10,12,,
0.0001326,5,5,9,,
0.0001334,5,5,8,,
4.58E-05,1,1,8,,
4.46E-05,1,1,8,,
0.0002005,8,8,11,,
2.28E-05,0,0,7,,
4.50E-05,1,1,3,,
4.52E-05,1,1,3,,
4.49E-05,1,1,3,,
9.05E-05,3,3,4,,
4.51E-05,1,1,6,,
8.94E-05,3,3,6,,
0.0001339,5,5,6,,
0.0001115,4,4,5,,
4.52E-05,1,1,5,,
8.96E-05,3,3,5,,
2.31E-05,0,0,4,,
4.51E-05,1,1,5,,
4.53E-05,1,1,2,,
2.27E-05,0,0,1,,
2.27E-05,0,0,4,,
0.0001115,4,4,5,,
4.50E-05,1,1,4,,
2.29E-05,0,0,3,,
2.36E-05,0,0,1,,
2.31E-05,0,0,1,,
2.29E-05,0,0,1,,
2.28E-05,0,0,2,,
4.58E-05,1,1,2,,
2.27E-05,0,0,1,,
2.28E-05,0,0,1,,
2.27E-05,0,0,4,,
2.28E-05,0,0,1,,
4.47E-05,1,1,2,,
2.27E-05,0,0,1,,
2.29E-05,0,0,1,,
2.27E-05,0,0,1,,
2.27E-05,0,0,1,,
2.31E-05,0,0,1,,
2.39E-05,0,0,3,,
6.73E-05,2,2,3,,
8.29E-05,2,2,3,,
6.74E-05,2,2,3,,
0.0001649,3,3,9,,
2.28E-05,0,0,9,,
0.0001197,4,4,6,,
0.0001344,5,5,6,,
9.21E-05,3,3,4,,
2.30E-05,0,0,3,,
4.53E-05,1,1,3,,
3.82E-05,0,0,4,,
6.80E-05,2,2,4,,
6.76E-05,2,2,4,,
6.76E-05,2,2,3,,
6.60E-05,1,1,2,,
5.76E-05,1,1,2,,
6.10E-05,1,1,2,,
6.79E-05,1,1,2,,
6.24E-05,1,1,3,,
0.0001029,2,2,4,,
2.28E-05,0,0,6,,
2.26E-05,0,0,7,,
0.0001932,3,3,7,,
0.000112,4,4,5,,
4.51E-05,1,1,5,,
0.0001335,5,5,6,,
0.0001084,3,3,9,,
2.27E-05,0,0,9,,
4.43E-05,1,1,9,,
0.0001554,6,6,13,,
0.0001781,7,7,14,,
0.0001124,3,3,14,,
0.0002176,8,8,11,,
4.54E-05,1,1,9,,
4.46E-05,1,1,10,,
4.50E-05,1,1,10,,
0.0001112,4,4,10,,
0.0001983,8,8,15,,
0.0001999,4,4,13,,
0.0001777,7,7,11,,
0.0002202,9,9,11,,
4.47E-05,1,1,11,,
2.30E-05,0,0,11,,
0.0002005,8,8,14,,
2.29E-05,0,0,13,,
0.0001754,5,5,12,,
0.0001553,6,6,9,,
9.19E-05,2,2,10,,
0.0001536,4,4,10,,
6.79E-05,2,2,10,,
8.86E-05,3,3,11,,
8.90E-05,3,3,12,,
8.82E-05,2,2,13,,
4.53E-05,1,1,13,,
8.88E-05,3,3,12,,
0.0002183,3,3,9,,
0.0001193,4,4,7,,
3.58E-05,0,0,1,,
3.19E-05,0,0,1,,
3.01E-05,0,0,1,,
4.68E-05,0,0,2,,
2.66E-05,0,0,4,,
2.39E-05,0,0,6,,
6.66E-05,2,2,4,,
4.54E-05,1,1,3,,
3.32E-05,0,0,2,,
2.90E-05,0,0,2,,
3.61E-05,0,0,1,,
2.35E-05,0,0,2,,
2.28E-05,0,0,1,,
2.30E-05,0,0,1,,
2.27E-05,0,0,1,,
8.88E-05,3,3,4,,
4.46E-05,1,1,3,,
6.68E-05,2,2,3,,
4.43E-05,1,1,3,,
0.000114,3,3,6,,
9.32E-05,3,3,4,,
4.46E-05,1,1,5,,
0.0001341,5,5,6,,
0.0001815,7,7,8,,
4.48E-05,1,1,5,,
3.39E-05,0,0,5,,
0.0001226,4,4,5,,
8.93E-05,3,3,5,,
2.30E-05,0,0,4,,
7.18E-05,2,2,3,,
2.30E-05,0,0,1,,
8.92E-05,3,3,4,,
0.0001113,4,4,7,,
8.89E-05,3,3,7,,
2.27E-05,0,0,11,,
0.0001994,8,8,12,,
0.0001994,8,8,10,,
