cas operacie,index prvku,dlzka zoznamu,,,,,,
2.48E-05,3,3,,,,0.0000249,63,63
2.55E-05,2,2,,,,0.0000249,63,63
2.48E-05,1,1,,,,0.0000248,63,63
2.49E-05,5,5,,,,0.0000246,63,63
2.46E-05,5,5,,,,0.0000246,63,63
2.49E-05,4,4,,,,0.0000246,63,63
2.46E-05,3,3,,,,0.0000252,63,63
2.47E-05,1,1,,,,0.0000256,63,63
2.46E-05,3,3,,,,0.0000249,63,63
2.48E-05,2,2,,,,0.0000257,63,63
2.47E-05,7,7,,,,0.0000264,63,63
2.48E-05,7,7,,,,0.0000248,63,63
2.47E-05,6,6,,,,0.0000419,63,63
2.49E-05,6,6,,,,0.0000246,63,63
2.44E-05,5,5,,,,0.0000249,63,63
2.46E-05,6,6,,,,0.0000245,63,63
2.60E-05,6,6,,,,0.0000247,63,63
2.46E-05,6,6,,,,0.0000248,63,63
2.49E-05,7,7,,,,0.0003051,63,63
2.53E-05,11,11,,,,0.0000273,63,63
2.48E-05,10,10,,,,0.0000247,63,63
2.48E-05,5,5,,,,0.0000252,63,63
2.49E-05,3,3,,,,0.0000258,63,63
2.52E-05,4,4,,,,0.0000317,63,63
2.47E-05,6,6,,,,0.0000273,63,63
2.48E-05,10,10,,,,0.0000244,63,63
2.49E-05,9,9,,,,0.0000257,63,63
2.61E-05,8,8,,,,0.000026,63,63
2.47E-05,8,8,,,,0.0000261,63,63
2.43E-05,6,6,,,,0.0000247,63,63
2.47E-05,9,9,,,,0.0000249,63,63
2.47E-05,11,11,,,,0.0000245,63,63
2.48E-05,15,15,,,,0.0000249,63,63
2.48E-05,14,14,,,,0.0000253,63,63
2.45E-05,17,17,,,,0.0000258,64,64
2.50E-05,17,17,,,,0.0000254,64,64
2.47E-05,19,19,,,,0.0000352,64,64
2.49E-05,20,20,,,,0.0000246,64,64
2.45E-05,22,22,,,,0.0000249,64,64
3.43E-05,22,22,,,,0.0000249,64,64
2.51E-05,22,22,,,,0.0000263,64,64
2.46E-05,21,21,,,,0.0000248,64,64
2.45E-05,17,17,,,,0.0000247,64,64
3.70E-05,16,16,,,,0.0000359,64,64
2.47E-05,14,14,,,,0.0000247,64,64
2.50E-05,16,16,,,,0.0000246,64,64
2.49E-05,21,21,,,,0.0000261,64,64
2.48E-05,20,20,,,,0.0000257,64,64
2.46E-05,21,21,,,,0.000025,64,64
2.78E-05,18,18,,,,0.000025,64,64
2.63E-05,18,18,,,,0.0000352,64,64
2.47E-05,18,18,,,,0.0000266,64,64
2.47E-05,20,20,,,,0.0000254,64,64
3.19E-05,20,20,,,,0.0000249,64,64
2.53E-05,18,18,,,,0.0000249,64,64
2.45E-05,15,15,,,,0.0000252,64,64
2.48E-05,14,14,,,,0.0000246,64,64
2.47E-05,13,13,,,,0.000025,64,64
2.92E-05,22,22,,,,0.0000246,64,64
2.58E-05,21,21,,,,0.0000249,64,64
3.14E-05,19,19,,,,0.0000245,64,64
2.61E-05,18,18,,,,0.0000246,64,64
2.55E-05,21,21,,,,0.0000267,64,64
2.56E-05,22,22,,,,0.0000247,64,64
2.55E-05,21,21,,,,0.000054,64,64
2.58E-05,22,22,,,,0.0000253,64,64
2.48E-05,24,24,,,,0.0000245,64,64
2.47E-05,21,21,,,,0.0000265,64,64
3.36E-05,16,16,,,,0.0000261,64,64
2.50E-05,16,16,,,,0.0000259,64,64
2.49E-05,15,15,,,,0.000026,64,64
2.54E-05,16,16,,,,0.0000251,64,64
2.46E-05,14,14,,,,0.0000272,64,64
2.55E-05,14,14,,,,0.0000248,64,64
2.45E-05,16,16,,,,0.0000257,64,64
2.47E-05,13,13,,,,0.0000263,64,64
2.82E-05,11,11,,,,0.0000315,64,64
2.50E-05,14,14,,,,0.0000292,64,64
2.48E-05,16,16,,,,0.0000311,65,65
2.56E-05,14,14,,,,0.000026,65,65
3.51E-05,15,15,,,,0.0000284,65,65
2.58E-05,22,22,,,,0.00003,65,65
2.60E-05,22,22,,,,0.0000246,65,65
2.57E-05,19,19,,,,0.0000245,65,65
2.47E-05,16,16,,,,0.0000317,65,65
2.62E-05,15,15,,,,0.0000245,65,65
2.47E-05,14,14,,,,0.0000249,65,65
3.61E-05,15,15,,,,0.0000268,65,65
2.70E-05,15,15,,,,0.0000248,65,65
2.98E-05,20,20,,,,0.0000338,65,65
2.49E-05,19,19,,,,0.0000299,65,65
2.44E-05,18,18,,,,0.0000256,65,65
2.48E-05,21,21,,,,0.0000296,65,65
3.15E-05,22,22,,,,0.000026,65,65
2.47E-05,25,25,,,,0.0000277,65,65
2.75E-05,22,22,,,,0.0000374,65,65
2.80E-05,22,22,,,,0.0000247,65,65
3.37E-05,21,21,,,,0.000029,65,65
2.53E-05,20,20,,,,0.0000249,65,65
2.46E-05,21,21,,,,0.0000251,65,65
2.44E-05,18,18,,,,0.000026,65,65
3.10E-05,16,16,,,,0.0000245,65,65
2.61E-05,15,15,,,,0.0000247,65,65
2.57E-05,20,20,,,,0.0000246,65,65
2.60E-05,20,20,,,,0.0000259,65,65
2.57E-05,18,18,,,,0.0000257,65,65
2.99E-05,15,15,,,,0.0000266,65,65
2.53E-05,15,15,,,,0.0000246,65,65
2.58E-05,13,13,,,,0.0000257,65,65
2.55E-05,13,13,,,,0.0000307,65,65
2.70E-05,14,14,,,,0.0000248,65,65
2.70E-05,13,13,,,,0.0000312,65,65
2.59E-05,12,12,,,,0.0000259,65,65
4.19E-05,10,10,,,,0.0000264,65,65
3.18E-05,16,16,,,,0.0000246,66,66
2.48E-05,18,18,,,,0.0000249,66,66
2.48E-05,16,16,,,,0.000025,66,66
2.46E-05,18,18,,,,0.0000246,66,66
2.46E-05,17,17,,,,0.000025,66,66
2.65E-05,22,22,,,,0.0000245,66,66
2.60E-05,21,21,,,,0.0000249,66,66
2.51E-05,19,19,,,,0.0000245,66,66
2.50E-05,20,20,,,,0.0000271,66,66
6.11E-05,19,19,,,,0.0000251,66,66
2.49E-05,19,19,,,,0.0000431,66,66
2.99E-05,16,16,,,,0.0000255,66,66
2.52E-05,15,15,,,,0.0000246,66,66
2.52E-05,16,16,,,,0.0000247,66,66
2.46E-05,17,17,,,,0.0000277,66,66
3.03E-05,15,15,,,,0.0000346,66,66
2.48E-05,15,15,,,,0.0000341,66,66
2.48E-05,13,13,,,,0.0000247,66,66
2.47E-05,17,17,,,,0.0000311,66,66
2.49E-05,20,20,,,,0.0000249,66,66
2.87E-05,21,21,,,,0.0000245,66,66
2.46E-05,20,20,,,,0.0000246,66,66
2.44E-05,20,20,,,,0.0000249,66,66
3.30E-05,20,20,,,,0.0000247,66,66
2.46E-05,17,17,,,,0.0000305,66,66
2.46E-05,16,16,,,,0.0000448,67,67
2.45E-05,14,14,,,,0.0000362,67,67
2.50E-05,16,16,,,,0.0000325,67,67
2.49E-05,14,14,,,,0.0000484,67,67
3.22E-05,13,13,,,,0.0000263,67,67
2.47E-05,16,16,,,,0.0000249,67,67
2.48E-05,15,15,,,,0.0000246,67,67
2.47E-05,13,13,,,,0.0000372,67,67
2.49E-05,14,14,,,,0.0000247,67,67
3.39E-05,22,22,,,,0.0000249,67,67
2.62E-05,27,27,,,,0.0000248,67,67
2.64E-05,27,27,,,,0.0000315,67,67
3.59E-05,25,25,,,,0.0000248,67,67
3.11E-05,36,36,,,,0.0000246,67,67
2.54E-05,36,36,,,,0.0000247,67,67
2.49E-05,35,35,,,,0.000027,67,67
2.47E-05,34,34,,,,0.0000258,67,67
2.47E-05,34,34,,,,0.0000248,67,67
2.48E-05,33,33,,,,0.0000248,67,67
2.47E-05,36,36,,,,0.0000247,67,67
2.48E-05,35,35,,,,0.0000248,67,67
2.47E-05,36,36,,,,0.0000246,67,67
2.45E-05,35,35,,,,0.0000435,67,67
2.53E-05,37,37,,,,0.0000256,67,67
2.51E-05,42,42,,,,0.0000246,67,67
2.47E-05,41,41,,,,0.000025,67,67
2.63E-05,40,40,,,,0.0000261,67,67
2.52E-05,40,40,,,,0.0000247,67,67
2.51E-05,39,39,,,,0.0000246,67,67
2.47E-05,38,38,,,,0.0000247,67,67
2.45E-05,40,40,,,,0.0000262,67,67
2.46E-05,39,39,,,,0.0000248,67,67
2.43E-05,38,38,,,,0.0000432,67,67
2.50E-05,41,41,,,,0.0000261,67,67
3.07E-05,41,41,,,,0.0000251,67,67
2.49E-05,42,42,,,,0.0000249,67,67
2.48E-05,44,44,,,,0.0000322,68,68
2.48E-05,44,44,,,,0.0000455,68,68
2.49E-05,46,46,,,,0.0000246,68,68
2.48E-05,44,44,,,,0.0000248,68,68
2.62E-05,46,46,,,,0.0000271,68,68
2.57E-05,45,45,,,,0.0000248,68,68
2.61E-05,42,42,,,,0.000027,68,68
4.31E-05,41,41,,,,0.000025,68,68
2.60E-05,39,39,,,,0.0000249,68,68
2.62E-05,40,40,,,,0.000025,68,68
2.77E-05,39,39,,,,0.0000248,68,68
2.83E-05,38,38,,,,0.0000246,68,68
2.88E-05,38,38,,,,0.0000326,68,68
2.47E-05,36,36,,,,0.0000246,68,68
2.47E-05,43,43,,,,0.0000249,68,68
2.96E-05,43,43,,,,0.0000348,68,68
2.50E-05,38,38,,,,0.000026,68,68
2.58E-05,36,36,,,,0.0000266,68,68
3.47E-05,36,36,,,,0.0000249,68,68
3.28E-05,36,36,,,,0.0000247,68,68
2.59E-05,38,38,,,,0.0000245,68,68
3.66E-05,38,38,,,,0.0000249,68,68
2.58E-05,37,37,,,,0.0000247,68,68
2.48E-05,42,42,,,,0.0000244,68,68
2.46E-05,41,41,,,,0.000026,68,68
2.48E-05,42,42,,,,0.0000247,68,68
2.97E-05,43,43,,,,0.0000246,68,68
2.47E-05,42,42,,,,0.0000244,68,68
2.45E-05,43,43,,,,0.0000333,68,68
2.68E-05,47,47,,,,0.0000262,68,68
2.56E-05,46,46,,,,0.000026,68,68
2.50E-05,45,45,,,,0.0000247,68,68
2.50E-05,47,47,,,,0.0000263,68,68
3.99E-05,49,49,,,,0.0000245,68,68
2.49E-05,52,52,,,,0.0000265,68,68
2.47E-05,58,58,,,,0.0000258,68,68
2.47E-05,55,55,,,,0.0000246,68,68
2.62E-05,54,54,,,,0.0000247,68,68
2.62E-05,54,54,,,,0.0000249,68,68
2.59E-05,53,53,,,,0.0000249,68,68
2.60E-05,52,52,,,,0.0000257,68,68
2.48E-05,54,54,,,,0.000041,68,68
2.46E-05,51,51,,,,0.0000245,68,68
2.48E-05,51,51,,,,0.0000249,68,68
2.48E-05,57,57,,,,0.0000246,68,68
2.47E-05,58,58,,,,0.0000258,69,69
2.57E-05,62,62,,,,0.0000335,69,69
2.59E-05,62,62,,,,0.0000249,69,69
2.51E-05,58,58,,,,0.0000251,69,69
2.46E-05,62,62,,,,0.0000263,69,69
2.45E-05,61,61,,,,0.000025,69,69
2.47E-05,59,59,,,,0.0000246,69,69
2.61E-05,60,60,,,,0.0000247,69,69
2.63E-05,60,60,,,,0.000026,69,69
2.47E-05,65,65,,,,0.0000275,69,69
2.46E-05,64,64,,,,0.0000264,69,69
2.50E-05,64,64,,,,0.0000708,69,69
2.46E-05,64,64,,,,0.0000271,69,69
2.49E-05,64,64,,,,0.000025,69,69
2.90E-05,65,65,,,,0.0000253,69,69
2.45E-05,64,64,,,,0.0000247,69,69
3.46E-05,66,66,,,,0.0000246,69,69
4.35E-05,67,67,,,,0.0000316,69,69
2.49E-05,65,65,,,,0.0000247,69,69
2.56E-05,67,67,,,,0.0000247,69,69
3.41E-05,66,66,,,,0.0000259,69,69
2.51E-05,65,65,,,,0.0000245,69,69
2.46E-05,64,64,,,,0.0000266,69,69
2.67E-05,64,64,,,,0.0000246,69,69
2.47E-05,64,64,,,,0.0000246,69,69
2.49E-05,63,63,,,,0.0000247,69,69
2.45E-05,63,63,,,,0.0000379,69,69
2.47E-05,63,63,,,,0.0000257,69,69
2.81E-05,62,62,,,,0.0000252,69,69
5.40E-05,64,64,,,,0.0000247,69,69
2.49E-05,62,62,,,,0.0000246,69,69
2.60E-05,65,65,,,,0.0000247,69,69
2.45E-05,65,65,,,,0.0000485,69,69
2.48E-05,63,63,,,,0.0000248,69,69
2.47E-05,68,68,,,,0.0000252,69,69
2.55E-05,72,72,,,,0.0000258,70,70
2.55E-05,78,78,,,,0.0000257,70,70
2.61E-05,80,80,,,,0.0000321,70,70
3.42E-05,78,78,,,,0.0000313,70,70
2.58E-05,77,77,,,,0.0000247,70,70
2.54E-05,76,76,,,,0.0000266,70,70
2.50E-05,78,78,,,,0.0000249,70,70
2.46E-05,79,79,,,,0.0000251,70,70
2.47E-05,78,78,,,,0.0000277,70,70
2.46E-05,78,78,,,,0.0000259,70,70
2.45E-05,76,76,,,,0.0000254,70,70
2.60E-05,80,80,,,,0.0000261,70,70
2.58E-05,80,80,,,,0.0000262,70,70
2.59E-05,81,81,,,,0.0000367,70,70
2.57E-05,79,79,,,,0.000141,70,70
2.58E-05,78,78,,,,0.0000362,70,70
2.61E-05,80,80,,,,0.0000308,70,70
2.44E-05,84,84,,,,0.0000246,70,70
2.42E-05,83,83,,,,0.0000248,70,70
2.45E-05,80,80,,,,0.0000246,70,70
2.50E-05,78,78,,,,0.0000248,70,70
2.54E-05,78,78,,,,0.0000245,70,70
2.45E-05,84,84,,,,0.0000265,70,70
2.45E-05,83,83,,,,0.0000246,70,70
2.47E-05,82,82,,,,0.0000262,70,70
2.48E-05,81,81,,,,0.0000312,70,70
2.45E-05,76,76,,,,0.0000248,70,70
4.21E-05,85,85,,,,0.000026,70,70
2.76E-05,88,88,,,,0.0000246,70,70
2.49E-05,85,85,,,,0.0000246,70,70
2.88E-05,87,87,,,,0.0000258,70,70
2.61E-05,89,89,,,,0.0000358,71,71
2.58E-05,86,86,,,,0.0000256,71,71
2.50E-05,87,87,,,,0.000026,71,71
2.48E-05,89,89,,,,0.0000244,71,71
2.47E-05,88,88,,,,0.0000247,71,71
2.46E-05,87,87,,,,0.0000247,71,71
2.60E-05,86,86,,,,0.0000247,71,71
2.48E-05,83,83,,,,0.0000252,71,71
2.47E-05,84,84,,,,0.0000249,71,71
2.59E-05,86,86,,,,0.0000432,71,71
2.46E-05,86,86,,,,0.0000262,71,71
2.46E-05,83,83,,,,0.0000362,71,71
2.56E-05,81,81,,,,0.0000248,71,71
2.47E-05,81,81,,,,0.0000247,71,71
2.46E-05,79,79,,,,0.000025,71,71
2.46E-05,79,79,,,,0.0000253,71,71
2.58E-05,84,84,,,,0.0000317,71,71
2.47E-05,88,88,,,,0.0000248,71,71
2.48E-05,90,90,,,,0.0001668,71,71
2.50E-05,89,89,,,,0.0000249,71,71
2.46E-05,87,87,,,,0.0000247,71,71
2.47E-05,86,86,,,,0.0000248,71,71
2.43E-05,86,86,,,,0.0000246,71,71
2.46E-05,86,86,,,,0.000025,71,71
2.48E-05,86,86,,,,0.000026,71,71
2.49E-05,85,85,,,,0.0000256,71,71
2.50E-05,86,86,,,,0.0000249,72,72
3.31E-05,91,91,,,,0.0000361,72,72
2.46E-05,91,91,,,,0.0000368,72,72
2.46E-05,90,90,,,,0.0000422,72,72
2.51E-05,89,89,,,,0.0000268,72,72
2.46E-05,90,90,,,,0.0000248,72,72
2.45E-05,90,90,,,,0.0000343,72,72
3.00E-05,89,89,,,,0.0000247,72,72
2.48E-05,88,88,,,,0.000025,72,72
2.46E-05,87,87,,,,0.000038,72,72
2.45E-05,86,86,,,,0.0000252,72,72
2.49E-05,85,85,,,,0.000028,72,72
2.47E-05,84,84,,,,0.0000274,72,72
2.46E-05,83,83,,,,0.0000251,72,72
3.04E-05,85,85,,,,0.0000253,72,72
2.47E-05,83,83,,,,0.0000359,72,72
2.49E-05,81,81,,,,0.0000383,72,72
2.47E-05,82,82,,,,0.0000255,72,72
2.46E-05,82,82,,,,0.0000335,72,72
2.45E-05,81,81,,,,0.000039,73,73
2.77E-05,82,82,,,,0.0000248,73,73
2.51E-05,84,84,,,,0.000056,73,73
2.64E-05,83,83,,,,0.0000262,73,73
2.48E-05,81,81,,,,0.0000256,73,73
2.48E-05,81,81,,,,0.0000248,73,73
2.47E-05,78,78,,,,0.0000315,73,73
2.45E-05,77,77,,,,0.0000246,73,73
2.47E-05,79,79,,,,0.0000286,73,73
2.47E-05,78,78,,,,0.0000298,73,73
2.53E-05,77,77,,,,0.0000272,73,73
2.53E-05,86,86,,,,0.000025,73,73
2.57E-05,84,84,,,,0.0000247,73,73
2.48E-05,82,82,,,,0.0000248,73,73
2.58E-05,81,81,,,,0.0000247,73,73
2.63E-05,81,81,,,,0.0000251,73,73
2.49E-05,77,77,,,,0.0000426,73,73
2.46E-05,76,76,,,,0.0000246,74,74
2.48E-05,80,80,,,,0.000028,74,74
2.46E-05,79,79,,,,0.0000244,74,74
2.52E-05,80,80,,,,0.0000288,74,74
2.48E-05,80,80,,,,0.0000248,74,74
2.63E-05,79,79,,,,0.0001028,74,74
2.51E-05,79,79,,,,0.0000255,74,74
2.66E-05,79,79,,,,0.0000248,74,74
4.72E-05,78,78,,,,0.0000246,74,74
2.63E-05,77,77,,,,0.0000255,74,74
3.17E-05,75,75,,,,0.0000248,74,74
2.51E-05,73,73,,,,0.0000246,74,74
2.46E-05,74,74,,,,0.0000248,75,75
2.58E-05,75,75,,,,0.0000247,75,75
3.35E-05,72,72,,,,0.000025,75,75
2.47E-05,66,66,,,,0.0000264,75,75
3.11E-05,66,66,,,,0.0000248,75,75
2.49E-05,66,66,,,,0.0000251,75,75
2.47E-05,65,65,,,,0.0000248,75,75
2.46E-05,67,67,,,,0.000026,75,75
2.45E-05,66,66,,,,0.0000254,75,75
2.63E-05,68,68,,,,0.0000247,75,75
2.45E-05,68,68,,,,0.0000261,75,75
2.50E-05,67,67,,,,0.0000279,75,75
2.46E-05,65,65,,,,0.0000246,75,75
2.53E-05,64,64,,,,0.0000246,75,75
0.0003051,63,63,,,,0.0000317,75,75
2.48E-05,62,62,,,,0.0000258,75,75
2.46E-05,60,60,,,,0.0000258,75,75
6.15E-05,60,60,,,,0.0000254,76,76
2.46E-05,61,61,,,,0.0000247,76,76
4.69E-05,62,62,,,,0.000025,76,76
2.73E-05,63,63,,,,0.0000249,76,76
2.50E-05,60,60,,,,0.0000259,76,76
2.47E-05,59,59,,,,0.0000246,76,76
2.47E-05,57,57,,,,0.000025,76,76
2.48E-05,59,59,,,,0.0000248,76,76
4.36E-05,58,58,,,,0.0000261,76,76
2.48E-05,59,59,,,,0.0000245,76,76
2.45E-05,64,64,,,,0.0000248,76,76
2.47E-05,63,63,,,,0.0000254,76,76
3.23E-05,60,60,,,,0.0000245,76,76
2.64E-05,59,59,,,,0.0000245,76,76
2.62E-05,61,61,,,,0.0000246,76,76
2.50E-05,59,59,,,,0.0000301,76,76
2.68E-05,59,59,,,,0.0000256,77,77
2.49E-05,62,62,,,,0.0000249,77,77
2.65E-05,64,64,,,,0.0000252,77,77
2.59E-05,65,65,,,,0.0000266,77,77
2.61E-05,64,64,,,,0.000032,77,77
2.57E-05,65,65,,,,0.000038,77,77
2.59E-05,64,64,,,,0.0000257,77,77
2.65E-05,68,68,,,,0.0000247,77,77
2.61E-05,67,67,,,,0.000043,77,77
2.60E-05,64,64,,,,0.0000258,77,77
2.66E-05,65,65,,,,0.0000245,77,77
2.51E-05,64,64,,,,0.0000253,77,77
2.46E-05,66,66,,,,0.0000249,77,77
2.46E-05,65,65,,,,0.0000263,77,77
2.72E-05,64,64,,,,0.0000259,78,78
2.57E-05,65,65,,,,0.000026,78,78
3.07E-05,65,65,,,,0.0000247,78,78
3.79E-05,69,69,,,,0.0000396,78,78
2.57E-05,69,69,,,,0.0000339,78,78
2.58E-05,68,68,,,,0.0000262,78,78
2.46E-05,70,70,,,,0.0000257,78,78
2.52E-05,69,69,,,,0.0000386,78,78
2.46E-05,68,68,,,,0.0000261,78,78
2.47E-05,68,68,,,,0.0000252,78,78
2.47E-05,69,69,,,,0.0000243,78,78
2.46E-05,70,70,,,,0.0000255,78,78
2.46E-05,69,69,,,,0.0000342,78,78
2.47E-05,69,69,,,,0.000025,78,78
2.47E-05,67,67,,,,0.0000247,78,78
2.49E-05,66,66,,,,0.0000246,78,78
2.52E-05,63,63,,,,0.0000258,78,78
2.47E-05,66,66,,,,0.000025,78,78
2.46E-05,67,67,,,,0.0000254,78,78
2.49E-05,68,68,,,,0.0000247,78,78
2.47E-05,67,67,,,,0.0000247,78,78
2.49E-05,62,62,,,,0.0000472,78,78
2.49E-05,68,68,,,,0.0000249,79,79
2.57E-05,68,68,,,,0.000025,79,79
4.85E-05,69,69,,,,0.0000278,79,79
2.62E-05,67,67,,,,0.0000247,79,79
2.48E-05,67,67,,,,0.0000265,79,79
2.58E-05,63,63,,,,0.0000257,79,79
3.17E-05,63,63,,,,0.0000248,79,79
2.45E-05,61,61,,,,0.0000246,79,79
2.91E-05,62,62,,,,0.0000257,79,79
2.73E-05,63,63,,,,0.0000246,79,79
2.48E-05,62,62,,,,0.0000246,79,79
2.44E-05,62,62,,,,0.0000247,79,79
2.86E-05,61,61,,,,0.0000246,79,79
2.46E-05,58,58,,,,0.0000263,79,79
3.27E-05,53,53,,,,0.0000251,79,79
2.53E-05,50,50,,,,0.0000266,79,79
2.47E-05,47,47,,,,0.0000301,79,79
2.47E-05,46,46,,,,0.0000371,80,80
2.47E-05,45,45,,,,0.0000247,80,80
2.46E-05,42,42,,,,0.0000302,80,80
2.48E-05,43,43,,,,0.0000252,80,80
2.52E-05,40,40,,,,0.0000247,80,80
2.61E-05,43,43,,,,0.0000369,80,80
2.87E-05,44,44,,,,0.0000261,80,80
4.04E-05,43,43,,,,0.000026,80,80
2.48E-05,40,40,,,,0.0000258,80,80
2.47E-05,40,40,,,,0.0000261,80,80
2.48E-05,37,37,,,,0.0000245,80,80
2.63E-05,39,39,,,,0.0000248,80,80
2.47E-05,35,35,,,,0.0000252,80,80
2.46E-05,33,33,,,,0.0000248,80,80
2.61E-05,35,35,,,,0.0000355,80,80
2.59E-05,35,35,,,,0.000026,81,81
4.49E-05,36,36,,,,0.0000247,81,81
2.60E-05,36,36,,,,0.0000269,81,81
2.57E-05,36,36,,,,0.000026,81,81
2.57E-05,35,35,,,,0.000025,81,81
2.58E-05,35,35,,,,0.0000246,81,81
2.55E-05,37,37,,,,0.0000264,81,81
4.23E-05,37,37,,,,0.000025,81,81
2.58E-05,39,39,,,,0.0000259,81,81
2.66E-05,45,45,,,,0.0000248,81,81
2.51E-05,47,47,,,,0.0000256,81,81
2.49E-05,46,46,,,,0.0000247,81,81
2.49E-05,44,44,,,,0.0000249,81,81
2.61E-05,44,44,,,,0.0000245,81,81
2.47E-05,43,43,,,,0.0000248,81,81
2.48E-05,41,41,,,,0.0000248,81,81
2.45E-05,41,41,,,,0.0000258,81,81
2.87E-05,43,43,,,,0.0000263,81,81
2.48E-05,43,43,,,,0.0000249,82,82
2.47E-05,42,42,,,,0.0000323,82,82
2.46E-05,40,40,,,,0.0000248,82,82
2.52E-05,39,39,,,,0.0000249,82,82
2.93E-05,39,39,,,,0.0000295,82,82
2.49E-05,38,38,,,,0.0000304,82,82
2.48E-05,36,36,,,,0.0000283,82,82
2.60E-05,36,36,,,,0.0000249,82,82
2.48E-05,37,37,,,,0.0000247,82,82
2.60E-05,36,36,,,,0.0000247,82,82
2.48E-05,37,37,,,,0.0000246,82,82
2.46E-05,36,36,,,,0.0000277,82,82
2.53E-05,35,35,,,,0.0000248,82,82
2.48E-05,34,34,,,,0.0000247,83,83
2.66E-05,33,33,,,,0.0000496,83,83
2.48E-05,32,32,,,,0.0000248,83,83
2.48E-05,35,35,,,,0.0000245,83,83
2.58E-05,36,36,,,,0.0000258,83,83
2.55E-05,35,35,,,,0.0000296,83,83
2.58E-05,36,36,,,,0.0000248,83,83
2.59E-05,36,36,,,,0.0000248,83,83
3.24E-05,38,38,,,,0.0000246,83,83
2.63E-05,37,37,,,,0.0000242,83,83
2.59E-05,38,38,,,,0.0000245,83,83
2.48E-05,37,37,,,,0.0000248,83,83
2.47E-05,34,34,,,,0.0000246,83,83
2.46E-05,34,34,,,,0.0000246,83,83
2.61E-05,34,34,,,,0.0000247,83,83
2.64E-05,41,41,,,,0.0000264,83,83
2.61E-05,40,40,,,,0.0000251,83,83
2.47E-05,41,41,,,,0.0000248,84,84
2.47E-05,40,40,,,,0.0000249,84,84
2.48E-05,45,45,,,,0.0000247,84,84
2.52E-05,51,51,,,,0.0000246,84,84
2.46E-05,52,52,,,,0.0000397,84,84
2.47E-05,50,50,,,,0.0000281,84,84
2.46E-05,50,50,,,,0.0000255,84,84
5.62E-05,51,51,,,,0.000025,84,84
2.47E-05,50,50,,,,0.0000258,84,84
2.49E-05,52,52,,,,0.0000332,84,84
2.47E-05,51,51,,,,0.0000244,84,84
2.47E-05,51,51,,,,0.0000254,84,84
2.46E-05,53,53,,,,0.0000244,84,84
2.47E-05,52,52,,,,0.0000244,84,84
2.53E-05,55,55,,,,0.0000245,84,84
2.78E-05,54,54,,,,0.0000247,84,84
2.50E-05,56,56,,,,0.0000258,84,84
2.70E-05,56,56,,,,0.0000247,84,84
3.76E-05,56,56,,,,0.0000251,84,84
2.47E-05,58,58,,,,0.0000257,84,84
2.50E-05,57,57,,,,0.0000272,85,85
2.48E-05,55,55,,,,0.0000247,85,85
2.71E-05,56,56,,,,0.0000258,85,85
3.08E-05,54,54,,,,0.0000296,85,85
2.46E-05,54,54,,,,0.0000246,85,85
2.53E-05,54,54,,,,0.0000246,85,85
2.47E-05,54,54,,,,0.0000247,85,85
2.47E-05,54,54,,,,0.0000248,85,85
2.45E-05,53,53,,,,0.0000247,85,85
2.52E-05,55,55,,,,0.0000246,85,85
2.72E-05,54,54,,,,0.0000421,85,85
2.47E-05,55,55,,,,0.0000249,85,85
2.47E-05,54,54,,,,0.0000249,85,85
2.46E-05,53,53,,,,0.0000249,85,85
2.48E-05,51,51,,,,0.0000304,85,85
2.48E-05,51,51,,,,0.0000247,86,86
2.48E-05,51,51,,,,0.0000267,86,86
2.47E-05,49,49,,,,0.0000252,86,86
2.48E-05,47,47,,,,0.0000308,86,86
2.46E-05,48,48,,,,0.0000249,86,86
3.41E-05,47,47,,,,0.0000263,86,86
2.63E-05,46,46,,,,0.0000446,86,86
2.64E-05,46,46,,,,0.0000321,86,86
2.53E-05,45,45,,,,0.0000258,86,86
2.59E-05,47,47,,,,0.0000411,86,86
2.46E-05,53,53,,,,0.000025,86,86
2.47E-05,53,53,,,,0.0000258,86,86
2.52E-05,53,53,,,,0.000026,86,86
2.51E-05,51,51,,,,0.0000259,86,86
2.46E-05,50,50,,,,0.0000246,86,86
2.64E-05,52,52,,,,0.0000247,86,86
2.65E-05,53,53,,,,0.0000243,86,86
2.57E-05,55,55,,,,0.0000246,86,86
4.78E-05,51,51,,,,0.0000248,86,86
3.78E-05,56,56,,,,0.000025,86,86
3.87E-05,56,56,,,,0.0000245,86,86
2.61E-05,57,57,,,,0.0000253,86,86
4.04E-05,55,55,,,,0.0000288,87,87
3.72E-05,54,54,,,,0.0000383,87,87
3.73E-05,53,53,,,,0.0000246,87,87
4.25E-05,54,54,,,,0.0000248,87,87
3.73E-05,50,50,,,,0.0000259,87,87
0.0001028,54,54,,,,0.0000257,87,87
2.64E-05,56,56,,,,0.0000246,87,87
2.56E-05,55,55,,,,0.0000246,87,87
2.58E-05,53,53,,,,0.0000249,87,87
2.59E-05,52,52,,,,0.0000259,87,87
3.69E-05,50,50,,,,0.0000259,87,87
2.45E-05,46,46,,,,0.0000245,87,87
2.57E-05,43,43,,,,0.0000288,87,87
2.58E-05,42,42,,,,0.000025,87,87
2.52E-05,41,41,,,,0.0000246,87,87
2.46E-05,41,41,,,,0.0000246,87,87
2.51E-05,42,42,,,,0.0000246,87,87
2.68E-05,43,43,,,,0.0000763,87,87
