cas operacie,index prvku,dlzka zoznamu,,,
1.03E-05,95,95,,,
1.06E-05,94,94,,,
2.32E-05,98,98,,,
2.36E-05,96,96,,,
1.02E-05,101,101,,,
1.85E-05,104,104,,,
1.84E-05,103,103,,,
1.16E-05,98,98,,,
1.14E-05,97,97,,,
1.14E-05,97,97,,,
1.11E-05,96,96,,,
1.17E-05,95,95,,,
1.19E-05,97,97,,,
1.12E-05,96,96,,,
1.57E-05,90,90,,,
1.53E-05,87,87,,,
1.14E-05,90,90,,,
1.14E-05,89,89,,,
2.15E-05,92,92,,,
2.01E-05,93,93,,,
1.13E-05,91,91,,,
1.84E-05,92,92,,,
2.03E-05,91,91,,,
1.29E-05,90,90,,,
1.52E-05,89,89,,,
1.40E-05,88,88,,,
1.02E-05,87,87,,,
1.02E-05,86,86,,,
1.04E-05,85,85,,,
8.01E-05,85,85,,,
1.03E-05,84,84,,,
1.04E-05,84,84,,,
1.01E-05,82,82,,,
1.90E-05,83,83,,,
1.19E-05,80,80,,,
1.03E-05,84,84,,,
1.03E-05,86,86,,,
1.64E-05,85,85,,,
1.04E-05,89,89,,,
1.74E-05,87,87,,,
2.06E-05,84,84,,,
1.16E-05,83,83,,,
2.58E-05,79,79,,,
1.07E-05,78,78,,,
1.04E-05,76,76,,,
1.02E-05,75,75,,,
1.03E-05,76,76,,,
1.85E-05,76,76,,,
2.01E-05,75,75,,,
1.20E-05,75,75,,,
1.17E-05,74,74,,,
1.14E-05,79,79,,,
1.03E-05,77,77,,,
1.03E-05,76,76,,,
1.44E-05,75,75,,,
3.53E-05,71,71,,,
2.09E-05,70,70,,,
1.73E-05,69,69,,,
1.16E-05,71,71,,,
1.16E-05,82,82,,,
1.02E-05,83,83,,,
1.21E-05,90,90,,,
1.16E-05,91,91,,,
1.79E-05,91,91,,,
1.18E-05,90,90,,,
1.69E-05,88,88,,,
1.07E-05,87,87,,,
1.02E-05,85,85,,,
1.03E-05,85,85,,,
1.04E-05,84,84,,,
1.17E-05,83,83,,,
1.05E-05,80,80,,,
1.02E-05,77,77,,,
1.03E-05,77,77,,,
1.20E-05,77,77,,,
1.03E-05,76,76,,,
1.02E-05,72,72,,,
1.64E-05,73,73,,,
1.09E-05,73,73,,,
1.03E-05,72,72,,,
1.02E-05,71,71,,,
1.41E-05,76,76,,,
1.16E-05,79,79,,,
1.12E-05,79,79,,,
1.07E-05,77,77,,,
1.03E-05,79,79,,,
8.34E-05,81,81,,,
1.06E-05,81,81,,,
1.05E-05,83,83,,,
1.38E-05,82,82,,,
1.03E-05,82,82,,,
1.03E-05,80,80,,,
1.08E-05,83,83,,,
1.06E-05,82,82,,,
1.02E-05,84,84,,,
1.03E-05,92,92,,,
1.57E-05,93,93,,,
1.33E-05,97,97,,,
2.19E-05,95,95,,,
2.03E-05,94,94,,,
1.90E-05,93,93,,,
0.000146,89,89,,,
1.89E-05,89,89,,,
1.16E-05,87,87,,,
1.14E-05,87,87,,,
1.60E-05,89,89,,,
1.15E-05,87,87,,,
1.15E-05,88,88,,,
2.31E-05,89,89,,,
1.60E-05,95,95,,,
3.25E-05,95,95,,,
2.00E-05,95,95,,,
2.29E-05,98,98,,,
1.48E-05,96,96,,,
1.20E-05,97,97,,,
1.09E-05,101,101,,,
1.02E-05,99,99,,,
8.97E-05,103,103,,,
1.20E-05,107,107,,,
1.02E-05,105,105,,,
1.04E-05,106,106,,,
1.04E-05,107,107,,,
1.20E-05,105,105,,,
1.15E-05,104,104,,,
1.05E-05,105,105,,,
1.11E-05,108,108,,,
1.09E-05,115,115,,,
1.10E-05,116,116,,,
1.04E-05,117,117,,,
1.10E-05,114,114,,,
1.10E-05,117,117,,,
1.05E-05,115,115,,,
1.02E-05,114,114,,,
1.07E-05,117,117,,,
1.05E-05,120,120,,,
1.07E-05,117,117,,,
1.02E-05,117,117,,,
1.75E-05,116,116,,,
1.03E-05,115,115,,,
1.06E-05,114,114,,,
1.03E-05,113,113,,,
1.03E-05,112,112,,,
1.07E-05,112,112,,,
1.01E-05,113,113,,,
1.03E-05,113,113,,,
