cas operacie,cislo na indexe,index prvku,dlzka zoznamu,,,
2.01E-05,33,49,179,,,
1.79E-05,78,3,178,,,
2.06E-05,78,110,176,,,
5.87E-05,9,122,171,,,
2.18E-05,13,161,171,,,
2.08E-05,12,92,161,,,
1.98E-05,4,104,161,,,
1.73E-05,72,155,160,,,
2.06E-05,4,98,156,,,
1.78E-05,3,24,156,,,
1.75E-05,19,11,157,,,
1.84E-05,82,105,155,,,
2.00E-05,90,125,155,,,
1.92E-05,12,42,155,,,
1.80E-05,83,132,158,,,
1.95E-05,21,123,160,,,
1.98E-05,4,99,161,,,
1.99E-05,22,65,159,,,
2.03E-05,75,77,158,,,
2.63E-05,15,54,157,,,
2.26E-05,89,102,155,,,
1.91E-05,78,43,155,,,
2.01E-05,80,70,156,,,
1.79E-05,71,131,158,,,
1.79E-05,13,29,157,,,
1.76E-05,73,13,158,,,
1.80E-05,80,15,157,,,
1.89E-05,78,41,156,,,
1.83E-05,76,110,157,,,
1.85E-05,28,34,159,,,
2.08E-05,7,156,160,,,
1.88E-05,28,46,167,,,
1.77E-05,73,145,170,,,
1.77E-05,77,149,170,,,
1.91E-05,33,33,173,,,
1.89E-05,78,49,173,,,
2.02E-05,5,88,174,,,
1.97E-05,80,62,172,,,
1.89E-05,84,42,172,,,
1.85E-05,85,40,172,,,
1.92E-05,31,145,171,,,
1.95E-05,13,42,171,,,
1.70E-05,22,0,170,,,
2.03E-05,31,75,169,,,
1.99E-05,75,95,171,,,
1.77E-05,1,15,171,,,
1.88E-05,3,157,169,,,
1.73E-05,10,160,168,,,
2.07E-05,77,78,168,,,
2.45E-05,75,39,165,,,
1.81E-05,22,126,162,,,
2.02E-05,31,70,162,,,
2.09E-05,22,102,162,,,
1.96E-05,83,90,162,,,
1.84E-05,84,37,162,,,
1.91E-05,34,96,162,,,
1.88E-05,29,42,162,,,
1.84E-05,12,115,162,,,
1.80E-05,73,25,165,,,
3.07E-05,10,107,159,,,
2.12E-05,21,7,159,,,
2.94E-05,72,15,160,,,
3.50E-05,77,107,162,,,
2.67E-05,9,63,161,,,
2.29E-05,27,19,161,,,
2.14E-05,74,102,161,,,
1.81E-05,1,5,161,,,
1.94E-05,4,143,163,,,
2.00E-05,72,13,165,,,
6.42E-05,74,64,165,,,
2.09E-05,86,46,164,,,
1.96E-05,76,105,162,,,
1.82E-05,15,145,161,,,
1.84E-05,27,16,161,,,
2.04E-05,30,22,161,,,
2.05E-05,25,95,161,,,
2.12E-05,14,75,158,,,
9.38E-05,10,110,159,,,
2.81E-05,22,25,159,,,
1.82E-05,12,121,161,,,
1.81E-05,30,134,161,,,
1.90E-05,1,55,160,,,
1.90E-05,21,95,160,,,
1.70E-05,1,5,161,,,
2.04E-05,30,91,165,,,
1.95E-05,31,87,166,,,
1.90E-05,12,47,163,,,
1.85E-05,90,30,163,,,
1.91E-05,78,5,162,,,
1.90E-05,76,120,161,,,
1.92E-05,90,29,160,,,
1.83E-05,76,110,149,,,
1.82E-05,78,118,154,,,
1.89E-05,79,94,153,,,
2.26E-05,9,56,147,,,
2.08E-05,9,56,147,,,
1.97E-05,7,76,150,,,
1.90E-05,72,28,147,,,
1.96E-05,79,89,147,,,
1.75E-05,85,11,147,,,
2.67E-05,86,64,149,,,
2.00E-05,83,70,153,,,
1.83E-05,78,110,152,,,
1.76E-05,14,123,140,,,
1.77E-05,81,127,140,,,
1.96E-05,78,59,140,,,
1.91E-05,12,34,138,,,
1.72E-05,34,3,141,,,
2.44E-05,25,89,139,,,
2.12E-05,80,14,140,,,
1.93E-05,10,96,140,,,
1.72E-05,78,138,142,,,
2.97E-05,85,32,144,,,
2.35E-05,82,69,142,,,
2.17E-05,8,78,140,,,
1.93E-05,17,95,139,,,
1.85E-05,25,89,135,,,
1.77E-05,82,115,134,,,
1.88E-05,31,20,132,,,
1.78E-05,88,19,132,,,
2.01E-05,82,66,133,,,
1.79E-05,19,20,127,,,
1.90E-05,87,40,127,,,
1.73E-05,72,10,126,,,
1.80E-05,13,21,118,,,
1.74E-05,2,8,118,,,
1.87E-05,26,40,115,,,
1.79E-05,78,89,114,,,
1.71E-05,83,109,114,,,
1.82E-05,87,102,113,,,
1.94E-05,90,24,111,,,
1.95E-05,84,72,111,,,
1.90E-05,24,50,111,,,
1.72E-05,22,4,110,,,
1.84E-05,1,30,111,,,
1.72E-05,83,108,116,,,
1.71E-05,31,9,113,,,
1.88E-05,86,43,114,,,
1.74E-05,86,12,112,,,
1.86E-05,7,37,118,,,
1.72E-05,33,6,118,,,
1.89E-05,17,81,119,,,
2.33E-05,11,89,119,,,
1.86E-05,5,65,116,,,
1.82E-05,34,78,115,,,
3.18E-05,12,27,118,,,
1.82E-05,71,89,112,,,
1.72E-05,7,113,117,,,
1.82E-05,87,27,117,,,
1.80E-05,73,24,116,,,
2.63E-05,82,20,118,,,
1.74E-05,86,113,119,,,
1.70E-05,17,0,116,,,
1.83E-05,34,80,115,,,
1.81E-05,17,81,114,,,
1.74E-05,23,103,116,,,
2.70E-05,32,110,117,,,
1.99E-05,5,71,120,,,
2.54E-05,19,28,119,,,
2.45E-05,12,34,120,,,
1.86E-05,75,31,120,,,
1.86E-05,86,10,121,,,
1.80E-05,11,99,124,,,
1.76E-05,82,109,124,,,
1.69E-05,34,123,125,,,
1.80E-05,84,105,124,,,
1.94E-05,19,55,123,,,
1.91E-05,85,49,125,,,
1.98E-05,90,61,118,,,
1.79E-05,11,87,119,,,
1.84E-05,84,78,117,,,
1.76E-05,76,103,121,,,
1.83E-05,10,71,115,,,
1.81E-05,34,83,110,,,
1.78E-05,31,18,110,,,
1.88E-05,78,101,108,,,
1.94E-05,34,44,108,,,
1.76E-05,32,78,100,,,
1.74E-05,12,85,100,,,
1.79E-05,16,23,97,,,
1.74E-05,8,85,94,,,
1.78E-05,18,71,93,,,
1.86E-05,88,53,97,,,
1.75E-05,28,72,97,,,
1.83E-05,87,31,98,,,
1.87E-05,9,41,97,,,
1.72E-05,21,89,97,,,
1.71E-05,76,93,97,,,
1.83E-05,19,25,98,,,
1.77E-05,31,14,97,,,
1.84E-05,27,38,94,,,
2.27E-05,8,81,93,,,
1.88E-05,84,62,93,,,
1.77E-05,82,21,92,,,
1.86E-05,29,49,92,,,
1.94E-05,31,20,94,,,
1.78E-05,87,23,94,,,
1.75E-05,16,2,96,,,
1.69E-05,1,3,99,,,
1.87E-05,29,54,101,,,
1.76E-05,35,16,102,,,
1.71E-05,31,98,102,,,
1.85E-05,85,35,104,,,
1.74E-05,87,86,103,,,
1.72E-05,12,97,109,,,
1.74E-05,16,102,108,,,
1.78E-05,32,96,110,,,
1.71E-05,79,95,109,,,
1.87E-05,8,83,108,,,
1.85E-05,85,37,111,,,
1.71E-05,19,4,110,,,
1.87E-05,12,73,110,,,
2.07E-05,4,104,110,,,
1.93E-05,78,42,110,,,
2.04E-05,78,25,108,,,
1.74E-05,26,96,104,,,
1.99E-05,82,76,104,,,
1.80E-05,82,4,104,,,
1.81E-05,71,9,103,,,
1.99E-05,31,49,103,,,
1.71E-05,32,88,97,,,
2.76E-05,90,92,98,,,
2.14E-05,31,44,98,,,
1.82E-05,16,67,95,,,
1.74E-05,26,91,97,,,
1.79E-05,24,80,97,,,
1.72E-05,27,11,100,,,
2.79E-05,82,31,96,,,
1.95E-05,82,31,98,,,
1.89E-05,89,50,98,,,
1.77E-05,10,69,96,,,
1.85E-05,22,32,90,,,
1.79E-05,7,70,90,,,
1.71E-05,32,84,89,,,
1.72E-05,25,8,87,,,
1.88E-05,87,56,83,,,
1.79E-05,22,15,82,,,
1.88E-05,14,40,85,,,
2.74E-05,29,82,87,,,
1.72E-05,29,79,85,,,
1.78E-05,80,21,85,,,
1.85E-05,8,43,85,,,
1.82E-05,8,43,85,,,
1.75E-05,87,14,85,,,
1.94E-05,2,38,86,,,
1.76E-05,77,68,89,,,
1.79E-05,10,63,89,,,
1.74E-05,79,84,86,,,
2.17E-05,74,7,86,,,
2.18E-05,89,77,88,,,
1.80E-05,87,55,88,,,
1.81E-05,80,23,85,,,
1.77E-05,5,17,85,,,
1.71E-05,77,82,85,,,
1.79E-05,84,54,84,,,
1.87E-05,88,26,81,,,
1.89E-05,17,55,80,,,
1.80E-05,80,21,79,,,
1.76E-05,10,57,77,,,
1.78E-05,14,55,79,,,
2.44E-05,83,35,78,,,
2.01E-05,77,65,79,,,
1.76E-05,28,69,85,,,
1.71E-05,17,78,84,,,
1.75E-05,10,64,82,,,
1.72E-05,8,6,85,,,
1.82E-05,81,42,76,,,
1.81E-05,87,41,76,,,
1.79E-05,74,23,71,,,
3.08E-05,28,21,70,,,
1.91E-05,83,30,71,,,
1.77E-05,81,45,72,,,
1.76E-05,77,16,73,,,
1.77E-05,29,58,75,,,
1.79E-05,77,18,72,,,
1.80E-05,28,47,72,,,
1.80E-05,88,24,72,,,
1.81E-05,22,27,72,,,
1.85E-05,14,54,75,,,
2.23E-05,83,35,74,,,
2.37E-05,16,61,74,,,
1.90E-05,28,41,75,,,
1.78E-05,23,36,65,,,
1.82E-05,74,26,68,,,
1.78E-05,16,57,79,,,
1.83E-05,19,41,78,,,
1.91E-05,2,27,79,,,
1.98E-05,11,29,79,,,
1.79E-05,27,52,82,,,
1.83E-05,19,31,82,,,
1.75E-05,3,4,77,,,
1.77E-05,19,9,78,,,
1.79E-05,31,10,78,,,
1.74E-05,19,73,77,,,
0.0001012,14,49,75,,,
1.80E-05,10,23,75,,,
1.85E-05,84,42,75,,,
1.72E-05,27,62,72,,,
1.75E-05,82,12,74,,,
1.76E-05,71,15,74,,,
1.85E-05,28,62,72,,,
2.18E-05,1,49,77,,,
1.77E-05,82,14,77,,,
1.91E-05,23,45,86,,,
1.83E-05,13,69,89,,,
1.86E-05,78,48,88,,,
1.84E-05,75,32,90,,,
1.78E-05,85,11,87,,,
1.79E-05,28,64,88,,,
1.85E-05,83,34,87,,,
1.74E-05,22,79,91,,,
1.88E-05,14,60,95,,,
1.80E-05,83,24,95,,,
1.86E-05,8,26,96,,,
1.79E-05,82,19,97,,,
1.77E-05,33,16,94,,,
1.71E-05,22,87,94,,,
1.72E-05,25,13,93,,,
1.72E-05,21,92,100,,,
1.75E-05,33,16,100,,,
2.60E-05,24,36,100,,,
2.70E-05,10,77,100,,,
1.95E-05,75,36,98,,,
2.20E-05,5,5,99,,,
1.87E-05,2,43,98,,,
1.73E-05,3,9,94,,,
1.77E-05,14,69,92,,,
1.75E-05,82,17,90,,,
1.74E-05,28,71,92,,,
1.76E-05,85,8,93,,,
1.87E-05,87,43,95,,,
1.80E-05,83,69,96,,,
1.74E-05,25,75,95,,,
1.72E-05,28,85,96,,,
1.78E-05,28,73,96,,,
2.64E-05,85,29,97,,,
2.77E-05,88,44,99,,,
1.92E-05,79,29,100,,,
1.83E-05,14,86,97,,,
1.80E-05,3,6,95,,,
1.95E-05,84,48,95,,,
1.89E-05,24,77,96,,,
1.90E-05,4,60,94,,,
1.89E-05,79,28,96,,,
1.92E-05,2,32,94,,,
1.81E-05,21,90,95,,,
1.81E-05,27,4,96,,,
3.01E-05,16,57,97,,,
2.64E-05,11,68,92,,,
2.42E-05,14,65,91,,,
2.38E-05,29,23,84,,,
2.22E-05,33,4,83,,,
2.49E-05,33,44,84,,,
2.73E-05,80,69,85,,,
2.58E-05,85,34,84,,,
1.93E-05,28,61,84,,,
1.84E-05,35,7,85,,,
1.83E-05,35,5,83,,,
1.90E-05,77,52,83,,,
1.88E-05,35,57,85,,,
1.91E-05,11,32,83,,,
1.92E-05,85,43,83,,,
1.87E-05,87,5,84,,,
1.98E-05,83,36,82,,,
1.94E-05,83,46,82,,,
3.64E-05,35,79,83,,,
1.99E-05,14,53,86,,,
1.82E-05,83,47,86,,,
1.75E-05,80,71,85,,,
1.81E-05,83,21,86,,,
2.53E-05,16,51,87,,,
2.12E-05,86,38,88,,,
1.77E-05,83,19,88,,,
1.82E-05,5,54,88,,,
1.87E-05,86,40,89,,,
1.92E-05,85,34,87,,,
1.86E-05,5,60,87,,,
1.78E-05,71,14,88,,,
1.75E-05,71,13,87,,,
1.74E-05,30,73,87,,,
1.84E-05,75,37,86,,,
1.88E-05,82,25,82,,,
1.83E-05,11,21,84,,,
1.78E-05,27,72,86,,,
1.75E-05,2,16,90,,,
1.85E-05,27,76,91,,,
1.98E-05,35,34,90,,,
1.77E-05,25,83,87,,,
1.89E-05,17,55,87,,,
1.85E-05,21,63,87,,,
1.89E-05,23,17,83,,,
1.78E-05,35,78,83,,,
1.70E-05,2,0,73,,,
3.01E-05,77,35,74,,,
1.90E-05,90,60,75,,,
1.78E-05,75,21,82,,,
2.00E-05,14,54,81,,,
1.99E-05,75,36,87,,,
1.79E-05,10,7,86,,,
1.91E-05,5,47,86,,,
1.90E-05,14,51,84,,,
1.81E-05,19,10,83,,,
1.91E-05,79,43,83,,,
1.93E-05,2,64,84,,,
1.90E-05,21,56,87,,,
1.69E-05,20,0,82,,,
2.63E-05,89,20,78,,,
1.83E-05,14,55,91,,,
2.37E-05,10,60,89,,,
1.74E-05,73,64,77,,,
1.79E-05,13,48,79,,,
1.82E-05,23,28,87,,,
1.91E-05,82,75,84,,,
1.79E-05,85,48,84,,,
1.96E-05,83,39,86,,,
1.70E-05,5,81,86,,,
1.79E-05,20,21,84,,,
1.83E-05,74,36,84,,,
1.75E-05,10,13,81,,,
1.86E-05,72,26,83,,,
1.88E-05,35,54,79,,,
2.64E-05,89,47,77,,,
1.89E-05,34,57,79,,,
1.86E-05,85,53,80,,,
1.84E-05,12,79,82,,,
2.88E-05,26,3,81,,,
1.93E-05,74,41,83,,,
1.76E-05,35,59,82,,,
1.82E-05,32,26,82,,,
1.77E-05,79,67,83,,,
1.99E-05,79,43,83,,,
1.84E-05,13,77,83,,,
1.84E-05,35,69,83,,,
1.83E-05,32,0,82,,,
1.86E-05,87,20,83,,,
1.97E-05,34,20,83,,,
1.89E-05,77,34,76,,,
2.35E-05,82,41,64,,,
1.73E-05,35,58,64,,,
1.75E-05,34,13,67,,,
1.84E-05,89,34,63,,,
1.81E-05,86,38,64,,,
1.68E-05,24,0,64,,,
1.82E-05,21,25,60,,,
1.74E-05,13,48,59,,,
1.87E-05,77,27,55,,,
1.81E-05,1,20,55,,,
1.77E-05,89,26,51,,,
1.86E-05,21,30,58,,,
1.77E-05,24,21,61,,,
1.74E-05,10,52,62,,,
1.77E-05,74,47,62,,,
1.73E-05,18,11,63,,,
1.82E-05,9,29,62,,,
1.85E-05,1,33,56,,,
2.94E-05,20,8,59,,,
1.76E-05,22,7,59,,,
1.83E-05,9,28,59,,,
1.70E-05,10,54,59,,,
1.77E-05,21,41,59,,,
1.76E-05,21,32,53,,,
1.74E-05,72,9,54,,,
1.78E-05,24,16,54,,,
1.78E-05,80,38,51,,,
1.70E-05,32,0,51,,,
1.88E-05,10,23,55,,,
1.72E-05,11,52,55,,,
1.73E-05,12,47,57,,,
2.30E-05,77,39,54,,,
1.72E-05,13,3,58,,,
1.73E-05,82,43,54,,,
1.71E-05,18,1,54,,,
1.72E-05,73,5,56,,,
1.73E-05,72,12,54,,,
1.79E-05,24,17,55,,,
1.76E-05,72,13,58,,,
1.82E-05,72,28,58,,,
1.91E-05,82,35,51,,,
1.72E-05,82,36,46,,,
1.71E-05,81,3,48,,,
1.70E-05,17,42,45,,,
1.73E-05,7,11,45,,,
1.90E-05,32,12,42,,,
2.35E-05,89,15,43,,,
2.58E-05,72,24,43,,,
1.76E-05,72,24,43,,,
1.75E-05,72,15,41,,,
1.75E-05,7,13,53,,,
1.76E-05,6,7,52,,,
1.70E-05,6,49,55,,,
1.78E-05,86,32,55,,,
2.50E-05,13,41,58,,,
1.74E-05,31,50,58,,,
1.75E-05,2,9,56,,,
2.31E-05,16,6,66,,,
1.73E-05,16,56,64,,,
1.71E-05,16,3,62,,,
1.78E-05,11,35,62,,,
2.32E-05,13,48,61,,,
1.74E-05,20,2,62,,,
1.72E-05,80,57,63,,,
1.72E-05,30,4,62,,,
1.79E-05,71,20,55,,,
2.38E-05,20,16,56,,,
8.83E-05,28,17,56,,,
1.78E-05,4,51,58,,,
1.73E-05,20,45,56,,,
1.75E-05,83,40,56,,,
1.77E-05,83,28,51,,,
2.20E-05,72,31,56,,,
1.71E-05,22,4,56,,,
1.76E-05,72,30,53,,,
1.73E-05,13,39,53,,,
1.77E-05,77,32,53,,,
1.71E-05,11,38,48,,,
1.70E-05,72,40,49,,,
2.46E-05,71,20,48,,,
2.02E-05,31,28,46,,,
2.48E-05,83,23,47,,,
2.27E-05,29,45,48,,,
1.83E-05,72,31,52,,,
1.74E-05,80,9,51,,,
1.74E-05,77,32,49,,,
1.75E-05,15,31,45,,,
1.76E-05,22,34,46,,,
2.86E-05,11,16,46,,,
2.03E-05,28,0,45,,,
2.30E-05,30,5,40,,,
1.71E-05,8,0,37,,,
1.80E-05,14,8,35,,,
1.76E-05,33,16,35,,,
1.85E-05,71,17,30,,,
1.76E-05,75,23,30,,,
1.88E-05,82,13,28,,,
1.72E-05,2,21,30,,,
1.98E-05,13,21,29,,,
2.46E-05,16,1,27,,,
1.81E-05,29,21,27,,,
1.87E-05,9,12,26,,,
1.77E-05,9,8,24,,,
1.89E-05,24,24,28,,,
1.84E-05,80,11,28,,,
1.80E-05,81,1,28,,,
1.75E-05,89,15,26,,,
1.72E-05,29,17,26,,,
2.34E-05,83,7,22,,,
1.72E-05,80,8,23,,,
1.75E-05,29,14,26,,,
1.86E-05,33,3,25,,,
1.78E-05,80,14,26,,,
2.17E-05,19,12,27,,,
1.87E-05,81,17,25,,,
1.81E-05,22,11,25,,,
1.75E-05,80,13,25,,,
1.77E-05,19,11,22,,,
1.70E-05,26,5,18,,,
1.75E-05,22,13,15,,,
1.72E-05,85,9,16,,,
2.15E-05,27,14,16,,,
1.71E-05,15,1,16,,,
1.69E-05,8,13,15,,,
1.75E-05,83,7,16,,,
1.70E-05,15,2,17,,,
1.71E-05,29,0,18,,,
1.70E-05,6,13,18,,,
1.75E-05,24,4,23,,,
1.69E-05,35,3,24,,,
1.74E-05,73,10,25,,,
1.70E-05,4,22,25,,,
1.71E-05,18,18,24,,,
1.71E-05,4,22,24,,,
1.74E-05,83,14,25,,,
1.72E-05,18,17,24,,,
1.74E-05,73,10,26,,,
1.75E-05,80,15,27,,,
1.69E-05,24,5,27,,,
1.67E-05,35,0,29,,,
1.69E-05,31,26,29,,,
1.71E-05,85,24,29,,,
1.71E-05,80,18,28,,,
1.72E-05,8,1,21,,,
1.73E-05,20,13,22,,,
1.70E-05,27,21,23,,,
1.74E-05,30,9,23,,,
1.76E-05,75,17,27,,,
1.70E-05,84,16,25,,,
1.80E-05,6,23,28,,,
1.96E-05,29,5,35,,,
1.76E-05,31,25,34,,,
1.84E-05,32,20,34,,,
1.73E-05,26,8,33,,,
1.70E-05,29,3,33,,,
1.71E-05,29,4,33,,,
1.73E-05,13,23,37,,,
1.83E-05,81,3,37,,,
2.49E-05,17,17,38,,,
1.93E-05,72,20,40,,,
1.78E-05,10,34,38,,,
1.72E-05,26,7,38,,,
1.73E-05,25,26,38,,,
1.78E-05,17,13,41,,,
2.23E-05,21,14,44,,,
1.79E-05,87,15,40,,,
1.68E-05,26,3,38,,,
1.70E-05,26,3,38,,,
1.75E-05,72,14,42,,,
1.82E-05,14,34,41,,,
1.73E-05,24,4,43,,,
1.71E-05,24,4,45,,,
2.41E-05,32,21,45,,,
1.85E-05,24,6,44,,,
1.93E-05,15,27,44,,,
1.87E-05,88,29,43,,,
1.86E-05,32,19,43,,,
1.83E-05,72,11,44,,,
1.81E-05,73,10,45,,,
1.93E-05,3,17,43,,,
1.85E-05,6,24,43,,,
1.81E-05,33,37,43,,,
1.86E-05,21,17,42,,,
1.80E-05,72,10,42,,,
2.77E-05,20,27,44,,,
1.86E-05,12,37,45,,,
1.78E-05,26,1,44,,,
1.82E-05,28,36,51,,,
1.85E-05,79,7,48,,,
2.11E-05,27,35,48,,,
1.88E-05,86,21,46,,,
1.87E-05,14,17,48,,,
1.79E-05,14,44,48,,,
1.87E-05,20,23,49,,,
1.85E-05,72,29,48,,,
2.05E-05,13,14,48,,,
1.82E-05,27,33,45,,,
1.77E-05,88,31,48,,,
1.74E-05,85,11,48,,,
1.73E-05,4,5,47,,,
1.91E-05,32,35,45,,,
1.76E-05,1,33,46,,,
1.86E-05,35,1,48,,,
1.83E-05,84,10,47,,,
1.74E-05,82,11,49,,,
1.80E-05,85,23,48,,,
1.75E-05,12,30,49,,,
1.79E-05,13,20,50,,,
1.84E-05,81,19,52,,,
1.76E-05,18,14,54,,,
1.72E-05,88,51,53,,,
1.75E-05,87,38,51,,,
1.76E-05,85,10,53,,,
1.85E-05,21,8,52,,,
2.38E-05,16,25,47,,,
1.83E-05,24,1,47,,,
1.81E-05,6,3,48,,,
1.72E-05,6,5,50,,,
1.78E-05,14,14,50,,,
1.72E-05,27,36,51,,,
1.74E-05,82,12,52,,,
1.69E-05,90,48,50,,,
1.81E-05,82,31,55,,,
1.72E-05,26,51,56,,,
2.28E-05,11,49,55,,,
1.84E-05,90,6,55,,,
1.71E-05,29,53,56,,,
2.26E-05,6,22,56,,,
1.79E-05,29,16,58,,,
1.87E-05,22,36,62,,,
1.89E-05,5,34,64,,,
1.79E-05,90,3,60,,,
1.81E-05,16,28,52,,,
1.73E-05,35,9,49,,,
1.76E-05,27,39,50,,,
1.80E-05,24,25,50,,,
1.83E-05,13,20,51,,,
1.75E-05,86,12,51,,,
1.73E-05,90,2,51,,,
1.77E-05,29,32,52,,,
1.72E-05,31,40,51,,,
1.78E-05,19,16,52,,,
1.70E-05,12,3,61,,,
1.79E-05,7,28,61,,,
1.75E-05,86,17,60,,,
1.80E-05,21,23,59,,,
1.76E-05,83,12,60,,,
1.76E-05,5,45,63,,,
1.75E-05,14,44,63,,,
1.73E-05,31,49,65,,,
1.74E-05,35,16,64,,,
2.29E-05,11,39,57,,,
1.79E-05,5,46,58,,,
1.74E-05,5,46,58,,,
1.73E-05,19,45,58,,,
3.18E-05,35,16,55,,,
1.90E-05,75,14,59,,,
1.91E-05,77,49,61,,,
1.73E-05,86,13,57,,,
1.77E-05,19,19,56,,,
1.78E-05,72,16,56,,,
1.81E-05,7,25,56,,,
1.72E-05,73,54,60,,,
1.72E-05,25,8,61,,,
1.72E-05,7,59,61,,,
1.96E-05,15,17,57,,,
1.87E-05,3,31,50,,,
1.83E-05,73,1,51,,,
1.75E-05,23,26,48,,,
1.71E-05,88,41,46,,,
1.76E-05,14,22,47,,,
3.09E-05,21,16,45,,,
1.74E-05,83,32,42,,,
1.71E-05,34,6,36,,,
1.81E-05,4,25,34,,,
1.75E-05,84,18,32,,,
1.69E-05,16,28,31,,,
6.20E-05,84,15,29,,,
1.83E-05,71,10,16,,,
1.80E-05,7,3,16,,,
1.79E-05,6,12,14,,,
1.81E-05,35,0,8,,,
1.80E-05,82,2,8,,,
1.78E-05,28,4,8,,,
2.71E-05,73,3,7,,,
2.78E-05,25,5,8,,,
2.09E-05,80,1,6,,,
1.73E-05,34,2,8,,,
1.86E-05,11,4,7,,,
2.17E-05,80,4,10,,,
1.70E-05,34,0,7,,,
1.73E-05,9,1,6,,,
1.72E-05,80,4,6,,,
1.71E-05,81,4,7,,,
1.84E-05,33,0,7,,,
1.72E-05,1,1,4,,,
1.71E-05,74,3,5,,,
1.73E-05,82,1,3,,,
2.29E-05,2,0,1,,,
2.21E-05,22,0,1,,,
1.70E-05,21,0,3,,,
1.72E-05,22,0,1,,,
1.69E-05,22,0,1,,,
1.70E-05,22,0,1,,,
1.71E-05,5,0,1,,,
1.72E-05,23,0,1,,,
1.70E-05,23,0,1,,,
2.07E-05,14,0,3,,,
1.68E-05,77,0,2,,,
1.70E-05,21,0,1,,,
1.69E-05,21,0,1,,,
2.66E-05,14,1,9,,,
1.82E-05,12,3,10,,,
1.79E-05,85,5,11,,,
1.81E-05,5,0,4,,,
1.82E-05,30,3,5,,,
1.78E-05,30,2,5,,,
1.82E-05,30,7,10,,,
1.85E-05,5,5,10,,,
2.52E-05,22,6,11,,,
1.73E-05,14,5,12,,,
1.69E-05,7,2,11,,,
1.70E-05,14,5,11,,,
2.33E-05,14,6,10,,,
1.73E-05,14,6,10,,,
1.70E-05,33,3,13,,,
1.71E-05,7,6,15,,,
1.69E-05,76,2,15,,,
1.81E-05,26,5,15,,,
2.49E-05,15,11,19,,,
1.71E-05,2,16,18,,,
1.73E-05,26,6,17,,,
1.70E-05,33,13,18,,,
1.72E-05,33,14,20,,,
1.76E-05,87,8,21,,,
1.72E-05,22,4,18,,,
1.74E-05,20,11,19,,,
1.71E-05,25,7,18,,,
1.70E-05,72,20,24,,,
1.72E-05,20,16,18,,,
1.71E-05,20,0,18,,,
1.71E-05,19,5,19,,,
1.91E-05,22,9,20,,,
1.68E-05,23,0,17,,,
1.77E-05,87,7,16,,,
1.73E-05,22,6,16,,,
1.80E-05,31,8,15,,,
1.82E-05,20,13,16,,,
1.73E-05,31,7,15,,,
1.79E-05,75,3,16,,,
1.73E-05,85,13,16,,,
1.75E-05,12,6,16,,,
1.81E-05,20,1,16,,,
1.74E-05,31,8,15,,,
1.69E-05,17,12,14,,,
2.14E-05,4,4,13,,,
1.74E-05,31,2,13,,,
1.71E-05,71,6,16,,,
1.72E-05,1,10,17,,,
1.74E-05,25,4,13,,,
1.70E-05,3,12,17,,,
1.69E-05,20,14,17,,,
1.71E-05,22,4,16,,,
1.77E-05,5,16,19,,,
1.76E-05,74,8,15,,,
1.69E-05,74,8,15,,,
2.53E-05,89,6,14,,,
2.15E-05,74,11,18,,,
1.72E-05,71,13,18,,,
1.74E-05,10,3,18,,,
1.70E-05,81,0,17,,,
1.73E-05,14,5,18,,,
1.72E-05,6,8,19,,,
1.73E-05,25,6,21,,,
1.71E-05,10,7,21,,,
1.71E-05,27,20,22,,,
1.75E-05,21,12,22,,,
1.71E-05,18,5,22,,,
1.76E-05,14,9,18,,,
1.73E-05,15,7,16,,,
1.68E-05,78,11,13,,,
1.72E-05,86,5,18,,,
1.72E-05,15,10,19,,,
1.83E-05,22,2,16,,,
1.70E-05,22,5,18,,,
1.73E-05,81,10,26,,,
2.41E-05,86,13,26,,,
1.79E-05,32,12,26,,,
1.70E-05,78,20,25,,,
1.72E-05,16,5,25,,,
1.75E-05,81,11,27,,,
1.74E-05,2,1,31,,,
1.77E-05,3,4,31,,,
1.74E-05,87,20,31,,,
1.69E-05,85,25,32,,,
1.69E-05,11,27,31,,,
1.70E-05,17,12,30,,,
1.70E-05,3,4,30,,,
2.20E-05,2,1,31,,,
1.75E-05,21,1,29,,,
1.70E-05,26,5,25,,,
1.74E-05,89,14,25,,,
2.22E-05,7,24,31,,,
1.72E-05,7,23,29,,,
1.74E-05,82,10,29,,,
1.74E-05,82,10,29,,,
1.73E-05,80,22,28,,,
3.15E-05,74,12,26,,,
1.72E-05,20,1,27,,,
1.74E-05,21,21,29,,,
1.73E-05,7,20,29,,,
3.35E-05,82,19,32,,,
2.52E-05,21,21,31,,,
1.95E-05,13,18,33,,,
1.74E-05,20,23,33,,,
1.70E-05,27,4,32,,,
1.75E-05,82,12,31,,,
1.71E-05,4,27,30,,,
1.74E-05,89,11,29,,,
1.87E-05,13,15,28,,,
1.74E-05,82,11,25,,,
1.70E-05,5,4,24,,,
1.77E-05,82,17,27,,,
1.85E-05,80,20,26,,,
1.75E-05,76,8,22,,,
1.91E-05,80,16,21,,,
1.76E-05,7,12,20,,,
1.71E-05,21,13,20,,,
1.71E-05,20,16,21,,,
1.70E-05,13,13,21,,,
2.45E-05,89,8,24,,,
1.79E-05,4,11,23,,,
1.71E-05,32,15,22,,,
1.72E-05,82,9,22,,,
1.73E-05,82,6,20,,,
1.71E-05,79,3,21,,,
