cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
8.93E-05,24,57,87,,,
9.01E-05,1,6,87,,,
2.88E-05,7,15,81,,,
2.49E-05,25,75,77,,,
2.33E-05,9,4,75,,,
3.00E-05,3,26,73,,,
2.03E-05,35,50,73,,,
2.73E-05,21,18,70,,,
3.28E-05,19,25,72,,,
0.0006569,29,66,68,,,
9.23E-05,22,48,68,,,
2.86E-05,26,52,69,,,
2.69E-05,23,47,68,,,
0.0001448,13,14,69,,,
2.68E-05,15,34,70,,,
2.81E-05,22,8,74,,,
3.12E-05,1,7,74,,,
2.62E-05,6,2,77,,,
3.25E-05,4,5,79,,,
2.76E-05,34,12,79,,,
2.72E-05,18,6,83,,,
1.91E-05,8,74,80,,,
0.0001379,7,13,81,,,
9.29E-05,24,60,80,,,
2.62E-05,32,4,81,,,
2.88E-05,4,82,84,,,
2.61E-05,14,51,85,,,
2.46E-05,20,62,86,,,
1.98E-05,28,11,87,,,
3.28E-05,27,25,87,,,
1.86E-05,23,79,88,,,
2.00E-05,24,40,89,,,
1.95E-05,31,13,91,,,
2.00E-05,20,32,89,,,
1.93E-05,33,63,81,,,
2.07E-05,7,45,82,,,
1.88E-05,34,8,77,,,
1.96E-05,26,28,78,,,
1.97E-05,9,25,78,,,
2.02E-05,15,28,79,,,
2.72E-05,19,2,79,,,
1.89E-05,26,29,75,,,
1.77E-05,12,71,76,,,
1.86E-05,1,20,75,,,
1.80E-05,35,11,73,,,
1.82E-05,14,20,73,,,
2.41E-05,11,7,74,,,
1.85E-05,19,10,71,,,
1.84E-05,25,19,72,,,
4.14E-05,31,41,74,,,
3.17E-05,18,30,73,,,
1.87E-05,30,57,76,,,
1.93E-05,14,54,77,,,
1.99E-05,7,50,77,,,
1.80E-05,25,60,78,,,
1.94E-05,21,20,73,,,
1.81E-05,23,18,74,,,
1.81E-05,8,59,75,,,
1.86E-05,7,23,77,,,
1.91E-05,10,10,78,,,
1.88E-05,8,31,77,,,
1.95E-05,13,38,81,,,
1.86E-05,31,22,78,,,
1.77E-05,5,74,77,,,
9.90E-06,21,0,75,,,
1.99E-05,9,16,71,,,
1.81E-05,33,14,70,,,
2.10E-05,23,60,66,,,
2.14E-05,32,2,64,,,
1.85E-05,16,24,65,,,
2.38E-05,30,3,65,,,
1.83E-05,3,52,67,,,
1.78E-05,31,52,67,,,
1.89E-05,31,29,68,,,
1.79E-05,24,7,69,,,
1.85E-05,21,41,71,,,
1.75E-05,28,69,71,,,
1.93E-05,20,31,75,,,
1.80E-05,11,61,76,,,
2.50E-05,22,40,84,,,
1.88E-05,23,28,84,,,
