cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,
1.40E-06,35,43,44,,,
1.60E-06,34,39,40,,,
2.00E-06,11,37,38,,,
1.70E-06,11,35,36,,,
1.50E-06,4,35,36,,,
1.50E-06,30,35,36,,,
1.90E-06,6,32,33,,,
1.70E-06,11,34,35,,,
1.70E-06,35,35,36,,,
1.70E-06,7,41,42,,,
2.20E-06,13,42,43,,,
3.00E-06,31,43,44,,,
1.60E-06,32,40,41,,,
3.10E-06,28,41,42,,,
1.60E-06,29,42,43,,,
1.50E-06,28,43,44,,,
1.60E-06,14,44,45,,,
2.20E-06,20,47,48,,,
2.10E-06,27,47,48,,,
2.50E-06,19,48,49,,,
1.60E-06,19,46,47,,,
1.50E-06,8,47,48,,,
1.70E-06,15,40,41,,,
1.80E-06,20,41,42,,,
2.00E-06,8,42,43,,,
1.50E-06,14,44,45,,,
1.50E-06,3,44,45,,,
1.50E-06,14,47,48,,,
1.30E-06,27,47,48,,,
1.50E-06,33,48,49,,,
1.60E-06,27,45,46,,,
1.50E-06,1,49,50,,,
1.50E-06,8,50,51,,,
1.60E-06,18,52,53,,,
1.50E-06,8,54,55,,,
2.30E-06,14,50,51,,,
4.10E-06,27,52,53,,,
1.60E-06,10,52,53,,,
2.10E-06,19,51,52,,,
3.10E-06,3,52,53,,,
1.60E-06,29,50,51,,,
1.50E-06,20,47,48,,,
2.50E-06,13,48,49,,,
2.40E-06,4,43,44,,,
1.60E-06,16,44,45,,,
1.60E-06,15,46,47,,,
1.40E-06,2,45,46,,,
1.60E-06,6,42,43,,,
1.50E-06,34,42,43,,,
1.50E-06,5,43,44,,,
1.70E-06,23,42,43,,,
1.60E-06,35,42,43,,,
2.10E-06,4,42,43,,,
1.60E-06,3,40,41,,,
1.60E-06,18,40,41,,,
1.70E-06,21,42,43,,,
1.50E-06,25,40,41,,,
1.90E-06,19,41,42,,,
2.10E-06,35,45,46,,,
1.70E-06,9,42,43,,,
1.60E-06,9,40,41,,,
1.40E-06,33,41,42,,,
1.50E-06,25,43,44,,,
1.60E-06,8,43,44,,,
2.90E-06,18,43,44,,,
1.60E-06,11,43,44,,,
2.40E-06,28,41,42,,,
1.50E-06,18,43,44,,,
2.30E-06,7,44,45,,,
1.50E-06,12,42,43,,,
1.60E-06,20,42,43,,,
1.60E-06,7,44,45,,,
1.70E-06,18,46,47,,,
1.70E-06,2,46,47,,,
1.50E-06,8,44,45,,,
1.90E-06,17,43,44,,,
1.60E-06,7,49,50,,,
1.60E-06,10,50,51,,,
1.40E-06,18,51,52,,,
1.70E-06,31,53,54,,,
1.60E-06,31,61,62,,,
1.50E-06,19,63,64,,,
1.50E-06,14,64,65,,,
1.80E-06,29,63,64,,,
1.40E-06,2,64,65,,,
1.50E-06,33,62,63,,,
1.50E-06,16,64,65,,,
1.40E-06,25,65,66,,,
1.50E-06,10,66,67,,,
5.00E-06,26,64,65,,,
1.90E-06,17,66,67,,,
2.00E-06,29,67,68,,,
1.50E-06,8,68,69,,,
1.50E-06,7,69,70,,,
1.60E-06,16,69,70,,,
3.50E-06,8,71,72,,,
1.60E-06,13,69,70,,,
2.20E-06,32,71,72,,,
2.10E-06,27,73,74,,,
1.25E-05,15,77,78,,,
1.50E-06,4,78,79,,,
1.50E-06,26,79,80,,,
1.50E-06,11,80,81,,,
1.50E-06,6,80,81,,,
1.50E-06,34,81,82,,,
1.70E-06,4,81,82,,,
1.50E-06,13,82,83,,,
1.60E-06,19,83,84,,,
1.40E-06,35,84,85,,,
1.90E-06,4,82,83,,,
3.20E-06,22,83,84,,,
3.10E-06,35,84,85,,,
1.60E-06,5,85,86,,,
1.70E-06,2,79,80,,,
1.50E-06,6,82,83,,,
2.80E-06,2,83,84,,,
1.80E-06,13,85,86,,,
1.70E-06,21,83,84,,,
3.00E-06,4,83,84,,,
2.00E-06,25,83,84,,,
1.60E-06,33,86,87,,,
1.60E-06,27,86,87,,,
1.50E-06,30,86,87,,,
2.30E-06,34,87,88,,,
1.80E-06,24,82,83,,,
1.50E-06,20,82,83,,,
1.60E-06,12,84,85,,,
2.70E-06,9,84,85,,,
2.40E-06,13,81,82,,,
1.90E-06,4,80,81,,,
2.80E-06,19,71,72,,,
1.70E-06,19,73,74,,,
2.20E-06,11,70,71,,,
2.60E-06,13,66,67,,,
3.10E-06,6,64,65,,,
2.20E-06,32,66,67,,,
3.70E-06,24,67,68,,,
5.40E-06,28,68,69,,,
1.90E-06,24,69,70,,,
2.40E-06,33,71,72,,,
1.80E-06,27,72,73,,,
6.38E-05,8,73,74,,,
4.50E-06,4,76,77,,,
2.20E-06,10,77,78,,,
3.10E-06,5,79,80,,,
2.10E-06,32,80,81,,,
2.20E-06,32,80,81,,,
3.50E-06,6,81,82,,,
4.90E-06,26,81,82,,,
1.70E-06,34,81,82,,,
3.00E-06,17,79,80,,,
1.07E-05,30,79,80,,,
2.80E-06,24,80,81,,,
1.90E-06,26,81,82,,,
1.80E-06,19,84,85,,,
1.60E-06,31,86,87,,,
1.60E-06,20,85,86,,,
1.60E-06,1,85,86,,,
1.90E-06,19,88,89,,,
1.70E-06,14,86,87,,,
1.50E-06,10,87,88,,,
1.40E-06,32,89,90,,,
2.00E-06,8,85,86,,,
2.40E-06,10,84,85,,,
2.20E-06,27,75,76,,,
2.00E-06,16,75,76,,,
1.70E-06,3,77,78,,,
