cas operacie,index prvku,dlzka zoznamu,,,
1.94E-05,66,82,,,
4.27E-05,57,81,,,
2.59E-05,36,85,,,
1.91E-05,73,87,,,
2.00E-05,34,84,,,
2.02E-05,34,85,,,
2.03E-05,34,84,,,
2.00E-05,43,82,,,
2.61E-05,63,81,,,
2.12E-05,39,82,,,
2.00E-05,47,80,,,
1.90E-05,72,80,,,
1.89E-05,76,81,,,
1.93E-05,18,85,,,
2.52E-05,67,83,,,
2.61E-05,44,82,,,
2.67E-05,69,83,,,
3.38E-05,39,84,,,
2.45E-05,36,86,,,
2.62E-05,49,86,,,
3.16E-05,56,86,,,
2.96E-05,49,86,,,
2.03E-05,47,85,,,
2.50E-05,45,82,,,
2.72E-05,2,90,,,
3.63E-05,50,89,,,
2.77E-05,35,87,,,
2.98E-05,43,83,,,
2.95E-05,2,81,,,
2.40E-05,71,79,,,
3.19E-05,17,77,,,
2.54E-05,8,75,,,
2.50E-05,7,74,,,
2.47E-05,46,73,,,
2.06E-05,26,72,,,
2.83E-05,47,69,,,
2.73E-05,64,71,,,
5.34E-05,36,68,,,
8.90E-05,59,67,,,
2.74E-05,49,65,,,
2.68E-05,29,64,,,
3.61E-05,40,68,,,
0.0001084,48,67,,,
3.96E-05,31,69,,,
9.21E-05,27,73,,,
2.97E-05,24,74,,,
3.54E-05,29,78,,,
3.16E-05,41,77,,,
3.05E-05,69,80,,,
7.31E-05,47,82,,,
4.90E-05,3,79,,,
3.29E-05,38,81,,,
2.97E-05,67,80,,,
3.04E-05,8,79,,,
2.80E-05,73,81,,,
2.73E-05,33,80,,,
1.94E-05,2,86,,,
2.02E-05,28,86,,,
1.93E-05,12,86,,,
1.92E-05,10,89,,,
1.93E-05,15,88,,,
2.54E-05,78,85,,,
3.40E-05,17,86,,,
2.71E-05,22,86,,,
2.85E-05,36,86,,,
2.85E-05,12,84,,,
2.91E-05,32,84,,,
2.80E-05,3,83,,,
1.96E-05,66,80,,,
1.87E-05,78,80,,,
1.99E-05,43,78,,,
3.38E-05,41,75,,,
1.99E-05,4,77,,,
2.08E-05,70,77,,,
1.87E-05,3,78,,,
1.96E-05,66,79,,,
1.95E-05,10,78,,,
2.10E-05,61,76,,,
1.85E-05,58,75,,,
1.88E-05,27,74,,,
1.89E-05,21,74,,,
1.84E-05,14,75,,,
1.94E-05,36,76,,,
2.06E-05,54,76,,,
2.37E-05,24,75,,,
1.86E-05,55,71,,,
1.94E-05,32,72,,,
1.88E-05,17,71,,,
2.50E-05,14,72,,,
4.62E-05,55,72,,,
1.92E-05,27,77,,,
1.79E-05,2,74,,,
2.03E-05,49,72,,,
2.01E-05,22,72,,,
1.85E-05,21,76,,,
2.18E-05,38,80,,,
2.32E-05,56,80,,,
1.86E-05,12,80,,,
1.94E-05,38,78,,,
1.91E-05,23,76,,,
1.90E-05,53,76,,,
1.98E-05,52,76,,,
1.82E-05,3,77,,,
1.90E-05,24,76,,,
1.95E-05,37,77,,,
1.79E-05,71,76,,,
2.13E-05,45,77,,,
2.68E-05,44,76,,,
1.93E-05,49,76,,,
1.87E-05,53,75,,,
1.86E-05,53,74,,,
1.91E-05,24,73,,,
1.82E-05,4,69,,,
2.66E-05,47,67,,,
2.18E-05,11,67,,,
2.23E-05,5,65,,,
1.94E-05,17,63,,,
1.82E-05,14,64,,,
1.84E-05,43,63,,,
2.13E-05,50,65,,,
1.88E-05,45,67,,,
2.28E-05,28,68,,,
1.91E-05,31,69,,,
1.90E-05,27,71,,,
1.86E-05,43,73,,,
1.77E-05,68,71,,,
1.94E-05,35,71,,,
2.34E-05,42,71,,,
1.91E-05,25,74,,,
1.83E-05,64,74,,,
1.85E-05,57,79,,,
2.17E-05,39,79,,,
1.84E-05,79,83,,,
1.78E-05,79,81,,,
1.97E-05,42,80,,,
1.82E-05,65,79,,,
2.44E-05,20,78,,,
1.89E-05,15,76,,,
1.93E-05,68,82,,,
1.92E-05,51,80,,,
1.80E-05,6,77,,,
1.84E-05,68,78,,,
2.04E-05,53,85,,,
1.84E-05,11,85,,,
1.78E-05,1,90,,,
1.87E-05,1,94,,,
1.98E-05,25,94,,,
1.90E-05,66,92,,,
1.95E-05,44,92,,,
1.88E-05,64,90,,,
1.92E-05,70,91,,,
2.83E-05,59,94,,,
1.98E-05,14,95,,,
1.92E-05,86,94,,,
2.57E-05,29,96,,,
3.16E-05,39,97,,,
9.95E-05,58,95,,,
2.94E-05,15,97,,,
1.96E-05,33,97,,,
1.85E-05,98,104,,,
1.92E-05,28,104,,,
1.84E-05,86,103,,,
1.94E-05,53,100,,,
2.97E-05,14,106,,,
0.0001221,58,105,,,
