cas operacie,cislo,index prvku,dlzka zoznamu,,,
3.33E-05,75,49,90,,,
1.91E-05,87,66,91,,,
2.07E-05,82,55,91,,,
2.87E-05,84,69,94,,,
2.75E-05,83,29,95,,,
2.95E-05,73,32,95,,,
1.90E-05,89,13,94,,,
1.93E-05,74,22,94,,,
3.16E-05,77,16,94,,,
1.90E-05,87,15,97,,,
2.77E-05,74,61,99,,,
2.96E-05,89,67,99,,,
3.01E-05,90,68,99,,,
2.52E-05,83,41,99,,,
2.57E-05,76,80,98,,,
2.94E-05,80,51,100,,,
1.87E-05,79,18,100,,,
2.01E-05,83,55,103,,,
2.01E-05,79,60,105,,,
1.76E-05,79,88,105,,,
2.45E-05,84,0,108,,,
1.90E-05,84,43,107,,,
1.78E-05,88,90,106,,,
2.93E-05,85,20,105,,,
2.36E-05,89,73,105,,,
1.80E-05,77,87,105,,,
1.91E-05,84,43,107,,,
1.88E-05,79,37,108,,,
2.27E-05,72,40,109,,,
1.82E-05,76,19,112,,,
1.87E-05,80,9,115,,,
1.85E-05,79,20,114,,,
1.87E-05,74,71,113,,,
1.77E-05,89,10,118,,,
2.34E-05,80,20,116,,,
1.80E-05,77,91,110,,,
1.88E-05,79,66,111,,,
1.75E-05,83,106,112,,,
1.80E-05,87,82,112,,,
1.75E-05,84,102,112,,,
1.72E-05,89,112,114,,,
1.88E-05,85,37,114,,,
1.92E-05,81,66,116,,,
1.90E-05,76,45,117,,,
1.90E-05,79,36,115,,,
2.30E-05,75,12,118,,,
2.33E-05,82,40,117,,,
2.11E-05,75,68,121,,,
1.79E-05,87,13,122,,,
1.93E-05,85,18,123,,,
1.99E-05,89,36,123,,,
1.91E-05,82,97,123,,,
1.94E-05,90,96,126,,,
3.23E-05,79,12,121,,,
1.97E-05,79,42,121,,,
2.14E-05,81,120,123,,,
2.12E-05,81,46,123,,,
1.87E-05,87,9,124,,,
1.94E-05,73,87,126,,,
2.02E-05,73,76,130,,,
1.92E-05,88,104,133,,,
2.13E-05,76,31,134,,,
1.98E-05,85,96,137,,,
2.00E-05,78,84,141,,,
2.58E-05,77,65,144,,,
2.10E-05,81,60,140,,,
1.96E-05,78,29,138,,,
2.78E-05,81,26,134,,,
3.74E-05,81,107,136,,,
3.41E-05,75,83,128,,,
2.29E-05,82,56,125,,,
1.83E-05,72,102,127,,,
1.85E-05,84,33,126,,,
2.10E-05,80,109,129,,,
2.12E-05,77,63,130,,,
2.01E-05,86,50,129,,,
1.88E-05,73,41,128,,,
1.83E-05,90,18,122,,,
1.91E-05,87,50,122,,,
1.80E-05,82,98,120,,,
1.80E-05,84,91,111,,,
2.06E-05,77,61,112,,,
2.13E-05,71,34,110,,,
1.84E-05,89,76,106,,,
1.79E-05,74,7,107,,,
1.92E-05,75,45,109,,,
1.84E-05,89,89,109,,,
1.95E-05,73,42,107,,,
1.96E-05,84,59,107,,,
1.73E-05,75,101,103,,,
1.81E-05,90,12,103,,,
1.85E-05,90,33,101,,,
2.29E-05,76,77,99,,,
1.95E-05,82,49,97,,,
1.75E-05,80,5,99,,,
1.92E-05,79,49,100,,,
1.91E-05,86,44,100,,,
1.77E-05,76,84,100,,,
1.82E-05,87,21,101,,,
1.98E-05,82,58,104,,,
2.02E-05,77,88,106,,,
1.81E-05,81,79,103,,,
1.84E-05,80,35,102,,,
2.13E-05,87,40,99,,,
1.92E-05,80,13,99,,,
1.88E-05,88,54,93,,,
1.86E-05,88,34,92,,,
1.75E-05,79,6,91,,,
1.76E-05,76,3,93,,,
1.77E-05,81,71,90,,,
1.83E-05,82,25,86,,,
2.37E-05,73,37,90,,,
1.79E-05,90,17,82,,,
1.75E-05,72,70,81,,,
1.75E-05,81,67,80,,,
1.84E-05,73,27,80,,,
2.32E-05,89,61,79,,,
1.89E-05,86,29,79,,,
1.99E-05,78,75,78,,,
1.81E-05,80,70,80,,,
1.84E-05,81,52,79,,,
1.74E-05,74,73,78,,,
2.55E-05,83,15,78,,,
2.39E-05,74,7,73,,,
1.85E-05,71,36,75,,,
1.83E-05,86,47,73,,,
1.81E-05,72,51,75,,,
1.74E-05,85,67,75,,,
2.29E-05,82,63,76,,,
1.87E-05,90,24,76,,,
1.99E-05,76,22,77,,,
1.93E-05,82,43,78,,,
1.81E-05,84,19,79,,,
1.72E-05,88,0,81,,,
1.95E-05,76,43,94,,,
2.37E-05,78,32,93,,,
1.88E-05,88,56,94,,,
1.76E-05,74,82,90,,,
1.86E-05,78,49,90,,,
1.92E-05,79,30,89,,,
1.72E-05,84,1,89,,,
1.93E-05,72,69,90,,,
1.80E-05,86,19,85,,,
3.11E-05,82,4,85,,,
2.67E-05,90,25,84,,,
2.32E-05,76,51,84,,,
1.79E-05,75,8,83,,,
1.74E-05,86,71,75,,,
1.86E-05,77,51,82,,,
1.85E-05,82,31,82,,,
1.82E-05,90,50,81,,,
1.81E-05,90,20,82,,,
1.84E-05,89,23,82,,,
2.03E-05,77,28,85,,,
1.81E-05,82,53,81,,,
1.82E-05,76,65,80,,,
1.74E-05,71,4,84,,,
1.78E-05,82,13,83,,,
1.88E-05,81,32,82,,,
1.84E-05,89,53,81,,,
1.86E-05,88,45,80,,,
1.74E-05,79,69,77,,,
1.77E-05,77,69,77,,,
2.20E-05,87,11,77,,,
1.87E-05,87,33,74,,,
1.77E-05,89,68,74,,,
1.79E-05,82,19,77,,,
2.39E-05,86,27,76,,,
1.84E-05,73,25,75,,,
1.73E-05,82,68,75,,,
1.74E-05,85,7,77,,,
1.73E-05,77,68,73,,,
2.33E-05,89,55,75,,,
1.83E-05,83,68,75,,,
1.96E-05,90,30,74,,,
1.78E-05,79,14,75,,,
1.75E-05,76,5,75,,,
1.82E-05,79,31,72,,,
1.77E-05,76,56,74,,,
4.26E-05,77,67,74,,,
1.85E-05,78,40,74,,,
1.73E-05,81,2,69,,,
2.24E-05,87,16,71,,,
1.79E-05,75,14,74,,,
1.74E-05,87,65,75,,,
1.75E-05,76,60,70,,,
1.73E-05,85,5,69,,,
1.83E-05,72,25,69,,,
1.87E-05,79,37,67,,,
2.21E-05,73,56,63,,,
1.84E-05,90,21,58,,,
1.74E-05,78,47,57,,,
1.83E-05,77,26,55,,,
1.81E-05,89,51,58,,,
1.86E-05,83,27,64,,,
1.85E-05,86,30,64,,,
1.76E-05,78,58,64,,,
2.51E-05,90,23,66,,,
1.75E-05,88,1,63,,,
2.03E-05,82,39,65,,,
1.98E-05,86,10,68,,,
1.86E-05,82,54,67,,,
1.87E-05,90,36,67,,,
1.81E-05,79,39,63,,,
1.74E-05,86,5,61,,,
1.78E-05,84,44,59,,,
1.81E-05,90,12,62,,,
1.72E-05,89,60,62,,,
1.74E-05,88,3,62,,,
1.74E-05,89,49,61,,,
2.26E-05,71,54,57,,,
2.12E-05,76,52,56,,,
1.84E-05,78,2,61,,,
1.81E-05,75,56,59,,,
1.72E-05,86,57,59,,,
1.73E-05,85,3,60,,,
1.80E-05,84,33,60,,,
1.76E-05,85,8,60,,,
1.98E-05,88,36,59,,,
2.15E-05,84,27,58,,,
9.29E-05,72,17,57,,,
2.37E-05,73,18,52,,,
2.54E-05,74,47,49,,,
3.17E-05,71,20,46,,,
1.86E-05,86,30,44,,,
1.81E-05,87,43,45,,,
1.85E-05,73,10,47,,,
1.82E-05,77,1,48,,,
1.87E-05,88,28,43,,,
1.87E-05,88,34,44,,,
2.01E-05,88,19,44,,,
1.76E-05,88,28,41,,,
2.29E-05,83,35,41,,,
1.81E-05,84,14,42,,,
1.75E-05,81,34,46,,,
1.92E-05,78,24,50,,,
2.26E-05,76,25,49,,,
1.80E-05,72,46,48,,,
1.82E-05,86,20,45,,,
3.42E-05,90,25,48,,,
2.97E-05,86,0,48,,,
1.88E-05,87,46,49,,,
1.74E-05,74,42,49,,,
1.83E-05,82,11,51,,,
1.73E-05,79,3,51,,,
2.48E-05,78,17,49,,,
1.84E-05,81,43,50,,,
1.90E-05,74,25,50,,,
1.86E-05,87,33,46,,,
2.38E-05,87,13,45,,,
1.96E-05,85,30,46,,,
1.86E-05,83,33,46,,,
2.61E-05,82,0,45,,,
6.53E-05,81,1,45,,,
1.82E-05,86,43,45,,,
1.86E-05,88,25,43,,,
2.22E-05,88,3,43,,,
1.83E-05,71,7,43,,,
1.86E-05,82,28,43,,,
1.84E-05,87,9,42,,,
1.86E-05,76,10,41,,,
2.15E-05,88,29,44,,,
1.76E-05,90,1,39,,,
1.78E-05,73,40,47,,,
2.83E-05,85,13,44,,,
1.94E-05,90,22,43,,,
2.36E-05,90,17,42,,,
1.78E-05,79,15,43,,,
2.77E-05,86,46,49,,,
1.75E-05,83,38,49,,,
1.86E-05,90,6,54,,,
2.64E-05,79,5,54,,,
2.01E-05,80,19,54,,,
1.83E-05,85,25,56,,,
1.81E-05,77,18,57,,,
1.76E-05,72,51,55,,,
1.81E-05,75,6,57,,,
1.76E-05,89,44,58,,,
1.80E-05,77,43,59,,,
1.79E-05,80,14,64,,,
1.83E-05,81,43,66,,,
1.95E-05,71,12,72,,,
2.41E-05,83,3,72,,,
1.81E-05,71,60,71,,,
1.74E-05,71,10,67,,,
2.61E-05,89,7,62,,,
2.01E-05,75,57,62,,,
2.28E-05,79,29,63,,,
1.88E-05,77,9,63,,,
1.82E-05,85,3,66,,,
1.86E-05,85,61,68,,,
1.88E-05,82,58,69,,,
2.29E-05,78,5,69,,,
2.60E-05,88,60,66,,,
2.75E-05,80,13,65,,,
2.55E-05,80,33,65,,,
2.03E-05,76,56,65,,,
1.85E-05,80,44,66,,,
1.84E-05,88,18,66,,,
1.76E-05,82,54,67,,,
3.07E-05,78,64,68,,,
1.75E-05,81,3,70,,,
2.37E-05,72,39,67,,,
1.77E-05,84,4,68,,,
1.76E-05,72,11,68,,,
1.84E-05,88,43,73,,,
1.82E-05,90,42,73,,,
2.09E-05,72,44,75,,,
1.80E-05,75,50,73,,,
1.86E-05,79,32,71,,,
1.75E-05,77,64,69,,,
1.88E-05,74,19,67,,,
1.73E-05,71,64,70,,,
1.77E-05,85,51,69,,,
1.77E-05,73,50,69,,,
1.72E-05,76,0,69,,,
1.79E-05,89,13,66,,,
2.05E-05,87,47,65,,,
2.24E-05,74,62,65,,,
1.82E-05,76,40,69,,,
1.81E-05,86,46,68,,,
1.78E-05,81,11,69,,,
1.75E-05,82,10,68,,,
1.76E-05,76,52,66,,,
1.82E-05,90,36,65,,,
2.06E-05,86,9,66,,,
1.80E-05,88,21,68,,,
1.84E-05,84,29,68,,,
1.86E-05,79,32,68,,,
1.74E-05,88,64,69,,,
1.75E-05,86,62,65,,,
1.88E-05,90,31,72,,,
1.82E-05,71,50,74,,,
2.16E-05,72,67,72,,,
2.15E-05,79,1,73,,,
1.82E-05,83,10,72,,,
1.85E-05,78,28,70,,,
1.81E-05,88,57,73,,,
2.06E-05,78,55,74,,,
1.81E-05,82,18,72,,,
2.28E-05,74,65,72,,,
2.04E-05,84,33,70,,,
1.80E-05,84,18,71,,,
1.72E-05,80,68,72,,,
1.82E-05,75,12,72,,,
1.81E-05,72,21,67,,,
1.79E-05,82,46,66,,,
1.88E-05,87,32,68,,,
1.75E-05,79,5,70,,,
1.78E-05,79,52,70,,,
2.77E-05,84,50,69,,,
1.82E-05,71,45,69,,,
1.94E-05,85,29,75,,,
2.40E-05,84,2,75,,,
1.80E-05,82,61,82,,,
1.81E-05,87,52,85,,,
2.10E-05,84,55,89,,,
2.53E-05,81,67,89,,,
1.80E-05,78,5,92,,,
1.76E-05,85,7,93,,,
1.98E-05,73,40,89,,,
3.24E-05,71,7,87,,,
1.86E-05,81,34,87,,,
2.91E-05,78,83,89,,,
2.67E-05,79,36,90,,,
2.38E-05,76,85,88,,,
2.81E-05,88,19,88,,,
2.22E-05,81,44,88,,,
2.05E-05,82,25,88,,,
1.87E-05,77,9,88,,,
8.41E-05,87,66,91,,,
1.99E-05,78,5,92,,,
2.12E-05,90,74,90,,,
2.59E-05,73,41,90,,,
8.98E-05,77,56,91,,,
2.97E-05,85,10,94,,,
2.85E-05,82,24,95,,,
2.33E-05,84,90,93,,,
2.39E-05,89,50,99,,,
3.32E-05,83,46,99,,,
2.83E-05,90,44,96,,,
1.88E-05,83,52,97,,,
1.88E-05,81,37,98,,,
1.80E-05,72,76,98,,,
1.78E-05,87,8,95,,,
2.48E-05,85,59,94,,,
1.82E-05,89,69,95,,,
1.86E-05,84,51,93,,,
1.95E-05,77,42,92,,,
1.83E-05,81,58,89,,,
2.45E-05,89,43,86,,,
1.81E-05,72,12,93,,,
1.74E-05,73,91,96,,,
1.93E-05,76,54,96,,,
1.87E-05,83,48,97,,,
4.31E-05,81,11,95,,,
1.87E-05,78,30,96,,,
2.00E-05,82,19,95,,,
1.77E-05,72,89,99,,,
1.83E-05,86,79,106,,,
1.86E-05,88,70,107,,,
1.91E-05,89,53,106,,,
1.85E-05,85,64,107,,,
3.04E-05,87,103,106,,,
2.81E-05,81,74,106,,,
2.53E-05,85,80,108,,,
1.97E-05,89,11,107,,,
1.86E-05,85,5,107,,,
3.75E-05,89,104,107,,,
3.08E-05,84,24,108,,,
3.62E-05,85,78,110,,,
2.12E-05,81,13,112,,,
2.21E-05,74,105,114,,,
2.76E-05,79,97,118,,,
2.84E-05,85,68,119,,,
3.19E-05,85,30,120,,,
2.78E-05,83,51,120,,,
1.88E-05,88,29,118,,,
1.83E-05,90,24,119,,,
1.71E-05,75,2,119,,,
1.91E-05,83,61,120,,,
2.02E-05,88,88,119,,,
1.86E-05,75,10,118,,,
1.98E-05,87,34,118,,,
1.93E-05,89,78,118,,,
1.97E-05,90,25,112,,,
2.61E-05,72,55,109,,,
1.91E-05,88,85,106,,,
1.91E-05,79,15,109,,,
2.00E-05,89,41,105,,,
2.32E-05,90,86,101,,,
1.92E-05,74,23,100,,,
1.94E-05,89,32,102,,,
2.40E-05,75,0,102,,,
1.77E-05,73,86,100,,,
1.87E-05,73,14,101,,,
2.12E-05,71,63,100,,,
2.30E-05,89,33,97,,,
1.95E-05,71,2,100,,,
3.53E-05,72,13,105,,,
2.76E-05,75,22,108,,,
2.37E-05,82,32,108,,,
2.07E-05,85,97,105,,,
1.83E-05,71,90,102,,,
2.75E-05,90,100,102,,,
3.13E-05,80,67,102,,,
2.11E-05,88,82,101,,,
2.00E-05,86,10,101,,,
2.89E-05,80,36,104,,,
3.56E-05,87,19,105,,,
2.45E-05,78,66,105,,,
2.02E-05,86,88,105,,,
2.06E-05,78,69,105,,,
3.16E-05,88,26,104,,,
2.85E-05,86,24,108,,,
2.38E-05,86,85,108,,,
1.78E-05,77,100,109,,,
2.22E-05,78,79,110,,,
1.91E-05,72,46,108,,,
1.88E-05,71,68,107,,,
1.95E-05,88,50,106,,,
1.95E-05,88,50,107,,,
1.88E-05,83,62,109,,,
1.82E-05,83,83,109,,,
2.99E-05,88,13,117,,,
3.15E-05,80,16,117,,,
2.27E-05,84,7,118,,,
1.86E-05,90,99,117,,,
2.27E-05,77,29,116,,,
2.04E-05,78,50,116,,,
1.84E-05,80,102,112,,,
1.95E-05,82,69,112,,,
2.01E-05,86,44,116,,,
2.44E-05,78,57,111,,,
2.86E-05,79,52,110,,,
2.79E-05,83,57,110,,,
1.80E-05,71,15,111,,,
2.17E-05,75,45,103,,,
1.98E-05,85,37,103,,,
1.92E-05,87,61,101,,,
1.84E-05,72,59,101,,,
1.79E-05,79,10,101,,,
1.78E-05,77,14,103,,,
2.29E-05,76,67,102,,,
2.12E-05,83,95,100,,,
2.88E-05,87,67,100,,,
8.47E-05,71,70,103,,,
2.17E-05,76,39,103,,,
2.55E-05,75,22,103,,,
2.57E-05,77,15,102,,,
3.53E-05,89,5,102,,,
3.14E-05,78,93,104,,,
9.16E-05,77,66,107,,,
1.94E-05,89,76,102,,,
2.30E-05,78,51,101,,,
2.61E-05,90,78,104,,,
2.04E-05,86,44,104,,,
1.87E-05,72,29,105,,,
1.84E-05,88,23,106,,,
3.12E-05,75,98,107,,,
2.60E-05,78,5,108,,,
2.87E-05,75,33,108,,,
1.96E-05,84,76,108,,,
1.95E-05,87,93,107,,,
1.83E-05,83,85,107,,,
2.02E-05,84,39,108,,,
1.79E-05,75,87,106,,,
1.76E-05,76,13,107,,,
2.23E-05,88,94,107,,,
2.66E-05,82,15,103,,,
2.11E-05,81,76,100,,,
2.17E-05,82,12,105,,,
2.37E-05,85,42,106,,,
2.68E-05,90,25,107,,,
2.65E-05,82,106,110,,,
2.77E-05,74,57,110,,,
1.83E-05,79,101,112,,,
1.86E-05,85,9,112,,,
1.96E-05,81,32,111,,,
1.88E-05,72,98,115,,,
2.71E-05,88,27,111,,,
1.81E-05,73,3,111,,,
1.93E-05,89,28,112,,,
1.80E-05,84,0,113,,,
1.74E-05,77,105,107,,,
2.13E-05,81,23,105,,,
1.82E-05,84,16,107,,,
1.81E-05,72,88,108,,,
1.85E-05,76,70,108,,,
1.89E-05,89,61,112,,,
1.83E-05,84,26,113,,,
1.85E-05,88,32,111,,,
1.77E-05,89,9,112,,,
1.71E-05,82,107,112,,,
1.85E-05,72,69,112,,,
1.70E-05,83,0,110,,,
2.06E-05,89,48,109,,,
1.95E-05,75,60,111,,,
1.81E-05,87,6,112,,,
1.99E-05,89,8,114,,,
1.88E-05,90,36,113,,,
1.91E-05,89,47,114,,,
1.82E-05,75,83,113,,,
2.60E-05,79,10,114,,,
3.05E-05,77,111,115,,,
2.13E-05,77,37,115,,,
9.02E-05,74,68,120,,,
2.62E-05,78,48,120,,,
3.61E-05,81,95,115,,,
3.25E-05,85,77,116,,,
3.31E-05,89,5,120,,,
2.21E-05,74,95,121,,,
2.56E-05,81,62,119,,,
9.18E-05,85,61,118,,,
1.76E-05,89,8,105,,,
1.89E-05,88,34,100,,,
3.74E-05,71,71,102,,,
2.13E-05,71,66,110,,,
2.38E-05,77,15,110,,,
1.71E-05,72,0,104,,,
1.88E-05,71,58,105,,,
1.88E-05,76,60,105,,,
1.73E-05,85,7,105,,,
1.69E-05,71,0,106,,,
1.84E-05,85,12,108,,,
1.97E-05,87,52,108,,,
1.82E-05,76,78,107,,,
1.85E-05,80,26,107,,,
1.79E-05,90,98,109,,,
1.86E-05,87,82,103,,,
1.94E-05,82,34,103,,,
1.88E-05,82,31,103,,,
1.92E-05,87,45,103,,,
3.89E-05,89,66,99,,,
1.87E-05,89,55,98,,,
2.47E-05,73,59,98,,,
1.86E-05,86,93,98,,,
1.95E-05,89,32,97,,,
1.84E-05,88,23,99,,,
1.79E-05,89,83,100,,,
1.80E-05,85,20,96,,,
1.99E-05,72,84,93,,,
1.93E-05,79,52,91,,,
1.82E-05,81,59,91,,,
1.76E-05,83,86,93,,,
1.77E-05,72,77,93,,,
1.76E-05,77,77,92,,,
1.84E-05,85,29,91,,,
1.77E-05,76,11,91,,,
1.97E-05,85,37,91,,,
1.74E-05,87,0,88,,,
1.73E-05,74,84,87,,,
1.73E-05,86,1,88,,,
4.31E-05,84,22,89,,,
2.93E-05,87,57,90,,,
1.88E-05,87,25,91,,,
2.00E-05,81,77,92,,,
1.87E-05,75,33,93,,,
1.77E-05,79,8,93,,,
1.80E-05,71,22,95,,,
8.81E-05,83,15,94,,,
2.71E-05,85,24,93,,,
1.99E-05,83,91,94,,,
2.12E-05,78,55,94,,,
3.47E-05,86,84,93,,,
2.61E-05,71,74,94,,,
2.59E-05,88,4,94,,,
8.81E-05,77,2,86,,,
2.81E-05,90,8,80,,,
2.81E-05,82,64,81,,,
3.38E-05,88,51,84,,,
2.67E-05,75,2,81,,,
1.87E-05,78,5,84,,,
1.83E-05,76,1,83,,,
1.87E-05,76,73,82,,,
1.97E-05,78,34,81,,,
1.85E-05,86,2,80,,,
1.86E-05,88,68,78,,,
2.07E-05,85,31,78,,,
2.15E-05,79,46,78,,,
1.88E-05,73,69,82,,,
1.96E-05,72,37,82,,,
1.88E-05,86,28,80,,,
1.79E-05,78,65,82,,,
1.78E-05,73,69,85,,,
1.75E-05,89,4,82,,,
1.78E-05,82,71,82,,,
1.83E-05,76,47,83,,,
2.12E-05,76,47,91,,,
2.70E-05,72,56,90,,,
1.89E-05,86,19,91,,,
1.88E-05,76,15,91,,,
1.86E-05,81,57,89,,,
1.91E-05,83,35,91,,,
1.76E-05,85,7,93,,,
1.78E-05,86,79,93,,,
1.81E-05,76,67,91,,,
2.28E-05,76,76,94,,,
1.94E-05,84,25,94,,,
1.83E-05,90,75,95,,,
1.91E-05,82,36,95,,,
1.82E-05,80,20,95,,,
1.85E-05,81,30,95,,,
1.90E-05,85,42,95,,,
1.81E-05,73,76,97,,,
2.29E-05,73,64,96,,,
1.75E-05,90,11,92,,,
1.78E-05,74,13,91,,,
1.90E-05,83,41,89,,,
1.82E-05,76,61,85,,,
1.78E-05,90,68,85,,,
2.26E-05,89,16,84,,,
1.88E-05,72,28,85,,,
1.81E-05,76,64,84,,,
1.98E-05,74,37,87,,,
1.87E-05,71,32,90,,,
1.90E-05,87,82,88,,,
2.96E-05,73,32,84,,,
2.12E-05,73,82,84,,,
2.96E-05,84,57,84,,,
2.62E-05,74,78,84,,,
2.69E-05,86,51,84,,,
2.25E-05,72,45,89,,,
3.36E-05,72,48,85,,,
1.73E-05,78,74,77,,,
1.84E-05,77,23,79,,,
1.87E-05,88,28,81,,,
1.71E-05,74,4,78,,,
1.80E-05,89,16,76,,,
2.11E-05,76,5,73,,,
1.81E-05,88,18,79,,,
1.90E-05,76,39,81,,,
1.78E-05,78,55,81,,,
2.33E-05,87,33,86,,,
2.05E-05,84,40,87,,,
2.21E-05,87,51,85,,,
1.80E-05,83,65,84,,,
1.76E-05,77,77,84,,,
1.78E-05,77,7,85,,,
1.79E-05,73,21,85,,,
1.87E-05,86,33,84,,,
1.79E-05,81,22,85,,,
1.86E-05,72,42,83,,,
1.76E-05,74,4,82,,,
2.24E-05,87,12,82,,,
1.78E-05,84,0,84,,,
1.89E-05,74,27,81,,,
1.83E-05,86,25,82,,,
1.79E-05,79,8,83,,,
1.89E-05,80,11,82,,,
1.90E-05,89,21,83,,,
1.93E-05,75,48,81,,,
2.02E-05,89,21,82,,,
1.86E-05,79,29,83,,,
1.85E-05,71,47,83,,,
2.20E-05,74,74,83,,,
1.88E-05,84,32,84,,,
2.09E-05,84,40,84,,,
1.75E-05,81,6,83,,,
1.84E-05,77,46,83,,,
1.87E-05,74,33,83,,,
1.74E-05,86,4,82,,,
1.80E-05,78,20,84,,,
2.46E-05,72,0,88,,,
1.76E-05,78,86,89,,,
1.89E-05,81,26,88,,,
2.05E-05,78,56,87,,,
1.99E-05,77,38,84,,,
1.77E-05,76,9,82,,,
1.82E-05,76,49,78,,,
1.80E-05,76,18,80,,,
1.76E-05,71,7,81,,,
1.78E-05,78,73,82,,,
1.88E-05,75,28,82,,,
1.83E-05,81,60,87,,,
1.88E-05,74,57,91,,,
1.81E-05,90,5,91,,,
1.83E-05,78,52,90,,,
1.74E-05,90,86,91,,,
1.81E-05,76,17,92,,,
1.85E-05,86,0,91,,,
1.78E-05,88,11,89,,,
1.78E-05,77,76,90,,,
1.82E-05,79,58,90,,,
1.91E-05,80,36,101,,,
2.67E-05,83,45,101,,,
2.37E-05,85,52,102,,,
1.83E-05,86,22,101,,,
3.21E-05,87,82,107,,,
0.0001055,80,76,107,,,
3.19E-05,76,67,115,,,
8.95E-05,76,99,115,,,
2.36E-05,88,59,115,,,
2.18E-05,80,30,112,,,
2.11E-05,88,80,112,,,
2.85E-05,89,47,116,,,
2.88E-05,82,33,114,,,
2.17E-05,90,29,113,,,
2.09E-05,76,102,113,,,
1.84E-05,84,13,113,,,
2.10E-05,74,81,113,,,
1.97E-05,87,43,111,,,
1.91E-05,81,34,110,,,
1.75E-05,87,8,110,,,
1.75E-05,73,101,106,,,
1.73E-05,82,2,107,,,
1.76E-05,77,96,105,,,
1.81E-05,82,85,113,,,
1.88E-05,77,31,112,,,
1.85E-05,90,70,111,,,
1.73E-05,76,98,109,,,
1.87E-05,83,12,109,,,
1.83E-05,81,19,109,,,
2.05E-05,82,89,114,,,
1.85E-05,74,78,110,,,
2.04E-05,81,95,109,,,
1.97E-05,89,39,108,,,
1.87E-05,73,30,106,,,
1.86E-05,79,7,112,,,
2.58E-05,82,58,110,,,
4.79E-05,75,77,110,,,
4.97E-05,89,76,111,,,
1.85E-05,85,78,109,,,
2.78E-05,88,35,108,,,
2.41E-05,90,16,108,,,
2.85E-05,80,74,103,,,
1.99E-05,78,66,101,,,
1.97E-05,84,80,98,,,
1.83E-05,75,91,93,,,
1.99E-05,86,51,93,,,
1.89E-05,76,15,99,,,
2.07E-05,82,45,98,,,
1.99E-05,89,57,98,,,
1.92E-05,81,70,99,,,
1.88E-05,87,72,99,,,
2.04E-05,90,39,99,,,
1.92E-05,76,84,101,,,
1.90E-05,76,78,96,,,
1.93E-05,82,26,97,,,
1.84E-05,84,26,105,,,
1.77E-05,76,90,105,,,
1.85E-05,75,54,104,,,
1.81E-05,71,23,103,,,
7.28E-05,87,76,104,,,
1.96E-05,80,52,104,,,
1.79E-05,72,2,101,,,
1.81E-05,86,14,100,,,
1.77E-05,75,87,98,,,
1.85E-05,90,27,96,,,
1.77E-05,73,0,93,,,
1.77E-05,72,10,92,,,
2.17E-05,84,0,93,,,
1.85E-05,80,56,95,,,
1.87E-05,83,82,93,,,
2.24E-05,76,19,95,,,
1.85E-05,90,29,95,,,
1.84E-05,86,75,97,,,
1.76E-05,71,11,97,,,
2.45E-05,71,11,96,,,
1.97E-05,81,57,96,,,
1.85E-05,90,57,96,,,
1.84E-05,73,60,96,,,
1.81E-05,80,67,95,,,
2.13E-05,83,43,90,,,
2.45E-05,72,25,92,,,
1.75E-05,89,87,89,,,
1.80E-05,71,77,90,,,
1.83E-05,87,20,88,,,
1.77E-05,78,72,88,,,
1.76E-05,84,78,87,,,
1.76E-05,80,11,86,,,
1.83E-05,86,49,85,,,
1.89E-05,82,58,84,,,
3.51E-05,82,46,86,,,
2.99E-05,84,35,86,,,
3.04E-05,84,27,88,,,
2.81E-05,88,58,91,,,
2.98E-05,83,19,92,,,
3.13E-05,89,33,87,,,
2.18E-05,77,53,91,,,
2.61E-05,71,53,90,,,
1.88E-05,86,76,88,,,
2.00E-05,73,50,89,,,
1.88E-05,82,73,90,,,
2.02E-05,87,56,81,,,
1.81E-05,81,77,79,,,
1.88E-05,90,57,80,,,
2.11E-05,76,62,81,,,
1.84E-05,78,9,80,,,
1.93E-05,75,73,79,,,
1.94E-05,81,42,78,,,
1.90E-05,84,18,73,,,
1.84E-05,88,49,74,,,
1.76E-05,81,63,73,,,
1.71E-05,89,2,75,,,
2.59E-05,79,61,76,,,
2.46E-05,85,38,73,,,
0.000101,90,19,75,,,
1.91E-05,86,54,75,,,
1.84E-05,87,51,75,,,
1.82E-05,77,48,74,,,
1.99E-05,85,34,75,,,
1.73E-05,85,70,75,,,
1.73E-05,74,0,75,,,
1.79E-05,78,62,76,,,
1.83E-05,75,61,79,,,
1.81E-05,73,40,74,,,
1.76E-05,80,6,74,,,
1.75E-05,87,3,74,,,
1.77E-05,88,63,75,,,
1.84E-05,90,24,77,,,
1.76E-05,80,7,77,,,
1.77E-05,74,14,77,,,
1.80E-05,78,16,80,,,
1.86E-05,79,26,81,,,
1.86E-05,86,35,81,,,
1.83E-05,77,25,83,,,
1.89E-05,73,36,84,,,
1.86E-05,72,36,82,,,
1.87E-05,79,13,83,,,
1.79E-05,85,59,82,,,
1.80E-05,82,20,81,,,
1.74E-05,75,73,81,,,
1.82E-05,86,23,81,,,
1.77E-05,71,11,83,,,
1.98E-05,81,34,85,,,
2.18E-05,89,4,86,,,
1.80E-05,77,68,89,,,
1.83E-05,76,25,90,,,
1.82E-05,88,20,87,,,
1.89E-05,83,40,88,,,
1.84E-05,86,58,90,,,
1.78E-05,86,77,86,,,
