cas operacie,index prvku,dlzka zoznamu,,,
1.46E-05,0,84,,,
1.17E-05,0,87,,,
1.62E-05,0,84,,,
1.61E-05,0,84,,,
1.26E-05,0,82,,,
1.43E-05,0,82,,,
1.34E-05,0,84,,,
2.10E-05,0,90,,,
1.93E-05,0,91,,,
1.76E-05,0,86,,,
1.59E-05,0,86,,,
2.16E-05,0,86,,,
1.50E-05,0,84,,,
1.42E-05,0,82,,,
1.46E-05,0,80,,,
1.36E-05,0,80,,,
1.46E-05,0,80,,,
1.29E-05,0,76,,,
1.35E-05,0,72,,,
1.33E-05,0,72,,,
1.64E-05,0,71,,,
1.16E-05,0,73,,,
1.13E-05,0,72,,,
0.0002708,0,69,,,
1.80E-05,0,66,,,
1.46E-05,0,67,,,
4.56E-05,0,68,,,
1.65E-05,0,73,,,
1.63E-05,0,77,,,
1.14E-05,0,80,,,
1.14E-05,0,79,,,
1.85E-05,0,81,,,
1.51E-05,0,85,,,
1.13E-05,0,85,,,
1.15E-05,0,90,,,
1.14E-05,0,88,,,
1.14E-05,0,88,,,
1.13E-05,0,86,,,
1.13E-05,0,87,,,
1.11E-05,0,85,,,
1.87E-05,0,85,,,
1.35E-05,0,84,,,
1.18E-05,0,82,,,
1.16E-05,0,81,,,
1.13E-05,0,77,,,
1.11E-05,0,76,,,
1.14E-05,0,77,,,
1.03E-05,0,75,,,
1.03E-05,0,73,,,
1.01E-05,0,72,,,
1.04E-05,0,72,,,
1.01E-05,0,71,,,
1.01E-05,0,72,,,
1.14E-05,0,72,,,
1.14E-05,0,71,,,
1.31E-05,0,71,,,
1.35E-05,0,70,,,
1.02E-05,0,72,,,
1.94E-05,0,73,,,
1.74E-05,0,75,,,
1.20E-05,0,76,,,
1.07E-05,0,76,,,
1.06E-05,0,77,,,
1.04E-05,0,75,,,
1.05E-05,0,74,,,
1.01E-05,0,74,,,
1.04E-05,0,75,,,
1.02E-05,0,73,,,
1.22E-05,0,75,,,
1.04E-05,0,74,,,
1.04E-05,0,73,,,
1.04E-05,0,74,,,
1.05E-05,0,77,,,
1.01E-05,0,79,,,
1.01E-05,0,78,,,
1.61E-05,0,80,,,
1.05E-05,0,81,,,
1.04E-05,0,77,,,
1.06E-05,0,77,,,
1.04E-05,0,76,,,
1.03E-05,0,73,,,
1.05E-05,0,73,,,
1.88E-05,0,72,,,
1.04E-05,0,69,,,
1.03E-05,0,68,,,
1.02E-05,0,68,,,
1.05E-05,0,68,,,
1.10E-05,0,67,,,
1.03E-05,0,66,,,
1.13E-05,0,63,,,
1.03E-05,0,63,,,
1.02E-05,0,65,,,
1.01E-05,0,62,,,
1.04E-05,0,68,,,
1.08E-05,0,70,,,
1.14E-05,0,72,,,
1.05E-05,0,74,,,
1.04E-05,0,72,,,
1.03E-05,0,79,,,
1.02E-05,0,82,,,
1.03E-05,0,81,,,
1.01E-05,0,80,,,
1.02E-05,0,79,,,
1.18E-05,0,78,,,
1.05E-05,0,77,,,
1.04E-05,0,76,,,
1.05E-05,0,81,,,
1.00E-05,0,77,,,
1.07E-05,0,85,,,
1.05E-05,0,84,,,
1.02E-05,0,89,,,
1.03E-05,0,88,,,
1.01E-05,0,93,,,
1.84E-05,0,94,,,
2.83E-05,0,95,,,
1.13E-05,0,93,,,
