cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.50E-05,0,13,,,,
8.38E-05,0,16,,,,
8.36E-05,0,13,,,,
8.63E-05,0,9,,,,
8.47E-05,0,8,,,,
8.35E-05,0,8,,,,
8.39E-05,0,1,,,,
8.39E-05,0,6,,,,
8.39E-05,0,3,,,,
9.44E-05,0,3,,,,
9.15E-05,0,4,,,,
8.39E-05,0,2,,,,
8.41E-05,0,3,,,,
8.42E-05,0,3,,,,
8.38E-05,0,2,,,,
8.38E-05,0,1,,,,
2.46E-05,0,0,,,,
9.12E-05,0,7,,,,
8.55E-05,0,10,,,,
8.41E-05,0,7,,,,
8.42E-05,0,7,,,,
8.41E-05,0,6,,,,
8.36E-05,0,8,,,,
8.37E-05,0,7,,,,
8.84E-05,0,8,,,,
8.52E-05,0,8,,,,
8.39E-05,0,10,,,,
8.39E-05,0,9,,,,
8.38E-05,0,9,,,,
0.0001743,0,12,,,,
8.46E-05,0,12,,,,
8.44E-05,0,11,,,,
8.42E-05,0,16,,,,
8.94E-05,0,15,,,,
0.0002759,0,15,,,,
8.52E-05,0,15,,,,
8.38E-05,0,13,,,,
8.59E-05,0,6,,,,
0.0003456,0,8,,,,
0.0001985,0,7,,,,
0.0001877,0,6,,,,
0.0002081,0,2,,,,
0.0001153,0,1,,,,
0.0001058,0,1,,,,
0.0001101,0,1,,,,
8.44E-05,0,7,,,,
8.96E-05,0,5,,,,
8.52E-05,0,4,,,,
8.43E-05,0,8,,,,
9.71E-05,0,9,,,,
0.0001583,0,8,,,,
8.52E-05,0,7,,,,
8.39E-05,0,3,,,,
8.41E-05,0,3,,,,
8.40E-05,0,1,,,,
8.45E-05,0,1,,,,
2.48E-05,0,0,,,,
8.39E-05,0,1,,,,
2.45E-05,0,0,,,,
8.35E-05,0,5,,,,
8.96E-05,0,7,,,,
8.35E-05,0,8,,,,
8.29E-05,0,7,,,,
8.81E-05,0,1,,,,
8.55E-05,0,1,,,,
0.0001038,0,4,,,,
8.37E-05,0,5,,,,
8.38E-05,0,7,,,,
8.80E-05,0,12,,,,
8.40E-05,0,14,,,,
8.39E-05,0,15,,,,
8.41E-05,0,14,,,,
8.40E-05,0,13,,,,
8.40E-05,0,17,,,,
0.0001083,0,16,,,,
9.19E-05,0,17,,,,
8.44E-05,0,19,,,,
8.45E-05,0,23,,,,
