cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
2.30E-06,21,21,33,,,,,0.0000012,14,14,16
1.00E-06,5,5,21,,,,,0.0000013,11,11,16
8.00E-07,5,5,19,,,,,0.0000007,5,5,16
1.90E-06,19,19,20,,,,,0.0000015,15,15,16
1.00E-06,9,9,19,,,,,0.0000009,6,6,16
8.00E-07,4,4,18,,,,,0.0000005,1,1,16
1.40E-06,12,12,16,,,,,0.0000012,11,11,16
7.00E-07,3,3,18,,,,,0.0000009,6,6,16
7.00E-07,5,5,18,,,,,0.0000011,8,8,16
7.00E-07,3,3,23,,,,,0.0000011,10,10,16
1.60E-06,18,18,23,,,,,0.0000007,5,5,16
7.00E-07,1,1,22,,,,,0.0000005,0,0,16
5.00E-07,1,1,18,,,,,0.0000011,12,12,16
4.00E-07,0,0,21,,,,,0.0000009,7,7,16
1.60E-06,10,10,20,,,,,0.0000012,10,10,16
1.30E-06,12,12,15,,,,,0.0000015,14,14,16
7.00E-07,6,6,14,,,,,0.000001,9,9,16
5.00E-07,2,2,12,,,,,0.0000011,7,7,16
1.10E-06,9,9,13,,,,,0.0000009,8,8,17
6.00E-07,4,4,14,,,,,0.000001,7,7,17
6.00E-07,3,3,15,,,,,0.0000007,4,4,17
4.00E-07,1,1,10,,,,,0.0000013,14,14,17
6.00E-07,1,1,11,,,,,0.0000016,4,4,17
6.00E-07,4,4,11,,,,,0.0000006,1,1,17
8.00E-07,5,5,9,,,,,0.0000011,10,10,17
4.00E-07,0,0,7,,,,,0.0000009,7,7,17
3.00E-07,0,0,7,,,,,0.0000008,6,6,17
1.00E-06,7,7,12,,,,,0.0000011,9,9,17
4.00E-07,0,0,6,,,,,0.0000013,13,13,17
5.00E-07,1,1,2,,,,,0.0000008,4,4,17
1.20E-06,11,11,19,,,,,0.0000006,3,3,17
5.00E-07,1,1,10,,,,,0.0000006,3,3,17
7.00E-07,2,2,7,,,,,0.0000006,3,3,17
9.00E-07,6,6,7,,,,,0.0000008,5,5,17
7.00E-07,5,5,6,,,,,0.0000007,3,3,17
6.00E-07,3,3,7,,,,,0.0000005,0,0,17
4.00E-07,0,0,2,,,,,0.0000006,5,5,17
5.00E-07,0,0,1,,,,,0.0000014,12,12,17
4.00E-07,0,0,1,,,,,0.0000013,10,10,17
5.00E-07,0,0,1,,,,,0.0000011,7,7,17
8.00E-07,4,4,13,,,,,0.0000011,4,4,17
8.00E-07,6,6,13,,,,,0.0000013,13,13,17
7.00E-07,5,5,10,,,,,0.0000013,12,12,17
5.00E-07,3,3,8,,,,,0.0000004,0,0,17
8.00E-07,4,4,6,,,,,0.0000007,4,4,17
6.00E-07,1,1,2,,,,,0.0000009,6,6,17
4.00E-07,0,0,1,,,,,0.0000013,10,10,17
7.00E-07,2,2,3,,,,,0.0000011,10,10,17
6.00E-07,2,2,4,,,,,0.000002,13,13,18
6.00E-07,2,2,7,,,,,0.0000015,15,15,18
4.00E-07,0,0,5,,,,,0.0000008,4,4,18
6.00E-07,3,3,6,,,,,0.0000007,3,3,18
6.00E-07,2,2,3,,,,,0.0000007,5,5,18
3.00E-07,0,0,2,,,,,0.0000005,1,1,18
7.00E-07,5,5,7,,,,,0.0000007,4,4,18
5.00E-07,0,0,2,,,,,0.0000008,7,7,18
4.00E-07,0,0,1,,,,,0.0000013,15,15,18
4.00E-07,0,0,2,,,,,0.0000006,1,1,18
8.00E-07,2,2,7,,,,,0.0000012,11,11,18
7.00E-07,4,4,7,,,,,0.0000006,2,2,18
4.00E-07,0,0,1,,,,,0.0000007,4,4,18
6.00E-07,0,0,9,,,,,0.0000007,5,5,18
6.00E-07,1,1,12,,,,,0.0000016,16,16,18
1.30E-06,11,11,12,,,,,0.0000006,3,3,18
8.00E-07,8,8,12,,,,,0.0000014,9,9,18
8.00E-07,6,6,11,,,,,0.0000012,11,11,18
8.00E-07,7,7,9,,,,,0.0000009,7,7,18
5.00E-07,0,0,14,,,,,0.0000005,2,2,18
5.00E-07,0,0,11,,,,,0.0000006,3,3,18
1.10E-06,10,10,15,,,,,0.0000014,15,15,18
8.00E-07,6,6,17,,,,,0.0000007,3,3,18
1.30E-06,12,12,14,,,,,0.0000008,3,3,18
5.00E-07,1,1,19,,,,,0.0000013,14,14,18
1.10E-06,10,10,14,,,,,0.000001,5,5,18
1.90E-06,10,10,15,,,,,0.0000006,3,3,18
1.60E-06,15,15,20,,,,,0.0000007,4,4,18
7.00E-07,4,4,18,,,,,0.0000012,12,12,18
8.00E-07,7,7,18,,,,,0.0000007,4,4,18
1.30E-06,15,15,19,,,,,0.0000006,4,4,18
5.00E-07,2,2,20,,,,,0.0000009,0,0,18
6.00E-07,1,1,16,,,,,0.000001,9,9,19
3.00E-07,0,0,14,,,,,0.0000016,17,17,19
1.40E-06,15,15,16,,,,,0.000001,5,5,19
1.30E-06,15,15,18,,,,,0.0000012,12,12,19
9.00E-07,4,4,14,,,,,0.0000019,18,18,19
1.20E-06,12,12,16,,,,,0.0000008,5,5,19
6.00E-07,3,3,15,,,,,0.000001,9,9,19
1.10E-06,11,11,16,,,,,0.0000012,11,11,19
7.00E-07,2,2,23,,,,,0.0000005,1,1,19
7.00E-07,5,5,22,,,,,0.0000013,15,15,19
1.60E-06,19,19,22,,,,,0.0000008,5,5,19
7.00E-07,5,5,25,,,,,0.0000016,16,16,19
7.00E-07,4,4,28,,,,,0.0000015,16,16,19
5.00E-07,2,2,27,,,,,0.0000007,3,3,19
1.90E-06,20,20,28,,,,,0.0000007,4,4,19
1.00E-06,7,7,26,,,,,0.0000008,6,6,19
1.90E-06,22,22,27,,,,,0.0000011,8,8,19
1.40E-06,14,14,33,,,,,0.0000005,3,3,19
1.40E-06,15,15,53,,,,,0.0000004,0,0,19
3.30E-06,45,45,50,,,,,0.000001,8,8,19
5.00E-07,2,2,49,,,,,0.0000008,6,6,19
5.00E-07,2,2,50,,,,,0.0000005,2,2,19
1.50E-06,16,16,53,,,,,0.0000084,15,15,19
1.80E-06,21,21,46,,,,,0.0000009,5,5,19
5.00E-07,1,1,41,,,,,0.0000012,9,9,19
2.10E-06,24,24,39,,,,,0.0000017,16,16,19
1.80E-06,21,21,35,,,,,0.0000011,10,10,19
1.80E-06,19,19,33,,,,,0.0000005,0,0,19
2.10E-06,25,25,36,,,,,0.0000011,11,11,19
8.00E-07,5,5,19,,,,,0.0000007,3,3,19
1.80E-06,19,19,20,,,,,0.0000006,3,3,19
7.00E-07,4,4,13,,,,,0.0000012,9,9,19
7.00E-07,3,3,12,,,,,0.0000015,12,12,19
1.00E-06,9,9,14,,,,,0.0000026,18,18,19
6.00E-07,3,3,8,,,,,0.0000011,11,11,19
6.00E-07,2,2,6,,,,,0.0000007,4,4,19
5.00E-07,1,1,4,,,,,0.0000007,5,5,19
8.00E-07,4,4,9,,,,,0.0000006,4,4,19
6.00E-07,1,1,18,,,,,0.0000011,10,10,19
1.10E-06,9,9,17,,,,,0.0000004,1,1,19
1.20E-06,11,11,18,,,,,0.0000018,18,18,19
2.30E-06,19,19,20,,,,,0.0000009,3,3,19
1.70E-06,10,10,21,,,,,0.0000018,3,3,19
1.40E-06,14,14,22,,,,,0.0000006,4,4,20
1.90E-06,15,15,22,,,,,0.0000011,12,12,20
1.80E-06,16,16,21,,,,,0.000001,9,9,20
1.60E-06,16,16,19,,,,,0.000001,10,10,20
1.00E-06,9,9,16,,,,,0.0000019,19,19,20
1.50E-06,16,16,19,,,,,0.0000016,10,10,20
1.30E-06,13,13,17,,,,,0.0000016,15,15,20
7.00E-07,3,3,19,,,,,0.0000005,2,2,20
1.00E-06,9,9,22,,,,,0.0000018,19,19,20
1.50E-06,18,18,22,,,,,0.0000023,19,19,20
2.80E-06,26,26,33,,,,,0.0000005,0,0,20
9.00E-07,7,7,37,,,,,0.0000014,16,16,20
1.20E-06,13,13,39,,,,,0.0000007,5,5,20
1.00E-06,9,9,39,,,,,0.0000013,5,5,20
1.40E-06,15,15,37,,,,,0.0000014,15,15,20
1.30E-06,14,14,38,,,,,0.0000011,10,10,20
1.40E-06,14,14,37,,,,,0.0000015,4,4,20
1.90E-06,22,22,38,,,,,0.0000007,4,4,20
1.60E-06,16,16,36,,,,,0.0000014,14,14,20
6.00E-07,2,2,38,,,,,0.0000007,4,4,20
7.00E-07,3,3,31,,,,,0.0000015,16,16,20
1.80E-06,19,19,30,,,,,0.0000016,15,15,20
6.00E-07,2,2,18,,,,,0.0000013,12,12,20
8.00E-07,4,4,17,,,,,0.000001,6,6,20
1.40E-06,4,4,16,,,,,0.0000011,10,10,20
6.00E-07,1,1,10,,,,,0.0000008,5,5,20
1.20E-06,7,7,10,,,,,0.0000009,7,7,20
1.80E-06,13,13,15,,,,,0.0000006,2,2,20
1.00E-06,5,5,13,,,,,0.0000012,13,13,20
9.00E-07,6,6,13,,,,,0.0000013,12,12,20
1.30E-06,9,9,16,,,,,0.0000007,3,3,20
1.80E-06,12,12,13,,,,,0.0000013,13,13,20
7.00E-07,2,2,10,,,,,0.0000004,1,1,20
6.00E-07,3,3,17,,,,,0.0000015,18,18,20
7.00E-07,4,4,18,,,,,0.0000004,0,0,20
1.30E-06,14,14,22,,,,,0.0000006,3,3,20
8.00E-07,5,5,25,,,,,0.0000012,13,13,20
1.40E-06,13,13,16,,,,,0.0000011,8,8,20
9.00E-07,7,7,15,,,,,0.0000012,11,11,21
6.00E-07,3,3,17,,,,,0.0000007,4,4,21
6.00E-07,3,3,17,,,,,0.0000014,15,15,21
1.50E-06,14,14,15,,,,,0.0000007,4,4,21
7.00E-07,5,5,18,,,,,0.0000005,0,0,21
8.00E-07,5,5,17,,,,,0.000001,7,7,21
7.00E-07,4,4,19,,,,,0.0000022,19,19,21
3.00E-07,0,0,11,,,,,0.0000007,3,3,21
7.00E-07,1,1,4,,,,,0.0000008,5,5,21
1.00E-06,5,5,10,,,,,0.000001,5,5,21
3.00E-07,0,0,6,,,,,0.0000004,0,0,21
7.00E-07,3,3,4,,,,,0.0000017,10,10,21
7.00E-07,3,3,5,,,,,0.0000018,16,16,21
5.00E-07,0,0,3,,,,,0.0000005,1,1,21
6.00E-07,2,2,5,,,,,0.0000009,10,10,21
6.00E-07,4,4,8,,,,,0.0000013,6,6,21
2.40E-06,8,8,9,,,,,0.0000019,19,19,21
5.00E-07,0,0,9,,,,,0.0000011,12,12,21
7.00E-07,5,5,11,,,,,0.0000018,20,20,21
5.00E-07,2,2,9,,,,,0.0000019,20,20,21
5.00E-07,3,3,9,,,,,0.0000005,0,0,21
4.00E-07,0,0,4,,,,,0.0000011,11,11,21
5.00E-07,2,2,4,,,,,0.0000005,1,1,21
5.00E-07,0,0,4,,,,,0.0000016,18,18,21
3.00E-07,0,0,5,,,,,0.0000008,6,6,21
7.00E-07,5,5,13,,,,,0.0000009,8,8,21
5.00E-07,2,2,12,,,,,0.0000012,13,13,21
8.00E-07,2,2,5,,,,,0.0000017,20,20,21
5.00E-07,0,0,2,,,,,0.0000013,12,12,21
4.00E-07,0,0,1,,,,,0.0000009,8,8,21
6.00E-07,1,1,2,,,,,0.0000009,8,8,21
9.00E-07,5,5,6,,,,,0.0000021,20,20,21
7.00E-07,3,3,10,,,,,0.0000011,11,11,21
4.00E-07,0,0,10,,,,,0.0000016,18,18,21
5.00E-07,2,2,12,,,,,0.0000011,9,9,21
1.20E-06,11,11,13,,,,,0.000001,7,7,21
7.00E-07,4,4,10,,,,,0.0000006,3,3,21
5.00E-07,2,2,13,,,,,0.0000005,1,1,22
1.10E-06,6,6,12,,,,,0.000001,9,9,22
8.00E-07,7,7,10,,,,,0.0000016,18,18,22
1.00E-06,8,8,16,,,,,0.0000012,13,13,22
4.00E-07,0,0,13,,,,,0.0000008,3,3,22
5.00E-07,3,3,5,,,,,0.0000008,4,4,22
3.00E-07,0,0,10,,,,,0.0000016,18,18,22
4.00E-07,1,1,10,,,,,0.0000011,10,10,22
5.00E-07,1,1,16,,,,,0.0000014,16,16,22
1.60E-06,16,16,18,,,,,0.0000007,1,1,22
4.00E-07,2,2,13,,,,,0.0000007,5,5,22
1.30E-06,13,13,14,,,,,0.0000016,19,19,22
5.00E-07,2,2,13,,,,,0.0000014,14,14,22
5.00E-07,0,0,20,,,,,0.0000019,15,15,22
8.00E-07,6,6,19,,,,,0.000001,9,9,22
1.40E-06,15,15,22,,,,,0.0000015,18,18,22
5.00E-07,1,1,21,,,,,0.0000013,14,14,22
6.00E-07,3,3,22,,,,,0.0000014,15,15,22
9.00E-07,10,10,21,,,,,0.0000006,3,3,22
1.30E-06,6,6,21,,,,,0.0000005,1,1,22
1.10E-06,8,8,19,,,,,0.0000017,20,20,22
5.00E-07,3,3,19,,,,,0.000002,20,20,22
7.00E-07,3,3,17,,,,,0.0000008,5,5,22
1.90E-06,19,19,21,,,,,0.0000004,0,0,22
5.00E-07,1,1,22,,,,,0.0000005,1,1,22
7.00E-07,4,4,24,,,,,0.0000009,8,8,22
4.00E-07,0,0,19,,,,,0.0000004,0,0,22
1.00E-06,8,8,19,,,,,0.0000011,11,11,22
1.10E-06,12,12,21,,,,,0.0000005,2,2,22
8.00E-07,6,6,19,,,,,0.0000012,12,12,22
5.00E-07,2,2,19,,,,,0.0000013,14,14,22
1.40E-06,16,16,20,,,,,0.0000013,11,11,22
8.00E-07,5,5,12,,,,,0.0000007,5,5,22
1.10E-06,7,7,13,,,,,0.0000006,4,4,23
1.10E-06,10,10,23,,,,,0.0000004,0,0,23
6.00E-07,3,3,18,,,,,0.000001,9,9,23
1.80E-06,20,20,21,,,,,0.0000006,2,2,23
7.00E-07,5,5,20,,,,,0.0000006,4,4,23
9.00E-07,7,7,16,,,,,0.000001,9,9,23
1.90E-06,20,20,21,,,,,0.0000007,3,3,23
5.00E-07,0,0,21,,,,,0.0000016,18,18,23
8.40E-06,15,15,19,,,,,0.0000007,2,2,23
7.00E-07,3,3,16,,,,,0.0000011,10,10,23
4.00E-07,0,0,16,,,,,0.0000008,6,6,23
1.40E-06,15,15,16,,,,,0.0000005,2,2,23
1.20E-06,14,14,16,,,,,0.0000005,2,2,23
4.00E-07,0,0,13,,,,,0.0000012,11,11,23
8.00E-07,6,6,14,,,,,0.0000013,13,13,23
1.00E-06,9,9,11,,,,,0.000001,8,8,23
9.00E-07,3,3,9,,,,,0.0000003,0,0,23
7.00E-07,4,4,15,,,,,0.0000014,15,15,23
8.00E-07,5,5,15,,,,,0.0000007,6,6,23
1.30E-06,5,5,20,,,,,0.0000013,13,13,23
1.30E-06,11,11,16,,,,,0.0000014,15,15,23
7.00E-07,5,5,16,,,,,0.0000011,9,9,24
5.00E-07,0,0,15,,,,,0.0000005,0,0,24
6.00E-07,4,4,15,,,,,0.0000019,21,21,24
1.40E-06,9,9,18,,,,,0.0000007,4,4,24
1.10E-06,11,11,21,,,,,0.0000013,12,12,24
1.30E-06,13,13,15,,,,,0.000001,4,4,24
1.30E-06,14,14,26,,,,,0.0000008,5,5,24
1.30E-06,13,13,29,,,,,0.0000009,8,8,24
1.20E-06,13,13,37,,,,,0.0000005,2,2,24
1.10E-06,12,12,36,,,,,0.0000005,2,2,24
2.40E-06,29,29,41,,,,,0.0000014,16,16,24
2.00E-06,26,26,40,,,,,0.0000014,12,12,24
3.40E-06,45,45,46,,,,,0.0000004,0,0,24
2.70E-06,33,33,43,,,,,0.0000017,19,19,24
5.00E-07,2,2,46,,,,,0.0000016,16,16,24
3.00E-07,0,0,46,,,,,0.0000016,18,18,24
1.80E-06,21,21,54,,,,,0.0000007,3,3,24
2.80E-06,35,35,55,,,,,0.0000009,9,9,24
2.30E-06,25,25,51,,,,,0.0000008,5,5,24
1.60E-06,19,19,47,,,,,0.0000008,3,3,24
1.80E-06,22,22,49,,,,,0.0000012,10,10,25
2.90E-06,37,37,49,,,,,0.0000009,7,7,25
1.40E-06,15,15,47,,,,,0.0000003,0,0,25
8.00E-07,6,6,51,,,,,0.000001,9,9,25
3.00E-06,39,39,65,,,,,0.0000013,13,13,25
2.00E-06,27,27,64,,,,,0.000001,7,7,25
9.00E-07,7,7,61,,,,,0.0000027,22,22,25
1.00E-06,9,9,63,,,,,0.0000007,5,5,25
3.80E-06,43,43,63,,,,,0.0000008,5,5,25
3.80E-06,51,51,60,,,,,0.0000015,15,15,25
1.80E-06,21,21,61,,,,,0.0000004,0,0,25
6.00E-07,4,4,60,,,,,0.0000014,14,14,25
8.00E-07,6,6,59,,,,,0.0000005,2,2,25
2.60E-06,31,31,60,,,,,0.0000018,4,4,25
3.60E-06,43,43,58,,,,,0.000002,23,23,25
5.00E-07,0,0,59,,,,,0.0000013,13,13,25
1.20E-06,6,6,54,,,,,0.0000006,4,4,25
1.80E-06,20,20,54,,,,,0.0000016,19,19,25
1.00E-06,6,6,53,,,,,0.0000004,2,2,25
2.20E-06,24,24,53,,,,,0.0000006,2,2,25
3.10E-06,40,40,50,,,,,0.0000015,10,10,25
1.20E-06,10,10,52,,,,,0.0000012,12,12,25
2.60E-06,31,31,51,,,,,0.0000008,7,7,25
9.00E-07,6,6,64,,,,,0.0000007,5,5,25
8.00E-07,6,6,69,,,,,0.0000019,23,23,25
2.90E-06,36,36,70,,,,,0.0000015,15,15,25
3.10E-06,37,37,74,,,,,0.0000014,15,15,25
1.00E-06,8,8,74,,,,,0.0000023,16,16,26
2.90E-06,35,35,64,,,,,0.0000008,4,4,26
3.20E-06,40,40,67,,,,,0.0000011,8,8,26
6.00E-07,4,4,68,,,,,0.0000025,25,25,26
7.00E-07,4,4,59,,,,,0.0000004,1,1,26
2.10E-06,24,24,60,,,,,0.000001,7,7,26
1.50E-06,17,17,61,,,,,0.0000013,14,14,26
2.80E-06,39,39,60,,,,,0.0000013,11,11,26
5.00E-07,2,2,57,,,,,0.0000007,3,3,26
2.30E-06,20,20,61,,,,,0.0000017,12,12,26
2.10E-06,23,23,61,,,,,0.0000006,3,3,26
2.50E-06,30,30,61,,,,,0.0000008,6,6,26
2.70E-06,30,30,60,,,,,0.0000012,12,12,26
1.10E-06,10,10,63,,,,,0.0000025,17,17,26
3.30E-06,39,39,63,,,,,0.000001,5,5,26
2.70E-06,36,36,62,,,,,0.000001,10,10,26
1.90E-06,21,21,58,,,,,0.0000006,4,4,26
1.40E-06,13,13,54,,,,,0.0000005,0,0,26
2.30E-06,25,25,53,,,,,0.0000014,16,16,26
1.90E-06,24,24,54,,,,,0.0000006,2,2,26
8.00E-07,3,3,60,,,,,0.000001,6,6,26
1.40E-06,10,10,61,,,,,0.0000008,4,4,26
1.10E-06,9,9,59,,,,,0.0000009,9,9,27
8.00E-07,3,3,55,,,,,0.0000015,10,10,27
1.40E-06,8,8,56,,,,,0.0000006,1,1,27
4.00E-07,1,1,56,,,,,0.0000005,2,2,27
7.00E-07,3,3,51,,,,,0.0000019,22,22,27
1.40E-06,13,13,51,,,,,0.0000015,14,14,27
2.50E-06,25,25,51,,,,,0.0000009,8,8,27
3.10E-06,37,37,40,,,,,0.0000006,3,3,27
1.50E-06,16,16,42,,,,,0.0000014,15,15,27
2.30E-06,19,19,51,,,,,0.0000006,4,4,27
3.50E-06,41,41,57,,,,,0.0000016,20,20,27
2.60E-06,26,26,50,,,,,0.0000007,5,5,27
1.10E-06,12,12,50,,,,,0.0000007,2,2,27
2.10E-06,24,24,52,,,,,0.0000013,14,14,27
1.40E-06,14,14,52,,,,,0.0000007,6,6,27
2.10E-06,26,26,52,,,,,0.0000013,13,13,27
1.00E-06,7,7,54,,,,,0.0000021,26,26,27
1.50E-06,15,15,56,,,,,0.0000023,26,26,27
1.40E-06,15,15,57,,,,,0.0000016,19,19,27
7.00E-07,3,3,51,,,,,0.0000004,1,1,27
5.30E-06,33,33,50,,,,,0.0000004,0,0,27
1.10E-06,9,9,48,,,,,0.0000006,1,1,27
2.30E-06,22,22,42,,,,,0.0000005,0,0,27
1.60E-06,17,17,30,,,,,0.0000005,2,2,28
5.00E-07,1,1,34,,,,,0.0000006,4,4,28
5.00E-07,3,3,32,,,,,0.0000007,4,4,28
1.50E-06,15,15,25,,,,,0.0000019,20,20,28
1.30E-06,12,12,24,,,,,0.0000017,16,16,28
9.00E-07,5,5,19,,,,,0.0000022,25,25,28
5.00E-07,1,1,21,,,,,0.0000014,14,14,28
1.50E-06,15,15,16,,,,,0.0000022,27,27,28
1.20E-06,11,11,18,,,,,0.000002,21,21,28
1.00E-06,7,7,12,,,,,0.0000007,5,5,28
7.00E-07,5,5,12,,,,,0.0000016,19,19,28
6.00E-07,4,4,7,,,,,0.0000007,5,5,28
4.00E-07,1,1,7,,,,,0.0000021,22,22,28
5.00E-07,2,2,8,,,,,0.0000011,10,10,28
4.00E-07,2,2,8,,,,,0.0000016,17,17,28
4.00E-07,0,0,4,,,,,0.0000003,0,0,28
4.00E-07,0,0,1,,,,,0.0000018,21,21,28
3.00E-07,0,0,4,,,,,0.0000006,5,5,28
5.00E-07,1,1,4,,,,,0.0000004,0,0,28
3.00E-07,0,0,1,,,,,0.0000016,16,16,28
5.00E-07,1,1,2,,,,,0.0000004,0,0,28
3.00E-07,0,0,5,,,,,0.0000021,27,27,28
9.00E-07,7,7,8,,,,,0.0000015,17,17,28
7.00E-07,4,4,5,,,,,0.0000011,10,10,28
8.00E-07,3,3,4,,,,,0.0000015,13,13,28
9.00E-07,5,5,8,,,,,0.0000005,1,1,28
4.00E-07,0,0,14,,,,,0.0000016,18,18,28
1.10E-06,6,6,10,,,,,0.0000009,7,7,28
6.00E-07,1,1,13,,,,,0.0000009,7,7,28
1.30E-06,10,10,13,,,,,0.0000013,14,14,28
9.00E-07,7,7,11,,,,,0.0000022,24,24,28
5.00E-07,0,0,17,,,,,0.0000022,28,28,29
1.40E-06,15,15,20,,,,,0.0000017,19,19,29
1.10E-06,10,10,20,,,,,0.0000013,13,13,29
1.30E-06,11,11,26,,,,,0.0000005,1,1,29
1.70E-06,20,20,22,,,,,0.000001,6,6,29
2.00E-06,20,20,22,,,,,0.0000014,12,12,29
1.30E-06,13,13,15,,,,,0.0000012,10,10,29
6.00E-07,5,5,17,,,,,0.0000007,5,5,29
9.00E-07,6,6,16,,,,,0.0000009,4,4,29
5.00E-07,1,1,16,,,,,0.0000018,21,21,29
1.20E-06,9,9,19,,,,,0.0000022,24,24,29
1.50E-06,14,14,27,,,,,0.0000018,20,20,29
1.20E-06,9,9,30,,,,,0.0000004,0,0,29
5.00E-07,1,1,29,,,,,0.0000006,2,2,29
9.00E-07,8,8,27,,,,,0.0000011,11,11,29
1.00E-06,4,4,24,,,,,0.0000027,27,27,29
8.00E-07,6,6,23,,,,,0.0000021,24,24,29
8.00E-07,5,5,24,,,,,0.0000008,7,7,29
8.00E-07,5,5,22,,,,,0.0000012,12,12,29
4.00E-07,0,0,22,,,,,0.0000008,4,4,29
9.00E-07,7,7,18,,,,,0.0000013,10,10,29
1.60E-06,18,18,21,,,,,0.0000015,13,13,29
5.00E-07,2,2,18,,,,,0.000001,8,8,29
4.00E-07,0,0,13,,,,,0.0000028,25,25,29
1.20E-06,12,12,13,,,,,0.0000012,9,9,30
9.00E-07,6,6,11,,,,,0.0000007,6,6,30
6.00E-07,4,4,12,,,,,0.0000006,3,3,30
1.10E-06,10,10,11,,,,,0.0000021,21,21,30
7.00E-07,3,3,10,,,,,0.0000009,5,5,30
4.00E-07,1,1,11,,,,,0.0000011,7,7,30
1.20E-06,12,12,14,,,,,0.0000018,19,19,30
1.00E-06,9,9,15,,,,,0.0000016,17,17,30
9.00E-07,8,8,24,,,,,0.0000012,9,9,30
5.00E-07,2,2,24,,,,,0.0000005,1,1,30
5.00E-07,2,2,23,,,,,0.000004,27,27,30
1.50E-06,4,4,20,,,,,0.0000005,2,2,30
1.20E-06,11,11,16,,,,,0.0000007,5,5,30
1.20E-06,8,8,15,,,,,0.000002,23,23,30
1.70E-06,9,9,13,,,,,0.0000023,16,16,30
9.00E-07,6,6,16,,,,,0.000001,8,8,30
8.00E-07,5,5,11,,,,,0.0000005,2,2,30
3.00E-07,0,0,7,,,,,0.0000005,1,1,30
6.00E-07,2,2,10,,,,,0.0000004,0,0,30
4.00E-07,1,1,7,,,,,0.000002,24,24,30
5.00E-07,2,2,3,,,,,0.000002,26,26,30
5.00E-07,0,0,3,,,,,0.0000021,27,27,30
3.00E-07,0,0,1,,,,,0.0000004,1,1,30
4.00E-07,1,1,2,,,,,0.0000024,22,22,30
5.00E-07,2,2,5,,,,,0.0000018,14,14,30
8.00E-07,6,6,12,,,,,0.0000014,11,11,30
9.00E-07,5,5,13,,,,,0.0000006,1,1,31
3.00E-07,0,0,13,,,,,0.0000007,5,5,31
1.70E-06,16,16,19,,,,,0.0000008,1,1,31
1.00E-06,6,6,29,,,,,0.0000007,3,3,31
6.00E-07,3,3,27,,,,,0.0000016,15,15,31
5.00E-07,1,1,30,,,,,0.0000022,19,19,31
2.60E-06,31,31,34,,,,,0.0000019,13,13,31
4.00E-06,27,27,30,,,,,0.0000021,24,24,31
1.40E-06,12,12,29,,,,,0.0000023,27,27,31
1.20E-06,10,10,29,,,,,0.0000011,10,10,31
8.00E-07,6,6,21,,,,,0.0000021,25,25,31
7.00E-07,4,4,20,,,,,0.0000026,30,30,31
9.00E-07,8,8,21,,,,,0.0000021,25,25,31
1.20E-06,13,13,21,,,,,0.0000012,11,11,31
1.70E-06,20,20,21,,,,,0.0000004,0,0,31
5.00E-07,2,2,24,,,,,0.0000037,7,7,31
4.00E-07,0,0,25,,,,,0.0000008,7,7,32
1.70E-06,16,16,28,,,,,0.0000003,0,0,32
1.40E-06,14,14,25,,,,,0.0000015,19,19,32
5.00E-07,2,2,23,,,,,0.0000011,9,9,32
1.20E-06,11,11,23,,,,,0.0000005,3,3,32
5.00E-07,1,1,22,,,,,0.0000009,8,8,32
2.20E-06,25,25,28,,,,,0.0000004,0,0,32
1.40E-06,14,14,28,,,,,0.0000013,14,14,32
7.00E-07,5,5,29,,,,,0.0000005,2,2,32
1.40E-06,15,15,27,,,,,0.0000017,17,17,32
2.20E-06,27,27,28,,,,,0.0000007,4,4,33
9.00E-07,4,4,29,,,,,0.0000011,10,10,33
1.60E-06,15,15,31,,,,,0.0000018,18,18,33
2.20E-06,19,19,31,,,,,0.0000009,7,7,33
1.80E-06,21,21,29,,,,,0.0000017,17,17,33
1.90E-06,13,13,31,,,,,0.0000023,21,21,33
1.90E-06,22,22,33,,,,,0.0000014,14,14,33
2.10E-06,24,24,31,,,,,0.0000018,19,19,33
2.00E-06,20,20,39,,,,,0.0000028,26,26,33
2.00E-06,25,25,38,,,,,0.0000019,22,22,33
3.60E-06,42,42,43,,,,,0.000002,19,19,33
2.60E-06,30,30,36,,,,,0.0000008,5,5,33
2.20E-06,26,26,41,,,,,0.0000014,14,14,33
2.00E-06,21,21,28,,,,,0.0000019,23,23,33
1.40E-06,16,16,24,,,,,0.0000011,8,8,33
6.00E-07,4,4,27,,,,,0.0000008,5,5,33
1.60E-06,20,20,27,,,,,0.0000031,32,32,34
5.00E-07,2,2,25,,,,,0.0000019,19,19,34
7.00E-07,5,5,27,,,,,0.0000016,17,17,34
9.00E-07,8,8,22,,,,,0.0000005,1,1,34
1.40E-06,12,12,24,,,,,0.0000026,31,31,34
6.00E-07,3,3,18,,,,,0.0000007,3,3,34
1.40E-06,12,12,17,,,,,0.0000017,20,20,34
1.10E-06,10,10,19,,,,,0.0000008,8,8,34
5.00E-07,0,0,19,,,,,0.0000012,10,10,34
1.40E-06,15,15,18,,,,,0.0000008,5,5,34
1.10E-06,8,8,16,,,,,0.0000026,28,28,34
1.40E-06,14,14,20,,,,,0.0000009,9,9,34
1.10E-06,11,11,19,,,,,0.0000013,13,13,35
7.00E-07,3,3,19,,,,,0.0000022,28,28,35
5.00E-07,1,1,8,,,,,0.0000018,19,19,35
