cas operacie,index prvku,dlzka zoznamu,,
2.12E-05,95,95,,
2.09E-05,94,94,,
2.09E-05,93,93,,
2.13E-05,95,95,,
2.08E-05,94,94,,
2.07E-05,92,92,,
2.23E-05,91,91,,
2.33E-05,93,93,,
2.10E-05,93,93,,
2.08E-05,91,91,,
2.06E-05,91,91,,
2.08E-05,92,92,,
2.12E-05,94,94,,
2.40E-05,93,93,,
3.16E-05,92,92,,
2.07E-05,87,87,,
2.12E-05,87,87,,
2.52E-05,89,89,,
2.47E-05,88,88,,
2.41E-05,87,87,,
2.42E-05,81,81,,
2.22E-05,81,81,,
2.71E-05,80,80,,
2.31E-05,78,78,,
2.20E-05,78,78,,
3.25E-05,81,81,,
2.19E-05,81,81,,
3.47E-05,79,79,,
2.15E-05,78,78,,
2.10E-05,76,76,,
2.13E-05,75,75,,
2.09E-05,74,74,,
2.10E-05,73,73,,
2.10E-05,71,71,,
2.36E-05,74,74,,
3.36E-05,74,74,,
2.15E-05,75,75,,
3.43E-05,84,84,,
2.74E-05,83,83,,
2.16E-05,85,85,,
3.14E-05,84,84,,
3.09E-05,84,84,,
2.05E-05,85,85,,
2.06E-05,86,86,,
2.25E-05,90,90,,
2.53E-05,91,91,,
2.08E-05,92,92,,
2.09E-05,91,91,,
2.77E-05,92,92,,
2.28E-05,88,88,,
3.78E-05,87,87,,
2.15E-05,86,86,,
2.07E-05,89,89,,
2.06E-05,89,89,,
2.06E-05,89,89,,
2.83E-05,91,91,,
2.08E-05,92,92,,
2.08E-05,91,91,,
2.89E-05,92,92,,
2.23E-05,89,89,,
3.31E-05,87,87,,
2.15E-05,87,87,,
2.07E-05,86,86,,
2.06E-05,86,86,,
2.05E-05,86,86,,
2.04E-05,85,85,,
2.05E-05,83,83,,
2.03E-05,82,82,,
2.99E-05,81,81,,
2.04E-05,82,82,,
2.07E-05,82,82,,
2.06E-05,86,86,,
2.24E-05,88,88,,
2.07E-05,85,85,,
2.78E-05,86,86,,
2.11E-05,85,85,,
4.35E-05,84,84,,
2.07E-05,83,83,,
2.06E-05,81,81,,
2.04E-05,79,79,,
2.05E-05,78,78,,
2.08E-05,82,82,,
2.68E-05,84,84,,
2.11E-05,93,93,,
2.13E-05,92,92,,
2.30E-05,90,90,,
2.10E-05,89,89,,
2.07E-05,86,86,,
2.07E-05,86,86,,
2.06E-05,85,85,,
2.07E-05,82,82,,
2.06E-05,80,80,,
2.05E-05,78,78,,
2.04E-05,77,77,,
2.01E-05,73,73,,
2.02E-05,73,73,,
1.99E-05,72,72,,
2.01E-05,71,71,,
2.01E-05,70,70,,
2.49E-05,68,68,,
2.02E-05,66,66,,
2.00E-05,67,67,,
2.01E-05,65,65,,
1.99E-05,64,64,,
3.57E-05,67,67,,
2.11E-05,67,67,,
1.99E-05,66,66,,
2.05E-05,69,69,,
2.07E-05,68,68,,
2.01E-05,67,67,,
1.98E-05,66,66,,
2.01E-05,65,65,,
1.99E-05,67,67,,
2.57E-05,64,64,,
2.28E-05,64,64,,
2.01E-05,66,66,,
2.01E-05,67,67,,
2.00E-05,66,66,,
2.01E-05,64,64,,
2.05E-05,69,69,,
3.66E-05,72,72,,
2.63E-05,71,71,,
2.04E-05,71,71,,
2.02E-05,70,70,,
2.00E-05,69,69,,
2.05E-05,67,67,,
2.02E-05,68,68,,
2.00E-05,69,69,,
1.99E-05,66,66,,
2.00E-05,65,65,,
2.05E-05,74,74,,
2.00E-05,74,74,,
2.06E-05,78,78,,
2.19E-05,78,78,,
2.04E-05,78,78,,
2.05E-05,79,79,,
2.07E-05,78,78,,
2.07E-05,79,79,,
2.11E-05,78,78,,
2.01E-05,75,75,,
2.29E-05,75,75,,
2.17E-05,74,74,,
4.44E-05,76,76,,
2.93E-05,76,76,,
2.09E-05,78,78,,
2.04E-05,77,77,,
2.76E-05,74,74,,
3.20E-05,73,73,,
2.02E-05,72,72,,
2.02E-05,71,71,,
3.60E-05,69,69,,
2.16E-05,68,68,,
2.14E-05,68,68,,
2.33E-05,67,67,,
2.29E-05,68,68,,
2.18E-05,69,69,,
2.10E-05,70,70,,
2.00E-05,69,69,,
2.02E-05,69,69,,
2.10E-05,70,70,,
2.00E-05,67,67,,
1.99E-05,66,66,,
2.01E-05,67,67,,
2.04E-05,67,67,,
2.02E-05,65,65,,
2.00E-05,64,64,,
2.08E-05,65,65,,
1.97E-05,65,65,,
1.99E-05,64,64,,
1.98E-05,62,62,,
1.99E-05,62,62,,
2.06E-05,66,66,,
2.26E-05,63,63,,
1.98E-05,64,64,,
2.00E-05,68,68,,
1.99E-05,67,67,,
1.97E-05,65,65,,
2.14E-05,64,64,,
2.23E-05,63,63,,
2.14E-05,62,62,,
2.69E-05,65,65,,
2.00E-05,66,66,,
2.00E-05,65,65,,
1.99E-05,63,63,,
1.94E-05,63,63,,
1.97E-05,62,62,,
1.99E-05,61,61,,
2.25E-05,61,61,,
2.10E-05,62,62,,
4.78E-05,63,63,,
2.00E-05,62,62,,
2.68E-05,59,59,,
1.98E-05,56,56,,
2.02E-05,57,57,,
1.97E-05,56,56,,
1.94E-05,55,55,,
1.97E-05,55,55,,
2.21E-05,58,58,,
1.99E-05,57,57,,
2.00E-05,54,54,,
2.14E-05,53,53,,
1.97E-05,55,55,,
1.96E-05,55,55,,
1.93E-05,56,56,,
1.95E-05,54,54,,
1.94E-05,55,55,,
2.08E-05,55,55,,
1.97E-05,54,54,,
1.99E-05,60,60,,
1.98E-05,61,61,,
2.53E-05,63,63,,
2.59E-05,62,62,,
2.02E-05,62,62,,
2.07E-05,60,60,,
2.11E-05,59,59,,
2.06E-05,61,61,,
2.20E-05,61,61,,
2.04E-05,65,65,,
2.14E-05,67,67,,
2.11E-05,70,70,,
3.19E-05,72,72,,
2.23E-05,75,75,,
2.14E-05,75,75,,
2.08E-05,75,75,,
2.12E-05,73,73,,
2.13E-05,70,70,,
3.25E-05,71,71,,
2.92E-05,74,74,,
2.16E-05,76,76,,
2.17E-05,78,78,,
2.08E-05,77,77,,
2.09E-05,76,76,,
2.04E-05,75,75,,
2.15E-05,75,75,,
2.11E-05,74,74,,
2.04E-05,70,70,,
2.06E-05,69,69,,
2.09E-05,68,68,,
4.06E-05,67,67,,
2.53E-05,70,70,,
2.11E-05,69,69,,
2.03E-05,67,67,,
2.09E-05,66,66,,
2.09E-05,64,64,,
1.99E-05,63,63,,
1.99E-05,63,63,,
0.0001355,61,61,,
1.98E-05,60,60,,
2.27E-05,59,59,,
1.98E-05,59,59,,
1.98E-05,58,58,,
1.97E-05,57,57,,
1.97E-05,58,58,,
1.97E-05,57,57,,
1.96E-05,57,57,,
1.99E-05,57,57,,
3.29E-05,60,60,,
2.19E-05,62,62,,
2.83E-05,62,62,,
2.26E-05,59,59,,
2.08E-05,58,58,,
2.07E-05,57,57,,
2.15E-05,56,56,,
2.11E-05,58,58,,
1.94E-05,55,55,,
1.95E-05,54,54,,
2.80E-05,62,62,,
2.13E-05,61,61,,
2.30E-05,59,59,,
2.93E-05,59,59,,
2.09E-05,58,58,,
2.08E-05,58,58,,
2.53E-05,61,61,,
1.99E-05,61,61,,
2.02E-05,66,66,,
2.17E-05,66,66,,
2.10E-05,65,65,,
2.11E-05,64,64,,
1.98E-05,61,61,,
1.96E-05,60,60,,
1.96E-05,57,57,,
1.94E-05,56,56,,
2.46E-05,57,57,,
2.06E-05,56,56,,
2.08E-05,59,59,,
1.96E-05,57,57,,
1.97E-05,55,55,,
1.95E-05,54,54,,
2.03E-05,63,63,,
2.01E-05,63,63,,
2.80E-05,62,62,,
2.14E-05,61,61,,
2.02E-05,63,63,,
2.00E-05,61,61,,
2.20E-05,56,56,,
1.97E-05,55,55,,
2.40E-05,54,54,,
2.00E-05,55,55,,
5.44E-05,55,55,,
1.99E-05,56,56,,
1.95E-05,56,56,,
2.55E-05,53,53,,
2.46E-05,54,54,,
2.09E-05,53,53,,
2.79E-05,55,55,,
2.30E-05,58,58,,
2.10E-05,57,57,,
2.07E-05,57,57,,
3.03E-05,55,55,,
2.30E-05,56,56,,
2.12E-05,58,58,,
2.07E-05,58,58,,
2.08E-05,58,58,,
2.08E-05,56,56,,
2.04E-05,55,55,,
2.25E-05,58,58,,
2.06E-05,55,55,,
2.21E-05,55,55,,
2.05E-05,53,53,,
2.04E-05,53,53,,
2.05E-05,49,49,,
2.03E-05,48,48,,
3.48E-05,46,46,,
2.11E-05,45,45,,
2.05E-05,44,44,,
2.05E-05,42,42,,
2.01E-05,40,40,,
2.02E-05,40,40,,
2.02E-05,39,39,,
2.02E-05,41,41,,
2.01E-05,37,37,,
1.92E-05,40,40,,
2.01E-05,39,39,,
1.89E-05,37,37,,
1.88E-05,36,36,,
1.85E-05,35,35,,
2.79E-05,34,34,,
1.96E-05,33,33,,
1.88E-05,33,33,,
1.87E-05,32,32,,
1.87E-05,31,31,,
1.96E-05,30,30,,
1.86E-05,28,28,,
1.84E-05,26,26,,
1.83E-05,24,24,,
1.83E-05,22,22,,
1.85E-05,22,22,,
1.83E-05,21,21,,
1.86E-05,18,18,,
1.81E-05,17,17,,
1.80E-05,17,17,,
0.0001235,16,16,,
5.33E-05,14,14,,
1.92E-05,13,13,,
1.88E-05,14,14,,
1.82E-05,11,11,,
1.77E-05,10,10,,
1.95E-05,7,7,,
2.07E-05,7,7,,
1.80E-05,9,9,,
2.43E-05,9,9,,
1.97E-05,14,14,,
1.82E-05,11,11,,
1.79E-05,9,9,,
1.78E-05,13,13,,
1.79E-05,13,13,,
1.93E-05,19,19,,
1.83E-05,18,18,,
1.82E-05,18,18,,
1.99E-05,17,17,,
1.84E-05,22,22,,
1.83E-05,21,21,,
1.93E-05,28,28,,
1.87E-05,27,27,,
1.87E-05,27,27,,
1.86E-05,31,31,,
1.96E-05,30,30,,
1.91E-05,29,29,,
1.93E-05,27,27,,
1.90E-05,26,26,,
2.02E-05,27,27,,
1.90E-05,32,32,,
1.88E-05,31,31,,
3.44E-05,40,40,,
2.76E-05,39,39,,
2.04E-05,39,39,,
2.02E-05,40,40,,
1.99E-05,38,38,,
8.01E-05,37,37,,
1.99E-05,32,32,,
2.50E-05,32,32,,
2.05E-05,32,32,,
1.91E-05,32,32,,
2.04E-05,36,36,,
1.99E-05,36,36,,
1.93E-05,38,38,,
1.91E-05,36,36,,
1.88E-05,35,35,,
1.89E-05,34,34,,
2.64E-05,34,34,,
1.89E-05,35,35,,
1.88E-05,35,35,,
1.87E-05,34,34,,
1.92E-05,45,45,,
1.92E-05,44,44,,
1.93E-05,41,41,,
1.91E-05,40,40,,
1.92E-05,43,43,,
1.92E-05,41,41,,
1.89E-05,40,40,,
1.89E-05,40,40,,
1.88E-05,41,41,,
1.87E-05,39,39,,
1.94E-05,40,40,,
1.89E-05,39,39,,
2.07E-05,40,40,,
2.01E-05,38,38,,
2.00E-05,37,37,,
2.01E-05,32,32,,
1.98E-05,33,33,,
3.60E-05,27,27,,
2.72E-05,25,25,,
3.14E-05,24,24,,
2.49E-05,23,23,,
1.97E-05,22,22,,
2.00E-05,21,21,,
1.81E-05,21,21,,
1.84E-05,21,21,,
2.13E-05,20,20,,
2.25E-05,22,22,,
1.84E-05,21,21,,
1.86E-05,25,25,,
1.83E-05,24,24,,
1.83E-05,23,23,,
1.84E-05,23,23,,
1.81E-05,24,24,,
1.85E-05,26,26,,
1.85E-05,26,26,,
2.09E-05,26,26,,
1.97E-05,27,27,,
1.97E-05,28,28,,
1.98E-05,31,31,,
1.99E-05,29,29,,
1.97E-05,29,29,,
2.27E-05,32,32,,
2.83E-05,31,31,,
2.00E-05,30,30,,
1.98E-05,27,27,,
1.94E-05,26,26,,
1.94E-05,25,25,,
2.14E-05,24,24,,
9.49E-05,21,21,,
1.96E-05,20,20,,
1.97E-05,20,20,,
1.94E-05,19,19,,
1.95E-05,18,18,,
1.92E-05,17,17,,
1.93E-05,19,19,,
2.48E-05,21,21,,
1.98E-05,21,21,,
2.09E-05,20,20,,
1.85E-05,20,20,,
1.83E-05,19,19,,
1.83E-05,17,17,,
1.84E-05,18,18,,
1.81E-05,20,20,,
1.85E-05,20,20,,
2.24E-05,19,19,,
2.11E-05,17,17,,
1.84E-05,16,16,,
1.82E-05,15,15,,
1.81E-05,14,14,,
1.97E-05,12,12,,
1.83E-05,14,14,,
1.83E-05,13,13,,
1.80E-05,14,14,,
1.88E-05,14,14,,
1.81E-05,12,12,,
1.78E-05,10,10,,
1.79E-05,10,10,,
2.27E-05,11,11,,
1.80E-05,10,10,,
1.83E-05,10,10,,
1.86E-05,10,10,,
2.53E-05,9,9,,
1.77E-05,8,8,,
2.54E-05,7,7,,
1.78E-05,8,8,,
2.37E-05,10,10,,
1.83E-05,10,10,,
1.80E-05,9,9,,
1.80E-05,7,7,,
2.03E-05,4,4,,
1.77E-05,5,5,,
2.64E-05,9,9,,
1.84E-05,10,10,,
1.77E-05,9,9,,
1.83E-05,13,13,,
1.79E-05,12,12,,
2.38E-05,11,11,,
1.81E-05,11,11,,
1.78E-05,10,10,,
1.76E-05,6,6,,
1.85E-05,4,4,,
5.62E-05,2,2,,
1.77E-05,2,2,,
1.79E-05,3,3,,
9.48E-05,14,14,,
1.83E-05,20,20,,
1.90E-05,18,18,,
1.83E-05,19,19,,
1.84E-05,19,19,,
1.83E-05,16,16,,
1.80E-05,13,13,,
1.81E-05,12,12,,
1.77E-05,10,10,,
2.49E-05,9,9,,
1.80E-05,10,10,,
1.78E-05,9,9,,
1.77E-05,5,5,,
2.08E-05,7,7,,
1.78E-05,5,5,,
1.77E-05,4,4,,
2.26E-05,4,4,,
1.84E-05,3,3,,
1.79E-05,4,4,,
1.79E-05,2,2,,
1.74E-05,1,1,,
1.76E-05,2,2,,
1.95E-05,3,3,,
1.77E-05,5,5,,
1.79E-05,7,7,,
2.15E-05,7,7,,
2.37E-05,5,5,,
1.81E-05,4,4,,
1.97E-05,4,4,,
5.12E-05,3,3,,
1.77E-05,2,2,,
1.77E-05,1,1,,
1.00E-05,0,0,,
1.77E-05,1,1,,
1.75E-05,1,1,,
1.78E-05,1,1,,
2.29E-05,0,0,,
1.55E-05,0,0,,
2.45E-05,2,2,,
1.80E-05,3,3,,
1.76E-05,2,2,,
1.76E-05,1,1,,
2.71E-05,13,13,,
1.97E-05,15,15,,
1.96E-05,14,14,,
1.80E-05,15,15,,
1.82E-05,11,11,,
0.0003641,10,10,,
1.81E-05,12,12,,
1.79E-05,12,12,,
1.77E-05,9,9,,
1.90E-05,11,11,,
1.79E-05,13,13,,
1.79E-05,12,12,,
1.80E-05,9,9,,
1.80E-05,7,7,,
1.82E-05,7,7,,
1.89E-05,4,4,,
1.78E-05,2,2,,
1.77E-05,1,1,,
1.79E-05,1,1,,
1.01E-05,0,0,,
1.35E-05,0,0,,
1.78E-05,2,2,,
1.75E-05,2,2,,
1.77E-05,3,3,,
1.90E-05,2,2,,
1.18E-05,0,0,,
1.78E-05,3,3,,
1.79E-05,3,3,,
1.00E-05,0,0,,
1.76E-05,1,1,,
1.78E-05,4,4,,
1.77E-05,4,4,,
2.02E-05,8,8,,
1.85E-05,8,8,,
1.78E-05,4,4,,
1.81E-05,7,7,,
1.95E-05,7,7,,
1.83E-05,3,3,,
1.74E-05,1,1,,
1.80E-05,1,1,,
1.00E-05,0,0,,
2.29E-05,2,2,,
1.78E-05,2,2,,
1.77E-05,3,3,,
1.76E-05,2,2,,
2.04E-05,6,6,,
1.85E-05,5,5,,
1.78E-05,4,4,,
1.93E-05,7,7,,
1.76E-05,8,8,,
1.79E-05,7,7,,
1.75E-05,4,4,,
1.75E-05,3,3,,
1.77E-05,3,3,,
1.74E-05,1,1,,
1.01E-05,0,0,,
1.78E-05,2,2,,
1.79E-05,5,5,,
1.75E-05,5,5,,
2.25E-05,4,4,,
1.77E-05,4,4,,
1.77E-05,4,4,,
1.75E-05,1,1,,
2.02E-05,2,2,,
1.92E-05,1,1,,
1.12E-05,0,0,,
1.86E-05,3,3,,
1.80E-05,2,2,,
2.35E-05,9,9,,
1.79E-05,8,8,,
1.83E-05,7,7,,
1.78E-05,6,6,,
1.77E-05,4,4,,
1.77E-05,3,3,,
1.78E-05,2,2,,
1.79E-05,1,1,,
1.76E-05,1,1,,
1.00E-05,0,0,,
1.23E-05,0,0,,
1.81E-05,1,1,,
2.01E-05,2,2,,
1.92E-05,10,10,,
2.60E-05,8,8,,
1.81E-05,10,10,,
3.22E-05,14,14,,
1.84E-05,11,11,,
1.79E-05,9,9,,
1.78E-05,9,9,,
1.79E-05,9,9,,
1.90E-05,12,12,,
1.82E-05,11,11,,
1.83E-05,12,12,,
2.35E-05,17,17,,
1.98E-05,15,15,,
1.83E-05,18,18,,
1.83E-05,18,18,,
1.81E-05,18,18,,
1.80E-05,13,13,,
2.29E-05,14,14,,
1.83E-05,16,16,,
1.81E-05,14,14,,
1.81E-05,18,18,,
1.81E-05,18,18,,
1.82E-05,17,17,,
1.82E-05,16,16,,
1.84E-05,17,17,,
1.84E-05,17,17,,
1.83E-05,17,17,,
1.84E-05,16,16,,
1.85E-05,15,15,,
1.81E-05,12,12,,
1.80E-05,11,11,,
1.81E-05,11,11,,
1.79E-05,10,10,,
1.78E-05,15,15,,
1.80E-05,15,15,,
1.79E-05,14,14,,
1.81E-05,14,14,,
1.96E-05,18,18,,
1.82E-05,17,17,,
1.82E-05,17,17,,
1.84E-05,17,17,,
1.83E-05,17,17,,
1.81E-05,17,17,,
1.81E-05,16,16,,
1.83E-05,16,16,,
1.81E-05,15,15,,
1.94E-05,17,17,,
2.55E-05,20,20,,
1.83E-05,21,21,,
2.59E-05,20,20,,
1.83E-05,19,19,,
2.60E-05,19,19,,
1.91E-05,17,17,,
1.82E-05,16,16,,
1.82E-05,14,14,,
1.82E-05,17,17,,
4.29E-05,17,17,,
1.93E-05,15,15,,
2.40E-05,12,12,,
1.88E-05,14,14,,
1.82E-05,13,13,,
1.83E-05,15,15,,
1.80E-05,14,14,,
1.83E-05,12,12,,
1.91E-05,18,18,,
1.80E-05,18,18,,
1.80E-05,15,15,,
1.81E-05,16,16,,
2.51E-05,17,17,,
2.09E-05,15,15,,
1.85E-05,25,25,,
2.06E-05,25,25,,
1.85E-05,24,24,,
3.29E-05,27,27,,
2.17E-05,27,27,,
1.86E-05,25,25,,
1.85E-05,24,24,,
1.84E-05,24,24,,
1.90E-05,26,26,,
1.85E-05,26,26,,
1.85E-05,29,29,,
1.88E-05,28,28,,
1.86E-05,28,28,,
2.15E-05,26,26,,
3.26E-05,24,24,,
1.85E-05,28,28,,
1.96E-05,23,23,,
1.96E-05,25,25,,
1.99E-05,29,29,,
1.90E-05,39,39,,
1.90E-05,38,38,,
2.18E-05,39,39,,
1.91E-05,42,42,,
1.94E-05,52,52,,
1.93E-05,51,51,,
1.95E-05,52,52,,
2.47E-05,51,51,,
1.96E-05,50,50,,
1.95E-05,52,52,,
2.23E-05,48,48,,
2.62E-05,50,50,,
1.94E-05,53,53,,
1.94E-05,52,52,,
2.38E-05,52,52,,
1.95E-05,52,52,,
1.92E-05,51,51,,
1.94E-05,48,48,,
1.91E-05,45,45,,
1.91E-05,45,45,,
1.90E-05,42,42,,
1.91E-05,41,41,,
1.91E-05,42,42,,
1.91E-05,43,43,,
1.95E-05,38,38,,
1.89E-05,39,39,,
1.87E-05,40,40,,
1.89E-05,39,39,,
1.89E-05,39,39,,
1.86E-05,38,38,,
1.88E-05,35,35,,
1.88E-05,34,34,,
1.94E-05,36,36,,
1.88E-05,35,35,,
5.09E-05,33,33,,
1.87E-05,32,32,,
1.88E-05,31,31,,
2.25E-05,40,40,,
2.04E-05,39,39,,
2.07E-05,38,38,,
1.88E-05,34,34,,
1.88E-05,34,34,,
1.90E-05,36,36,,
1.92E-05,37,37,,
1.90E-05,40,40,,
1.87E-05,38,38,,
1.88E-05,39,39,,
2.10E-05,36,36,,
2.03E-05,35,35,,
2.07E-05,35,35,,
3.02E-05,35,35,,
2.12E-05,34,34,,
1.89E-05,31,31,,
1.87E-05,30,30,,
1.87E-05,30,30,,
1.86E-05,29,29,,
1.89E-05,32,32,,
1.86E-05,30,30,,
1.88E-05,39,39,,
1.88E-05,37,37,,
1.87E-05,36,36,,
1.86E-05,36,36,,
1.86E-05,34,34,,
1.84E-05,33,33,,
2.26E-05,33,33,,
1.87E-05,30,30,,
1.86E-05,28,28,,
1.85E-05,27,27,,
1.84E-05,27,27,,
2.18E-05,24,24,,
2.05E-05,25,25,,
1.84E-05,24,24,,
1.83E-05,23,23,,
1.82E-05,19,19,,
1.85E-05,15,15,,
1.80E-05,12,12,,
1.95E-05,11,11,,
1.83E-05,11,11,,
1.81E-05,13,13,,
1.81E-05,12,12,,
1.81E-05,9,9,,
2.71E-05,10,10,,
1.82E-05,12,12,,
1.80E-05,11,11,,
1.78E-05,8,8,,
1.81E-05,6,6,,
2.48E-05,5,5,,
1.88E-05,4,4,,
1.79E-05,3,3,,
1.83E-05,2,2,,
1.77E-05,6,6,,
1.83E-05,6,6,,
1.85E-05,9,9,,
1.81E-05,5,5,,
1.77E-05,6,6,,
1.77E-05,5,5,,
2.41E-05,7,7,,
2.01E-05,10,10,,
1.92E-05,9,9,,
1.90E-05,13,13,,
1.96E-05,19,19,,
1.93E-05,17,17,,
6.39E-05,15,15,,
3.06E-05,18,18,,
2.76E-05,21,21,,
3.39E-05,19,19,,
1.94E-05,19,19,,
1.91E-05,18,18,,
1.95E-05,18,18,,
3.21E-05,21,21,,
3.04E-05,22,22,,
3.32E-05,24,24,,
2.23E-05,22,22,,
2.25E-05,23,23,,
2.26E-05,23,23,,
2.20E-05,21,21,,
2.21E-05,20,20,,
2.18E-05,19,19,,
2.40E-05,19,19,,
1.95E-05,18,18,,
1.94E-05,17,17,,
1.95E-05,16,16,,
1.93E-05,16,16,,
1.93E-05,16,16,,
1.90E-05,15,15,,
1.96E-05,19,19,,
2.44E-05,20,20,,
1.97E-05,20,20,,
1.96E-05,23,23,,
1.93E-05,21,21,,
1.93E-05,18,18,,
1.90E-05,15,15,,
2.17E-05,16,16,,
1.83E-05,17,17,,
2.41E-05,18,18,,
1.92E-05,19,19,,
1.82E-05,18,18,,
2.39E-05,18,18,,
1.86E-05,21,21,,
1.86E-05,22,22,,
1.86E-05,24,24,,
1.89E-05,26,26,,
1.87E-05,28,28,,
1.90E-05,32,32,,
1.95E-05,35,35,,
1.90E-05,35,35,,
1.97E-05,34,34,,
1.88E-05,34,34,,
1.91E-05,35,35,,
1.87E-05,34,34,,
1.92E-05,37,37,,
1.89E-05,35,35,,
1.89E-05,35,35,,
1.87E-05,38,38,,
1.90E-05,39,39,,
1.90E-05,37,37,,
1.88E-05,37,37,,
2.20E-05,41,41,,
2.60E-05,37,37,,
2.01E-05,37,37,,
1.89E-05,34,34,,
1.91E-05,33,33,,
1.91E-05,37,37,,
1.88E-05,37,37,,
1.87E-05,36,36,,
1.91E-05,35,35,,
2.12E-05,35,35,,
1.86E-05,31,31,,
2.35E-05,30,30,,
1.86E-05,29,29,,
2.61E-05,26,26,,
1.85E-05,25,25,,
1.82E-05,24,24,,
2.21E-05,17,17,,
1.83E-05,15,15,,
2.29E-05,18,18,,
1.83E-05,18,18,,
2.87E-05,15,15,,
2.93E-05,13,13,,
1.95E-05,13,13,,
1.90E-05,11,11,,
1.91E-05,10,10,,
1.88E-05,9,9,,
2.14E-05,9,9,,
1.98E-05,8,8,,
1.93E-05,9,9,,
1.96E-05,9,9,,
1.90E-05,8,8,,
2.36E-05,14,14,,
1.84E-05,13,13,,
3.19E-05,19,19,,
2.43E-05,16,16,,
2.64E-05,14,14,,
3.21E-05,13,13,,
2.18E-05,12,12,,
1.91E-05,10,10,,
2.08E-05,12,12,,
2.00E-05,12,12,,
2.01E-05,12,12,,
2.07E-05,11,11,,
1.90E-05,10,10,,
1.88E-05,10,10,,
1.87E-05,21,21,,
1.82E-05,22,22,,
1.81E-05,21,21,,
2.64E-05,22,22,,
1.89E-05,22,22,,
1.82E-05,18,18,,
1.85E-05,17,17,,
1.85E-05,17,17,,
1.85E-05,18,18,,
2.39E-05,26,26,,
2.13E-05,26,26,,
1.92E-05,25,25,,
1.85E-05,24,24,,
1.85E-05,25,25,,
1.84E-05,25,25,,
1.84E-05,24,24,,
1.84E-05,24,24,,
1.88E-05,24,24,,
1.82E-05,17,17,,
1.90E-05,15,15,,
1.85E-05,16,16,,
1.81E-05,15,15,,
1.82E-05,16,16,,
1.96E-05,15,15,,
1.83E-05,19,19,,
1.82E-05,18,18,,
1.86E-05,22,22,,
1.82E-05,21,21,,
1.83E-05,21,21,,
1.83E-05,19,19,,
1.85E-05,20,20,,
1.84E-05,20,20,,
1.82E-05,19,19,,
1.81E-05,16,16,,
1.81E-05,17,17,,
1.84E-05,19,19,,
1.83E-05,20,20,,
1.83E-05,18,18,,
1.82E-05,16,16,,
1.80E-05,14,14,,
1.80E-05,13,13,,
1.92E-05,13,13,,
1.78E-05,10,10,,
1.79E-05,9,9,,
1.81E-05,16,16,,
1.79E-05,11,11,,
1.78E-05,11,11,,
1.79E-05,10,10,,
1.79E-05,10,10,,
1.79E-05,10,10,,
1.77E-05,9,9,,
1.80E-05,7,7,,
1.96E-05,8,8,,
1.79E-05,6,6,,
1.78E-05,5,5,,
1.97E-05,3,3,,
1.89E-05,2,2,,
1.89E-05,1,1,,
2.14E-05,2,2,,
3.01E-05,2,2,,
2.48E-05,4,4,,
2.03E-05,4,4,,
1.90E-05,2,2,,
2.37E-05,7,7,,
1.82E-05,8,8,,
1.79E-05,7,7,,
1.81E-05,8,8,,
1.77E-05,6,6,,
1.77E-05,4,4,,
4.64E-05,5,5,,
2.12E-05,5,5,,
1.78E-05,4,4,,
1.76E-05,3,3,,
1.80E-05,3,3,,
1.76E-05,2,2,,
1.79E-05,3,3,,
1.96E-05,2,2,,
2.15E-05,1,1,,
1.04E-05,0,0,,
1.01E-05,0,0,,
1.77E-05,4,4,,
1.80E-05,3,3,,
1.00E-05,0,0,,
1.03E-05,0,0,,
1.79E-05,3,3,,
1.78E-05,7,7,,
1.77E-05,6,6,,
1.80E-05,10,10,,
2.50E-05,10,10,,
1.84E-05,9,9,,
1.77E-05,6,6,,
1.84E-05,8,8,,
1.78E-05,7,7,,
1.77E-05,6,6,,
1.83E-05,9,9,,
1.83E-05,10,10,,
1.80E-05,12,12,,
1.79E-05,11,11,,
1.81E-05,9,9,,
1.81E-05,9,9,,
1.78E-05,8,8,,
1.85E-05,6,6,,
2.22E-05,6,6,,
1.84E-05,7,7,,
1.82E-05,5,5,,
1.77E-05,4,4,,
1.77E-05,3,3,,
1.76E-05,2,2,,
1.78E-05,6,6,,
1.79E-05,9,9,,
2.10E-05,9,9,,
1.82E-05,14,14,,
1.80E-05,12,12,,
4.98E-05,11,11,,
4.07E-05,10,10,,
1.89E-05,8,8,,
2.93E-05,11,11,,
2.25E-05,10,10,,
2.19E-05,10,10,,
1.91E-05,9,9,,
1.89E-05,8,8,,
2.35E-05,7,7,,
1.80E-05,8,8,,
1.86E-05,4,4,,
1.91E-05,5,5,,
1.85E-05,2,2,,
1.86E-05,1,1,,
1.86E-05,3,3,,
2.33E-05,5,5,,
2.18E-05,4,4,,
2.30E-05,3,3,,
1.96E-05,6,6,,
1.89E-05,9,9,,
2.00E-05,7,7,,
1.83E-05,7,7,,
1.78E-05,8,8,,
1.93E-05,11,11,,
1.80E-05,9,9,,
3.30E-05,15,15,,
2.93E-05,14,14,,
2.24E-05,15,15,,
1.85E-05,15,15,,
1.92E-05,11,11,,
2.52E-05,11,11,,
1.79E-05,9,9,,
1.78E-05,12,12,,
1.87E-05,19,19,,
3.03E-05,16,16,,
2.02E-05,14,14,,
1.92E-05,13,13,,
1.82E-05,9,9,,
1.80E-05,9,9,,
1.77E-05,8,8,,
1.94E-05,8,8,,
