cas operacie,index prvku,dlzka zoznamu,,,
1.88E-05,32,100,,,
2.37E-05,1,97,,,
1.83E-05,16,95,,,
1.02E-05,0,96,,,
2.06E-05,83,96,,,
2.03E-05,73,97,,,
1.93E-05,41,97,,,
2.72E-05,55,96,,,
1.99E-05,65,94,,,
1.90E-05,34,93,,,
1.84E-05,12,94,,,
1.81E-05,9,93,,,
1.96E-05,42,94,,,
1.73E-05,2,93,,,
2.37E-05,90,96,,,
2.85E-05,93,99,,,
1.88E-05,25,98,,,
1.89E-05,39,97,,,
2.08E-05,89,93,,,
3.15E-05,2,92,,,
1.79E-05,8,93,,,
2.16E-05,33,96,,,
2.04E-05,31,95,,,
2.18E-05,80,95,,,
1.93E-05,36,95,,,
1.80E-05,3,93,,,
1.93E-05,46,92,,,
2.07E-05,86,91,,,
1.92E-05,40,92,,,
6.00E-05,52,92,,,
1.86E-05,21,90,,,
2.76E-05,56,90,,,
1.94E-05,49,90,,,
2.54E-05,63,88,,,
2.06E-05,7,88,,,
1.83E-05,15,91,,,
1.84E-05,14,91,,,
1.99E-05,68,92,,,
1.83E-05,19,90,,,
3.43E-05,54,91,,,
2.98E-05,36,88,,,
2.33E-05,35,86,,,
2.58E-05,82,85,,,
2.11E-05,69,83,,,
2.13E-05,55,82,,,
1.99E-05,34,82,,,
2.66E-05,2,81,,,
3.48E-05,45,80,,,
2.00E-05,16,82,,,
2.04E-05,52,80,,,
1.96E-05,27,83,,,
1.89E-05,9,81,,,
2.37E-05,16,80,,,
2.25E-05,59,79,,,
1.96E-05,21,78,,,
2.15E-05,67,79,,,
1.96E-05,25,82,,,
2.26E-05,68,83,,,
1.89E-05,11,84,,,
2.82E-05,56,86,,,
2.05E-05,51,89,,,
1.10E-05,0,87,,,
2.15E-05,72,85,,,
1.94E-05,29,83,,,
1.94E-05,4,83,,,
2.09E-05,78,83,,,
1.94E-05,30,86,,,
1.95E-05,54,87,,,
1.89E-05,24,87,,,
1.78E-05,4,85,,,
1.79E-05,2,88,,,
2.05E-05,80,87,,,
1.81E-05,5,85,,,
2.09E-05,74,84,,,
2.07E-05,75,83,,,
1.99E-05,58,82,,,
1.89E-05,38,81,,,
2.24E-05,78,81,,,
2.05E-05,73,80,,,
1.86E-05,26,79,,,
2.52E-05,2,80,,,
1.81E-05,9,83,,,
2.15E-05,42,81,,,
2.75E-05,69,80,,,
1.83E-05,7,80,,,
2.02E-05,74,87,,,
1.88E-05,10,88,,,
1.80E-05,6,87,,,
2.08E-05,75,94,,,
2.14E-05,83,95,,,
1.83E-05,18,94,,,
2.99E-05,36,87,,,
2.28E-05,23,88,,,
2.18E-05,69,85,,,
2.11E-05,82,91,,,
