cas operacie,vlozene cislo,priorita,velkost frontu,,,
8.00E-07,19,4863,5368,,,
5.00E-07,28,5837,5369,,,
7.00E-07,42,192,5370,,,
7.00E-07,37,5080,5371,,,
6.00E-07,6,974,5372,,,
6.00E-07,45,2430,5373,,,
5.00E-07,28,524,5372,,,
5.00E-07,21,701,5371,,,
8.00E-07,14,4517,5372,,,
7.00E-07,42,5353,5373,,,
7.00E-07,7,4295,5374,,,
6.00E-07,4,2280,5374,,,
5.00E-07,49,7936,5374,,,
8.00E-07,27,5353,5375,,,
6.00E-07,36,6458,5376,,,
7.00E-07,22,2472,5377,,,
7.00E-07,9,5309,5378,,,
8.00E-07,31,5533,5377,,,
6.00E-07,47,6188,5376,,,
6.00E-07,33,1885,5377,,,
5.00E-07,40,8842,5377,,,
6.00E-07,48,6431,5378,,,
5.00E-07,22,9992,5378,,,
6.00E-07,3,4353,5379,,,
6.00E-07,29,3434,5378,,,
6.00E-07,45,850,5376,,,
5.00E-07,39,2909,5376,,,
6.00E-07,3,378,5376,,,
6.00E-07,23,680,5376,,,
6.00E-07,15,520,5377,,,
8.00E-07,15,1503,5378,,,
9.00E-07,33,2034,5379,,,
5.00E-07,49,8627,5380,,,
5.00E-07,23,7406,5380,,,
7.00E-07,33,770,5380,,,
5.00E-07,50,6232,5380,,,
9.00E-07,15,5291,5381,,,
8.00E-07,21,5153,5379,,,
6.00E-07,44,666,5379,,,
6.00E-07,50,365,5379,,,
6.00E-07,17,4063,5380,,,
7.00E-07,43,3202,5381,,,
6.00E-07,28,8218,5382,,,
6.00E-07,31,4057,5382,,,
5.00E-07,23,1682,5382,,,
6.00E-07,22,455,5383,,,
5.00E-07,39,323,5383,,,
8.00E-07,19,2829,5384,,,
8.00E-07,12,2883,5382,,,
5.00E-07,12,1178,5383,,,
6.00E-07,13,1785,5384,,,
5.00E-07,32,7596,5385,,,
8.00E-07,45,1329,5386,,,
5.00E-07,12,1464,5383,,,
5.00E-07,42,9329,5384,,,
5.00E-07,29,9592,5385,,,
5.00E-07,44,8444,5386,,,
7.00E-07,21,4724,5387,,,
8.00E-07,46,5421,5388,,,
7.00E-07,34,2517,5389,,,
8.00E-07,20,3958,5390,,,
5.00E-07,31,6267,5390,,,
7.00E-07,11,1867,5391,,,
7.00E-07,33,5204,5392,,,
7.00E-07,27,2363,5391,,,
5.00E-07,50,3,5391,,,
7.00E-07,38,4284,5392,,,
1.10E-06,6,5429,5393,,,
5.00E-07,3,7354,5394,,,
6.00E-07,10,126,5394,,,
1.00E-06,41,301,5395,,,
5.00E-07,36,8040,5394,,,
8.00E-07,6,4763,5395,,,
4.00E-07,11,6391,5396,,,
6.00E-07,10,1248,5395,,,
5.00E-07,45,920,5393,,,
4.00E-07,40,5598,5394,,,
5.00E-07,13,8945,5391,,,
6.00E-07,2,4272,5391,,,
5.00E-07,41,6456,5392,,,
5.00E-07,19,4225,5392,,,
5.00E-07,36,6091,5393,,,
7.00E-07,6,1570,5394,,,
5.00E-07,33,9866,5395,,,
7.00E-07,50,4313,5395,,,
5.00E-07,18,8224,5396,,,
5.00E-07,23,869,5397,,,
6.00E-07,12,1737,5397,,,
6.00E-07,39,8009,5398,,,
6.00E-07,47,93,5399,,,
5.00E-07,49,6607,5400,,,
5.00E-07,22,6390,5401,,,
4.00E-07,13,9485,5402,,,
7.00E-07,34,2781,5403,,,
6.00E-07,30,905,5403,,,
5.00E-07,39,8123,5404,,,
7.00E-07,49,3551,5405,,,
7.00E-07,37,4828,5405,,,
8.00E-07,27,4979,5405,,,
4.00E-07,21,8946,5406,,,
4.00E-07,5,8093,5405,,,
4.00E-07,18,8356,5405,,,
7.00E-07,23,1206,5405,,,
6.00E-07,6,6775,5406,,,
8.00E-07,11,5172,5407,,,
5.00E-07,49,9934,5408,,,
7.00E-07,25,2406,5409,,,
6.00E-07,34,844,5410,,,
5.00E-07,47,5810,5407,,,
6.00E-07,31,4696,5408,,,
5.00E-07,44,624,5408,,,
5.00E-07,10,9819,5409,,,
6.00E-07,29,951,5409,,,
6.00E-07,4,3167,5409,,,
8.00E-07,50,5429,5410,,,
5.00E-07,40,7009,5407,,,
6.00E-07,45,3190,5408,,,
6.00E-07,44,9029,5409,,,
5.00E-07,14,8091,5410,,,
5.00E-07,6,6155,5411,,,
6.00E-07,22,236,5412,,,
7.00E-07,2,923,5413,,,
7.00E-07,21,3115,5413,,,
5.00E-07,29,381,5414,,,
8.00E-07,24,5311,5415,,,
7.00E-07,11,2043,5415,,,
5.00E-07,31,6562,5416,,,
5.00E-07,17,453,5417,,,
5.00E-07,38,8160,5417,,,
8.00E-07,26,4103,5418,,,
6.00E-07,37,1845,5419,,,
5.00E-07,38,6572,5417,,,
5.00E-07,8,6109,5418,,,
7.00E-07,38,4441,5418,,,
7.00E-07,10,896,5417,,,
6.00E-07,45,9637,5417,,,
5.00E-07,45,5588,5416,,,
6.00E-07,11,1638,5417,,,
6.00E-07,35,4773,5415,,,
6.00E-07,2,2411,5414,,,
8.00E-07,22,4038,5415,,,
6.00E-07,33,776,5416,,,
5.00E-07,11,8745,5417,,,
9.00E-07,9,5444,5418,,,
7.00E-07,32,4904,5419,,,
6.00E-07,16,2202,5419,,,
5.00E-07,36,7760,5420,,,
6.00E-07,21,9245,5419,,,
5.00E-07,12,8790,5420,,,
5.00E-07,4,6673,5421,,,
6.00E-07,50,2819,5419,,,
5.00E-07,50,6034,5419,,,
6.00E-07,38,2098,5420,,,
6.00E-07,46,6487,5419,,,
8.00E-07,47,5183,5420,,,
5.00E-07,38,9109,5420,,,
6.00E-07,16,3143,5420,,,
6.00E-07,34,7297,5421,,,
5.00E-07,21,8469,5422,,,
4.00E-07,12,5883,5423,,,
5.00E-07,13,7820,5423,,,
5.00E-07,47,6839,5422,,,
5.00E-07,14,6050,5423,,,
5.00E-07,33,8425,5424,,,
6.00E-07,23,4002,5424,,,
6.00E-07,20,230,5425,,,
7.00E-07,5,1682,5426,,,
5.00E-07,15,9760,5425,,,
5.00E-07,41,3345,5426,,,
5.00E-07,31,8862,5427,,,
5.00E-07,42,8168,5428,,,
6.00E-07,41,1135,5429,,,
6.00E-07,20,3633,5429,,,
6.00E-07,47,994,5429,,,
5.00E-07,28,8814,5430,,,
6.00E-07,10,877,5427,,,
6.00E-07,15,2897,5425,,,
8.00E-07,21,5437,5423,,,
6.00E-07,6,2203,5422,,,
7.00E-07,7,3146,5423,,,
3.10E-06,33,462,5424,,,
1.40E-06,25,708,5425,,,
1.10E-06,6,6994,5426,,,
7.10E-06,21,9355,5426,,,
8.00E-07,43,3102,5427,,,
7.00E-07,32,3339,5427,,,
6.00E-07,40,110,5427,,,
1.60E-06,47,8831,5428,,,
6.00E-07,43,7047,5428,,,
7.00E-07,8,9720,5429,,,
8.00E-07,24,247,5430,,,
6.00E-07,15,7698,5431,,,
1.30E-06,28,9556,5432,,,
1.50E-06,40,7302,5432,,,
1.20E-06,30,5516,5433,,,
8.00E-07,44,8422,5433,,,
6.00E-07,13,9839,5434,,,
7.00E-07,44,1387,5435,,,
6.00E-07,45,1214,5436,,,
6.00E-07,25,3604,5437,,,
1.60E-06,48,516,5433,,,
9.00E-07,23,8804,5433,,,
8.00E-07,5,3613,5434,,,
5.00E-07,37,8802,5434,,,
7.00E-07,7,3244,5435,,,
5.00E-07,35,744,5436,,,
6.00E-07,1,9049,5434,,,
6.00E-07,41,1622,5435,,,
6.00E-07,41,3808,5431,,,
5.00E-07,44,8632,5432,,,
5.00E-07,42,3304,5433,,,
6.00E-07,48,2359,5434,,,
5.00E-07,20,9682,5434,,,
6.00E-07,44,276,5433,,,
6.00E-07,15,3120,5434,,,
6.00E-07,13,1295,5435,,,
8.00E-07,22,1928,5436,,,
6.00E-07,13,7234,5435,,,
4.00E-07,43,6931,5436,,,
6.00E-07,9,3146,5437,,,
5.00E-07,29,4405,5437,,,
6.00E-07,27,1040,5438,,,
6.00E-07,27,2118,5439,,,
4.00E-07,18,1700,5439,,,
5.00E-07,39,9782,5440,,,
5.00E-07,40,7745,5441,,,
6.00E-07,42,433,5442,,,
5.00E-07,26,8708,5443,,,
7.00E-07,4,3551,5443,,,
4.00E-07,18,5603,5444,,,
4.00E-07,15,6765,5444,,,
4.00E-07,5,7042,5445,,,
8.00E-07,38,5480,5446,,,
6.00E-07,14,4621,5447,,,
6.00E-07,13,5241,5446,,,
4.00E-07,20,6322,5446,,,
7.00E-07,45,323,5447,,,
5.00E-07,35,370,5447,,,
5.00E-07,32,2644,5446,,,
6.00E-07,48,2918,5447,,,
4.00E-07,28,5574,5446,,,
5.00E-07,45,8503,5446,,,
4.00E-07,44,9950,5446,,,
5.00E-07,12,287,5447,,,
5.00E-07,1,8269,5444,,,
5.00E-07,20,5564,5444,,,
6.00E-07,34,3066,5445,,,
5.00E-07,45,7303,5446,,,
6.00E-07,16,926,5447,,,
4.00E-07,23,9551,5448,,,
5.00E-07,36,8041,5449,,,
6.00E-07,48,1833,5450,,,
5.00E-07,43,1057,5447,,,
5.00E-07,9,6201,5448,,,
6.00E-07,20,2596,5448,,,
5.00E-07,6,2179,5449,,,
4.00E-07,43,7870,5450,,,
5.00E-07,13,1114,5450,,,
5.00E-07,6,658,5451,,,
5.00E-07,2,1757,5451,,,
6.00E-07,31,127,5450,,,
6.00E-07,43,3262,5450,,,
5.00E-07,44,8988,5451,,,
6.00E-07,49,4365,5452,,,
4.00E-07,44,9731,5453,,,
6.00E-07,27,4684,5454,,,
5.00E-07,16,9132,5454,,,
4.00E-07,3,4479,5455,,,
5.00E-07,49,2806,5456,,,
4.00E-07,14,8691,5457,,,
5.00E-07,41,3900,5458,,,
5.00E-07,21,5849,5459,,,
6.00E-07,25,6469,5460,,,
5.00E-07,35,1706,5461,,,
7.00E-07,32,3886,5462,,,
5.00E-07,17,8509,5463,,,
6.00E-07,16,737,5462,,,
7.00E-07,30,1396,5463,,,
5.00E-07,18,5926,5463,,,
4.00E-07,27,6155,5463,,,
5.00E-07,48,6313,5464,,,
6.00E-07,44,1065,5465,,,
5.00E-07,25,6839,5464,,,
6.00E-07,33,1678,5463,,,
7.00E-07,34,5250,5464,,,
7.00E-07,14,5376,5465,,,
6.00E-07,9,605,5466,,,
5.00E-07,7,1910,5465,,,
5.00E-07,32,7660,5466,,,
4.00E-07,37,7816,5467,,,
6.00E-07,7,2462,5468,,,
4.00E-07,24,6220,5469,,,
7.00E-07,29,2495,5470,,,
5.00E-07,6,1722,5471,,,
5.00E-07,34,5772,5471,,,
4.00E-07,33,7171,5472,,,
5.00E-07,24,3,5473,,,
1.30E-06,29,8519,5474,,,
5.00E-07,30,7034,5475,,,
1.00E-06,12,9034,5474,,,
6.00E-07,22,1848,5475,,,
6.00E-07,38,2808,5476,,,
1.00E-06,30,5022,5477,,,
6.00E-07,10,4557,5478,,,
8.00E-07,21,7735,5479,,,
6.00E-07,15,9517,5479,,,
1.00E-06,17,5156,5479,,,
5.00E-07,30,8697,5480,,,
1.00E-06,27,9040,5481,,,
7.00E-07,18,1630,5481,,,
9.00E-07,2,6250,5482,,,
1.00E-06,23,2290,5483,,,
7.00E-07,31,4001,5484,,,
1.10E-06,9,2815,5484,,,
8.00E-07,45,2605,5485,,,
9.00E-07,4,1529,5486,,,
7.00E-07,10,6758,5486,,,
8.00E-07,17,236,5487,,,
1.00E-06,23,3579,5488,,,
8.00E-07,20,755,5489,,,
6.82E-05,44,6333,5490,,,
7.00E-07,6,334,5491,,,
4.00E-07,34,8224,5491,,,
7.00E-07,22,5066,5491,,,
7.00E-07,7,3231,5492,,,
4.00E-07,42,6575,5493,,,
4.00E-07,1,6386,5494,,,
5.00E-07,42,6001,5495,,,
6.00E-07,22,3241,5496,,,
8.00E-07,34,5500,5497,,,
4.00E-07,2,6253,5498,,,
8.00E-07,50,5282,5498,,,
4.00E-07,42,7477,5499,,,
6.00E-07,48,762,5500,,,
5.00E-07,34,6259,5499,,,
4.00E-07,36,7649,5499,,,
4.00E-07,49,5895,5499,,,
5.00E-07,37,1658,5497,,,
4.00E-07,13,5921,5498,,,
6.00E-07,36,2924,5499,,,
7.00E-07,29,1924,5500,,,
5.00E-07,30,643,5500,,,
8.00E-07,16,2080,5501,,,
4.00E-07,40,9317,5501,,,
5.00E-07,9,8512,5502,,,
5.00E-07,40,668,5503,,,
6.00E-07,8,2489,5504,,,
5.00E-07,26,7741,5505,,,
4.00E-07,27,6971,5504,,,
6.00E-07,14,1657,5505,,,
5.00E-07,5,1496,5504,,,
5.00E-07,15,876,5505,,,
5.00E-07,4,1324,5506,,,
4.00E-07,23,5841,5506,,,
4.00E-07,19,7297,5507,,,
5.00E-07,35,6830,5508,,,
5.00E-07,22,9214,5509,,,
5.00E-07,47,8882,5510,,,
4.00E-07,34,8315,5511,,,
5.00E-07,28,6444,5512,,,
6.00E-07,17,3997,5513,,,
6.00E-07,42,3244,5513,,,
4.00E-07,19,7150,5510,,,
7.00E-07,4,5233,5511,,,
6.00E-07,21,4067,5512,,,
5.00E-07,9,3939,5512,,,
5.00E-07,49,657,5511,,,
5.00E-07,29,4225,5512,,,
7.00E-07,34,3625,5513,,,
5.00E-07,39,6022,5514,,,
6.00E-07,6,2481,5513,,,
4.00E-07,48,7670,5514,,,
4.00E-07,5,9374,5515,,,
4.00E-07,42,8925,5516,,,
6.00E-07,18,3695,5517,,,
6.00E-07,32,4251,5518,,,
5.00E-07,10,6332,5519,,,
5.00E-07,31,7068,5517,,,
5.00E-07,46,9851,5517,,,
7.00E-07,35,4865,5517,,,
4.00E-07,32,8258,5517,,,
5.00E-07,18,1065,5518,,,
5.00E-07,19,3504,5519,,,
5.00E-07,28,2985,5519,,,
5.00E-07,1,6393,5520,,,
5.00E-07,37,874,5521,,,
5.00E-07,3,3823,5522,,,
4.00E-07,43,9683,5523,,,
6.00E-07,34,380,5523,,,
6.00E-07,6,2069,5524,,,
5.00E-07,38,9391,5524,,,
5.00E-07,3,215,5525,,,
7.00E-07,35,5468,5526,,,
7.00E-07,47,2286,5526,,,
6.00E-07,49,3026,5525,,,
5.00E-07,15,637,5526,,,
4.00E-07,39,6807,5525,,,
8.00E-07,41,4747,5526,,,
4.00E-07,19,7055,5527,,,
5.00E-07,37,7419,5528,,,
6.00E-07,32,1551,5529,,,
6.00E-07,27,4570,5530,,,
6.00E-07,13,2581,5531,,,
5.00E-07,3,9388,5532,,,
6.00E-07,44,4719,5528,,,
8.00E-07,26,5340,5528,,,
8.00E-07,42,5438,5526,,,
4.00E-07,9,6927,5527,,,
6.00E-07,18,3254,5528,,,
4.00E-07,9,7370,5529,,,
6.00E-07,39,4971,5529,,,
5.00E-07,14,4275,5530,,,
5.00E-07,40,531,5531,,,
4.00E-07,28,8646,5531,,,
4.00E-07,38,9807,5531,,,
4.00E-07,4,7434,5532,,,
6.00E-07,8,3537,5533,,,
4.00E-07,42,8618,5533,,,
4.00E-07,46,8566,5534,,,
4.00E-07,14,7561,5535,,,
5.00E-07,31,2290,5536,,,
5.00E-07,45,174,5537,,,
5.00E-07,15,2646,5538,,,
5.00E-07,34,6035,5538,,,
6.00E-07,28,1493,5539,,,
6.00E-07,6,2944,5540,,,
4.00E-07,2,8733,5540,,,
5.00E-07,39,3488,5539,,,
5.00E-07,25,1008,5540,,,
4.00E-07,45,8073,5540,,,
5.00E-07,11,4566,5541,,,
5.00E-07,38,5979,5541,,,
5.00E-07,22,694,5542,,,
5.00E-07,18,1234,5543,,,
5.00E-07,38,5926,5544,,,
4.00E-07,16,5668,5545,,,
5.00E-07,37,2326,5545,,,
6.00E-07,14,4868,5545,,,
6.00E-07,14,2543,5546,,,
5.00E-07,48,91,5544,,,
4.00E-07,12,8210,5544,,,
6.00E-07,38,3200,5544,,,
4.00E-07,8,9729,5544,,,
5.00E-07,25,280,5545,,,
4.00E-07,11,6176,5546,,,
6.00E-07,7,1842,5547,,,
6.00E-07,16,2195,5548,,,
6.00E-07,9,2924,5549,,,
4.00E-07,9,7505,5550,,,
6.00E-07,22,3549,5551,,,
6.00E-07,49,3112,5551,,,
6.00E-07,36,1006,5552,,,
5.00E-07,47,2290,5553,,,
5.00E-07,16,3,5552,,,
5.00E-07,19,8882,5552,,,
6.00E-07,22,2225,5553,,,
6.00E-07,32,8231,5553,,,
5.00E-07,47,9,5554,,,
7.00E-07,24,4654,5555,,,
7.00E-07,39,4808,5556,,,
5.00E-07,41,9562,5557,,,
5.00E-07,35,5,5558,,,
4.00E-07,47,5991,5559,,,
4.00E-07,45,8223,5559,,,
6.00E-07,41,2997,5559,,,
8.00E-07,40,5278,5559,,,
5.00E-07,44,8577,5560,,,
6.00E-07,23,1076,5561,,,
7.00E-07,15,3934,5561,,,
7.00E-07,16,4854,5562,,,
4.00E-07,35,8071,5563,,,
5.00E-07,12,865,5564,,,
4.00E-07,21,9787,5565,,,
5.00E-07,41,9259,5566,,,
4.00E-07,16,7577,5564,,,
7.00E-07,38,4696,5565,,,
5.00E-07,41,8628,5565,,,
5.00E-07,9,9430,5565,,,
5.00E-07,49,2843,5566,,,
4.00E-07,13,7251,5567,,,
6.00E-07,3,1429,5567,,,
4.00E-07,21,9953,5568,,,
5.00E-07,34,6613,5565,,,
6.00E-07,18,1118,5563,,,
8.00E-07,15,2752,5564,,,
5.00E-07,34,6548,5564,,,
5.00E-07,14,1691,5565,,,
5.00E-07,3,7156,5566,,,
6.00E-07,3,2974,5566,,,
6.00E-07,5,4191,5566,,,
5.00E-07,19,6280,5567,,,
5.00E-07,4,3866,5567,,,
5.00E-07,39,1752,5568,,,
5.00E-07,1,1068,5568,,,
4.00E-07,8,7850,5569,,,
6.00E-07,27,4713,5569,,,
5.00E-07,35,3997,5569,,,
4.00E-07,31,7958,5569,,,
5.00E-07,28,3855,5569,,,
5.00E-07,45,2498,5570,,,
4.00E-07,24,6513,5571,,,
4.00E-07,31,7093,5568,,,
5.00E-07,40,7568,5568,,,
4.00E-07,28,9098,5567,,,
5.00E-07,29,4641,5568,,,
5.00E-07,23,2489,5568,,,
5.00E-07,23,9380,5569,,,
6.00E-07,23,4743,5570,,,
5.00E-07,8,3734,5570,,,
4.00E-07,30,7562,5570,,,
6.00E-07,43,3202,5570,,,
5.00E-07,16,9326,5571,,,
5.00E-07,49,6307,5572,,,
6.00E-07,22,4625,5573,,,
5.00E-07,1,3556,5573,,,
9.00E-07,49,3167,5573,,,
5.00E-07,32,7534,5571,,,
5.00E-07,26,6311,5569,,,
5.00E-07,23,4260,5570,,,
6.00E-07,23,2467,5571,,,
4.00E-07,22,7888,5572,,,
4.00E-07,44,9011,5573,,,
6.00E-07,12,2284,5574,,,
9.00E-07,49,3083,5572,,,
4.00E-07,41,9762,5573,,,
6.00E-07,19,1096,5574,,,
4.00E-07,22,6202,5574,,,
4.00E-07,7,9038,5575,,,
6.00E-07,41,909,5576,,,
6.00E-07,24,1847,5577,,,
7.00E-07,5,5460,5578,,,
4.00E-07,30,6381,5579,,,
4.00E-07,36,7420,5580,,,
5.00E-07,36,9643,5581,,,
5.00E-07,49,1611,5580,,,
4.00E-07,25,6381,5581,,,
5.00E-07,46,30,5582,,,
4.00E-07,7,8651,5583,,,
6.00E-07,7,1988,5583,,,
8.00E-07,28,5330,5584,,,
4.00E-07,33,7301,5584,,,
4.00E-07,24,8259,5585,,,
4.00E-07,38,8500,5586,,,
5.00E-07,1,9248,5587,,,
6.00E-07,3,2094,5586,,,
5.00E-07,46,7538,5586,,,
5.00E-07,37,3526,5587,,,
6.00E-07,10,8283,5588,,,
7.00E-07,4,3287,5589,,,
5.00E-07,32,3914,5588,,,
6.00E-07,9,3675,5589,,,
5.00E-07,28,6752,5589,,,
5.00E-07,6,6593,5590,,,
5.00E-07,20,1046,5591,,,
4.00E-07,6,8859,5591,,,
6.00E-07,45,2954,5592,,,
1.30E-06,4,5530,5591,,,
5.00E-07,32,7474,5592,,,
5.00E-07,26,7731,5592,,,
6.00E-07,10,3531,5593,,,
5.00E-07,12,2506,5593,,,
6.00E-07,24,4351,5594,,,
5.00E-07,24,7605,5594,,,
7.00E-07,50,4647,5595,,,
7.00E-07,3,1772,5595,,,
6.00E-07,34,5570,5596,,,
8.00E-07,41,4743,5596,,,
8.00E-07,33,4679,5595,,,
5.00E-07,8,9371,5593,,,
6.00E-07,44,3974,5592,,,
5.00E-07,9,7333,5593,,,
5.00E-07,39,285,5594,,,
5.00E-07,21,8013,5595,,,
8.00E-07,17,5083,5596,,,
4.00E-07,6,7508,5597,,,
5.00E-07,45,9242,5598,,,
5.00E-07,45,3762,5598,,,
4.00E-07,17,7501,5599,,,
6.00E-07,36,3764,5599,,,
5.00E-07,4,9955,5600,,,
5.00E-07,42,6766,5601,,,
7.00E-07,23,1687,5602,,,
5.00E-07,17,6247,5603,,,
6.00E-07,34,7124,5603,,,
7.00E-07,22,4196,5603,,,
6.00E-07,9,716,5603,,,
6.00E-07,34,2005,5604,,,
8.00E-07,50,4538,5605,,,
6.00E-07,6,1132,5605,,,
6.00E-07,34,3804,5606,,,
5.00E-07,34,6801,5607,,,
7.00E-07,48,5205,5608,,,
5.00E-07,42,6844,5609,,,
5.00E-07,32,8675,5610,,,
7.00E-07,12,2540,5611,,,
5.00E-07,11,950,5611,,,
6.00E-07,32,193,5611,,,
8.00E-07,9,1838,5612,,,
5.00E-07,26,6618,5613,,,
5.00E-07,46,6294,5614,,,
8.00E-07,50,5517,5614,,,
9.00E-07,3,5292,5615,,,
6.00E-07,23,30,5613,,,
4.00E-07,6,8660,5614,,,
7.00E-07,33,2403,5615,,,
5.00E-07,13,8574,5615,,,
7.00E-07,43,4238,5616,,,
6.00E-07,38,4185,5617,,,
5.00E-07,38,9970,5618,,,
5.00E-07,34,2074,5619,,,
5.00E-07,15,295,5620,,,
5.00E-07,38,9416,5619,,,
5.00E-07,49,2857,5618,,,
5.00E-07,49,8114,5619,,,
8.00E-07,32,4814,5617,,,
5.00E-07,10,8635,5617,,,
5.00E-07,20,8161,5618,,,
7.00E-07,18,1820,5617,,,
5.00E-07,24,6951,5617,,,
4.00E-07,1,6345,5617,,,
6.00E-07,35,7710,5618,,,
7.00E-07,11,93,5616,,,
6.00E-07,38,788,5616,,,
7.00E-07,2,3340,5616,,,
6.00E-07,18,664,5617,,,
5.00E-07,30,561,5618,,,
6.00E-07,46,3325,5617,,,
5.00E-07,4,3135,5618,,,
5.00E-07,22,7647,5619,,,
6.00E-07,19,821,5620,,,
5.00E-07,16,7136,5621,,,
5.00E-07,48,8505,5621,,,
5.00E-07,10,5901,5622,,,
5.00E-07,23,7510,5619,,,
6.00E-07,40,4046,5620,,,
7.00E-07,50,2603,5619,,,
6.00E-07,19,2910,5619,,,
5.00E-07,46,1930,5619,,,
6.00E-07,24,2585,5620,,,
5.00E-07,42,436,5621,,,
6.00E-07,37,5119,5622,,,
6.00E-07,38,3528,5623,,,
4.00E-07,30,8344,5624,,,
4.00E-07,3,6970,5625,,,
4.00E-07,47,8931,5625,,,
7.00E-07,28,1942,5626,,,
6.00E-07,6,4036,5627,,,
6.00E-07,25,5282,5628,,,
6.00E-07,42,3882,5629,,,
5.00E-07,8,1902,5629,,,
5.00E-07,16,6470,5630,,,
5.00E-07,45,9433,5629,,,
6.00E-07,28,699,5628,,,
5.00E-07,34,6773,5628,,,
6.00E-07,6,495,5629,,,
5.00E-07,14,8926,5628,,,
5.00E-07,26,6331,5628,,,
6.00E-07,32,4862,5629,,,
5.00E-07,3,2976,5629,,,
4.00E-07,14,8877,5630,,,
5.00E-07,11,7464,5630,,,
7.00E-07,21,5459,5631,,,
5.00E-07,49,6225,5632,,,
6.00E-07,14,3555,5633,,,
6.00E-07,12,1481,5633,,,
5.00E-07,18,946,5634,,,
7.00E-07,14,4683,5635,,,
7.00E-07,6,3073,5636,,,
5.00E-07,13,8362,5635,,,
7.00E-07,35,1572,5636,,,
6.00E-07,43,1893,5636,,,
4.00E-07,12,8981,5637,,,
4.00E-07,15,8314,5638,,,
5.00E-07,20,6503,5638,,,
6.00E-07,36,730,5639,,,
8.00E-07,14,3407,5640,,,
6.00E-07,29,2171,5641,,,
5.00E-07,28,8750,5642,,,
6.00E-07,41,159,5643,,,
5.00E-07,42,7159,5643,,,
8.00E-07,2,1571,5644,,,
6.00E-07,5,2193,5645,,,
7.00E-07,42,409,5645,,,
6.00E-07,46,160,5646,,,
7.00E-07,8,1695,5647,,,
5.00E-07,35,6922,5648,,,
5.00E-07,41,8692,5648,,,
6.00E-07,20,9805,5649,,,
4.00E-07,10,6950,5650,,,
6.00E-07,17,2075,5651,,,
5.00E-07,31,7187,5652,,,
6.00E-07,4,696,5652,,,
5.00E-07,49,8159,5653,,,
5.00E-07,27,6326,5654,,,
6.00E-07,30,1836,5655,,,
5.00E-07,4,8970,5656,,,
7.00E-07,26,2394,5655,,,
5.00E-07,9,7815,5655,,,
6.00E-07,17,27,5655,,,
6.00E-07,45,2465,5656,,,
5.00E-07,13,9158,5655,,,
7.00E-07,18,366,5656,,,
4.00E-07,30,9277,5657,,,
6.00E-07,7,10,5658,,,
5.00E-07,44,7261,5659,,,
7.00E-07,37,5255,5659,,,
6.00E-07,8,1123,5659,,,
7.00E-07,41,3335,5660,,,
5.00E-07,14,5862,5661,,,
5.00E-07,32,9669,5662,,,
7.00E-07,34,3051,5663,,,
6.00E-07,34,1323,5662,,,
7.00E-07,23,4273,5662,,,
5.00E-07,40,8128,5663,,,
7.00E-07,1,2856,5664,,,
5.00E-07,29,7561,5665,,,
5.00E-07,4,5581,5666,,,
5.00E-07,23,9109,5666,,,
5.00E-07,5,7042,5666,,,
6.00E-07,2,608,5667,,,
8.00E-07,32,3741,5668,,,
5.00E-07,49,8247,5669,,,
5.00E-07,30,9097,5670,,,
7.00E-07,40,4577,5670,,,
5.00E-07,27,8673,5671,,,
7.00E-07,39,1453,5672,,,
6.00E-07,46,1580,5672,,,
8.00E-07,18,3187,5671,,,
7.00E-07,34,3182,5670,,,
5.00E-07,21,9052,5669,,,
8.00E-07,24,4095,5669,,,
6.00E-07,35,3335,5670,,,
5.00E-07,42,8699,5670,,,
7.00E-07,30,2444,5671,,,
7.00E-07,5,1888,5672,,,
7.00E-07,33,2175,5673,,,
7.00E-07,7,3247,5673,,,
5.00E-07,47,7661,5674,,,
5.00E-07,41,8274,5675,,,
6.00E-07,41,654,5676,,,
6.00E-07,4,3383,5676,,,
5.00E-07,41,7759,5676,,,
6.00E-07,32,2405,5676,,,
6.00E-07,6,681,5677,,,
5.00E-07,9,8341,5678,,,
7.00E-07,14,3884,5678,,,
5.00E-07,49,8412,5678,,,
5.00E-07,41,8847,5679,,,
6.00E-07,10,1950,5679,,,
5.00E-07,48,2742,5679,,,
5.00E-07,2,9917,5680,,,
7.00E-07,13,4294,5678,,,
6.00E-07,13,3282,5679,,,
4.00E-07,8,6902,5680,,,
6.00E-07,11,63,5681,,,
7.00E-07,16,4438,5681,,,
7.00E-07,45,3739,5682,,,
5.00E-07,49,2152,5683,,,
6.00E-07,22,3153,5683,,,
5.00E-07,25,7207,5684,,,
8.00E-07,33,4805,5685,,,
7.00E-07,9,4494,5686,,,
6.00E-07,39,695,5687,,,
5.00E-07,3,1342,5686,,,
5.00E-07,37,7129,5687,,,
5.00E-07,25,8172,5688,,,
5.00E-07,38,5934,5687,,,
7.00E-07,43,342,5687,,,
7.00E-07,27,3910,5688,,,
5.00E-07,30,9498,5689,,,
6.00E-07,30,3252,5685,,,
6.00E-07,8,7950,5686,,,
6.00E-07,36,2262,5687,,,
6.00E-07,31,3864,5688,,,
6.00E-07,47,6433,5688,,,
5.00E-07,35,9552,5689,,,
6.00E-07,37,1343,5690,,,
6.00E-07,40,1944,5685,,,
5.00E-07,50,6028,5685,,,
6.00E-07,19,1385,5686,,,
6.00E-07,48,317,5683,,,
