cas operacie,index prvku,dlzka zoznamu,,,sum,pocet
8.47E-05,1,26,,,,
8.41E-05,4,27,,,,
0.0001517,22,24,,,,
0.0001118,5,23,,,,
8.42E-05,19,22,,,,
8.33E-05,4,23,,,,
8.99E-05,12,23,,,,
8.40E-05,7,24,,,,
8.38E-05,17,22,,,,
8.39E-05,15,21,,,,
8.33E-05,1,18,,,,
8.32E-05,8,15,,,,
8.36E-05,14,15,,,,
8.35E-05,6,14,,,,
8.59E-05,1,13,,,,
8.49E-05,7,14,,,,
8.39E-05,2,16,,,,
8.34E-05,14,20,,,,
8.43E-05,15,18,,,,
8.32E-05,13,17,,,,
0.0001322,0,18,,,,
8.57E-05,4,17,,,,
8.34E-05,6,16,,,,
8.47E-05,3,14,,,,
8.41E-05,6,14,,,,
8.41E-05,9,15,,,,
8.38E-05,10,14,,,,
8.48E-05,1,13,,,,
8.47E-05,4,14,,,,
8.37E-05,3,14,,,,
8.38E-05,9,14,,,,
0.0001542,6,18,,,,
8.43E-05,14,18,,,,
8.43E-05,15,17,,,,
8.37E-05,14,16,,,,
8.65E-05,15,16,,,,
0.0002098,15,20,,,,
8.39E-05,7,19,,,,
0.0001015,0,23,,,,
8.50E-05,9,22,,,,
8.32E-05,5,21,,,,
8.36E-05,16,20,,,,
8.42E-05,3,20,,,,
8.39E-05,1,20,,,,
8.38E-05,11,17,,,,
8.39E-05,7,21,,,,
8.63E-05,0,18,,,,
8.49E-05,10,18,,,,
8.47E-05,6,23,,,,
8.39E-05,3,22,,,,
9.27E-05,18,21,,,,
8.36E-05,5,20,,,,
8.98E-05,7,17,,,,
8.59E-05,8,20,,,,
8.35E-05,16,19,,,,
8.41E-05,8,20,,,,
8.53E-05,13,16,,,,
9.87E-05,6,16,,,,
8.42E-05,9,14,,,,
8.37E-05,5,14,,,,
8.38E-05,1,15,,,,
8.34E-05,1,13,,,,
8.78E-05,7,17,,,,
8.32E-05,9,16,,,,
8.34E-05,13,15,,,,
8.89E-05,7,13,,,,
8.38E-05,6,12,,,,
8.30E-05,5,12,,,,
8.33E-05,6,11,,,,
8.33E-05,6,13,,,,
8.36E-05,5,16,,,,
8.33E-05,12,20,,,,
8.94E-05,4,18,,,,
9.06E-05,3,20,,,,
8.44E-05,18,19,,,,
8.39E-05,2,19,,,,
8.37E-05,8,16,,,,
8.39E-05,8,17,,,,
8.39E-05,3,17,,,,
8.39E-05,12,17,,,,
8.39E-05,0,16,,,,
9.03E-05,11,15,,,,
8.39E-05,0,14,,,,
0.0001122,4,15,,,,
8.54E-05,8,14,,,,
0.0001117,12,13,,,,
9.12E-05,14,23,,,,
8.38E-05,6,22,,,,
8.37E-05,10,21,,,,
8.33E-05,6,22,,,,
8.41E-05,20,22,,,,
8.39E-05,15,23,,,,
8.39E-05,5,26,,,,
8.41E-05,13,31,,,,
8.86E-05,11,29,,,,
8.42E-05,1,28,,,,
9.12E-05,21,24,,,,
8.45E-05,10,23,,,,
8.38E-05,8,25,,,,
8.36E-05,19,25,,,,
8.41E-05,20,26,,,,
8.43E-05,18,24,,,,
8.39E-05,11,29,,,,
8.39E-05,11,27,,,,
8.36E-05,4,26,,,,
9.15E-05,21,23,,,,
8.72E-05,3,23,,,,
8.51E-05,3,24,,,,
8.48E-05,11,22,,,,
8.44E-05,17,23,,,,
8.52E-05,19,21,,,,
8.41E-05,13,19,,,,
8.50E-05,15,17,,,,
8.45E-05,10,20,,,,
8.37E-05,0,20,,,,
8.48E-05,11,18,,,,
0.0001095,5,18,,,,
8.39E-05,3,18,,,,
9.22E-05,15,17,,,,
8.40E-05,13,15,,,,
8.99E-05,11,14,,,,
8.63E-05,12,13,,,,
8.39E-05,8,13,,,,
8.55E-05,14,16,,,,
8.41E-05,15,17,,,,
8.52E-05,8,16,,,,
9.16E-05,3,16,,,,
0.0001629,4,18,,,,
9.23E-05,16,18,,,,
8.51E-05,11,17,,,,
8.52E-05,4,15,,,,
8.32E-05,9,16,,,,
8.38E-05,13,15,,,,
0.0001069,6,16,,,,
8.71E-05,11,15,,,,
9.59E-05,7,12,,,,
8.44E-05,0,5,,,,
8.45E-05,0,4,,,,
0.0001222,0,2,,,,
8.48E-05,1,8,,,,
8.99E-05,3,7,,,,
8.44E-05,2,6,,,,
8.62E-05,3,5,,,,
8.44E-05,0,2,,,,
0.0001141,4,6,,,,
0.0001233,1,6,,,,
0.0001238,3,4,,,,
8.65E-05,3,4,,,,
8.54E-05,0,3,,,,
8.51E-05,0,3,,,,
8.47E-05,0,6,,,,
8.47E-05,6,7,,,,
8.50E-05,4,11,,,,
8.42E-05,5,10,,,,
8.34E-05,0,9,,,,
8.40E-05,7,14,,,,
8.41E-05,9,14,,,,
8.39E-05,4,14,,,,
8.38E-05,12,15,,,,
8.35E-05,5,14,,,,
8.39E-05,3,14,,,,
8.41E-05,4,11,,,,
8.40E-05,9,10,,,,
8.41E-05,3,8,,,,
8.35E-05,5,9,,,,
8.38E-05,5,8,,,,
9.32E-05,6,8,,,,
8.46E-05,7,8,,,,
8.44E-05,1,7,,,,
8.36E-05,4,6,,,,
8.41E-05,4,6,,,,
0.0001047,3,7,,,,
8.41E-05,2,9,,,,
8.41E-05,6,8,,,,
8.38E-05,4,10,,,,
8.40E-05,4,11,,,,
9.00E-05,5,10,,,,
8.28E-05,3,9,,,,
8.31E-05,6,10,,,,
8.29E-05,3,6,,,,
9.11E-05,1,14,,,,
8.51E-05,10,13,,,,
8.43E-05,0,10,,,,
8.35E-05,3,11,,,,
8.39E-05,5,10,,,,
8.91E-05,4,12,,,,
8.33E-05,0,13,,,,
8.76E-05,0,14,,,,
9.02E-05,8,18,,,,
8.45E-05,7,16,,,,
8.50E-05,11,16,,,,
8.53E-05,1,13,,,,
0.0001769,9,13,,,,
0.000116,7,19,,,,
8.49E-05,0,16,,,,
8.39E-05,14,17,,,,
0.000139,7,17,,,,
8.39E-05,6,18,,,,
8.48E-05,5,16,,,,
8.65E-05,13,17,,,,
9.02E-05,4,17,,,,
8.46E-05,15,16,,,,
8.59E-05,1,14,,,,
8.39E-05,9,11,,,,
8.58E-05,7,8,,,,
8.45E-05,2,9,,,,
8.64E-05,6,10,,,,
0.0001024,4,8,,,,
0.0001201,3,8,,,,
8.48E-05,0,5,,,,
0.000142,6,7,,,,
8.49E-05,2,7,,,,
8.49E-05,2,7,,,,
8.72E-05,5,6,,,,
0.0001185,0,4,,,,
8.58E-05,2,3,,,,
8.48E-05,0,1,,,,
8.46E-05,0,2,,,,
8.46E-05,0,2,,,,
8.38E-05,0,1,,,,
8.43E-05,0,1,,,,
8.71E-05,0,2,,,,
8.39E-05,2,9,,,,
8.41E-05,9,10,,,,
8.40E-05,4,15,,,,
8.43E-05,6,19,,,,
8.43E-05,11,18,,,,
8.45E-05,4,19,,,,
8.42E-05,2,20,,,,
8.38E-05,15,31,,,,
9.20E-05,27,30,,,,
9.14E-05,12,28,,,,
9.35E-05,22,28,,,,
8.50E-05,7,28,,,,
0.0001261,6,25,,,,
8.47E-05,20,21,,,,
8.45E-05,0,21,,,,
8.36E-05,20,23,,,,
8.52E-05,3,25,,,,
0.0001232,26,32,,,,
8.64E-05,1,31,,,,
8.43E-05,28,29,,,,
8.36E-05,24,29,,,,
8.37E-05,0,31,,,,
8.38E-05,29,38,,,,
8.38E-05,14,39,,,,
8.39E-05,26,37,,,,
8.39E-05,24,38,,,,
9.11E-05,18,39,,,,
8.54E-05,17,39,,,,
8.36E-05,4,37,,,,
8.40E-05,9,34,,,,
8.56E-05,15,37,,,,
8.43E-05,11,38,,,,
8.59E-05,26,37,,,,
8.38E-05,15,39,,,,
9.05E-05,19,44,,,,
8.42E-05,17,43,,,,
8.34E-05,8,41,,,,
8.71E-05,17,38,,,,
8.48E-05,7,38,,,,
8.43E-05,0,37,,,,
8.57E-05,27,37,,,,
8.64E-05,13,37,,,,
8.63E-05,12,36,,,,
8.39E-05,4,38,,,,
8.36E-05,30,37,,,,
8.49E-05,32,36,,,,
8.40E-05,11,34,,,,
8.43E-05,19,35,,,,
8.56E-05,24,31,,,,
9.33E-05,18,30,,,,
0.000117,2,29,,,,
0.0001121,15,28,,,,
8.43E-05,24,28,,,,
8.45E-05,21,26,,,,
8.38E-05,23,25,,,,
8.51E-05,8,26,,,,
0.0001365,2,24,,,,
8.43E-05,8,26,,,,
8.56E-05,23,25,,,,
8.42E-05,2,27,,,,
8.39E-05,9,30,,,,
8.37E-05,31,35,,,,
8.54E-05,10,33,,,,
8.38E-05,24,32,,,,
8.39E-05,14,33,,,,
8.56E-05,20,31,,,,
8.82E-05,4,30,,,,
8.29E-05,24,25,,,,
8.38E-05,22,27,,,,
8.40E-05,25,28,,,,
8.36E-05,24,28,,,,
8.43E-05,3,32,,,,
8.39E-05,29,33,,,,
8.54E-05,3,34,,,,
8.36E-05,25,32,,,,
8.44E-05,26,33,,,,
8.39E-05,16,32,,,,
8.40E-05,29,33,,,,
8.40E-05,6,32,,,,
8.88E-05,27,35,,,,
0.00014,23,37,,,,
0.0001401,4,35,,,,
8.51E-05,28,44,,,,
8.60E-05,12,45,,,,
8.41E-05,28,45,,,,
8.36E-05,30,45,,,,
8.35E-05,12,44,,,,
8.38E-05,0,44,,,,
8.43E-05,6,47,,,,
8.42E-05,0,44,,,,
8.42E-05,20,49,,,,
8.69E-05,4,48,,,,
0.0001187,29,47,,,,
8.70E-05,3,49,,,,
9.20E-05,18,49,,,,
8.38E-05,14,50,,,,
8.37E-05,12,49,,,,
8.39E-05,33,47,,,,
8.36E-05,5,46,,,,
9.14E-05,41,47,,,,
9.13E-05,28,50,,,,
0.0001002,46,52,,,,
8.47E-05,16,50,,,,
8.76E-05,20,46,,,,
8.46E-05,27,44,,,,
8.40E-05,20,44,,,,
8.38E-05,40,43,,,,
8.39E-05,37,43,,,,
8.38E-05,24,45,,,,
8.36E-05,13,44,,,,
8.82E-05,14,43,,,,
8.40E-05,4,41,,,,
8.56E-05,15,41,,,,
8.47E-05,15,39,,,,
8.35E-05,22,33,,,,
8.36E-05,3,32,,,,
8.45E-05,25,36,,,,
8.37E-05,17,35,,,,
8.41E-05,24,40,,,,
8.48E-05,23,49,,,,
8.86E-05,16,48,,,,
8.41E-05,41,47,,,,
8.37E-05,5,46,,,,
8.29E-05,3,46,,,,
8.39E-05,19,47,,,,
8.33E-05,45,47,,,,
9.63E-05,46,47,,,,
8.63E-05,1,45,,,,
8.44E-05,41,43,,,,
8.36E-05,23,44,,,,
8.37E-05,17,44,,,,
9.03E-05,29,49,,,,
8.44E-05,33,49,,,,
8.29E-05,34,47,,,,
8.37E-05,18,44,,,,
0.0001079,37,41,,,,
8.45E-05,27,44,,,,
8.40E-05,8,42,,,,
9.17E-05,6,45,,,,
8.99E-05,40,46,,,,
8.38E-05,5,46,,,,
8.32E-05,6,46,,,,
0.0001795,32,47,,,,
8.40E-05,31,50,,,,
0.0001141,27,50,,,,
8.36E-05,16,51,,,,
8.36E-05,16,50,,,,
8.39E-05,36,49,,,,
8.43E-05,43,65,,,,
8.43E-05,29,67,,,,
8.39E-05,66,68,,,,
8.37E-05,32,67,,,,
8.39E-05,62,69,,,,
8.50E-05,56,71,,,,
8.40E-05,14,73,,,,
8.39E-05,39,71,,,,
8.39E-05,2,70,,,,
8.36E-05,15,68,,,,
8.35E-05,8,70,,,,
9.04E-05,48,70,,,,
8.41E-05,37,69,,,,
8.42E-05,46,81,,,,
8.36E-05,81,82,,,,
8.32E-05,31,81,,,,
8.36E-05,26,83,,,,
8.45E-05,4,83,,,,
8.42E-05,46,84,,,,
9.03E-05,52,83,,,,
8.44E-05,55,83,,,,
8.42E-05,39,81,,,,
8.41E-05,55,80,,,,
8.40E-05,21,79,,,,
8.46E-05,19,79,,,,
8.37E-05,2,79,,,,
8.63E-05,72,78,,,,
8.43E-05,75,77,,,,
8.31E-05,54,78,,,,
8.43E-05,12,80,,,,
8.35E-05,71,79,,,,
8.84E-05,11,81,,,,
8.39E-05,25,79,,,,
8.39E-05,8,78,,,,
0.000119,56,78,,,,
8.32E-05,59,82,,,,
8.46E-05,61,84,,,,
8.42E-05,11,83,,,,
8.36E-05,45,81,,,,
9.20E-05,49,80,,,,
8.47E-05,59,80,,,,
8.36E-05,22,79,,,,
8.41E-05,6,82,,,,
9.07E-05,52,81,,,,
8.73E-05,64,82,,,,
8.60E-05,48,85,,,,
8.40E-05,11,85,,,,
0.0001292,58,87,,,,
8.43E-05,83,89,,,,
8.42E-05,71,89,,,,
8.37E-05,3,87,,,,
8.47E-05,37,88,,,,
8.41E-05,3,87,,,,
8.42E-05,15,89,,,,
8.37E-05,12,89,,,,
8.39E-05,1,89,,,,
8.42E-05,65,87,,,,
8.95E-05,4,88,,,,
8.99E-05,66,92,,,,
8.55E-05,76,92,,,,
8.41E-05,65,92,,,,
0.0001223,29,91,,,,
8.64E-05,0,89,,,,
8.56E-05,68,88,,,,
8.48E-05,37,84,,,,
8.43E-05,60,83,,,,
8.42E-05,8,82,,,,
8.45E-05,82,83,,,,
8.43E-05,73,87,,,,
0.0001189,36,89,,,,
0.0001102,27,89,,,,
8.99E-05,51,89,,,,
8.57E-05,87,88,,,,
8.57E-05,70,87,,,,
8.38E-05,4,85,,,,
8.41E-05,14,92,,,,
8.34E-05,16,91,,,,
8.34E-05,29,89,,,,
0.0001591,84,88,,,,
0.0001186,44,88,,,,
9.03E-05,6,86,,,,
0.0001226,38,87,,,,
8.39E-05,21,91,,,,
8.39E-05,57,90,,,,
0.0001194,59,90,,,,
0.0001039,74,87,,,,
8.52E-05,70,86,,,,
8.45E-05,39,83,,,,
0.0001267,82,84,,,,
8.56E-05,69,82,,,,
8.59E-05,22,81,,,,
8.54E-05,39,80,,,,
8.51E-05,25,80,,,,
8.49E-05,75,79,,,,
8.52E-05,14,82,,,,
8.46E-05,8,79,,,,
8.96E-05,0,86,,,,
9.09E-05,5,84,,,,
8.38E-05,38,85,,,,
9.16E-05,66,84,,,,
9.14E-05,21,83,,,,
0.0001689,8,82,,,,
8.47E-05,9,80,,,,
8.44E-05,74,80,,,,
8.42E-05,66,81,,,,
8.42E-05,54,79,,,,
8.35E-05,75,82,,,,
8.38E-05,51,85,,,,
8.49E-05,31,86,,,,
8.43E-05,66,84,,,,
8.35E-05,81,82,,,,
8.35E-05,68,81,,,,
8.38E-05,37,81,,,,
8.38E-05,28,81,,,,
8.42E-05,33,81,,,,
8.35E-05,65,80,,,,
8.81E-05,65,82,,,,
8.38E-05,26,82,,,,
8.57E-05,50,81,,,,
9.12E-05,78,82,,,,
8.41E-05,67,81,,,,
8.37E-05,57,81,,,,
8.38E-05,59,78,,,,
8.49E-05,74,76,,,,
8.39E-05,13,73,,,,
8.54E-05,41,75,,,,
0.0001162,16,76,,,,
8.41E-05,6,74,,,,
8.48E-05,5,70,,,,
8.53E-05,1,70,,,,
0.0001178,23,72,,,,
8.63E-05,30,71,,,,
0.0017212,17,72,,,,
8.41E-05,51,74,,,,
8.65E-05,58,74,,,,
9.20E-05,58,73,,,,
8.51E-05,63,72,,,,
0.0001162,41,67,,,,
8.77E-05,11,73,,,,
8.94E-05,4,72,,,,
8.43E-05,18,70,,,,
8.38E-05,60,69,,,,
8.38E-05,60,68,,,,
8.54E-05,0,67,,,,
8.41E-05,55,68,,,,
9.10E-05,12,64,,,,
8.89E-05,16,62,,,,
8.40E-05,51,65,,,,
8.41E-05,10,64,,,,
8.49E-05,1,63,,,,
8.42E-05,12,63,,,,
8.65E-05,40,62,,,,
8.42E-05,61,62,,,,
8.39E-05,12,61,,,,
8.40E-05,32,54,,,,
8.38E-05,14,53,,,,
8.49E-05,41,51,,,,
8.40E-05,34,50,,,,
8.39E-05,38,50,,,,
8.38E-05,35,47,,,,
8.38E-05,13,44,,,,
8.37E-05,27,43,,,,
0.0001241,19,41,,,,
8.53E-05,28,41,,,,
8.46E-05,1,40,,,,
8.49E-05,16,39,,,,
0.0005389,33,42,,,,
8.46E-05,17,42,,,,
8.42E-05,5,40,,,,
8.39E-05,19,39,,,,
8.39E-05,29,38,,,,
8.42E-05,17,41,,,,
8.41E-05,27,43,,,,
8.37E-05,15,44,,,,
8.36E-05,28,43,,,,
8.39E-05,16,44,,,,
8.43E-05,36,44,,,,
8.39E-05,4,46,,,,
8.40E-05,20,45,,,,
8.40E-05,24,45,,,,
8.34E-05,18,50,,,,
8.42E-05,33,44,,,,
8.32E-05,5,45,,,,
8.47E-05,32,42,,,,
8.41E-05,10,41,,,,
8.55E-05,35,36,,,,
8.39E-05,32,34,,,,
8.43E-05,14,37,,,,
8.65E-05,1,37,,,,
8.56E-05,26,36,,,,
0.0001217,32,35,,,,
0.0001035,20,32,,,,
8.57E-05,10,35,,,,
9.19E-05,4,40,,,,
8.36E-05,0,38,,,,
8.42E-05,24,35,,,,
8.38E-05,30,34,,,,
0.000116,8,31,,,,
8.37E-05,10,31,,,,
8.47E-05,21,31,,,,
8.43E-05,22,35,,,,
8.39E-05,1,33,,,,
9.33E-05,14,35,,,,
8.43E-05,24,35,,,,
8.38E-05,31,33,,,,
8.99E-05,22,32,,,,
8.59E-05,0,33,,,,
8.34E-05,27,32,,,,
8.39E-05,26,32,,,,
8.42E-05,17,30,,,,
8.33E-05,14,30,,,,
8.89E-05,28,29,,,,
8.47E-05,24,26,,,,
8.29E-05,25,26,,,,
8.87E-05,1,24,,,,
8.37E-05,12,25,,,,
0.0001645,11,26,,,,
0.0003022,21,22,,,,
8.43E-05,6,22,,,,
8.40E-05,9,20,,,,
8.40E-05,11,24,,,,
8.41E-05,7,24,,,,
8.36E-05,7,25,,,,
8.75E-05,1,24,,,,
9.00E-05,8,23,,,,
8.64E-05,10,23,,,,
8.41E-05,8,24,,,,
8.38E-05,3,24,,,,
0.0003545,3,21,,,,
8.30E-05,3,26,,,,
8.30E-05,1,25,,,,
8.53E-05,7,26,,,,
8.38E-05,22,26,,,,
8.35E-05,10,24,,,,
8.38E-05,1,23,,,,
8.35E-05,1,20,,,,
0.0001137,7,19,,,,
9.20E-05,3,19,,,,
8.56E-05,16,18,,,,
8.34E-05,14,16,,,,
8.37E-05,4,11,,,,
8.43E-05,2,11,,,,
8.29E-05,6,10,,,,
8.28E-05,1,9,,,,
8.40E-05,2,11,,,,
8.39E-05,4,8,,,,
8.35E-05,2,6,,,,
8.38E-05,1,4,,,,
8.38E-05,2,3,,,,
8.44E-05,0,4,,,,
8.46E-05,0,3,,,,
8.39E-05,1,4,,,,
8.38E-05,0,2,,,,
8.38E-05,0,1,,,,
2.47E-05,0,0,,,,
8.43E-05,1,3,,,,
8.40E-05,0,1,,,,
8.40E-05,0,2,,,,
8.40E-05,4,6,,,,
8.38E-05,0,4,,,,
8.40E-05,3,5,,,,
8.33E-05,8,10,,,,
8.33E-05,7,9,,,,
8.29E-05,7,8,,,,
8.47E-05,0,7,,,,
8.37E-05,3,15,,,,
9.10E-05,5,13,,,,
9.07E-05,10,14,,,,
8.94E-05,0,13,,,,
8.39E-05,11,15,,,,
8.39E-05,4,13,,,,
0.0001304,1,11,,,,
8.53E-05,2,9,,,,
9.47E-05,3,7,,,,
8.43E-05,6,16,,,,
8.41E-05,2,15,,,,
8.84E-05,10,14,,,,
9.19E-05,4,13,,,,
0.0001123,7,13,,,,
9.11E-05,12,14,,,,
8.38E-05,6,13,,,,
8.74E-05,2,12,,,,
8.64E-05,5,11,,,,
8.39E-05,2,22,,,,
0.000326,0,21,,,,
8.68E-05,7,20,,,,
8.71E-05,17,22,,,,
9.40E-05,12,22,,,,
8.47E-05,14,22,,,,
8.39E-05,2,23,,,,
8.41E-05,13,25,,,,
8.40E-05,7,24,,,,
8.39E-05,3,24,,,,
9.08E-05,26,30,,,,
8.56E-05,25,29,,,,
8.48E-05,4,29,,,,
8.39E-05,20,27,,,,
8.36E-05,21,26,,,,
8.58E-05,9,24,,,,
8.40E-05,0,25,,,,
8.49E-05,12,29,,,,
8.49E-05,18,27,,,,
8.47E-05,11,26,,,,
8.48E-05,1,25,,,,
0.0001729,15,23,,,,
8.47E-05,6,26,,,,
8.41E-05,22,28,,,,
8.35E-05,12,27,,,,
8.41E-05,19,26,,,,
0.0001941,10,28,,,,
0.0002128,13,29,,,,
0.0001863,19,28,,,,
0.0001112,14,26,,,,
0.0001864,13,25,,,,
0.0001995,16,25,,,,
0.0001213,19,25,,,,
0.0001296,18,25,,,,
0.0001374,12,26,,,,
8.45E-05,14,33,,,,
0.0001014,26,32,,,,
8.88E-05,9,29,,,,
8.65E-05,1,32,,,,
8.67E-05,20,32,,,,
8.57E-05,8,30,,,,
8.48E-05,8,31,,,,
8.50E-05,2,32,,,,
8.50E-05,27,32,,,,
8.46E-05,16,34,,,,
0.0001658,17,34,,,,
9.45E-05,26,35,,,,
8.50E-05,26,35,,,,
8.43E-05,8,32,,,,
8.38E-05,17,30,,,,
8.64E-05,10,31,,,,
8.48E-05,18,31,,,,
8.38E-05,9,30,,,,
8.39E-05,7,28,,,,
8.38E-05,22,27,,,,
8.51E-05,7,26,,,,
8.41E-05,22,24,,,,
0.0001162,20,24,,,,
8.42E-05,8,24,,,,
8.39E-05,15,24,,,,
9.46E-05,8,23,,,,
8.37E-05,27,30,,,,
8.37E-05,12,31,,,,
9.15E-05,5,29,,,,
9.97E-05,31,32,,,,
8.47E-05,29,36,,,,
9.16E-05,31,36,,,,
8.43E-05,15,34,,,,
8.82E-05,1,36,,,,
8.43E-05,0,35,,,,
8.38E-05,22,31,,,,
8.37E-05,6,30,,,,
8.41E-05,10,35,,,,
8.35E-05,31,34,,,,
8.42E-05,18,29,,,,
8.60E-05,17,35,,,,
8.41E-05,24,34,,,,
8.39E-05,9,33,,,,
9.69E-05,23,35,,,,
8.37E-05,29,34,,,,
8.37E-05,19,34,,,,
8.39E-05,5,31,,,,
8.51E-05,12,31,,,,
8.41E-05,22,31,,,,
8.32E-05,21,31,,,,
9.09E-05,15,33,,,,
8.54E-05,17,32,,,,
8.40E-05,8,29,,,,
8.44E-05,15,34,,,,
0.000174,19,33,,,,
0.0001505,23,30,,,,
8.41E-05,15,25,,,,
8.49E-05,16,22,,,,
8.36E-05,13,17,,,,
8.36E-05,3,18,,,,
8.38E-05,9,16,,,,
8.40E-05,17,18,,,,
8.43E-05,17,19,,,,
8.55E-05,9,16,,,,
8.35E-05,3,13,,,,
8.44E-05,3,13,,,,
8.39E-05,10,11,,,,
8.39E-05,3,8,,,,
8.34E-05,1,7,,,,
8.46E-05,4,15,,,,
8.37E-05,6,19,,,,
9.11E-05,6,20,,,,
8.39E-05,2,23,,,,
8.40E-05,9,24,,,,
8.38E-05,18,23,,,,
8.39E-05,3,24,,,,
8.37E-05,1,24,,,,
8.43E-05,4,24,,,,
8.41E-05,24,26,,,,
8.39E-05,6,25,,,,
8.38E-05,7,24,,,,
8.38E-05,20,25,,,,
8.59E-05,12,25,,,,
9.00E-05,11,22,,,,
8.39E-05,10,24,,,,
8.35E-05,13,26,,,,
8.39E-05,19,25,,,,
8.38E-05,20,28,,,,
8.42E-05,0,27,,,,
9.29E-05,11,26,,,,
8.43E-05,6,25,,,,
8.38E-05,4,28,,,,
8.39E-05,27,28,,,,
8.35E-05,8,27,,,,
8.94E-05,9,26,,,,
9.21E-05,14,21,,,,
8.40E-05,14,20,,,,
8.37E-05,5,20,,,,
8.37E-05,2,19,,,,
8.38E-05,18,21,,,,
8.38E-05,2,18,,,,
9.25E-05,13,18,,,,
8.59E-05,9,17,,,,
8.59E-05,15,16,,,,
8.43E-05,6,21,,,,
8.37E-05,19,20,,,,
8.38E-05,4,17,,,,
8.37E-05,22,23,,,,
8.33E-05,1,22,,,,
8.32E-05,4,21,,,,
8.36E-05,9,27,,,,
0.0005717,11,26,,,,
8.37E-05,15,22,,,,
8.38E-05,10,20,,,,
8.39E-05,7,19,,,,
0.0001112,1,19,,,,
9.11E-05,7,19,,,,
8.68E-05,14,18,,,,
8.44E-05,4,18,,,,
8.38E-05,12,19,,,,
8.36E-05,1,21,,,,
0.0001209,4,19,,,,
0.0001012,5,21,,,,
0.0001039,14,21,,,,
0.0001062,1,19,,,,
8.57E-05,13,17,,,,
8.51E-05,12,22,,,,
8.52E-05,5,28,,,,
9.41E-05,1,24,,,,
8.52E-05,10,23,,,,
8.47E-05,10,22,,,,
8.40E-05,18,27,,,,
8.50E-05,14,31,,,,
8.42E-05,8,27,,,,
8.41E-05,14,26,,,,
8.40E-05,24,25,,,,
8.46E-05,6,25,,,,
8.37E-05,12,24,,,,
0.0001221,17,24,,,,
0.000121,5,23,,,,
8.51E-05,2,27,,,,
8.74E-05,1,26,,,,
8.72E-05,25,26,,,,
0.0001514,12,25,,,,
9.82E-05,15,23,,,,
0.0002718,22,24,,,,
8.40E-05,13,23,,,,
8.40E-05,11,21,,,,
0.00011,3,25,,,,
9.80E-05,11,26,,,,
8.42E-05,23,26,,,,
8.42E-05,10,28,,,,
8.39E-05,4,29,,,,
8.40E-05,27,28,,,,
8.39E-05,15,28,,,,
8.41E-05,1,26,,,,
8.38E-05,21,29,,,,
8.44E-05,3,30,,,,
8.42E-05,18,31,,,,
8.42E-05,9,31,,,,
8.39E-05,13,31,,,,
9.02E-05,22,36,,,,
8.69E-05,21,35,,,,
8.48E-05,2,34,,,,
8.34E-05,3,36,,,,
0.0001454,17,36,,,,
0.0008606,30,37,,,,
9.05E-05,10,36,,,,
8.42E-05,12,38,,,,
8.43E-05,13,39,,,,
8.41E-05,31,39,,,,
8.39E-05,17,39,,,,
8.42E-05,4,36,,,,
8.37E-05,0,34,,,,
8.37E-05,32,35,,,,
8.38E-05,14,30,,,,
8.39E-05,20,28,,,,
8.42E-05,2,27,,,,
9.22E-05,3,28,,,,
8.39E-05,22,30,,,,
8.43E-05,14,29,,,,
8.40E-05,15,27,,,,
0.0001256,10,27,,,,
8.46E-05,13,28,,,,
8.43E-05,20,31,,,,
8.43E-05,21,31,,,,
8.91E-05,30,32,,,,
9.11E-05,6,35,,,,
8.38E-05,28,34,,,,
8.35E-05,27,35,,,,
9.06E-05,12,35,,,,
8.49E-05,14,35,,,,
9.87E-05,18,36,,,,
8.42E-05,23,36,,,,
8.37E-05,25,41,,,,
8.42E-05,20,42,,,,
8.43E-05,19,45,,,,
8.40E-05,18,47,,,,
8.38E-05,6,43,,,,
8.32E-05,17,40,,,,
8.50E-05,30,39,,,,
8.38E-05,18,36,,,,
8.33E-05,23,38,,,,
8.59E-05,28,40,,,,
0.0001674,8,40,,,,
8.37E-05,9,39,,,,
8.41E-05,2,34,,,,
8.37E-05,8,35,,,,
8.36E-05,5,34,,,,
9.22E-05,3,33,,,,
8.41E-05,20,34,,,,
8.37E-05,28,30,,,,
8.36E-05,23,29,,,,
0.0001647,18,35,,,,
8.38E-05,20,33,,,,
8.42E-05,18,32,,,,
8.35E-05,23,31,,,,
8.39E-05,6,31,,,,
8.36E-05,21,31,,,,
8.97E-05,11,31,,,,
0.0001017,8,31,,,,
9.28E-05,10,30,,,,
8.44E-05,17,30,,,,
8.41E-05,7,29,,,,
9.02E-05,0,28,,,,
0.0001188,22,28,,,,
8.37E-05,3,27,,,,
9.39E-05,10,26,,,,
8.38E-05,10,27,,,,
8.37E-05,8,26,,,,
8.44E-05,9,25,,,,
8.49E-05,0,24,,,,
0.0003096,15,23,,,,
8.56E-05,21,27,,,,
8.37E-05,29,31,,,,
8.36E-05,14,29,,,,
8.37E-05,18,33,,,,
8.40E-05,3,32,,,,
8.68E-05,21,25,,,,
8.38E-05,7,26,,,,
8.46E-05,2,35,,,,
8.42E-05,10,36,,,,
8.43E-05,4,35,,,,
8.49E-05,6,28,,,,
8.59E-05,17,29,,,,
8.40E-05,20,29,,,,
8.40E-05,24,26,,,,
8.45E-05,2,27,,,,
8.42E-05,20,26,,,,
8.40E-05,25,28,,,,
