cas operacie,cislo,index prvku,dlzka zoznamu,,sum,pocet
2.84E-05,85,132,167,,,
2.91E-05,87,167,169,,,
2.48E-05,87,125,168,,,
2.47E-05,71,138,169,,,
2.49E-05,84,74,175,,,
2.49E-05,85,34,177,,,
2.47E-05,89,142,177,,,
2.45E-05,77,133,177,,,
2.49E-05,85,109,179,,,
2.72E-05,72,169,180,,,
2.91E-05,81,37,180,,,
2.45E-05,74,98,181,,,
2.44E-05,72,108,178,,,
2.47E-05,89,90,180,,,
2.68E-05,77,92,180,,,
3.33E-05,87,149,183,,,
2.52E-05,72,54,183,,,
2.51E-05,72,68,182,,,
2.46E-05,86,93,185,,,
2.48E-05,72,114,184,,,
2.50E-05,82,0,186,,,
2.44E-05,85,13,186,,,
2.93E-05,88,4,183,,,
2.49E-05,90,154,181,,,
2.47E-05,79,127,181,,,
2.45E-05,86,54,181,,,
2.45E-05,71,156,185,,,
2.81E-05,74,148,186,,,
2.46E-05,77,23,188,,,
4.25E-05,87,17,186,,,
2.48E-05,77,52,187,,,
2.49E-05,89,68,191,,,
2.47E-05,85,126,194,,,
2.48E-05,80,117,194,,,
2.48E-05,90,186,195,,,
2.50E-05,88,85,195,,,
2.46E-05,83,110,193,,,
2.50E-05,84,143,192,,,
3.21E-05,78,34,191,,,
2.47E-05,87,65,192,,,
2.47E-05,85,91,192,,,
2.46E-05,72,120,194,,,
2.46E-05,74,60,198,,,
2.46E-05,81,55,195,,,
2.49E-05,77,127,194,,,
2.46E-05,74,56,194,,,
2.50E-05,90,5,190,,,
2.48E-05,73,16,188,,,
2.46E-05,72,28,195,,,
2.51E-05,88,197,199,,,
3.53E-05,80,48,203,,,
3.17E-05,77,185,196,,,
2.48E-05,90,3,195,,,
2.56E-05,80,114,197,,,
2.56E-05,77,179,195,,,
4.11E-05,83,39,195,,,
2.64E-05,90,174,195,,,
2.69E-05,79,76,197,,,
2.66E-05,83,92,199,,,
2.52E-05,73,116,201,,,
2.72E-05,78,181,204,,,
2.46E-05,80,175,203,,,
2.47E-05,72,63,206,,,
2.45E-05,80,102,206,,,
3.13E-05,72,200,208,,,
2.94E-05,77,128,209,,,
2.49E-05,85,27,208,,,
2.64E-05,75,109,206,,,
3.01E-05,74,194,207,,,
2.44E-05,75,139,205,,,
3.06E-05,78,158,211,,,
2.54E-05,76,178,210,,,
2.55E-05,78,95,211,,,
2.47E-05,83,185,210,,,
3.03E-05,82,187,211,,,
2.56E-05,84,19,210,,,
2.56E-05,76,86,208,,,
2.58E-05,84,185,208,,,
2.54E-05,82,3,209,,,
2.58E-05,84,96,205,,,
2.54E-05,71,78,205,,,
2.59E-05,77,85,204,,,
2.58E-05,71,124,203,,,
2.49E-05,78,117,204,,,
2.45E-05,88,72,205,,,
3.82E-05,81,18,206,,,
4.23E-05,89,7,206,,,
2.52E-05,82,173,208,,,
3.08E-05,87,81,210,,,
2.69E-05,76,55,210,,,
2.45E-05,75,142,210,,,
2.45E-05,80,199,211,,,
3.79E-05,89,73,209,,,
2.55E-05,82,56,207,,,
2.57E-05,90,95,207,,,
2.53E-05,71,139,208,,,
2.52E-05,90,183,207,,,
2.57E-05,86,157,204,,,
2.57E-05,82,146,203,,,
2.50E-05,89,143,203,,,
2.44E-05,72,121,203,,,
2.50E-05,75,146,198,,,
3.30E-05,87,57,198,,,
2.99E-05,81,157,199,,,
2.48E-05,80,1,198,,,
2.47E-05,84,14,199,,,
2.46E-05,89,171,199,,,
2.47E-05,80,135,204,,,
2.46E-05,74,140,205,,,
2.45E-05,83,91,205,,,
2.48E-05,76,42,204,,,
2.46E-05,79,144,204,,,
2.46E-05,82,138,208,,,
2.45E-05,78,15,208,,,
2.47E-05,90,75,203,,,
2.49E-05,73,8,203,,,
2.44E-05,83,77,204,,,
3.28E-05,90,38,207,,,
2.47E-05,79,41,198,,,
2.90E-05,77,185,196,,,
2.46E-05,88,20,197,,,
2.45E-05,82,47,196,,,
2.49E-05,76,61,196,,,
2.47E-05,75,65,196,,,
2.44E-05,90,21,197,,,
2.49E-05,89,111,198,,,
2.95E-05,76,92,200,,,
7.02E-05,73,65,200,,,
2.54E-05,84,32,194,,,
2.60E-05,88,52,194,,,
2.56E-05,88,12,194,,,
2.54E-05,78,13,192,,,
2.44E-05,73,40,193,,,
2.46E-05,89,111,194,,,
2.50E-05,73,98,196,,,
2.46E-05,74,28,195,,,
2.47E-05,89,11,198,,,
2.87E-05,82,144,199,,,
2.47E-05,80,5,198,,,
2.59E-05,85,71,196,,,
2.57E-05,76,183,196,,,
2.47E-05,81,111,193,,,
2.97E-05,75,147,192,,,
2.46E-05,82,141,196,,,
2.45E-05,76,69,199,,,
2.45E-05,77,128,199,,,
2.48E-05,71,161,197,,,
2.43E-05,86,58,200,,,
2.47E-05,81,35,199,,,
2.90E-05,86,166,198,,,
2.46E-05,90,83,198,,,
2.47E-05,80,95,197,,,
2.47E-05,82,197,199,,,
2.47E-05,71,21,199,,,
2.49E-05,79,60,200,,,
2.47E-05,80,56,198,,,
2.53E-05,90,117,197,,,
2.47E-05,85,117,195,,,
2.59E-05,87,112,195,,,
2.44E-05,79,181,191,,,
2.51E-05,71,155,192,,,
2.47E-05,72,72,194,,,
2.45E-05,73,20,193,,,
5.33E-05,78,56,192,,,
2.49E-05,73,79,193,,,
2.44E-05,72,12,191,,,
2.46E-05,85,138,192,,,
3.05E-05,75,33,190,,,
2.48E-05,79,33,187,,,
2.46E-05,82,64,187,,,
4.72E-05,71,65,194,,,
2.46E-05,72,26,197,,,
2.45E-05,71,87,199,,,
2.48E-05,85,138,199,,,
3.07E-05,89,170,199,,,
2.45E-05,79,165,195,,,
2.49E-05,85,123,192,,,
2.57E-05,88,163,190,,,
2.46E-05,89,61,193,,,
2.46E-05,84,143,193,,,
2.45E-05,83,71,193,,,
2.50E-05,71,181,196,,,
3.00E-05,85,81,203,,,
2.53E-05,77,130,203,,,
2.49E-05,87,40,205,,,
2.46E-05,82,1,206,,,
2.45E-05,85,39,201,,,
2.44E-05,74,54,199,,,
2.46E-05,74,16,200,,,
2.46E-05,83,134,200,,,
3.64E-05,87,127,200,,,
2.45E-05,71,122,201,,,
2.46E-05,74,112,201,,,
2.47E-05,71,70,200,,,
2.46E-05,76,171,201,,,
2.88E-05,75,160,201,,,
2.66E-05,86,117,201,,,
2.51E-05,85,177,199,,,
3.22E-05,76,27,200,,,
2.47E-05,74,97,199,,,
2.73E-05,81,65,200,,,
2.47E-05,79,179,197,,,
2.47E-05,84,81,200,,,
2.47E-05,75,133,199,,,
2.43E-05,81,181,200,,,
2.52E-05,72,37,199,,,
2.48E-05,82,24,200,,,
2.47E-05,90,23,207,,,
2.53E-05,72,2,208,,,
2.45E-05,84,68,211,,,
3.48E-05,77,103,211,,,
3.04E-05,82,154,211,,,
2.83E-05,79,162,208,,,
2.58E-05,71,197,208,,,
2.50E-05,83,33,208,,,
2.46E-05,77,180,208,,,
2.43E-05,73,61,206,,,
2.46E-05,78,61,207,,,
3.09E-05,74,87,205,,,
2.44E-05,73,93,206,,,
2.45E-05,81,94,207,,,
2.45E-05,76,76,205,,,
2.47E-05,79,192,205,,,
2.43E-05,81,110,205,,,
2.47E-05,87,55,205,,,
2.43E-05,76,36,207,,,
8.73E-05,83,193,208,,,
2.46E-05,83,173,204,,,
2.47E-05,87,79,205,,,
2.46E-05,90,14,204,,,
2.45E-05,89,96,204,,,
2.49E-05,75,149,214,,,
2.47E-05,83,99,214,,,
3.05E-05,85,174,210,,,
2.50E-05,71,22,209,,,
2.45E-05,76,37,210,,,
2.53E-05,79,32,214,,,
2.48E-05,74,85,219,,,
2.49E-05,88,75,220,,,
2.48E-05,80,7,222,,,
2.46E-05,77,207,221,,,
2.46E-05,80,84,221,,,
2.47E-05,79,42,221,,,
2.47E-05,74,138,223,,,
2.45E-05,73,162,223,,,
2.44E-05,85,140,224,,,
2.65E-05,82,206,225,,,
7.89E-05,86,78,225,,,
2.49E-05,84,187,225,,,
2.51E-05,86,67,233,,,
2.57E-05,81,212,233,,,
3.00E-05,87,86,234,,,
2.62E-05,77,33,232,,,
2.48E-05,74,62,227,,,
2.47E-05,88,80,227,,,
2.48E-05,86,23,226,,,
2.50E-05,72,122,219,,,
2.43E-05,90,156,220,,,
2.60E-05,72,19,221,,,
2.47E-05,79,218,221,,,
2.47E-05,88,197,220,,,
2.46E-05,82,36,222,,,
2.70E-05,84,40,223,,,
2.77E-05,89,12,224,,,
2.50E-05,75,212,225,,,
2.46E-05,77,113,229,,,
2.48E-05,90,188,229,,,
2.44E-05,89,96,227,,,
2.92E-05,80,218,229,,,
2.75E-05,78,209,233,,,
2.58E-05,88,233,237,,,
2.71E-05,84,39,239,,,
2.48E-05,74,143,241,,,
2.47E-05,82,84,241,,,
2.49E-05,79,74,241,,,
2.45E-05,72,103,241,,,
2.48E-05,71,146,239,,,
2.98E-05,84,200,243,,,
2.48E-05,73,35,244,,,
2.48E-05,80,163,245,,,
2.48E-05,73,47,245,,,
2.47E-05,83,64,247,,,
2.46E-05,86,8,249,,,
2.45E-05,72,209,249,,,
2.48E-05,81,221,249,,,
2.46E-05,79,14,240,,,
2.47E-05,80,7,239,,,
2.94E-05,82,117,239,,,
3.00E-05,73,70,238,,,
2.98E-05,75,2,237,,,
3.75E-05,73,145,233,,,
3.95E-05,86,72,233,,,
2.56E-05,80,26,232,,,
2.54E-05,75,20,231,,,
2.56E-05,77,11,234,,,
2.98E-05,83,37,229,,,
2.55E-05,76,8,229,,,
2.58E-05,86,218,228,,,
2.54E-05,72,181,228,,,
2.56E-05,86,14,229,,,
2.51E-05,81,194,229,,,
2.53E-05,76,116,229,,,
2.87E-05,89,112,233,,,
2.89E-05,71,2,232,,,
2.60E-05,77,220,231,,,
2.55E-05,77,148,233,,,
3.72E-05,86,168,234,,,
3.03E-05,77,186,236,,,
4.82E-05,79,114,234,,,
3.74E-05,85,62,235,,,
2.47E-05,71,200,236,,,
2.46E-05,81,67,236,,,
2.51E-05,85,224,238,,,
2.47E-05,83,128,240,,,
2.55E-05,85,136,242,,,
2.55E-05,75,180,240,,,
2.54E-05,71,67,240,,,
2.53E-05,71,47,241,,,
2.54E-05,79,109,240,,,
2.55E-05,83,167,240,,,
2.55E-05,86,5,241,,,
2.53E-05,79,94,240,,,
3.04E-05,75,232,241,,,
2.48E-05,83,77,235,,,
3.00E-05,75,93,235,,,
2.51E-05,78,157,236,,,
2.45E-05,78,140,236,,,
2.48E-05,75,178,236,,,
2.71E-05,82,200,238,,,
2.45E-05,76,200,239,,,
2.44E-05,73,107,237,,,
2.51E-05,90,129,237,,,
2.46E-05,73,107,237,,,
2.49E-05,72,13,239,,,
2.46E-05,81,68,238,,,
2.49E-05,81,31,238,,,
2.46E-05,77,174,234,,,
2.46E-05,90,120,235,,,
2.48E-05,82,159,236,,,
2.89E-05,84,50,236,,,
2.45E-05,74,179,237,,,
2.48E-05,77,232,239,,,
2.66E-05,86,75,238,,,
2.51E-05,72,222,236,,,
2.56E-05,77,113,235,,,
2.83E-05,88,220,235,,,
2.54E-05,85,82,236,,,
2.46E-05,86,122,237,,,
2.56E-05,89,200,237,,,
2.46E-05,84,127,231,,,
2.46E-05,80,210,231,,,
2.44E-05,84,156,230,,,
2.44E-05,80,68,231,,,
2.46E-05,72,39,232,,,
2.47E-05,80,112,232,,,
2.52E-05,82,161,233,,,
2.47E-05,72,208,232,,,
2.48E-05,85,218,234,,,
2.47E-05,77,43,233,,,
2.47E-05,85,30,239,,,
2.92E-05,75,93,237,,,
2.60E-05,77,224,237,,,
2.51E-05,75,86,237,,,
2.48E-05,86,26,240,,,
2.46E-05,87,220,239,,,
2.45E-05,83,64,238,,,
3.16E-05,73,222,241,,,
2.48E-05,80,139,236,,,
2.62E-05,81,221,239,,,
2.48E-05,89,132,234,,,
2.48E-05,81,158,235,,,
2.49E-05,75,51,236,,,
3.05E-05,73,216,234,,,
2.47E-05,76,228,231,,,
2.75E-05,72,115,235,,,
2.93E-05,87,182,235,,,
2.45E-05,72,123,235,,,
2.64E-05,76,77,232,,,
2.46E-05,85,81,234,,,
2.45E-05,90,64,234,,,
2.72E-05,81,143,236,,,
2.46E-05,85,17,237,,,
2.59E-05,84,216,233,,,
3.15E-05,81,61,233,,,
3.46E-05,78,136,231,,,
2.55E-05,90,138,232,,,
3.06E-05,85,165,230,,,
2.67E-05,84,51,227,,,
2.60E-05,85,90,227,,,
2.46E-05,79,81,231,,,
2.46E-05,72,125,231,,,
2.46E-05,74,118,231,,,
2.45E-05,73,24,228,,,
2.78E-05,81,117,226,,,
2.47E-05,73,142,234,,,
3.05E-05,90,208,232,,,
3.06E-05,80,201,234,,,
2.45E-05,77,61,239,,,
2.49E-05,82,60,239,,,
2.48E-05,87,100,247,,,
3.55E-05,85,211,249,,,
2.46E-05,73,159,247,,,
2.46E-05,77,4,244,,,
2.49E-05,79,34,244,,,
2.45E-05,86,56,248,,,
2.46E-05,89,56,249,,,
2.46E-05,86,17,248,,,
2.82E-05,85,137,250,,,
2.48E-05,71,150,248,,,
2.47E-05,80,174,252,,,
2.46E-05,78,32,253,,,
2.58E-05,72,30,251,,,
2.98E-05,84,0,250,,,
2.46E-05,73,244,249,,,
2.46E-05,90,9,249,,,
2.87E-05,88,160,249,,,
2.47E-05,78,53,249,,,
2.45E-05,83,199,253,,,
2.60E-05,82,134,252,,,
2.61E-05,83,206,251,,,
2.90E-05,78,74,249,,,
2.51E-05,81,45,249,,,
2.52E-05,82,146,248,,,
2.47E-05,74,113,249,,,
2.47E-05,74,247,250,,,
2.45E-05,79,30,251,,,
2.48E-05,74,57,250,,,
2.47E-05,75,125,250,,,
2.48E-05,87,162,249,,,
2.46E-05,87,129,253,,,
2.46E-05,73,207,255,,,
2.46E-05,80,174,254,,,
2.44E-05,73,232,255,,,
2.46E-05,82,56,255,,,
2.45E-05,88,26,255,,,
2.45E-05,78,154,259,,,
2.47E-05,88,187,259,,,
2.50E-05,77,107,259,,,
2.46E-05,85,217,260,,,
3.06E-05,86,14,260,,,
2.46E-05,81,90,261,,,
2.48E-05,74,106,269,,,
5.49E-05,74,33,270,,,
3.04E-05,89,50,269,,,
2.53E-05,81,110,269,,,
2.45E-05,76,187,266,,,
2.45E-05,84,147,266,,,
2.57E-05,78,238,265,,,
2.51E-05,78,169,266,,,
2.46E-05,80,214,269,,,
2.47E-05,89,214,269,,,
3.35E-05,85,44,268,,,
2.48E-05,82,218,271,,,
2.45E-05,73,156,271,,,
2.49E-05,83,60,270,,,
2.45E-05,71,179,271,,,
2.90E-05,71,33,271,,,
2.47E-05,86,56,271,,,
2.48E-05,73,13,271,,,
2.48E-05,77,232,271,,,
4.45E-05,77,88,269,,,
3.31E-05,87,158,268,,,
2.57E-05,74,168,271,,,
2.49E-05,80,249,266,,,
2.46E-05,72,37,267,,,
2.98E-05,73,176,274,,,
2.46E-05,73,110,276,,,
2.46E-05,75,248,278,,,
2.47E-05,84,118,278,,,
3.16E-05,88,101,277,,,
2.46E-05,75,96,276,,,
2.62E-05,77,94,279,,,
2.56E-05,78,147,273,,,
2.56E-05,86,224,276,,,
2.89E-05,80,6,280,,,
3.23E-05,81,141,270,,,
2.46E-05,74,147,269,,,
2.46E-05,87,152,273,,,
2.52E-05,85,167,273,,,
2.49E-05,79,64,277,,,
2.47E-05,77,275,277,,,
2.49E-05,90,231,277,,,
2.49E-05,88,200,276,,,
2.48E-05,74,22,277,,,
2.47E-05,90,199,276,,,
2.56E-05,85,5,276,,,
2.47E-05,86,267,277,,,
2.47E-05,83,221,277,,,
2.60E-05,78,219,281,,,
2.47E-05,78,87,280,,,
2.47E-05,77,202,282,,,
2.46E-05,81,97,280,,,
2.69E-05,83,82,280,,,
2.49E-05,71,137,280,,,
2.44E-05,72,20,279,,,
2.44E-05,81,235,281,,,
2.45E-05,84,149,284,,,
2.46E-05,84,53,281,,,
2.47E-05,77,34,279,,,
2.47E-05,80,266,281,,,
3.45E-05,80,171,281,,,
2.59E-05,89,41,281,,,
2.43E-05,84,72,280,,,
2.43E-05,71,239,278,,,
2.51E-05,86,19,279,,,
2.47E-05,79,264,279,,,
2.47E-05,81,125,280,,,
2.84E-05,85,224,286,,,
2.54E-05,84,81,286,,,
2.47E-05,89,122,286,,,
2.47E-05,90,115,286,,,
2.79E-05,80,244,284,,,
3.11E-05,84,74,280,,,
3.13E-05,88,16,276,,,
2.45E-05,85,184,276,,,
0.0002791,77,74,275,,,
2.47E-05,76,189,276,,,
2.92E-05,89,254,281,,,
2.49E-05,76,47,279,,,
2.47E-05,89,81,280,,,
2.69E-05,73,99,285,,,
2.46E-05,85,222,284,,,
2.45E-05,81,258,284,,,
3.34E-05,74,8,284,,,
2.44E-05,86,196,287,,,
2.48E-05,76,163,288,,,
2.49E-05,73,258,287,,,
2.48E-05,77,278,285,,,
2.45E-05,85,48,283,,,
2.50E-05,72,76,280,,,
2.46E-05,81,201,281,,,
2.94E-05,75,133,277,,,
2.46E-05,85,41,277,,,
2.46E-05,84,51,276,,,
2.48E-05,85,67,278,,,
2.51E-05,83,143,277,,,
2.48E-05,89,178,271,,,
2.48E-05,83,96,274,,,
2.45E-05,82,156,277,,,
2.45E-05,72,153,274,,,
3.49E-05,74,134,273,,,
2.63E-05,87,187,273,,,
2.54E-05,89,83,271,,,
2.60E-05,88,58,269,,,
3.43E-05,72,69,272,,,
2.56E-05,73,132,269,,,
2.55E-05,80,88,270,,,
4.10E-05,84,267,269,,,
2.70E-05,71,98,270,,,
2.56E-05,77,76,270,,,
2.56E-05,77,203,271,,,
3.84E-05,86,123,277,,,
2.55E-05,84,265,279,,,
2.53E-05,71,122,281,,,
2.52E-05,75,217,281,,,
2.48E-05,72,259,283,,,
2.50E-05,80,226,282,,,
2.45E-05,73,66,282,,,
3.24E-05,77,205,278,,,
2.48E-05,88,270,278,,,
2.60E-05,75,187,279,,,
2.47E-05,74,37,273,,,
2.46E-05,82,194,276,,,
2.46E-05,76,62,278,,,
2.47E-05,78,202,286,,,
2.46E-05,80,154,286,,,
2.47E-05,72,73,284,,,
2.51E-05,74,248,291,,,
2.50E-05,88,1,291,,,
2.72E-05,76,244,293,,,
2.75E-05,85,64,293,,,
2.99E-05,77,255,292,,,
2.48E-05,89,198,293,,,
3.07E-05,72,166,293,,,
2.49E-05,83,120,302,,,
2.44E-05,77,224,302,,,
3.61E-05,80,170,300,,,
3.75E-05,73,225,300,,,
2.61E-05,86,77,300,,,
2.84E-05,81,234,301,,,
2.63E-05,71,10,298,,,
2.44E-05,82,21,293,,,
2.43E-05,75,165,294,,,
2.47E-05,75,67,286,,,
2.45E-05,85,142,284,,,
2.47E-05,76,246,296,,,
2.44E-05,83,68,292,,,
2.45E-05,88,212,292,,,
2.53E-05,74,46,292,,,
2.57E-05,83,113,283,,,
2.48E-05,85,134,283,,,
2.46E-05,86,106,284,,,
2.44E-05,73,256,278,,,
3.78E-05,78,232,277,,,
3.97E-05,73,131,277,,,
2.47E-05,73,38,277,,,
2.45E-05,85,151,277,,,
3.61E-05,81,21,277,,,
2.45E-05,72,78,275,,,
2.46E-05,76,225,266,,,
2.48E-05,87,134,266,,,
2.58E-05,82,25,260,,,
3.64E-05,76,68,260,,,
2.93E-05,88,168,260,,,
2.46E-05,90,97,258,,,
3.13E-05,90,143,260,,,
2.47E-05,89,180,255,,,
2.47E-05,78,141,257,,,
2.47E-05,75,60,257,,,
2.45E-05,76,132,257,,,
2.48E-05,76,21,258,,,
2.45E-05,87,30,257,,,
2.49E-05,74,62,255,,,
2.47E-05,80,60,255,,,
2.49E-05,81,3,257,,,
2.48E-05,78,174,256,,,
2.63E-05,79,250,258,,,
2.45E-05,74,132,264,,,
2.76E-05,82,261,266,,,
2.47E-05,86,149,261,,,
2.45E-05,80,138,258,,,
3.42E-05,81,12,260,,,
3.57E-05,81,85,261,,,
2.48E-05,88,254,259,,,
2.45E-05,90,233,257,,,
2.47E-05,77,211,258,,,
2.46E-05,76,1,259,,,
2.46E-05,85,127,259,,,
2.64E-05,71,69,259,,,
2.44E-05,74,165,263,,,
2.61E-05,82,16,265,,,
2.57E-05,82,188,263,,,
2.55E-05,81,18,264,,,
3.49E-05,74,179,266,,,
2.54E-05,88,96,268,,,
3.00E-05,87,18,268,,,
2.57E-05,80,99,258,,,
2.48E-05,80,63,259,,,
2.47E-05,89,5,263,,,
2.90E-05,90,121,264,,,
2.49E-05,90,175,265,,,
2.96E-05,89,30,264,,,
2.44E-05,88,68,263,,,
2.43E-05,71,15,263,,,
2.48E-05,82,164,264,,,
2.99E-05,80,16,266,,,
2.49E-05,83,130,267,,,
2.49E-05,76,113,268,,,
2.46E-05,84,63,270,,,
2.66E-05,78,36,269,,,
2.75E-05,84,106,271,,,
2.49E-05,90,40,270,,,
2.47E-05,74,39,270,,,
2.47E-05,71,256,266,,,
2.47E-05,90,223,266,,,
3.37E-05,72,10,268,,,
2.46E-05,86,241,270,,,
2.47E-05,88,25,269,,,
2.49E-05,82,84,268,,,
2.48E-05,89,110,267,,,
2.45E-05,88,229,266,,,
3.13E-05,89,246,266,,,
2.48E-05,79,250,270,,,
2.98E-05,83,152,268,,,
2.49E-05,78,125,270,,,
2.55E-05,81,240,270,,,
2.46E-05,86,118,270,,,
2.92E-05,72,0,270,,,
2.48E-05,83,98,271,,,
3.35E-05,83,79,270,,,
2.50E-05,76,52,274,,,
2.54E-05,86,129,276,,,
2.44E-05,89,14,276,,,
3.56E-05,73,166,275,,,
2.55E-05,72,42,278,,,
2.52E-05,75,231,275,,,
2.48E-05,84,28,282,,,
2.46E-05,81,187,282,,,
3.05E-05,85,259,285,,,
2.47E-05,75,273,288,,,
3.22E-05,75,6,288,,,
2.47E-05,84,105,288,,,
2.47E-05,77,213,289,,,
2.48E-05,72,232,281,,,
2.43E-05,71,260,277,,,
2.45E-05,81,191,276,,,
2.46E-05,74,262,277,,,
2.48E-05,76,16,279,,,
2.45E-05,84,180,279,,,
2.48E-05,75,239,278,,,
2.47E-05,87,91,277,,,
2.46E-05,73,117,278,,,
2.47E-05,86,44,278,,,
2.47E-05,78,89,280,,,
2.48E-05,76,4,281,,,
2.45E-05,74,22,283,,,
2.48E-05,79,254,280,,,
2.55E-05,80,238,278,,,
2.52E-05,83,171,277,,,
2.82E-05,85,19,277,,,
2.45E-05,88,57,280,,,
2.49E-05,76,115,278,,,
2.48E-05,90,52,279,,,
2.46E-05,87,157,279,,,
2.47E-05,78,157,276,,,
2.46E-05,90,97,275,,,
2.46E-05,71,26,276,,,
2.48E-05,82,68,273,,,
2.47E-05,84,98,271,,,
2.45E-05,86,147,271,,,
2.46E-05,80,55,271,,,
3.09E-05,73,129,274,,,
2.67E-05,76,104,274,,,
2.47E-05,78,257,277,,,
2.47E-05,85,113,274,,,
2.53E-05,77,96,274,,,
2.48E-05,72,48,272,,,
3.91E-05,88,109,274,,,
2.51E-05,73,155,274,,,
2.46E-05,72,234,270,,,
2.45E-05,90,242,273,,,
2.51E-05,76,84,275,,,
2.45E-05,82,75,274,,,
3.10E-05,85,144,275,,,
2.47E-05,89,61,277,,,
2.46E-05,84,167,277,,,
2.46E-05,76,175,277,,,
2.49E-05,86,138,277,,,
2.47E-05,87,124,275,,,
2.50E-05,87,139,274,,,
2.48E-05,83,123,274,,,
2.44E-05,71,113,274,,,
2.46E-05,77,50,277,,,
2.69E-05,72,156,278,,,
2.47E-05,90,19,275,,,
2.47E-05,75,235,275,,,
2.49E-05,71,246,265,,,
2.47E-05,76,169,267,,,
2.45E-05,82,106,265,,,
2.58E-05,79,61,265,,,
3.29E-05,77,17,263,,,
2.45E-05,84,47,264,,,
2.46E-05,74,102,264,,,
2.54E-05,90,146,256,,,
2.55E-05,74,56,256,,,
2.71E-05,75,223,257,,,
2.48E-05,74,244,251,,,
2.60E-05,73,240,253,,,
2.45E-05,88,176,256,,,
2.45E-05,86,69,256,,,
2.46E-05,84,49,256,,,
2.44E-05,86,23,255,,,
2.43E-05,87,230,254,,,
2.49E-05,79,155,252,,,
2.89E-05,72,172,252,,,
2.50E-05,79,30,250,,,
2.50E-05,72,117,258,,,
2.45E-05,78,113,258,,,
2.98E-05,72,157,262,,,
2.47E-05,71,58,259,,,
2.44E-05,83,172,261,,,
2.49E-05,77,73,260,,,
2.49E-05,73,228,259,,,
2.70E-05,74,145,257,,,
2.64E-05,80,233,258,,,
2.46E-05,80,182,257,,,
2.44E-05,81,4,257,,,
2.45E-05,82,48,255,,,
2.43E-05,80,187,256,,,
2.71E-05,76,93,256,,,
2.50E-05,81,217,256,,,
2.49E-05,82,139,256,,,
2.47E-05,76,167,257,,,
2.48E-05,77,188,257,,,
2.55E-05,77,54,253,,,
2.44E-05,80,29,257,,,
2.44E-05,79,193,257,,,
2.44E-05,81,219,256,,,
2.44E-05,84,134,259,,,
2.91E-05,72,235,259,,,
2.54E-05,79,39,262,,,
2.47E-05,89,76,260,,,
2.51E-05,73,245,260,,,
2.45E-05,74,170,259,,,
2.49E-05,78,88,253,,,
2.51E-05,87,119,254,,,
2.46E-05,78,126,252,,,
2.54E-05,81,53,254,,,
2.54E-05,78,167,255,,,
2.47E-05,77,36,254,,,
2.47E-05,78,196,254,,,
2.87E-05,74,81,255,,,
4.08E-05,78,49,253,,,
2.47E-05,72,214,255,,,
2.47E-05,84,151,255,,,
2.98E-05,78,22,256,,,
4.05E-05,74,61,261,,,
3.53E-05,85,135,261,,,
2.57E-05,82,252,262,,,
2.65E-05,89,221,263,,,
2.56E-05,88,61,264,,,
2.54E-05,88,250,263,,,
2.55E-05,90,68,264,,,
2.45E-05,77,180,253,,,
2.45E-05,74,88,252,,,
2.47E-05,77,10,253,,,
2.46E-05,80,234,254,,,
2.48E-05,83,133,252,,,
2.47E-05,85,128,252,,,
2.90E-05,77,83,252,,,
2.46E-05,81,61,259,,,
2.45E-05,88,20,259,,,
2.48E-05,73,152,256,,,
2.50E-05,81,9,258,,,
2.87E-05,80,124,251,,,
2.64E-05,79,164,251,,,
2.53E-05,84,20,250,,,
2.54E-05,79,202,245,,,
2.60E-05,78,175,235,,,
3.58E-05,88,214,241,,,
3.14E-05,76,222,241,,,
3.62E-05,89,118,240,,,
4.81E-05,77,211,238,,,
2.55E-05,85,237,242,,,
3.57E-05,82,204,245,,,
3.28E-05,88,236,245,,,
2.54E-05,81,75,246,,,
2.55E-05,87,45,244,,,
2.58E-05,80,188,244,,,
2.57E-05,90,94,246,,,
2.55E-05,87,183,245,,,
2.62E-05,83,224,245,,,
2.71E-05,72,20,245,,,
2.81E-05,81,169,245,,,
2.57E-05,78,168,246,,,
2.91E-05,79,81,247,,,
2.57E-05,84,69,248,,,
4.36E-05,72,74,249,,,
2.72E-05,82,19,251,,,
2.60E-05,79,110,251,,,
2.61E-05,76,191,252,,,
2.60E-05,72,120,252,,,
2.48E-05,86,200,252,,,
2.47E-05,78,173,254,,,
2.93E-05,81,171,253,,,
2.45E-05,78,7,253,,,
2.47E-05,82,96,253,,,
2.46E-05,77,77,250,,,
2.45E-05,75,45,248,,,
2.44E-05,72,127,247,,,
2.51E-05,85,135,247,,,
2.50E-05,87,54,248,,,
2.48E-05,75,95,249,,,
2.49E-05,89,47,249,,,
2.48E-05,76,7,250,,,
2.46E-05,82,211,251,,,
2.50E-05,83,58,250,,,
2.46E-05,84,80,250,,,
2.46E-05,86,157,250,,,
2.46E-05,83,34,251,,,
2.46E-05,79,230,251,,,
2.47E-05,78,106,253,,,
2.46E-05,87,13,253,,,
2.47E-05,85,156,254,,,
2.47E-05,78,119,255,,,
2.45E-05,89,217,256,,,
2.50E-05,86,169,257,,,
2.48E-05,73,213,257,,,
2.46E-05,86,199,256,,,
2.64E-05,89,245,253,,,
2.48E-05,80,78,252,,,
2.45E-05,71,198,252,,,
2.88E-05,84,126,254,,,
