cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,sum,pocet,
8.55E-05,1,0,348,,,,
8.42E-05,35,0,347,,,,
8.38E-05,29,0,346,,,,
8.41E-05,13,0,347,,,,
8.40E-05,25,0,349,,,,
8.42E-05,20,0,350,,,,
8.42E-05,12,0,351,,,,
8.41E-05,6,0,352,,,,
8.89E-05,20,0,350,,,,
9.33E-05,8,0,350,,,,
8.37E-05,15,0,350,,,,
9.02E-05,12,0,349,,,,
8.40E-05,32,0,350,,,,
8.36E-05,22,0,350,,,,
8.34E-05,16,0,346,,,,
8.64E-05,12,0,348,,,,
8.39E-05,33,0,349,,,,
8.41E-05,8,0,349,,,,
8.58E-05,27,0,349,,,,
8.63E-05,6,0,346,,,,
8.57E-05,20,0,340,,,,
9.01E-05,12,0,342,,,,
8.49E-05,11,0,340,,,,
8.66E-05,21,0,340,,,,
8.57E-05,34,0,341,,,,
8.57E-05,6,0,344,,,,
8.49E-05,5,0,344,,,,
8.73E-05,22,0,346,,,,
8.42E-05,1,0,346,,,,
9.52E-05,4,0,347,,,,
8.44E-05,2,0,349,,,,
8.42E-05,30,0,349,,,,
8.42E-05,24,0,350,,,,
8.41E-05,23,0,347,,,,
8.86E-05,15,0,349,,,,
8.44E-05,8,0,350,,,,
0.0001056,19,0,351,,,,
8.40E-05,8,0,351,,,,
8.38E-05,16,0,352,,,,
8.61E-05,34,0,352,,,,
8.44E-05,15,0,354,,,,
8.38E-05,16,0,355,,,,
8.36E-05,20,0,357,,,,
8.37E-05,26,0,358,,,,
8.49E-05,3,0,359,,,,
8.43E-05,27,0,358,,,,
9.20E-05,24,0,357,,,,
8.42E-05,19,0,358,,,,
8.39E-05,6,0,358,,,,
8.36E-05,25,0,353,,,,
8.44E-05,20,0,354,,,,
8.40E-05,33,0,354,,,,
8.54E-05,1,0,354,,,,
8.56E-05,20,0,353,,,,
8.35E-05,4,0,351,,,,
8.36E-05,13,0,349,,,,
8.38E-05,20,0,347,,,,
8.38E-05,8,0,346,,,,
8.40E-05,25,0,347,,,,
8.52E-05,8,0,346,,,,
8.38E-05,32,0,345,,,,
8.43E-05,33,0,349,,,,
8.45E-05,19,0,351,,,,
8.39E-05,21,0,349,,,,
8.55E-05,26,0,351,,,,
8.38E-05,5,0,349,,,,
8.43E-05,21,0,348,,,,
8.42E-05,5,0,349,,,,
8.47E-05,1,0,350,,,,
8.36E-05,16,0,351,,,,
8.43E-05,35,0,352,,,,
0.0001258,1,0,352,,,,
8.46E-05,16,0,349,,,,
9.59E-05,33,0,350,,,,
8.54E-05,4,0,352,,,,
0.0001865,14,0,350,,,,
8.70E-05,31,0,350,,,,
9.41E-05,29,0,352,,,,
0.0001201,11,0,352,,,,
0.0001905,31,0,353,,,,
8.49E-05,26,0,352,,,,
0.0001145,25,0,341,,,,
0.0001223,1,0,343,,,,
0.0001202,11,0,345,,,,
0.0001249,17,0,347,,,,
0.0001268,8,0,350,,,,
8.53E-05,17,0,348,,,,
8.45E-05,12,0,347,,,,
8.44E-05,7,0,346,,,,
8.44E-05,7,0,346,,,,
0.0001006,11,0,346,,,,
8.51E-05,9,0,347,,,,
8.49E-05,26,0,348,,,,
9.47E-05,2,0,346,,,,
9.37E-05,21,0,345,,,,
8.47E-05,8,0,343,,,,
8.47E-05,8,0,338,,,,
0.0001137,25,0,336,,,,
8.55E-05,35,0,333,,,,
8.48E-05,27,0,334,,,,
8.71E-05,25,0,334,,,,
8.52E-05,22,0,335,,,,
8.49E-05,27,0,337,,,,
8.48E-05,28,0,338,,,,
0.0001111,32,0,342,,,,
8.61E-05,18,0,343,,,,
0.0001077,2,0,337,,,,
0.0001234,15,0,338,,,,
0.0001305,26,0,337,,,,
0.0001229,16,0,341,,,,
0.0001265,10,0,344,,,,
0.000119,2,0,337,,,,
0.0001281,18,0,342,,,,
0.0001119,17,0,341,,,,
0.0001174,32,0,335,,,,
0.0001158,10,0,337,,,,
0.0001194,12,0,333,,,,
0.0001292,3,0,334,,,,
0.000128,14,0,336,,,,
0.0001128,10,0,335,,,,
0.0001358,35,0,336,,,,
0.0001117,18,0,336,,,,
0.0001447,2,0,337,,,,
0.0001848,7,0,338,,,,
0.0001214,30,0,339,,,,
8.62E-05,21,0,341,,,,
8.59E-05,27,0,342,,,,
8.56E-05,29,0,342,,,,
8.54E-05,18,0,341,,,,
8.48E-05,4,0,341,,,,
8.46E-05,12,0,343,,,,
8.53E-05,20,0,346,,,,
8.49E-05,8,0,348,,,,
8.52E-05,33,0,348,,,,
8.51E-05,8,0,349,,,,
8.49E-05,35,0,352,,,,
8.76E-05,2,0,353,,,,
8.43E-05,14,0,351,,,,
8.40E-05,25,0,351,,,,
8.54E-05,22,0,351,,,,
8.41E-05,27,0,347,,,,
8.45E-05,13,0,345,,,,
8.43E-05,12,0,346,,,,
8.99E-05,12,0,344,,,,
8.41E-05,32,0,343,,,,
8.38E-05,13,0,338,,,,
8.51E-05,27,0,340,,,,
8.42E-05,16,0,341,,,,
8.46E-05,9,0,339,,,,
8.67E-05,2,0,341,,,,
8.41E-05,3,0,343,,,,
8.45E-05,3,0,343,,,,
8.43E-05,12,0,341,,,,
8.45E-05,31,0,341,,,,
9.49E-05,13,0,341,,,,
8.33E-05,6,0,339,,,,
8.35E-05,18,0,339,,,,
0.0001386,15,0,337,,,,
0.0001598,21,0,336,,,,
8.42E-05,33,0,335,,,,
8.40E-05,14,0,332,,,,
8.48E-05,5,0,333,,,,
8.56E-05,7,0,335,,,,
0.0001077,13,0,335,,,,
9.11E-05,13,0,336,,,,
8.40E-05,32,0,334,,,,
8.39E-05,2,0,337,,,,
8.38E-05,35,0,331,,,,
8.32E-05,31,0,332,,,,
8.34E-05,34,0,333,,,,
8.99E-05,30,0,334,,,,
8.45E-05,29,0,335,,,,
8.40E-05,1,0,337,,,,
8.41E-05,20,0,325,,,,
8.39E-05,9,0,326,,,,
8.52E-05,34,0,321,,,,
8.47E-05,35,0,323,,,,
8.75E-05,35,0,326,,,,
8.54E-05,35,0,327,,,,
8.61E-05,27,0,329,,,,
8.45E-05,12,0,332,,,,
8.42E-05,8,0,333,,,,
8.39E-05,14,0,332,,,,
8.37E-05,10,0,331,,,,
8.43E-05,4,0,331,,,,
0.000191,24,0,331,,,,
9.82E-05,21,0,329,,,,
0.0001174,34,0,327,,,,
8.36E-05,6,0,329,,,,
8.44E-05,12,0,329,,,,
8.72E-05,26,0,330,,,,
9.25E-05,33,0,332,,,,
8.37E-05,5,0,325,,,,
8.39E-05,27,0,326,,,,
8.40E-05,10,0,328,,,,
8.52E-05,1,0,329,,,,
8.39E-05,14,0,329,,,,
8.47E-05,28,0,329,,,,
9.50E-05,14,0,330,,,,
8.41E-05,35,0,331,,,,
8.44E-05,9,0,335,,,,
9.39E-05,28,0,335,,,,
8.77E-05,7,0,332,,,,
8.54E-05,14,0,333,,,,
8.33E-05,7,0,337,,,,
8.52E-05,19,0,337,,,,
8.62E-05,2,0,339,,,,
8.37E-05,2,0,339,,,,
8.38E-05,5,0,339,,,,
8.35E-05,9,0,340,,,,
8.49E-05,35,0,339,,,,
8.43E-05,29,0,341,,,,
8.39E-05,25,0,343,,,,
8.60E-05,33,0,338,,,,
9.54E-05,6,0,341,,,,
8.38E-05,33,0,344,,,,
8.31E-05,14,0,344,,,,
8.54E-05,15,0,347,,,,
8.43E-05,1,0,349,,,,
8.51E-05,11,0,349,,,,
8.39E-05,25,0,351,,,,
8.39E-05,31,0,345,,,,
8.42E-05,14,0,345,,,,
8.43E-05,3,0,346,,,,
8.38E-05,33,0,344,,,,
9.11E-05,30,0,344,,,,
8.42E-05,17,0,346,,,,
8.44E-05,14,0,346,,,,
8.36E-05,21,0,348,,,,
8.33E-05,32,0,347,,,,
8.41E-05,26,0,348,,,,
8.39E-05,5,0,350,,,,
8.32E-05,31,0,350,,,,
8.37E-05,13,0,351,,,,
9.21E-05,12,0,352,,,,
8.49E-05,20,0,354,,,,
8.43E-05,5,0,349,,,,
0.0001193,6,0,350,,,,
8.60E-05,35,0,351,,,,
8.54E-05,5,0,352,,,,
9.99E-05,27,0,353,,,,
8.47E-05,18,0,354,,,,
8.38E-05,28,0,353,,,,
8.41E-05,25,0,354,,,,
8.41E-05,2,0,352,,,,
8.68E-05,34,0,349,,,,
8.40E-05,12,0,350,,,,
8.39E-05,3,0,350,,,,
8.39E-05,30,0,350,,,,
8.91E-05,6,0,348,,,,
8.42E-05,13,0,349,,,,
0.0001008,30,0,350,,,,
8.37E-05,21,0,351,,,,
8.42E-05,29,0,350,,,,
8.54E-05,14,0,350,,,,
8.40E-05,15,0,352,,,,
8.41E-05,5,0,353,,,,
9.39E-05,9,0,350,,,,
8.83E-05,16,0,353,,,,
0.0001018,11,0,351,,,,
8.42E-05,20,0,348,,,,
8.43E-05,18,0,347,,,,
8.58E-05,33,0,342,,,,
8.45E-05,21,0,336,,,,
8.38E-05,25,0,333,,,,
8.39E-05,6,0,333,,,,
8.40E-05,20,0,334,,,,
8.40E-05,23,0,330,,,,
8.40E-05,25,0,323,,,,
8.80E-05,2,0,322,,,,
8.70E-05,27,0,327,,,,
8.52E-05,8,0,323,,,,
8.33E-05,26,0,326,,,,
8.42E-05,25,0,326,,,,
8.52E-05,27,0,325,,,,
8.42E-05,25,0,327,,,,
8.39E-05,14,0,328,,,,
8.39E-05,19,0,327,,,,
8.37E-05,17,0,328,,,,
8.34E-05,15,0,328,,,,
9.01E-05,8,0,326,,,,
0.0001268,18,0,326,,,,
8.38E-05,19,0,328,,,,
8.45E-05,6,0,328,,,,
8.43E-05,15,0,327,,,,
8.44E-05,32,0,326,,,,
8.44E-05,21,0,325,,,,
8.35E-05,10,0,318,,,,
8.38E-05,23,0,320,,,,
8.45E-05,17,0,321,,,,
8.52E-05,22,0,320,,,,
8.38E-05,31,0,324,,,,
8.37E-05,5,0,328,,,,
8.42E-05,15,0,326,,,,
8.37E-05,8,0,326,,,,
8.57E-05,13,0,322,,,,
8.45E-05,17,0,322,,,,
8.42E-05,3,0,325,,,,
8.41E-05,5,0,326,,,,
8.34E-05,18,0,326,,,,
8.32E-05,9,0,326,,,,
8.36E-05,23,0,325,,,,
8.35E-05,3,0,325,,,,
8.35E-05,20,0,324,,,,
8.38E-05,29,0,322,,,,
8.37E-05,13,0,320,,,,
8.28E-05,31,0,323,,,,
8.38E-05,29,0,325,,,,
8.71E-05,4,0,328,,,,
8.37E-05,21,0,330,,,,
8.38E-05,10,0,330,,,,
8.41E-05,4,0,331,,,,
8.68E-05,19,0,329,,,,
8.42E-05,2,0,328,,,,
8.54E-05,15,0,330,,,,
0.0001151,28,0,331,,,,
8.37E-05,1,0,331,,,,
8.74E-05,28,0,332,,,,
8.39E-05,13,0,332,,,,
8.35E-05,34,0,331,,,,
0.0001277,21,0,330,,,,
8.52E-05,17,0,324,,,,
8.44E-05,28,0,323,,,,
9.54E-05,17,0,324,,,,
0.0001153,21,0,321,,,,
0.0004442,7,0,321,,,,
9.41E-05,3,0,321,,,,
8.47E-05,35,0,322,,,,
8.38E-05,32,0,324,,,,
8.57E-05,13,0,324,,,,
8.36E-05,7,0,321,,,,
8.36E-05,24,0,323,,,,
8.43E-05,25,0,322,,,,
8.44E-05,6,0,320,,,,
8.38E-05,29,0,320,,,,
8.40E-05,6,0,320,,,,
8.59E-05,17,0,321,,,,
8.40E-05,8,0,320,,,,
8.41E-05,26,0,318,,,,
8.37E-05,27,0,318,,,,
8.44E-05,7,0,319,,,,
8.43E-05,31,0,319,,,,
8.39E-05,14,0,319,,,,
8.67E-05,35,0,320,,,,
8.37E-05,16,0,320,,,,
8.37E-05,31,0,324,,,,
8.40E-05,24,0,327,,,,
8.71E-05,26,0,325,,,,
8.41E-05,18,0,323,,,,
8.43E-05,9,0,325,,,,
8.46E-05,18,0,325,,,,
0.0001134,26,0,327,,,,
0.0002415,8,0,329,,,,
9.00E-05,13,0,330,,,,
8.41E-05,1,0,326,,,,
0.0001195,34,0,325,,,,
9.09E-05,20,0,326,,,,
9.52E-05,12,0,327,,,,
9.28E-05,25,0,328,,,,
8.77E-05,21,0,330,,,,
8.69E-05,34,0,333,,,,
8.48E-05,34,0,334,,,,
9.12E-05,17,0,335,,,,
8.49E-05,26,0,337,,,,
8.47E-05,8,0,337,,,,
8.43E-05,30,0,337,,,,
8.39E-05,23,0,338,,,,
8.42E-05,30,0,336,,,,
0.0001871,27,0,337,,,,
8.44E-05,15,0,338,,,,
8.41E-05,16,0,338,,,,
8.45E-05,12,0,340,,,,
8.41E-05,22,0,339,,,,
8.45E-05,15,0,340,,,,
8.45E-05,10,0,343,,,,
8.43E-05,8,0,341,,,,
8.42E-05,7,0,341,,,,
8.91E-05,14,0,342,,,,
8.69E-05,4,0,343,,,,
8.42E-05,28,0,345,,,,
8.39E-05,6,0,343,,,,
8.45E-05,15,0,342,,,,
8.40E-05,9,0,343,,,,
8.64E-05,24,0,342,,,,
8.43E-05,1,0,340,,,,
8.43E-05,21,0,336,,,,
8.42E-05,32,0,334,,,,
8.50E-05,12,0,336,,,,
8.41E-05,10,0,339,,,,
8.42E-05,22,0,337,,,,
9.51E-05,9,0,338,,,,
8.59E-05,6,0,336,,,,
8.39E-05,30,0,338,,,,
8.42E-05,15,0,339,,,,
8.39E-05,28,0,341,,,,
9.22E-05,18,0,343,,,,
8.44E-05,26,0,344,,,,
8.69E-05,23,0,350,,,,
8.43E-05,30,0,351,,,,
8.62E-05,25,0,352,,,,
8.40E-05,3,0,352,,,,
0.0001034,12,0,353,,,,
9.28E-05,23,0,354,,,,
8.54E-05,10,0,355,,,,
8.48E-05,1,0,354,,,,
0.000146,3,0,346,,,,
8.42E-05,6,0,345,,,,
8.43E-05,17,0,346,,,,
8.45E-05,18,0,343,,,,
8.50E-05,9,0,335,,,,
8.42E-05,15,0,334,,,,
8.40E-05,14,0,334,,,,
8.39E-05,12,0,335,,,,
8.58E-05,28,0,337,,,,
8.42E-05,26,0,337,,,,
8.56E-05,3,0,338,,,,
8.42E-05,25,0,333,,,,
8.43E-05,27,0,338,,,,
8.40E-05,2,0,337,,,,
9.39E-05,19,0,337,,,,
8.44E-05,28,0,338,,,,
8.39E-05,31,0,338,,,,
8.34E-05,28,0,339,,,,
8.34E-05,28,0,339,,,,
8.35E-05,20,0,339,,,,
0.0001009,19,0,338,,,,
8.47E-05,19,0,335,,,,
8.37E-05,12,0,334,,,,
9.14E-05,11,0,333,,,,
8.41E-05,22,0,332,,,,
8.55E-05,25,0,331,,,,
8.33E-05,35,0,327,,,,
8.43E-05,15,0,326,,,,
8.38E-05,20,0,325,,,,
8.40E-05,18,0,326,,,,
8.40E-05,10,0,326,,,,
8.41E-05,11,0,326,,,,
8.38E-05,2,0,327,,,,
8.79E-05,9,0,330,,,,
8.47E-05,20,0,327,,,,
8.48E-05,10,0,327,,,,
9.09E-05,4,0,329,,,,
8.45E-05,9,0,330,,,,
8.52E-05,17,0,331,,,,
8.56E-05,2,0,330,,,,
9.10E-05,15,0,332,,,,
8.39E-05,24,0,332,,,,
8.70E-05,19,0,333,,,,
8.35E-05,25,0,332,,,,
8.37E-05,34,0,331,,,,
8.42E-05,14,0,333,,,,
8.70E-05,33,0,331,,,,
8.97E-05,6,0,331,,,,
8.40E-05,8,0,330,,,,
9.63E-05,24,0,333,,,,
8.43E-05,9,0,334,,,,
8.53E-05,18,0,332,,,,
0.0001232,6,0,333,,,,
8.41E-05,8,0,336,,,,
8.42E-05,14,0,336,,,,
8.43E-05,3,0,337,,,,
8.37E-05,9,0,336,,,,
8.39E-05,25,0,337,,,,
8.37E-05,25,0,332,,,,
8.40E-05,21,0,331,,,,
8.41E-05,14,0,332,,,,
8.38E-05,19,0,333,,,,
8.52E-05,20,0,335,,,,
8.64E-05,25,0,341,,,,
8.39E-05,30,0,339,,,,
8.37E-05,7,0,340,,,,
8.38E-05,17,0,344,,,,
8.43E-05,18,0,344,,,,
8.45E-05,29,0,344,,,,
8.37E-05,2,0,344,,,,
8.39E-05,3,0,346,,,,
8.45E-05,3,0,340,,,,
8.41E-05,30,0,343,,,,
8.42E-05,16,0,345,,,,
8.43E-05,15,0,343,,,,
8.44E-05,2,0,344,,,,
9.29E-05,16,0,343,,,,
0.0001228,4,0,345,,,,
8.51E-05,22,0,343,,,,
8.64E-05,9,0,345,,,,
8.41E-05,12,0,346,,,,
0.0001044,23,0,342,,,,
9.01E-05,16,0,343,,,,
8.42E-05,20,0,346,,,,
8.40E-05,3,0,348,,,,
8.51E-05,10,0,348,,,,
8.40E-05,25,0,345,,,,
8.45E-05,2,0,347,,,,
8.43E-05,6,0,348,,,,
8.56E-05,7,0,346,,,,
8.44E-05,26,0,348,,,,
8.44E-05,1,0,349,,,,
0.0001462,27,0,351,,,,
8.49E-05,17,0,353,,,,
8.49E-05,7,0,352,,,,
9.26E-05,26,0,349,,,,
8.41E-05,2,0,346,,,,
8.38E-05,29,0,347,,,,
8.44E-05,31,0,348,,,,
8.43E-05,33,0,350,,,,
8.42E-05,1,0,352,,,,
8.38E-05,32,0,352,,,,
9.13E-05,26,0,354,,,,
8.48E-05,17,0,356,,,,
8.39E-05,25,0,356,,,,
8.42E-05,18,0,354,,,,
8.49E-05,11,0,354,,,,
8.39E-05,9,0,354,,,,
8.41E-05,35,0,351,,,,
8.41E-05,13,0,352,,,,
8.40E-05,11,0,352,,,,
9.06E-05,29,0,352,,,,
8.45E-05,6,0,354,,,,
8.42E-05,35,0,355,,,,
8.42E-05,31,0,356,,,,
8.41E-05,19,0,357,,,,
0.0002487,27,0,355,,,,
8.41E-05,14,0,355,,,,
0.0001112,30,0,357,,,,
8.56E-05,32,0,355,,,,
8.70E-05,14,0,339,,,,
8.42E-05,9,0,341,,,,
0.0002227,32,0,341,,,,
0.0001794,25,0,342,,,,
8.54E-05,31,0,343,,,,
0.0001367,18,0,341,,,,
8.48E-05,10,0,341,,,,
8.36E-05,35,0,343,,,,
8.38E-05,17,0,344,,,,
8.43E-05,3,0,345,,,,
8.37E-05,24,0,347,,,,
8.39E-05,29,0,348,,,,
8.38E-05,12,0,348,,,,
8.38E-05,9,0,348,,,,
0.0001307,32,0,351,,,,
8.48E-05,27,0,350,,,,
8.46E-05,3,0,351,,,,
8.99E-05,8,0,352,,,,
8.47E-05,17,0,354,,,,
8.43E-05,19,0,355,,,,
0.0001113,6,0,356,,,,
8.44E-05,31,0,357,,,,
8.40E-05,1,0,357,,,,
8.36E-05,14,0,357,,,,
8.35E-05,7,0,358,,,,
8.35E-05,26,0,361,,,,
8.34E-05,30,0,363,,,,
8.29E-05,17,0,363,,,,
8.53E-05,9,0,361,,,,
8.45E-05,31,0,360,,,,
8.40E-05,34,0,356,,,,
9.33E-05,35,0,355,,,,
8.49E-05,25,0,356,,,,
8.38E-05,9,0,347,,,,
8.42E-05,17,0,348,,,,
8.40E-05,4,0,348,,,,
9.33E-05,24,0,348,,,,
9.17E-05,6,0,349,,,,
0.0001405,26,0,349,,,,
8.68E-05,13,0,348,,,,
9.14E-05,5,0,347,,,,
8.31E-05,21,0,348,,,,
8.64E-05,3,0,348,,,,
8.68E-05,24,0,344,,,,
8.63E-05,34,0,345,,,,
8.52E-05,5,0,346,,,,
8.68E-05,11,0,347,,,,
8.42E-05,8,0,346,,,,
8.59E-05,19,0,347,,,,
8.42E-05,30,0,347,,,,
9.05E-05,33,0,346,,,,
8.46E-05,19,0,347,,,,
8.43E-05,5,0,347,,,,
8.41E-05,26,0,347,,,,
8.39E-05,31,0,348,,,,
8.47E-05,14,0,351,,,,
8.44E-05,20,0,349,,,,
9.14E-05,13,0,348,,,,
9.25E-05,13,0,349,,,,
8.48E-05,5,0,350,,,,
8.40E-05,2,0,348,,,,
8.70E-05,10,0,347,,,,
8.41E-05,5,0,348,,,,
8.39E-05,1,0,348,,,,
8.42E-05,12,0,345,,,,
8.60E-05,24,0,345,,,,
8.82E-05,7,0,346,,,,
9.46E-05,18,0,347,,,,
8.51E-05,21,0,350,,,,
8.47E-05,16,0,351,,,,
8.40E-05,11,0,351,,,,
8.46E-05,18,0,352,,,,
8.33E-05,21,0,351,,,,
8.44E-05,23,0,352,,,,
8.36E-05,28,0,351,,,,
8.33E-05,19,0,348,,,,
8.43E-05,11,0,349,,,,
8.37E-05,29,0,349,,,,
8.43E-05,1,0,349,,,,
8.38E-05,32,0,352,,,,
8.53E-05,18,0,345,,,,
8.43E-05,34,0,346,,,,
8.90E-05,16,0,346,,,,
8.41E-05,6,0,346,,,,
8.44E-05,15,0,343,,,,
8.42E-05,7,0,344,,,,
8.40E-05,29,0,346,,,,
8.45E-05,16,0,349,,,,
8.44E-05,1,0,348,,,,
8.41E-05,14,0,351,,,,
8.36E-05,25,0,352,,,,
8.43E-05,30,0,351,,,,
8.37E-05,16,0,352,,,,
8.40E-05,26,0,351,,,,
8.36E-05,25,0,351,,,,
8.59E-05,28,0,352,,,,
8.58E-05,3,0,351,,,,
8.43E-05,2,0,352,,,,
8.47E-05,24,0,354,,,,
0.0001069,9,0,355,,,,
0.0001536,8,0,355,,,,
8.40E-05,31,0,353,,,,
8.38E-05,16,0,355,,,,
8.42E-05,1,0,354,,,,
8.42E-05,13,0,355,,,,
8.43E-05,6,0,356,,,,
8.34E-05,12,0,359,,,,
8.36E-05,13,0,360,,,,
8.34E-05,3,0,361,,,,
8.40E-05,24,0,356,,,,
8.40E-05,18,0,357,,,,
8.57E-05,17,0,355,,,,
8.42E-05,29,0,355,,,,
8.35E-05,8,0,356,,,,
8.53E-05,18,0,357,,,,
9.42E-05,34,0,356,,,,
8.40E-05,35,0,353,,,,
9.06E-05,23,0,355,,,,
8.46E-05,34,0,355,,,,
8.41E-05,9,0,356,,,,
8.58E-05,8,0,359,,,,
8.36E-05,1,0,359,,,,
8.30E-05,20,0,359,,,,
8.36E-05,27,0,355,,,,
8.45E-05,13,0,354,,,,
8.34E-05,8,0,355,,,,
8.35E-05,8,0,356,,,,
8.49E-05,28,0,358,,,,
8.39E-05,27,0,359,,,,
8.38E-05,17,0,360,,,,
8.37E-05,7,0,365,,,,
8.34E-05,22,0,369,,,,
8.28E-05,9,0,368,,,,
8.42E-05,4,0,369,,,,
8.39E-05,10,0,371,,,,
8.61E-05,13,0,372,,,,
8.49E-05,17,0,369,,,,
8.45E-05,3,0,369,,,,
8.48E-05,9,0,369,,,,
8.42E-05,15,0,369,,,,
8.60E-05,21,0,367,,,,
8.48E-05,28,0,367,,,,
0.0001034,33,0,367,,,,
9.23E-05,3,0,359,,,,
8.80E-05,1,0,357,,,,
8.36E-05,23,0,357,,,,
9.22E-05,34,0,361,,,,
8.39E-05,25,0,362,,,,
8.48E-05,21,0,360,,,,
8.41E-05,28,0,361,,,,
8.42E-05,15,0,362,,,,
8.39E-05,11,0,362,,,,
8.87E-05,9,0,363,,,,
8.56E-05,14,0,363,,,,
8.41E-05,33,0,363,,,,
9.06E-05,25,0,363,,,,
8.42E-05,29,0,362,,,,
8.41E-05,3,0,359,,,,
9.59E-05,17,0,362,,,,
8.46E-05,27,0,363,,,,
8.50E-05,14,0,363,,,,
8.37E-05,14,0,364,,,,
8.60E-05,8,0,364,,,,
0.00011,16,0,365,,,,
9.05E-05,4,0,365,,,,
8.39E-05,26,0,366,,,,
0.0001932,22,0,367,,,,
8.35E-05,14,0,368,,,,
8.38E-05,16,0,367,,,,
8.36E-05,23,0,368,,,,
8.46E-05,31,0,370,,,,
8.49E-05,3,0,368,,,,
8.42E-05,17,0,370,,,,
8.43E-05,26,0,369,,,,
0.0001729,19,0,370,,,,
8.49E-05,8,0,373,,,,
9.19E-05,9,0,371,,,,
8.40E-05,4,0,371,,,,
8.60E-05,22,0,373,,,,
8.52E-05,10,0,374,,,,
8.60E-05,22,0,377,,,,
8.69E-05,25,0,376,,,,
8.46E-05,1,0,376,,,,
8.49E-05,10,0,376,,,,
8.57E-05,31,0,374,,,,
8.48E-05,7,0,374,,,,
8.49E-05,10,0,375,,,,
8.91E-05,21,0,376,,,,
8.40E-05,13,0,375,,,,
8.50E-05,9,0,375,,,,
9.34E-05,2,0,372,,,,
8.45E-05,21,0,374,,,,
8.46E-05,28,0,368,,,,
8.57E-05,25,0,366,,,,
8.55E-05,4,0,367,,,,
8.46E-05,11,0,369,,,,
8.40E-05,6,0,370,,,,
8.42E-05,33,0,371,,,,
9.30E-05,12,0,371,,,,
8.39E-05,11,0,372,,,,
0.0001224,30,0,372,,,,
8.52E-05,5,0,373,,,,
8.45E-05,16,0,374,,,,
8.45E-05,8,0,375,,,,
8.68E-05,33,0,376,,,,
8.41E-05,22,0,371,,,,
8.41E-05,29,0,372,,,,
8.42E-05,29,0,372,,,,
8.40E-05,31,0,374,,,,
8.40E-05,1,0,375,,,,
8.40E-05,24,0,376,,,,
8.41E-05,18,0,376,,,,
8.59E-05,7,0,375,,,,
8.57E-05,17,0,377,,,,
0.0001163,10,0,379,,,,
0.0001174,10,0,379,,,,
8.43E-05,5,0,381,,,,
8.45E-05,14,0,381,,,,
8.51E-05,21,0,382,,,,
9.16E-05,10,0,383,,,,
0.0001448,29,0,384,,,,
8.59E-05,1,0,387,,,,
8.73E-05,25,0,383,,,,
8.52E-05,14,0,384,,,,
8.51E-05,15,0,382,,,,
8.55E-05,1,0,384,,,,
0.0001278,23,0,385,,,,
8.41E-05,13,0,383,,,,
9.84E-05,21,0,382,,,,
0.0001371,19,0,385,,,,
8.74E-05,15,0,388,,,,
8.45E-05,27,0,388,,,,
8.43E-05,14,0,386,,,,
8.55E-05,26,0,386,,,,
8.51E-05,26,0,385,,,,
8.38E-05,9,0,387,,,,
8.39E-05,30,0,387,,,,
9.65E-05,20,0,388,,,,
8.40E-05,2,0,392,,,,
8.44E-05,4,0,393,,,,
8.59E-05,28,0,394,,,,
8.44E-05,7,0,395,,,,
8.41E-05,34,0,385,,,,
8.49E-05,9,0,384,,,,
8.55E-05,23,0,384,,,,
0.0001842,4,0,385,,,,
0.000378,33,0,385,,,,
8.39E-05,22,0,389,,,,
8.43E-05,22,0,390,,,,
8.78E-05,7,0,390,,,,
8.66E-05,35,0,393,,,,
8.35E-05,6,0,394,,,,
8.37E-05,25,0,392,,,,
8.42E-05,29,0,392,,,,
8.36E-05,3,0,394,,,,
8.43E-05,1,0,389,,,,
8.47E-05,9,0,385,,,,
8.38E-05,24,0,381,,,,
8.39E-05,31,0,377,,,,
8.39E-05,34,0,375,,,,
9.00E-05,9,0,375,,,,
8.37E-05,3,0,374,,,,
8.38E-05,5,0,372,,,,
8.39E-05,20,0,370,,,,
9.06E-05,7,0,374,,,,
8.45E-05,22,0,376,,,,
8.43E-05,32,0,376,,,,
8.40E-05,3,0,377,,,,
8.46E-05,17,0,376,,,,
9.09E-05,33,0,376,,,,
8.50E-05,11,0,376,,,,
0.000105,29,0,376,,,,
8.49E-05,10,0,377,,,,
8.43E-05,13,0,375,,,,
8.42E-05,12,0,376,,,,
8.40E-05,27,0,377,,,,
8.44E-05,33,0,375,,,,
8.64E-05,4,0,374,,,,
8.39E-05,27,0,375,,,,
8.43E-05,22,0,377,,,,
0.000209,11,0,373,,,,
8.62E-05,13,0,370,,,,
8.39E-05,22,0,373,,,,
9.16E-05,30,0,373,,,,
8.62E-05,9,0,370,,,,
8.36E-05,21,0,375,,,,
8.72E-05,1,0,375,,,,
8.48E-05,34,0,376,,,,
8.39E-05,12,0,378,,,,
8.39E-05,25,0,380,,,,
8.39E-05,27,0,380,,,,
8.43E-05,24,0,381,,,,
8.45E-05,27,0,379,,,,
8.42E-05,21,0,382,,,,
8.47E-05,20,0,376,,,,
8.40E-05,11,0,377,,,,
8.42E-05,13,0,378,,,,
8.38E-05,35,0,379,,,,
8.57E-05,8,0,380,,,,
8.59E-05,6,0,379,,,,
0.0001369,15,0,380,,,,
