cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.000235,45,1059,249,,,
0.0003554,38,1386,250,,,
0.0003502,39,3131,251,,,
0.0003585,3,7436,248,,,
0.000262,5,6533,247,,,
0.0004207,20,205,245,,,
0.0003519,27,6658,245,,,
0.0003666,17,9680,245,,,
0.0002428,27,3683,246,,,
0.0001776,35,4291,244,,,
0.0002604,34,7875,243,,,
0.0003427,47,7769,243,,,
0.0002627,7,7358,244,,,
0.000173,24,1108,244,,,
0.0002713,32,2002,245,,,
0.0001716,40,84,246,,,
0.0002612,34,6174,245,,,
0.000262,17,9067,243,,,
0.0002604,43,6163,244,,,
0.0003163,49,6518,243,,,
0.0001731,4,173,244,,,
0.0002626,46,7577,244,,,
0.0002856,47,6542,245,,,
0.0003321,35,7904,246,,,
0.0003396,7,7097,246,,,
0.0003409,46,6502,247,,,
0.000338,43,7598,247,,,
0.0002245,34,4828,248,,,
0.0002221,20,925,249,,,
0.0003394,47,8298,245,,,
0.0002241,4,2369,246,,,
0.0003407,25,8086,246,,,
0.0003357,17,6613,247,,,
0.0002154,49,2900,247,,,
0.0001767,38,2341,248,,,
0.0001727,44,1429,249,,,
0.0002603,15,4587,250,,,
0.0001727,6,2093,250,,,
0.00026,15,6615,249,,,
0.0001726,47,713,246,,,
0.0002716,23,4370,247,,,
0.0002741,24,4548,248,,,
0.0002613,40,9352,249,,,
0.0003628,33,6716,245,,,
0.0001977,31,794,245,,,
0.0002432,49,9485,246,,,
0.0002614,1,6801,246,,,
0.0002611,12,9363,247,,,
0.0002255,39,2055,247,,,
0.000335,2,7095,248,,,
0.0002219,31,651,249,,,
0.0003419,48,4871,250,,,
0.0003369,49,2359,250,,,
0.0003399,44,3925,251,,,
0.0003376,10,8115,251,,,
0.0002227,8,1910,251,,,
0.0002143,20,242,252,,,
0.0003862,22,1905,253,,,
0.0002855,23,2083,254,,,
0.0003683,46,4837,253,,,
0.0003757,9,2506,253,,,
0.0004566,35,9027,253,,,
0.0002843,9,2378,254,,,
0.0003611,48,1174,254,,,
0.0002782,6,446,254,,,
0.000425,14,9341,254,,,
0.0003693,9,6686,253,,,
0.0002491,8,3860,254,,,
0.0003742,1,4731,255,,,
0.0003484,16,8531,256,,,
0.0002658,22,1402,256,,,
0.000333,37,7988,256,,,
0.0004566,1,5452,257,,,
0.0003357,16,7861,258,,,
0.0003339,27,6971,257,,,
0.0004462,41,2693,258,,,
0.0002542,27,1229,259,,,
0.0003677,2,9986,260,,,
0.00034,7,7001,260,,,
0.0003378,18,9984,261,,,
0.0012644,31,5471,262,,,
0.0005453,31,25,263,,,
0.0006286,37,1735,263,,,
0.0004353,7,1866,263,,,
0.0004195,18,3416,264,,,
0.0003084,23,1463,265,,,
0.0003672,20,4902,266,,,
0.0003172,2,6960,267,,,
0.0002633,20,292,266,,,
0.0006515,18,5250,267,,,
0.0003173,33,9364,266,,,
0.0002304,22,4585,264,,,
0.0002518,10,2123,264,,,
0.0003502,20,5771,265,,,
0.0003582,17,6241,266,,,
0.0002849,18,6589,267,,,
0.0002517,11,2288,266,,,
0.0003945,5,9749,267,,,
0.0002716,33,379,266,,,
0.0002965,26,6493,267,,,
0.0001948,10,28,265,,,
0.0002616,32,6503,265,,,
0.0002621,49,6560,265,,,
0.0002591,36,523,264,,,
0.0003601,25,4143,265,,,
0.00026,32,1239,265,,,
0.0003544,2,2688,266,,,
0.0003564,44,7933,267,,,
0.000352,2,5246,268,,,
0.0003506,48,2798,269,,,
0.00022,41,192,268,,,
0.0002601,33,7828,269,,,
0.0030302,3,9901,270,,,
0.0003393,12,2712,271,,,
0.000339,47,3895,271,,,
0.0002527,16,1448,270,,,
0.0003317,44,988,270,,,
0.0003884,47,6211,271,,,
0.0001948,6,3926,269,,,
0.0001987,14,3235,270,,,
0.0002599,44,8326,271,,,
0.0002608,37,7001,270,,,
0.0002711,44,9935,271,,,
0.0001937,35,6062,271,,,
0.0001974,39,1875,272,,,
0.0002654,2,9063,273,,,
0.0002404,27,141,274,,,
0.000445,12,6376,274,,,
0.000232,36,1570,272,,,
0.0002803,37,5702,273,,,
0.0002004,46,1353,274,,,
0.0004024,38,6144,271,,,
0.0002537,19,5889,271,,,
0.0002603,2,1695,272,,,
0.0003451,28,7615,273,,,
0.0002603,50,1065,273,,,
0.0003452,42,9169,274,,,
0.0003687,11,8543,275,,,
0.0002684,5,1648,276,,,
0.0002684,47,8537,276,,,
0.0002012,34,276,277,,,
0.0002887,32,1420,276,,,
0.0003857,31,6837,276,,,
0.0002679,3,1803,277,,,
0.000384,41,3964,278,,,
0.0004157,9,3824,278,,,
0.0002755,34,9519,276,,,
0.000201,40,267,277,,,
0.0002692,47,9845,277,,,
0.0002193,20,634,278,,,
0.0002917,3,8450,278,,,
