cas operacie,cislo,velkost frontu,,,
1.10E-06,33,942,,,
1.50E-06,17,951,,,
9.00E-07,27,958,,,
1.00E-06,9,961,,,
1.10E-06,9,961,,,
1.00E-06,9,967,,,
8.00E-07,50,963,,,
8.00E-07,13,963,,,
1.00E-06,13,965,,,
7.00E-07,13,965,,,
8.00E-07,13,965,,,
9.00E-07,12,975,,,
7.00E-07,12,976,,,
9.00E-07,11,975,,,
7.00E-07,5,973,,,
8.00E-07,21,975,,,
7.00E-07,15,975,,,
6.00E-07,43,974,,,
6.00E-07,44,977,,,
6.00E-07,43,977,,,
6.00E-07,43,977,,,
6.00E-07,10,978,,,
6.00E-07,17,981,,,
6.00E-07,17,983,,,
6.00E-07,17,983,,,
6.00E-07,37,984,,,
6.00E-07,30,984,,,
6.00E-07,30,986,,,
6.00E-07,34,991,,,
6.00E-07,34,991,,,
6.00E-07,30,997,,,
6.00E-07,30,998,,,
7.00E-07,12,998,,,
6.00E-07,6,999,,,
7.00E-07,25,1004,,,
7.00E-07,25,1006,,,
6.00E-07,25,1006,,,
6.00E-07,43,999,,,
6.00E-07,42,1000,,,
7.00E-07,13,998,,,
6.00E-07,13,998,,,
6.00E-07,38,1001,,,
6.00E-07,5,1000,,,
6.00E-07,42,1002,,,
6.00E-07,5,1003,,,
6.00E-07,50,1004,,,
8.00E-07,4,1004,,,
8.00E-07,31,1005,,,
7.00E-07,31,1005,,,
6.00E-07,31,1008,,,
6.00E-07,31,1010,,,
6.00E-07,19,1011,,,
8.00E-07,19,1012,,,
6.00E-07,33,1011,,,
6.00E-07,33,1016,,,
6.00E-07,3,1019,,,
6.00E-07,5,1024,,,
6.00E-07,22,1023,,,
6.00E-07,12,1024,,,
6.00E-07,12,1027,,,
6.00E-07,14,1028,,,
7.00E-07,14,1028,,,
6.00E-07,14,1028,,,
6.00E-07,14,1029,,,
6.00E-07,22,1032,,,
6.00E-07,22,1032,,,
6.00E-07,5,1036,,,
6.00E-07,5,1036,,,
6.00E-07,7,1038,,,
7.00E-07,26,1042,,,
6.00E-07,26,1040,,,
6.00E-07,26,1041,,,
6.00E-07,35,1038,,,
8.00E-07,48,1037,,,
1.10E-06,38,1041,,,
9.00E-07,36,1042,,,
7.00E-07,36,1042,,,
7.00E-07,36,1042,,,
6.00E-07,36,1042,,,
7.00E-07,3,1044,,,
7.00E-07,3,1044,,,
