cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0002593,14,9899,22,,,
0.0006802,34,2648,23,,,
0.0006016,10,5330,24,,,
0.0019327,29,4051,24,,,
0.0007489,25,1959,23,,,
0.0009038,19,168,23,,,
0.0005992,7,361,24,,,
0.0007064,29,593,24,,,
0.0004699,29,8438,25,,,
0.0005957,14,6379,26,,,
0.0006604,27,4908,26,,,
0.0006072,7,6603,27,,,
0.0005832,29,5283,28,,,
0.0007525,33,1216,26,,,
0.0005936,34,6095,26,,,
0.0005955,25,6913,26,,,
0.0006596,4,3260,25,,,
0.0002657,18,9480,24,,,
0.0009501,12,6407,24,,,
0.0006751,16,4414,24,,,
0.0007097,14,4432,24,,,
0.0009322,19,5692,25,,,
0.000818,18,5137,25,,,
0.0001574,13,9982,25,,,
0.0002667,8,9911,26,,,
0.0008747,32,54,27,,,
0.0010109,15,4810,28,,,
0.0009988,7,97,28,,,
0.0012505,29,5796,29,,,
0.0008334,7,4205,29,,,
0.000794,13,383,28,,,
0.0006008,34,1987,27,,,
0.0011159,19,2529,28,,,
0.0008222,16,1533,29,,,
0.0006513,22,7103,29,,,
0.0004937,29,9959,29,,,
0.0007111,25,7097,28,,,
0.0007248,33,3,28,,,
0.0007266,11,941,28,,,
0.0004446,32,8503,29,,,
0.000494,29,8257,25,,,
0.0017023,17,435,25,,,
0.0008482,28,6357,26,,,
0.000832,26,2770,27,,,
0.0008163,28,4496,28,,,
0.0008718,26,3930,29,,,
0.0004709,16,9455,30,,,
0.0007415,9,8397,28,,,
0.0015503,2,1298,29,,,
0.0006632,30,596,29,,,
0.0007738,30,2499,30,,,
0.0007196,9,5309,31,,,
0.0009517,29,2579,32,,,
0.0008626,8,4717,33,,,
0.0007672,28,7700,33,,,
0.0020898,13,2392,34,,,
0.0005195,34,9026,35,,,
0.0007572,4,6290,36,,,
0.0007693,25,7595,37,,,
0.0008678,15,2658,38,,,
0.0009506,5,358,38,,,
0.0010513,18,1956,38,,,
0.000759,35,8453,39,,,
0.002225,20,4,40,,,
0.0025314,30,331,40,,,
0.0014734,2,5224,41,,,
0.0015735,6,4566,42,,,
0.0022123,10,4485,42,,,
0.0015519,29,9809,42,,,
0.0010906,34,1278,43,,,
0.0012661,33,5306,44,,,
0.0020565,19,105,44,,,
0.0054072,22,3911,42,,,
0.0042186,26,7113,42,,,
0.0011975,17,638,41,,,
0.0012014,20,1349,41,,,
0.0010997,34,8006,42,,,
0.0022255,20,2936,43,,,
0.0011857,24,1901,42,,,
0.0005996,29,8824,42,,,
0.0005384,7,8700,43,,,
0.0023035,23,7648,41,,,
0.0015864,35,1495,40,,,
0.0003399,14,9568,41,,,
0.0011013,24,3702,42,,,
0.0013232,19,1821,42,,,
0.0010659,18,7094,42,,,
0.001263,31,1292,43,,,
0.0011134,33,1555,41,,,
0.0013007,29,3882,42,,,
0.0010082,7,7173,43,,,
0.0011765,19,3323,44,,,
0.0013374,5,1224,45,,,
0.0011812,14,2480,45,,,
0.001262,32,3538,43,,,
0.0010236,6,3436,44,,,
0.0012534,18,5884,44,,,
0.0010931,29,3264,44,,,
0.0011465,20,5259,45,,,
0.0011676,9,4568,45,,,
0.0011246,21,738,46,,,
0.0013948,14,5913,47,,,
0.0013999,1,1515,48,,,
0.0011126,28,8579,49,,,
