cas operacie,vybrane cislo,velkost frontu,,,,,,,
2.66E-05,25,237,,,,,0.0000261,6,214
2.56E-05,20,237,,,,,0.0000253,6,214
3.25E-05,20,237,,,,,0.0000253,1,214
2.64E-05,30,236,,,,,0.0000258,20,214
2.65E-05,28,236,,,,,0.0000255,3,214
2.57E-05,28,235,,,,,0.0000254,18,214
2.53E-05,4,234,,,,,0.000025,30,214
2.58E-05,1,234,,,,,0.0000287,14,214
2.55E-05,21,233,,,,,0.0000267,18,214
2.55E-05,3,232,,,,,0.000026,15,214
2.61E-05,7,232,,,,,0.0000254,10,214
2.61E-05,2,232,,,,,0.0000264,6,214
2.61E-05,4,235,,,,,0.0000254,25,214
3.64E-05,13,238,,,,,0.0000251,10,214
3.52E-05,5,237,,,,,0.0000252,35,214
2.59E-05,14,236,,,,,0.0000255,12,214
2.56E-05,1,235,,,,,0.0000275,29,214
2.66E-05,10,235,,,,,0.0000283,2,214
2.62E-05,11,237,,,,,0.000026,24,214
2.55E-05,24,236,,,,,0.0000252,10,214
3.42E-05,4,239,,,,,0.0000324,13,214
2.71E-05,29,239,,,,,0.0000264,11,214
3.65E-05,5,238,,,,,0.0000262,25,214
3.68E-05,31,237,,,,,0.0000253,18,214
2.91E-05,6,243,,,,,0.0000253,29,214
2.58E-05,14,243,,,,,0.0000373,12,214
2.58E-05,11,244,,,,,0.0000259,28,214
4.97E-05,6,244,,,,,0.0000257,16,214
3.61E-05,16,244,,,,,0.0000253,23,214
3.72E-05,16,243,,,,,0.0000253,25,214
3.28E-05,5,243,,,,,0.0000252,3,214
2.71E-05,1,242,,,,,0.0000252,6,214
2.65E-05,5,241,,,,,0.0000257,20,214
2.54E-05,32,240,,,,,0.0000269,28,214
2.63E-05,19,245,,,,,0.0000278,10,214
2.92E-05,2,246,,,,,0.0000268,20,214
3.22E-05,30,246,,,,,0.0000268,27,214
2.85E-05,33,248,,,,,0.0000261,20,214
2.98E-05,10,247,,,,,0.0000272,25,214
2.68E-05,14,246,,,,,0.0000338,2,214
2.63E-05,18,245,,,,,0.0000337,18,214
5.04E-05,34,244,,,,,0.000034,33,214
2.63E-05,3,243,,,,,0.0000345,11,214
2.53E-05,18,243,,,,,0.0000274,27,214
2.64E-05,29,244,,,,,0.0000461,27,214
3.64E-05,9,244,,,,,0.0000551,24,214
5.83E-05,34,243,,,,,0.0000337,7,214
2.87E-05,20,242,,,,,0.0000326,35,214
3.28E-05,1,243,,,,,0.0000356,7,214
2.56E-05,23,243,,,,,0.0000439,16,214
3.20E-05,4,246,,,,,0.0000339,5,214
2.59E-05,31,250,,,,,0.0000335,23,214
2.53E-05,8,249,,,,,0.000118,20,214
3.28E-05,35,250,,,,,0.0000268,30,214
2.57E-05,31,251,,,,,0.0000384,33,214
2.51E-05,26,250,,,,,0.0000399,4,214
2.52E-05,12,249,,,,,0.0000271,30,214
2.59E-05,6,249,,,,,0.0000254,4,214
2.54E-05,28,248,,,,,0.0001014,16,214
2.53E-05,15,247,,,,,0.0000313,17,214
2.56E-05,18,247,,,,,0.0000255,3,214
2.57E-05,21,247,,,,,0.0000261,13,214
2.57E-05,10,248,,,,,0.0000255,18,214
2.52E-05,6,247,,,,,0.0000282,33,214
2.84E-05,25,247,,,,,0.0000572,2,214
2.59E-05,32,246,,,,,0.0000554,22,214
2.53E-05,2,245,,,,,0.0000268,30,214
2.54E-05,23,244,,,,,0.0000266,15,214
2.55E-05,33,246,,,,,0.0000252,4,214
3.10E-05,19,246,,,,,0.0000255,5,214
3.10E-05,8,245,,,,,0.0000252,25,214
4.34E-05,34,249,,,,,0.0000252,19,214
4.31E-05,28,248,,,,,0.0000255,24,214
2.60E-05,20,249,,,,,0.0000257,19,214
2.70E-05,35,249,,,,,0.0000256,15,214
2.67E-05,10,248,,,,,0.0000254,29,214
2.60E-05,12,247,,,,,0.0000273,7,214
2.81E-05,32,246,,,,,0.0000252,32,214
3.25E-05,21,246,,,,,0.0000413,21,214
2.57E-05,22,245,,,,,0.0000254,15,214
2.59E-05,32,244,,,,,0.0000265,12,214
2.55E-05,18,243,,,,,0.0000253,6,214
2.54E-05,14,243,,,,,0.000027,31,214
2.70E-05,14,244,,,,,0.0000264,25,214
2.50E-05,15,243,,,,,0.0000384,29,214
2.53E-05,31,243,,,,,0.0000253,23,214
2.65E-05,10,243,,,,,0.0000257,13,214
2.56E-05,3,242,,,,,0.0000264,12,214
2.83E-05,27,242,,,,,0.0000436,11,214
2.68E-05,2,241,,,,,0.0000277,1,214
2.65E-05,10,240,,,,,0.0000491,32,214
2.77E-05,31,239,,,,,0.0000311,10,214
2.58E-05,5,240,,,,,0.0000253,31,214
2.51E-05,25,239,,,,,0.0000254,15,214
2.59E-05,35,242,,,,,0.0000256,22,214
2.53E-05,6,241,,,,,0.0000249,7,214
2.80E-05,29,242,,,,,0.000027,28,214
2.56E-05,10,241,,,,,0.0000265,4,214
2.52E-05,25,240,,,,,0.0000272,3,214
2.80E-05,9,240,,,,,0.0000262,19,214
2.57E-05,29,239,,,,,0.0000286,23,214
2.52E-05,2,238,,,,,0.0000265,32,214
2.52E-05,32,237,,,,,0.0000255,12,214
2.52E-05,9,237,,,,,0.0000263,12,214
2.56E-05,30,238,,,,,0.0000257,32,214
2.54E-05,14,237,,,,,0.0000258,33,214
2.51E-05,2,236,,,,,0.0000256,10,214
2.52E-05,33,235,,,,,0.0000266,33,214
2.54E-05,1,234,,,,,0.0000283,19,214
2.52E-05,7,234,,,,,0.0000254,15,214
2.51E-05,3,233,,,,,0.0000357,2,214
3.13E-05,20,233,,,,,0.0000541,4,214
2.52E-05,25,233,,,,,0.0000254,2,214
3.28E-05,15,233,,,,,0.0000284,9,214
2.59E-05,21,232,,,,,0.0000298,9,214
2.55E-05,30,231,,,,,0.0000289,19,214
2.53E-05,24,232,,,,,0.0000256,11,215
2.52E-05,15,232,,,,,0.0000258,14,215
2.50E-05,27,231,,,,,0.0000251,35,215
2.68E-05,9,230,,,,,0.0000255,20,215
9.44E-05,32,231,,,,,0.0000261,5,215
2.91E-05,21,231,,,,,0.000026,23,215
2.59E-05,33,230,,,,,0.0000254,1,215
2.54E-05,1,229,,,,,0.0000266,28,215
2.57E-05,14,229,,,,,0.0000253,13,215
3.36E-05,19,230,,,,,0.000028,33,215
3.25E-05,2,229,,,,,0.0000259,10,215
2.81E-05,5,229,,,,,0.0000261,23,215
2.55E-05,35,228,,,,,0.0000251,16,215
2.59E-05,26,230,,,,,0.0000253,24,215
2.54E-05,22,229,,,,,0.0000256,35,215
2.80E-05,9,231,,,,,0.0000368,21,215
2.63E-05,6,232,,,,,0.0000353,7,215
2.84E-05,9,232,,,,,0.0000252,14,215
2.62E-05,19,232,,,,,0.000151,34,215
2.54E-05,18,231,,,,,0.0000252,30,215
2.55E-05,16,230,,,,,0.0000326,13,215
3.92E-05,21,231,,,,,0.0000262,7,215
3.66E-05,4,231,,,,,0.0000265,25,215
3.44E-05,31,230,,,,,0.0000251,17,215
3.28E-05,2,230,,,,,0.0000278,10,215
2.67E-05,29,230,,,,,0.0000406,31,215
4.56E-05,16,230,,,,,0.0000265,14,215
3.49E-05,18,229,,,,,0.0000323,6,215
3.47E-05,30,228,,,,,0.0000285,34,215
2.70E-05,19,231,,,,,0.0000255,30,215
2.65E-05,30,230,,,,,0.0000267,23,215
2.62E-05,13,229,,,,,0.0000319,4,215
2.66E-05,6,229,,,,,0.0000252,20,215
2.52E-05,28,228,,,,,0.0000253,35,215
2.58E-05,15,228,,,,,0.0000253,34,215
2.58E-05,1,228,,,,,0.000026,20,215
2.53E-05,6,227,,,,,0.0000255,26,215
3.48E-05,19,227,,,,,0.0000258,27,215
2.59E-05,18,226,,,,,0.0000252,1,215
3.58E-05,33,234,,,,,0.0000256,28,215
2.71E-05,34,233,,,,,0.0000251,4,215
2.57E-05,34,235,,,,,0.0000261,21,215
2.51E-05,32,234,,,,,0.0000253,10,215
2.56E-05,21,233,,,,,0.0000253,28,215
2.60E-05,8,237,,,,,0.0000258,5,215
2.53E-05,31,236,,,,,0.0000251,11,215
2.60E-05,15,236,,,,,0.0000253,22,215
3.24E-05,22,235,,,,,0.0000519,3,215
3.23E-05,3,235,,,,,0.0000254,5,215
2.52E-05,30,235,,,,,0.0000259,21,215
2.54E-05,17,235,,,,,0.0000253,18,215
2.53E-05,18,234,,,,,0.0000253,3,215
2.51E-05,13,233,,,,,0.0000287,23,215
2.62E-05,8,234,,,,,0.000027,15,215
2.81E-05,26,234,,,,,0.0000258,18,215
5.29E-05,11,233,,,,,0.0000255,30,215
2.65E-05,23,233,,,,,0.0000338,2,215
2.65E-05,4,232,,,,,0.0000265,33,215
2.57E-05,34,232,,,,,0.000055,24,215
2.50E-05,14,231,,,,,0.0000387,2,215
2.55E-05,23,230,,,,,0.0001462,12,215
2.62E-05,15,230,,,,,0.0000348,18,215
3.23E-05,17,231,,,,,0.0000541,7,215
2.59E-05,32,230,,,,,0.0000335,16,215
2.57E-05,33,231,,,,,0.0000325,17,215
2.54E-05,32,232,,,,,0.0000335,20,215
3.40E-05,22,232,,,,,0.0000377,23,215
2.61E-05,23,231,,,,,0.0000497,12,215
2.61E-05,2,230,,,,,0.0000264,9,215
4.01E-05,10,231,,,,,0.0000252,21,215
2.60E-05,2,230,,,,,0.0000271,17,215
2.56E-05,11,229,,,,,0.0000269,25,215
2.54E-05,3,228,,,,,0.0000257,26,215
3.28E-05,12,229,,,,,0.0000255,33,215
3.43E-05,8,229,,,,,0.0000261,23,215
3.15E-05,18,230,,,,,0.0000253,2,215
2.70E-05,22,232,,,,,0.0000255,10,215
4.56E-05,13,232,,,,,0.0000273,35,215
2.71E-05,21,232,,,,,0.0000271,10,215
2.64E-05,29,231,,,,,0.0000255,1,215
2.64E-05,26,230,,,,,0.0000264,20,215
2.65E-05,18,229,,,,,0.0000438,25,215
2.62E-05,19,228,,,,,0.0000256,32,215
2.66E-05,1,227,,,,,0.000025,21,215
2.63E-05,32,226,,,,,0.0000265,11,215
2.99E-05,27,225,,,,,0.0000256,8,215
2.56E-05,27,225,,,,,0.0000501,18,215
2.55E-05,7,225,,,,,0.0000264,4,215
2.57E-05,6,224,,,,,0.0000294,11,215
3.89E-05,23,225,,,,,0.0000254,29,215
2.66E-05,16,224,,,,,0.0000256,2,215
2.54E-05,6,223,,,,,0.0000253,4,215
2.80E-05,7,225,,,,,0.0000253,33,215
2.57E-05,10,224,,,,,0.0000251,1,215
2.71E-05,5,226,,,,,0.0000257,16,215
2.61E-05,32,225,,,,,0.0000255,29,215
2.71E-05,9,229,,,,,0.0000252,27,215
2.61E-05,2,229,,,,,0.000027,29,215
2.98E-05,3,228,,,,,0.0000263,6,215
4.02E-05,3,228,,,,,0.0000261,12,215
2.70E-05,1,230,,,,,0.0000254,28,215
2.83E-05,26,229,,,,,0.0000253,30,215
2.66E-05,11,229,,,,,0.000027,1,215
2.64E-05,25,228,,,,,0.0000252,25,215
3.84E-05,3,228,,,,,0.0000251,1,215
4.81E-05,28,227,,,,,0.0000295,29,215
2.62E-05,13,229,,,,,0.0000264,3,215
2.51E-05,31,228,,,,,0.0000254,9,215
2.50E-05,23,227,,,,,0.0000269,25,215
2.51E-05,21,226,,,,,0.0000266,17,215
2.49E-05,10,225,,,,,0.0000266,8,215
2.52E-05,19,225,,,,,0.0000534,4,215
3.31E-05,12,224,,,,,0.0000331,21,215
2.57E-05,19,224,,,,,0.0000254,31,215
2.52E-05,24,223,,,,,0.0000281,8,215
2.56E-05,26,223,,,,,0.0000255,1,215
2.54E-05,32,222,,,,,0.0000253,5,215
2.83E-05,4,222,,,,,0.0000267,4,215
2.59E-05,19,221,,,,,0.0000251,26,215
3.24E-05,9,220,,,,,0.0000728,13,215
3.98E-05,32,221,,,,,0.0000255,8,215
2.57E-05,19,222,,,,,0.0000269,3,215
3.06E-05,13,222,,,,,0.0000268,22,215
2.67E-05,22,221,,,,,0.0000315,11,215
2.59E-05,20,222,,,,,0.0000257,9,215
2.63E-05,32,225,,,,,0.0000264,15,215
2.57E-05,23,225,,,,,0.0000255,33,215
2.58E-05,8,226,,,,,0.0000257,10,215
2.78E-05,10,228,,,,,0.0000252,25,215
2.66E-05,32,227,,,,,0.0000411,19,215
2.68E-05,1,226,,,,,0.0000254,31,216
2.74E-05,32,227,,,,,0.0000262,4,216
2.66E-05,5,226,,,,,0.0000259,9,216
2.65E-05,4,225,,,,,0.0000254,4,216
2.86E-05,11,224,,,,,0.0000253,15,216
2.65E-05,22,223,,,,,0.0000261,24,216
4.30E-05,29,223,,,,,0.0000266,19,216
4.14E-05,30,222,,,,,0.0000284,2,216
2.90E-05,2,224,,,,,0.0000254,11,216
2.93E-05,3,224,,,,,0.0000253,3,216
2.88E-05,8,229,,,,,0.0000359,29,216
2.57E-05,19,228,,,,,0.0000355,12,216
3.72E-05,5,229,,,,,0.0000343,26,216
2.53E-05,4,228,,,,,0.0000256,19,216
3.85E-05,10,228,,,,,0.0000258,4,216
2.56E-05,1,229,,,,,0.0000254,16,216
2.52E-05,29,228,,,,,0.0000254,16,216
2.69E-05,16,228,,,,,0.0000255,16,216
2.81E-05,35,227,,,,,0.0000384,9,216
2.63E-05,18,226,,,,,0.0000251,12,216
2.64E-05,35,225,,,,,0.0000256,12,216
2.59E-05,29,225,,,,,0.0000259,5,216
2.66E-05,3,226,,,,,0.0000278,6,216
2.64E-05,1,225,,,,,0.000026,10,216
2.60E-05,35,224,,,,,0.0000299,9,216
2.54E-05,15,223,,,,,0.0000263,18,216
2.55E-05,13,223,,,,,0.0000427,30,216
3.88E-05,5,222,,,,,0.000026,33,216
2.67E-05,21,221,,,,,0.0000266,13,216
2.63E-05,21,226,,,,,0.0000259,25,216
3.51E-05,14,227,,,,,0.0000252,33,216
2.84E-05,12,227,,,,,0.0000314,28,216
2.62E-05,8,230,,,,,0.0000262,12,216
2.64E-05,8,231,,,,,0.0000271,21,216
2.53E-05,25,230,,,,,0.0000274,20,216
2.84E-05,17,230,,,,,0.0000255,3,216
2.60E-05,28,230,,,,,0.0000263,8,216
2.91E-05,6,230,,,,,0.0000254,21,216
2.71E-05,23,229,,,,,0.0000252,12,216
2.74E-05,24,229,,,,,0.0000255,14,216
2.62E-05,17,231,,,,,0.0000258,19,216
2.69E-05,1,232,,,,,0.0000252,3,216
2.75E-05,12,232,,,,,0.0000254,9,216
2.56E-05,8,233,,,,,0.0000269,21,216
2.52E-05,30,232,,,,,0.0000253,33,216
2.60E-05,13,232,,,,,0.0000422,2,216
2.56E-05,20,231,,,,,0.000025,10,216
2.51E-05,18,230,,,,,0.0000252,29,216
2.57E-05,22,230,,,,,0.0000261,33,216
3.25E-05,6,229,,,,,0.0000254,8,216
3.14E-05,9,229,,,,,0.0000258,10,216
4.06E-05,14,228,,,,,0.0000283,28,216
2.79E-05,1,227,,,,,0.0000261,7,216
2.62E-05,8,230,,,,,0.0000271,14,216
2.52E-05,30,229,,,,,0.0000255,10,216
2.51E-05,33,228,,,,,0.0000304,31,216
2.53E-05,20,227,,,,,0.000034,19,216
2.53E-05,23,226,,,,,0.0000274,23,216
2.54E-05,32,225,,,,,0.0000492,3,216
2.51E-05,1,224,,,,,0.0000396,16,216
2.52E-05,5,223,,,,,0.0000269,9,216
2.55E-05,3,222,,,,,0.0001054,7,216
2.51E-05,2,221,,,,,0.0000378,6,216
2.53E-05,17,220,,,,,0.00003,15,216
2.54E-05,15,219,,,,,0.0000262,27,216
2.53E-05,21,218,,,,,0.0000261,1,216
3.51E-05,15,218,,,,,0.0000344,2,216
3.27E-05,18,218,,,,,0.0000362,27,216
2.74E-05,33,217,,,,,0.0000267,26,216
2.71E-05,14,216,,,,,0.0000262,5,216
2.70E-05,15,215,,,,,0.0000411,15,216
2.68E-05,20,214,,,,,0.0000285,11,216
2.65E-05,12,213,,,,,0.0000263,13,216
2.68E-05,27,214,,,,,0.0000257,15,216
2.61E-05,20,214,,,,,0.0000264,12,216
2.51E-05,26,213,,,,,0.0000255,23,216
2.72E-05,25,214,,,,,0.0000445,33,216
2.53E-05,20,213,,,,,0.0000324,27,216
3.76E-05,22,213,,,,,0.0000259,31,216
2.73E-05,6,212,,,,,0.0000254,19,216
2.66E-05,27,211,,,,,0.0000252,20,216
3.55E-05,8,211,,,,,0.0000269,4,216
3.26E-05,34,211,,,,,0.0000257,9,216
2.82E-05,22,211,,,,,0.0000253,28,216
2.64E-05,12,210,,,,,0.0000257,10,216
2.64E-05,23,209,,,,,0.0000329,30,216
2.56E-05,10,209,,,,,0.0000299,4,216
2.56E-05,25,208,,,,,0.0000271,23,216
2.61E-05,5,210,,,,,0.0000272,17,216
2.60E-05,13,210,,,,,0.0000254,14,216
2.55E-05,15,210,,,,,0.0000251,21,216
3.80E-05,21,212,,,,,0.0000269,34,216
2.63E-05,10,212,,,,,0.0000274,7,216
3.02E-05,12,213,,,,,0.0000265,12,216
3.38E-05,12,213,,,,,0.0000531,14,216
2.67E-05,2,212,,,,,0.0000254,3,216
2.64E-05,8,211,,,,,0.0000329,3,216
2.80E-05,27,211,,,,,0.0000253,8,216
2.52E-05,9,210,,,,,0.0000252,25,216
2.81E-05,34,211,,,,,0.0000254,18,216
2.59E-05,28,213,,,,,0.0000256,2,216
2.58E-05,18,215,,,,,0.0000256,26,216
2.56E-05,10,218,,,,,0.0000316,6,216
2.77E-05,3,219,,,,,0.0000251,29,216
2.69E-05,28,221,,,,,0.0000256,29,216
2.56E-05,5,220,,,,,0.0000284,32,216
2.55E-05,22,220,,,,,0.0000255,1,216
2.56E-05,29,219,,,,,0.0000258,22,216
2.81E-05,6,219,,,,,0.0000268,18,216
2.57E-05,15,218,,,,,0.0000258,9,216
2.54E-05,6,217,,,,,0.000026,13,216
3.55E-05,15,218,,,,,0.0000264,22,216
2.54E-05,5,218,,,,,0.0000254,4,216
2.55E-05,22,217,,,,,0.0000269,26,216
2.55E-05,10,216,,,,,0.0000274,21,216
2.55E-05,30,215,,,,,0.0000325,18,216
3.04E-05,31,216,,,,,0.000026,4,216
2.59E-05,16,219,,,,,0.0000257,3,216
3.48E-05,14,219,,,,,0.000025,2,216
2.58E-05,30,223,,,,,0.0000256,13,216
2.61E-05,7,224,,,,,0.0000362,33,216
3.53E-05,34,226,,,,,0.0000253,27,216
5.05E-05,32,226,,,,,0.0000274,27,216
2.60E-05,18,226,,,,,0.0000321,33,216
2.52E-05,3,226,,,,,0.0000262,27,216
2.50E-05,14,225,,,,,0.0000255,6,216
2.48E-05,12,224,,,,,0.0000252,4,216
3.44E-05,11,226,,,,,0.0000429,22,216
2.70E-05,6,225,,,,,0.0000251,17,217
2.66E-05,13,225,,,,,0.0000252,34,217
2.55E-05,12,228,,,,,0.0000254,32,217
2.51E-05,20,227,,,,,0.0000257,27,217
2.74E-05,13,228,,,,,0.0000253,15,217
2.64E-05,7,227,,,,,0.0000364,30,217
2.58E-05,10,229,,,,,0.0000312,8,217
3.17E-05,31,229,,,,,0.0000252,21,217
2.58E-05,6,229,,,,,0.0000257,10,217
3.24E-05,8,229,,,,,0.0000262,19,217
2.61E-05,30,230,,,,,0.0000318,5,217
2.68E-05,21,230,,,,,0.0000259,14,217
2.83E-05,19,230,,,,,0.0000257,20,217
2.57E-05,32,233,,,,,0.0000258,5,217
2.54E-05,24,232,,,,,0.0000281,11,217
2.51E-05,34,231,,,,,0.0000259,8,217
2.85E-05,2,236,,,,,0.0000263,19,217
2.57E-05,4,240,,,,,0.0000253,10,217
2.51E-05,18,240,,,,,0.000027,34,217
2.56E-05,18,239,,,,,0.0000378,8,217
2.54E-05,20,238,,,,,0.0000254,17,217
3.29E-05,29,237,,,,,0.0000256,11,217
2.75E-05,17,236,,,,,0.0000255,23,217
2.95E-05,24,235,,,,,0.0002833,17,217
2.58E-05,22,234,,,,,0.0000266,13,217
2.85E-05,1,235,,,,,0.0000259,23,217
2.70E-05,4,234,,,,,0.0000266,29,217
2.70E-05,2,233,,,,,0.0000285,7,217
2.57E-05,31,232,,,,,0.0000259,35,217
2.61E-05,25,234,,,,,0.0000254,27,217
2.77E-05,1,234,,,,,0.0000267,26,217
3.15E-05,24,236,,,,,0.0000252,15,217
5.06E-05,31,236,,,,,0.0000259,28,217
2.72E-05,26,237,,,,,0.0000505,6,217
2.77E-05,6,237,,,,,0.0000253,13,217
2.66E-05,33,236,,,,,0.0000325,20,217
2.64E-05,19,235,,,,,0.0000253,1,217
3.32E-05,29,239,,,,,0.0000252,4,217
2.75E-05,11,238,,,,,0.0000262,30,217
2.66E-05,25,237,,,,,0.0000437,21,217
2.58E-05,4,236,,,,,0.0000258,21,217
2.58E-05,21,235,,,,,0.000026,35,217
2.85E-05,1,237,,,,,0.0000251,5,217
2.55E-05,28,236,,,,,0.0000262,22,217
2.64E-05,11,241,,,,,0.0000251,30,217
2.60E-05,5,241,,,,,0.0000274,33,217
2.57E-05,6,242,,,,,0.0000254,6,217
2.58E-05,25,245,,,,,0.0000255,22,217
2.53E-05,12,244,,,,,0.0000348,11,217
2.49E-05,23,243,,,,,0.000033,32,217
2.51E-05,1,242,,,,,0.0000292,5,217
2.60E-05,11,244,,,,,0.0000525,4,217
3.42E-05,1,247,,,,,0.0000262,32,217
2.88E-05,16,248,,,,,0.0000388,14,217
2.86E-05,17,249,,,,,0.0000272,32,217
2.61E-05,21,249,,,,,0.0000479,21,217
2.52E-05,18,248,,,,,0.0000341,2,217
2.52E-05,12,247,,,,,0.000033,9,217
2.87E-05,1,251,,,,,0.0000365,24,217
2.53E-05,2,251,,,,,0.0000357,13,217
2.50E-05,8,250,,,,,0.0000298,30,217
2.60E-05,3,251,,,,,0.0000749,28,217
2.51E-05,1,251,,,,,0.0000265,23,217
2.55E-05,5,250,,,,,0.000026,16,217
3.65E-05,9,249,,,,,0.0000249,14,217
3.20E-05,11,248,,,,,0.0000261,27,217
2.68E-05,23,247,,,,,0.0000264,27,217
2.59E-05,32,247,,,,,0.0000269,4,217
2.53E-05,19,246,,,,,0.0000261,15,217
2.58E-05,1,246,,,,,0.0000333,10,217
2.70E-05,20,247,,,,,0.0000283,33,217
2.64E-05,16,246,,,,,0.0000311,25,217
2.63E-05,21,245,,,,,0.0000253,13,217
2.58E-05,28,245,,,,,0.0000277,16,217
2.82E-05,22,245,,,,,0.0000324,14,217
2.65E-05,3,244,,,,,0.0000258,32,217
3.24E-05,17,244,,,,,0.0000271,22,217
3.70E-05,21,243,,,,,0.0000263,14,217
2.65E-05,14,242,,,,,0.0000257,1,217
2.66E-05,18,241,,,,,0.0000284,22,217
3.74E-05,9,243,,,,,0.0000276,7,217
2.67E-05,20,243,,,,,0.0000253,13,217
2.61E-05,34,242,,,,,0.000026,29,217
2.78E-05,1,244,,,,,0.000026,8,217
3.03E-05,2,246,,,,,0.0000256,5,217
2.55E-05,31,245,,,,,0.0000263,19,217
4.07E-05,2,245,,,,,0.0000252,33,217
2.59E-05,5,245,,,,,0.0000255,19,217
4.40E-05,6,248,,,,,0.000033,22,217
3.01E-05,29,247,,,,,0.0000266,1,217
2.73E-05,20,246,,,,,0.0000328,2,217
2.62E-05,25,245,,,,,0.0000335,35,217
3.24E-05,4,246,,,,,0.0000265,32,217
3.76E-05,29,245,,,,,0.000034,26,217
3.43E-05,16,244,,,,,0.0000281,25,217
3.13E-05,3,248,,,,,0.0000256,28,217
2.66E-05,22,250,,,,,0.0000251,12,217
2.54E-05,18,249,,,,,0.0000301,7,217
2.82E-05,3,249,,,,,0.0000255,2,217
2.55E-05,22,248,,,,,0.0000274,2,217
2.66E-05,29,247,,,,,0.0000311,4,217
2.55E-05,5,248,,,,,0.0000252,11,217
2.70E-05,20,247,,,,,0.0000256,16,217
4.17E-05,10,246,,,,,0.0000257,7,217
3.45E-05,29,245,,,,,0.0000324,29,217
2.58E-05,31,246,,,,,0.0000326,31,217
2.52E-05,9,245,,,,,0.0000361,13,217
2.56E-05,17,244,,,,,0.0000264,30,217
2.55E-05,4,243,,,,,0.0000275,17,217
4.55E-05,24,247,,,,,0.0000279,33,217
2.60E-05,9,247,,,,,0.0000251,11,217
3.37E-05,19,247,,,,,0.0000263,5,217
4.08E-05,1,246,,,,,0.0000324,31,217
3.75E-05,19,245,,,,,0.0000255,14,217
4.60E-05,27,244,,,,,0.0000253,29,217
6.46E-05,20,243,,,,,0.0000274,22,217
2.84E-05,2,243,,,,,0.0000253,18,217
2.56E-05,10,242,,,,,0.0000548,26,217
2.56E-05,10,241,,,,,0.0000285,13,217
2.54E-05,35,240,,,,,0.000026,21,217
2.65E-05,3,240,,,,,0.0000273,9,217
9.70E-05,8,239,,,,,0.0000311,14,217
4.38E-05,33,238,,,,,0.0000251,34,217
2.57E-05,25,238,,,,,0.0000311,21,217
2.60E-05,13,237,,,,,0.000026,29,217
4.00E-05,19,237,,,,,0.0000343,1,217
2.54E-05,34,237,,,,,0.0000403,26,217
2.50E-05,18,237,,,,,0.0000263,4,218
2.53E-05,27,237,,,,,0.0000251,12,218
2.58E-05,20,236,,,,,0.000027,7,218
2.54E-05,16,238,,,,,0.0000347,34,218
2.53E-05,24,238,,,,,0.0000256,29,218
2.53E-05,12,237,,,,,0.000026,28,218
2.61E-05,18,237,,,,,0.0000253,1,218
2.50E-05,17,237,,,,,0.0000255,3,218
2.61E-05,17,239,,,,,0.0000882,4,218
2.65E-05,18,238,,,,,0.0000322,10,218
2.72E-05,3,239,,,,,0.0000256,32,218
2.53E-05,17,238,,,,,0.0000253,7,218
2.61E-05,3,239,,,,,0.0000259,26,218
3.31E-05,33,240,,,,,0.0000254,27,218
2.85E-05,9,239,,,,,0.0000285,24,218
3.19E-05,22,240,,,,,0.0000258,23,218
2.68E-05,33,244,,,,,0.0000284,12,218
2.54E-05,8,243,,,,,0.0000251,11,218
2.67E-05,22,245,,,,,0.0000255,6,218
2.66E-05,25,249,,,,,0.0000269,13,218
2.85E-05,26,256,,,,,0.00004,32,218
2.76E-05,25,256,,,,,0.0000274,34,218
2.53E-05,31,259,,,,,0.0000252,6,218
2.60E-05,23,259,,,,,0.0000262,1,218
2.56E-05,18,260,,,,,0.0000251,12,218
2.54E-05,9,259,,,,,0.0000256,32,218
2.58E-05,22,259,,,,,0.0000253,18,218
2.51E-05,32,258,,,,,0.0000263,28,218
2.58E-05,6,259,,,,,0.0000253,5,218
2.53E-05,14,259,,,,,0.0000254,17,218
2.62E-05,32,258,,,,,0.0000255,25,218
7.49E-05,12,258,,,,,0.0000369,6,218
2.60E-05,15,258,,,,,0.0000254,28,218
2.55E-05,34,257,,,,,0.0000261,30,218
4.08E-05,17,257,,,,,0.0000268,34,218
2.66E-05,8,256,,,,,0.0000259,2,218
2.61E-05,29,257,,,,,0.0000284,12,218
2.59E-05,19,258,,,,,0.0000253,21,218
2.54E-05,9,257,,,,,0.0000351,15,218
2.52E-05,16,256,,,,,0.0000327,18,218
4.86E-05,24,256,,,,,0.0000256,10,218
4.73E-05,5,255,,,,,0.0000257,15,218
2.83E-05,29,256,,,,,0.0000355,15,218
2.63E-05,31,255,,,,,0.0000254,5,218
2.56E-05,13,255,,,,,0.0000398,20,218
2.54E-05,20,254,,,,,0.0000512,20,218
2.55E-05,26,253,,,,,0.0000345,23,218
2.87E-05,32,256,,,,,0.0000264,28,218
2.52E-05,18,255,,,,,0.0000349,23,218
2.53E-05,26,255,,,,,0.0000361,1,218
2.55E-05,22,254,,,,,0.0000341,1,218
2.59E-05,6,256,,,,,0.0000272,24,218
2.58E-05,32,256,,,,,0.0000263,33,218
2.52E-05,23,255,,,,,0.000036,32,218
2.54E-05,11,254,,,,,0.0000265,24,218
2.53E-05,19,253,,,,,0.0000265,27,218
2.54E-05,18,252,,,,,0.0000257,1,218
2.53E-05,13,251,,,,,0.0000352,22,218
2.56E-05,27,251,,,,,0.000157,4,218
