cas operacie,cislo,velkost frontu,,,
6.00E-07,18,714,,,
6.00E-07,18,714,,,
6.00E-07,18,714,,,
6.00E-07,18,714,,,
5.00E-07,44,717,,,
6.00E-07,16,716,,,
6.00E-07,42,715,,,
6.00E-07,35,713,,,
5.00E-07,7,716,,,
1.70E-06,37,725,,,
1.00E-06,37,726,,,
6.00E-07,10,726,,,
6.00E-07,10,726,,,
6.00E-07,48,726,,,
6.00E-07,47,724,,,
6.00E-07,25,726,,,
5.00E-07,48,727,,,
6.00E-07,12,729,,,
6.00E-07,12,729,,,
6.00E-07,12,730,,,
6.00E-07,17,730,,,
6.00E-07,22,732,,,
6.00E-07,22,732,,,
7.00E-07,35,733,,,
6.00E-07,35,733,,,
6.00E-07,35,733,,,
1.70E-06,45,735,,,
6.00E-07,35,736,,,
1.60E-06,15,740,,,
6.00E-07,8,739,,,
6.00E-07,7,737,,,
6.00E-07,9,736,,,
6.00E-07,3,738,,,
6.00E-07,3,739,,,
6.00E-07,2,738,,,
6.00E-07,42,736,,,
6.00E-07,46,738,,,
7.00E-07,42,738,,,
6.00E-07,48,740,,,
6.00E-07,30,738,,,
6.00E-07,16,739,,,
6.00E-07,2,745,,,
6.00E-07,36,744,,,
6.00E-07,17,745,,,
6.00E-07,17,747,,,
6.00E-07,17,749,,,
7.00E-07,7,755,,,
6.00E-07,7,758,,,
5.00E-07,16,759,,,
6.00E-07,16,760,,,
5.00E-07,7,761,,,
6.00E-07,12,759,,,
5.00E-07,48,764,,,
5.00E-07,5,768,,,
6.00E-07,5,771,,,
6.00E-07,10,771,,,
6.00E-07,10,771,,,
6.00E-07,20,773,,,
6.00E-07,41,771,,,
6.00E-07,31,772,,,
5.00E-07,38,773,,,
5.00E-07,38,773,,,
6.00E-07,38,773,,,
6.00E-07,38,773,,,
6.00E-07,4,776,,,
5.00E-07,4,776,,,
5.00E-07,4,777,,,
6.00E-07,49,777,,,
6.00E-07,10,780,,,
6.00E-07,10,781,,,
5.00E-07,2,780,,,
6.00E-07,2,780,,,
6.00E-07,2,780,,,
5.00E-07,41,779,,,
6.00E-07,41,779,,,
6.00E-07,5,776,,,
6.00E-07,33,781,,,
6.00E-07,18,782,,,
6.00E-07,50,784,,,
6.00E-07,36,785,,,
6.00E-07,5,794,,,
7.00E-07,32,793,,,
6.00E-07,32,793,,,
5.00E-07,32,795,,,
6.00E-07,14,793,,,
5.00E-07,14,793,,,
5.00E-07,3,798,,,
6.00E-07,36,801,,,
6.00E-07,26,801,,,
6.00E-07,10,804,,,
6.00E-07,42,805,,,
6.00E-07,26,808,,,
6.00E-07,38,808,,,
6.00E-07,38,808,,,
6.00E-07,1,809,,,
6.00E-07,3,810,,,
5.00E-07,1,810,,,
5.00E-07,3,812,,,
5.00E-07,8,815,,,
6.00E-07,8,816,,,
1.30E-06,34,823,,,
1.20E-06,34,825,,,
6.00E-07,34,825,,,
8.00E-07,34,826,,,
9.00E-07,32,826,,,
8.00E-07,32,828,,,
6.00E-07,5,827,,,
6.00E-07,42,825,,,
5.00E-07,42,825,,,
6.00E-07,42,825,,,
5.00E-07,45,829,,,
6.00E-07,45,829,,,
6.00E-07,47,832,,,
5.00E-07,42,831,,,
6.00E-07,18,834,,,
6.00E-07,45,837,,,
6.00E-07,45,837,,,
9.00E-07,23,837,,,
7.00E-07,23,837,,,
7.00E-07,30,835,,,
1.10E-06,35,834,,,
7.00E-07,26,831,,,
7.00E-07,44,829,,,
5.00E-07,32,831,,,
6.00E-07,10,830,,,
6.00E-07,6,828,,,
6.00E-07,49,835,,,
6.00E-07,49,839,,,
6.00E-07,49,842,,,
