cas operacie,vybrane cislo,velkost frontu,,,
1.40E-06,26,4262,,,
1.30E-06,29,4261,,,
1.30E-06,22,4260,,,
1.30E-06,8,4261,,,
1.30E-06,26,4262,,,
1.30E-06,7,4261,,,
1.40E-06,24,4260,,,
1.40E-06,11,4259,,,
1.50E-06,24,4263,,,
1.30E-06,5,4263,,,
1.40E-06,26,4262,,,
1.40E-06,26,4268,,,
1.40E-06,15,4268,,,
1.40E-06,48,4269,,,
1.40E-06,16,4273,,,
1.30E-06,44,4273,,,
1.40E-06,41,4272,,,
1.30E-06,38,4272,,,
1.30E-06,29,4271,,,
1.40E-06,18,4270,,,
1.40E-06,2,4272,,,
1.30E-06,3,4271,,,
1.30E-06,48,4271,,,
1.40E-06,22,4270,,,
1.40E-06,11,4277,,,
1.30E-06,44,4276,,,
1.30E-06,24,4275,,,
1.40E-06,39,4274,,,
1.40E-06,31,4273,,,
1.40E-06,42,4274,,,
1.40E-06,17,4278,,,
1.40E-06,2,4277,,,
1.20E-06,25,4276,,,
1.40E-06,41,4279,,,
1.40E-06,50,4288,,,
1.30E-06,29,4289,,,
2.50E-06,44,4297,,,
1.90E-06,39,4296,,,
2.10E-06,23,4295,,,
1.70E-06,22,4295,,,
2.00E-06,12,4294,,,
2.10E-06,14,4293,,,
3.30E-06,44,4294,,,
2.10E-06,49,4293,,,
2.00E-06,2,4296,,,
1.70E-06,30,4297,,,
1.70E-06,36,4296,,,
2.60E-06,9,4303,,,
3.00E-06,20,4303,,,
1.90E-06,20,4302,,,
2.20E-06,37,4301,,,
2.00E-06,15,4303,,,
2.40E-06,21,4305,,,
2.00E-06,50,4308,,,
2.10E-06,48,4308,,,
1.60E-06,38,4307,,,
2.20E-06,1,4306,,,
2.10E-06,14,4309,,,
2.00E-06,39,4309,,,
2.10E-06,41,4308,,,
2.00E-06,6,4307,,,
2.00E-06,41,4306,,,
1.90E-06,6,4307,,,
1.40E-06,22,4306,,,
1.40E-06,36,4306,,,
1.40E-06,33,4306,,,
1.40E-06,29,4307,,,
1.30E-06,45,4307,,,
1.40E-06,27,4311,,,
1.30E-06,32,4310,,,
1.30E-06,2,4309,,,
1.50E-06,29,4314,,,
1.30E-06,36,4317,,,
2.00E-06,50,4322,,,
1.90E-06,35,4322,,,
2.30E-06,8,4322,,,
1.40E-06,49,4321,,,
1.40E-06,18,4320,,,
1.40E-06,43,4319,,,
1.40E-06,43,4320,,,
1.30E-06,7,4320,,,
2.10E-06,48,4319,,,
2.40E-06,6,4318,,,
2.40E-06,4,4317,,,
2.50E-06,24,4319,,,
2.80E-06,18,4318,,,
2.10E-06,22,4321,,,
2.10E-06,13,4320,,,
2.00E-06,43,4320,,,
2.20E-06,20,4325,,,
2.40E-06,37,4326,,,
2.20E-06,27,4328,,,
2.00E-06,19,4327,,,
2.50E-06,40,4335,,,
1.60E-06,11,4337,,,
2.20E-06,7,4337,,,
1.90E-06,23,4341,,,
1.50E-06,19,4340,,,
1.30E-06,21,4339,,,
2.30E-06,34,4339,,,
1.70E-06,27,4338,,,
2.50E-06,9,4338,,,
2.50E-06,9,4339,,,
2.10E-06,7,4345,,,
1.80E-06,19,4344,,,
2.10E-06,21,4343,,,
1.80E-06,12,4343,,,
2.30E-06,35,4343,,,
1.80E-06,12,4342,,,
1.90E-06,20,4342,,,
1.80E-06,30,4341,,,
2.20E-06,17,4342,,,
2.30E-06,47,4350,,,
1.70E-06,2,4350,,,
1.70E-06,43,4356,,,
1.90E-06,49,4355,,,
2.10E-06,32,4354,,,
7.50E-06,42,4355,,,
2.20E-06,29,4354,,,
2.30E-06,24,4353,,,
2.20E-06,28,4354,,,
2.00E-06,33,4354,,,
2.00E-06,27,4359,,,
2.20E-06,1,4361,,,
1.90E-06,22,4360,,,
2.20E-06,44,4363,,,
1.90E-06,48,4363,,,
1.70E-06,11,4364,,,
1.70E-06,32,4366,,,
1.60E-06,46,4365,,,
1.80E-06,20,4365,,,
2.10E-06,1,4367,,,
2.10E-06,39,4371,,,
1.70E-06,23,4370,,,
1.80E-06,49,4373,,,
1.80E-06,28,4376,,,
2.20E-06,20,4375,,,
1.80E-06,14,4376,,,
2.00E-06,26,4377,,,
2.00E-06,5,4381,,,
1.70E-06,50,4382,,,
1.70E-06,44,4382,,,
1.90E-06,17,4382,,,
1.90E-06,33,4381,,,
1.80E-06,44,4385,,,
1.50E-06,17,4384,,,
1.50E-06,4,4388,,,
1.30E-06,41,4387,,,
1.40E-06,1,4388,,,
1.30E-06,11,4388,,,
1.30E-06,26,4393,,,
1.40E-06,18,4392,,,
1.30E-06,22,4393,,,
1.30E-06,31,4392,,,
1.40E-06,43,4391,,,
1.40E-06,1,4393,,,
1.30E-06,27,4392,,,
1.40E-06,29,4394,,,
1.30E-06,14,4393,,,
1.30E-06,50,4392,,,
1.30E-06,36,4391,,,
1.30E-06,49,4390,,,
1.40E-06,39,4393,,,
1.30E-06,16,4392,,,
1.30E-06,39,4395,,,
1.30E-06,44,4397,,,
1.30E-06,30,4398,,,
1.40E-06,10,4399,,,
1.50E-06,1,4398,,,
1.50E-06,4,4402,,,
1.30E-06,48,4403,,,
1.30E-06,37,4406,,,
1.30E-06,37,4405,,,
1.30E-06,41,4404,,,
1.30E-06,8,4409,,,
1.30E-06,8,4410,,,
1.30E-06,4,4410,,,
1.40E-06,41,4411,,,
1.30E-06,14,4410,,,
1.40E-06,19,4409,,,
1.40E-06,6,4408,,,
1.40E-06,7,4408,,,
1.30E-06,20,4408,,,
1.30E-06,3,4407,,,
1.30E-06,43,4408,,,
1.30E-06,10,4411,,,
1.30E-06,26,4412,,,
1.40E-06,3,4411,,,
1.30E-06,33,4411,,,
1.30E-06,5,4410,,,
1.30E-06,27,4409,,,
1.40E-06,18,4408,,,
1.30E-06,39,4408,,,
1.40E-06,1,4408,,,
1.30E-06,31,4407,,,
1.40E-06,21,4406,,,
1.40E-06,48,4406,,,
1.40E-06,32,4407,,,
1.30E-06,9,4408,,,
1.40E-06,17,4411,,,
1.40E-06,11,4410,,,
1.30E-06,1,4411,,,
1.40E-06,46,4415,,,
1.40E-06,28,4415,,,
1.40E-06,37,4414,,,
1.40E-06,35,4414,,,
1.30E-06,50,4413,,,
1.30E-06,23,4413,,,
1.40E-06,8,4415,,,
1.30E-06,20,4417,,,
1.40E-06,12,4416,,,
1.40E-06,21,4415,,,
1.40E-06,16,4416,,,
1.30E-06,10,4417,,,
1.30E-06,17,4417,,,
1.30E-06,12,4417,,,
1.30E-06,50,4416,,,
1.30E-06,25,4415,,,
1.40E-06,50,4415,,,
1.50E-06,46,4414,,,
1.40E-06,35,4420,,,
1.40E-06,42,4433,,,
1.30E-06,8,4432,,,
1.30E-06,43,4431,,,
1.30E-06,14,4432,,,
1.30E-06,49,4431,,,
1.30E-06,31,4431,,,
1.30E-06,27,4430,,,
1.30E-06,14,4433,,,
1.30E-06,20,4435,,,
1.30E-06,26,4434,,,
1.40E-06,16,4433,,,
1.20E-06,19,4432,,,
1.30E-06,13,4431,,,
1.30E-06,36,4431,,,
1.30E-06,15,4430,,,
1.30E-06,1,4431,,,
1.30E-06,24,4431,,,
1.40E-06,25,4431,,,
1.40E-06,32,4442,,,
1.30E-06,11,4441,,,
1.30E-06,3,4440,,,
1.40E-06,47,4439,,,
1.40E-06,15,4440,,,
1.30E-06,32,4439,,,
1.30E-06,26,4440,,,
1.30E-06,34,4440,,,
1.40E-06,25,4440,,,
1.50E-06,41,4439,,,
1.50E-06,17,4439,,,
1.60E-06,45,4438,,,
1.30E-06,46,4438,,,
1.30E-06,15,4439,,,
1.40E-06,20,4441,,,
1.40E-06,44,4440,,,
1.40E-06,50,4440,,,
1.30E-06,11,4439,,,
1.40E-06,27,4442,,,
1.40E-06,20,4449,,,
1.30E-06,2,4448,,,
1.40E-06,39,4450,,,
1.30E-06,4,4450,,,
1.40E-06,48,4450,,,
1.50E-06,48,4456,,,
1.80E-06,36,4457,,,
1.60E-06,31,4457,,,
1.30E-06,47,4456,,,
1.30E-06,3,4457,,,
1.40E-06,12,4457,,,
1.50E-06,45,4457,,,
1.30E-06,19,4456,,,
2.30E-06,5,4457,,,
1.40E-06,8,4457,,,
1.40E-06,35,4458,,,
1.40E-06,41,4457,,,
2.10E-06,45,4462,,,
2.00E-06,3,4461,,,
2.10E-06,20,4461,,,
1.60E-06,37,4460,,,
2.60E-06,26,4459,,,
2.60E-06,1,4459,,,
1.40E-06,42,4458,,,
1.60E-06,14,4457,,,
1.30E-06,48,4458,,,
1.50E-06,42,4457,,,
1.40E-06,6,4458,,,
1.30E-06,20,4457,,,
1.40E-06,33,4457,,,
1.30E-06,21,4456,,,
1.30E-06,26,4459,,,
1.40E-06,18,4459,,,
1.40E-06,50,4458,,,
1.40E-06,16,4458,,,
1.50E-06,4,4458,,,
1.30E-06,37,4460,,,
1.30E-06,4,4459,,,
1.40E-06,37,4458,,,
1.30E-06,9,4457,,,
1.40E-06,4,4456,,,
1.30E-06,12,4455,,,
1.30E-06,1,4458,,,
1.40E-06,31,4457,,,
1.50E-06,4,4463,,,
1.40E-06,15,4466,,,
1.30E-06,21,4465,,,
1.30E-06,33,4468,,,
1.30E-06,15,4467,,,
1.30E-06,46,4466,,,
1.30E-06,24,4466,,,
1.30E-06,6,4465,,,
1.30E-06,3,4467,,,
1.40E-06,35,4469,,,
1.40E-06,33,4469,,,
1.20E-06,19,4471,,,
1.40E-06,9,4472,,,
1.90E-06,35,4475,,,
1.90E-06,46,4474,,,
2.50E-06,25,4474,,,
2.30E-06,40,4475,,,
2.00E-06,22,4474,,,
2.40E-06,45,4473,,,
1.80E-06,16,4473,,,
1.90E-06,44,4473,,,
2.20E-06,25,4472,,,
2.20E-06,10,4473,,,
2.10E-06,2,4474,,,
3.00E-06,25,4479,,,
1.70E-06,14,4478,,,
2.60E-06,23,4480,,,
3.40E-06,8,4483,,,
2.00E-06,15,4483,,,
2.40E-06,29,4488,,,
1.80E-06,19,4487,,,
1.90E-06,40,4486,,,
2.80E-06,23,4486,,,
2.50E-06,11,4485,,,
2.00E-06,2,4485,,,
2.30E-06,43,4486,,,
2.10E-06,35,4486,,,
1.90E-06,14,4485,,,
1.40E-06,3,4489,,,
1.30E-06,8,4495,,,
1.40E-06,15,4494,,,
1.40E-06,39,4495,,,
1.40E-06,28,4494,,,
1.40E-06,25,4495,,,
1.30E-06,3,4496,,,
1.40E-06,23,4496,,,
1.30E-06,48,4495,,,
1.30E-06,45,4495,,,
1.30E-06,22,4494,,,
1.40E-06,7,4495,,,
1.40E-06,16,4496,,,
1.90E-06,36,4497,,,
1.90E-06,33,4496,,,
2.10E-06,22,4496,,,
2.10E-06,46,4495,,,
2.40E-06,49,4494,,,
2.10E-06,23,4493,,,
2.20E-06,3,4492,,,
2.00E-06,25,4491,,,
2.50E-06,16,4491,,,
2.30E-06,26,4492,,,
2.40E-06,14,4494,,,
1.80E-06,20,4496,,,
2.00E-06,22,4500,,,
2.10E-06,43,4502,,,
2.10E-06,44,4501,,,
1.80E-06,20,4500,,,
1.70E-06,41,4504,,,
1.70E-06,3,4503,,,
2.10E-06,13,4505,,,
2.10E-06,42,4507,,,
2.00E-06,24,4506,,,
2.20E-06,25,4506,,,
2.10E-06,49,4507,,,
2.00E-06,42,4513,,,
2.10E-06,17,4512,,,
1.80E-06,15,4512,,,
1.70E-06,22,4511,,,
1.80E-06,11,4510,,,
2.30E-06,9,4518,,,
1.60E-06,19,4517,,,
1.80E-06,38,4516,,,
1.90E-06,28,4516,,,
2.10E-06,48,4517,,,
1.70E-06,42,4516,,,
2.00E-06,26,4516,,,
1.90E-06,8,4515,,,
1.90E-06,48,4521,,,
1.90E-06,2,4521,,,
1.90E-06,29,4523,,,
1.80E-06,18,4523,,,
2.20E-06,25,4523,,,
1.90E-06,5,4523,,,
1.90E-06,42,4523,,,
2.10E-06,32,4522,,,
2.20E-06,38,4521,,,
1.90E-06,8,4520,,,
2.20E-06,42,4523,,,
1.70E-06,26,4522,,,
2.10E-06,23,4524,,,
2.60E-06,13,4531,,,
1.70E-06,43,4530,,,
1.80E-06,34,4529,,,
2.00E-06,47,4528,,,
1.90E-06,2,4527,,,
1.80E-06,16,4528,,,
1.90E-06,46,4528,,,
1.90E-06,16,4530,,,
1.90E-06,50,4529,,,
1.90E-06,41,4532,,,
2.20E-06,19,4535,,,
1.90E-06,22,4537,,,
2.10E-06,13,4536,,,
2.20E-06,34,4536,,,
2.00E-06,40,4535,,,
1.90E-06,45,4536,,,
1.80E-06,48,4535,,,
2.00E-06,23,4534,,,
2.20E-06,31,4533,,,
1.70E-06,26,4532,,,
2.20E-06,24,4531,,,
1.80E-06,14,4531,,,
2.10E-06,34,4530,,,
1.80E-06,19,4530,,,
2.10E-06,22,4536,,,
2.20E-06,17,4544,,,
1.80E-06,38,4543,,,
2.20E-06,7,4542,,,
1.80E-06,40,4541,,,
2.60E-06,16,4540,,,
3.50E-06,19,4539,,,
2.30E-06,30,4543,,,
1.90E-06,8,4544,,,
2.00E-06,37,4544,,,
2.10E-06,42,4543,,,
2.00E-06,31,4543,,,
1.60E-06,41,4542,,,
1.90E-06,10,4541,,,
2.10E-06,44,4541,,,
2.00E-06,4,4540,,,
1.80E-06,46,4543,,,
2.00E-06,40,4543,,,
2.30E-06,1,4547,,,
1.70E-06,31,4547,,,
2.40E-06,31,4548,,,
1.90E-06,45,4547,,,
2.00E-06,5,4547,,,
2.10E-06,12,4546,,,
2.60E-06,35,4547,,,
1.50E-06,36,4547,,,
1.40E-06,35,4547,,,
1.60E-06,26,4546,,,
1.40E-06,8,4545,,,
1.40E-06,13,4546,,,
2.70E-06,31,4546,,,
1.40E-06,44,4545,,,
1.30E-06,39,4545,,,
1.50E-06,27,4552,,,
1.40E-06,7,4554,,,
2.20E-06,47,4553,,,
2.10E-06,17,4553,,,
2.30E-06,23,4553,,,
2.60E-06,41,4553,,,
1.90E-06,30,4556,,,
1.50E-06,17,4558,,,
1.50E-06,5,4564,,,
1.30E-06,5,4564,,,
1.30E-06,27,4566,,,
1.30E-06,21,4570,,,
1.40E-06,25,4570,,,
1.30E-06,38,4569,,,
1.30E-06,26,4570,,,
1.40E-06,48,4574,,,
1.30E-06,40,4576,,,
1.30E-06,24,4575,,,
1.30E-06,17,4576,,,
1.30E-06,46,4576,,,
1.30E-06,20,4579,,,
1.30E-06,44,4578,,,
1.30E-06,5,4581,,,
1.40E-06,29,4580,,,
1.30E-06,45,4580,,,
1.30E-06,30,4579,,,
1.40E-06,3,4579,,,
1.40E-06,2,4579,,,
1.40E-06,1,4587,,,
1.40E-06,16,4586,,,
1.40E-06,15,4586,,,
1.40E-06,29,4586,,,
1.40E-06,25,4589,,,
1.40E-06,6,4591,,,
1.30E-06,41,4591,,,
1.40E-06,35,4593,,,
1.30E-06,36,4595,,,
1.20E-06,33,4595,,,
1.30E-06,7,4595,,,
1.40E-06,39,4597,,,
1.30E-06,42,4596,,,
1.40E-06,1,4596,,,
1.40E-06,18,4595,,,
1.30E-06,24,4594,,,
1.30E-06,44,4593,,,
1.30E-06,36,4592,,,
1.30E-06,4,4592,,,
1.30E-06,14,4591,,,
1.30E-06,45,4590,,,
1.30E-06,35,4589,,,
1.30E-06,50,4590,,,
1.60E-06,37,4597,,,
1.40E-06,15,4596,,,
1.40E-06,31,4600,,,
1.40E-06,20,4599,,,
1.40E-06,5,4599,,,
1.30E-06,4,4600,,,
1.30E-06,44,4603,,,
1.40E-06,22,4602,,,
1.50E-06,2,4608,,,
1.50E-06,5,4607,,,
1.30E-06,43,4606,,,
1.30E-06,13,4605,,,
1.40E-06,12,4604,,,
1.30E-06,49,4603,,,
1.40E-06,17,4603,,,
1.40E-06,8,4605,,,
1.50E-06,39,4604,,,
1.30E-06,9,4603,,,
1.30E-06,14,4604,,,
1.40E-06,23,4604,,,
1.30E-06,32,4603,,,
1.30E-06,33,4604,,,
1.30E-06,40,4606,,,
1.40E-06,16,4605,,,
1.30E-06,23,4604,,,
1.50E-06,30,4611,,,
1.50E-06,25,4611,,,
1.30E-06,37,4612,,,
1.50E-06,16,4613,,,
1.30E-06,10,4612,,,
1.40E-06,16,4611,,,
1.30E-06,47,4611,,,
1.30E-06,50,4611,,,
1.50E-06,25,4610,,,
1.40E-06,15,4611,,,
1.40E-06,33,4616,,,
1.40E-06,36,4615,,,
1.40E-06,32,4615,,,
1.30E-06,24,4614,,,
1.30E-06,24,4615,,,
1.40E-06,32,4615,,,
1.30E-06,47,4617,,,
1.30E-06,17,4616,,,
1.60E-06,13,4620,,,
1.40E-06,31,4624,,,
1.50E-06,29,4629,,,
1.30E-06,28,4629,,,
1.30E-06,29,4628,,,
1.40E-06,18,4628,,,
1.30E-06,39,4627,,,
1.50E-06,47,4630,,,
1.30E-06,35,4633,,,
1.50E-06,32,4641,,,
1.40E-06,50,4640,,,
1.20E-06,29,4639,,,
1.60E-06,8,4642,,,
1.30E-06,6,4641,,,
3.50E-06,50,4644,,,
1.90E-06,29,4643,,,
2.40E-06,42,4644,,,
2.20E-06,10,4646,,,
1.90E-06,27,4646,,,
2.10E-06,21,4645,,,
2.40E-06,16,4649,,,
2.00E-06,32,4649,,,
1.90E-06,47,4648,,,
2.10E-06,40,4649,,,
2.00E-06,48,4649,,,
1.50E-06,14,4649,,,
1.50E-06,50,4651,,,
1.30E-06,14,4653,,,
1.30E-06,11,4653,,,
1.40E-06,28,4652,,,
1.30E-06,11,4651,,,
1.40E-06,38,4650,,,
1.40E-06,1,4651,,,
1.50E-06,48,4651,,,
1.40E-06,38,4650,,,
1.40E-06,24,4651,,,
1.40E-06,12,4651,,,
1.40E-06,40,4654,,,
1.30E-06,42,4654,,,
1.40E-06,31,4653,,,
1.30E-06,4,4653,,,
1.40E-06,24,4652,,,
1.30E-06,18,4651,,,
1.40E-06,46,4650,,,
1.40E-06,31,4650,,,
1.30E-06,36,4651,,,
1.30E-06,12,4651,,,
1.30E-06,50,4651,,,
1.40E-06,49,4651,,,
1.40E-06,41,4650,,,
1.50E-06,8,4652,,,
1.40E-06,50,4651,,,
1.30E-06,21,4650,,,
1.40E-06,39,4649,,,
1.40E-06,7,4648,,,
1.50E-06,33,4652,,,
1.30E-06,2,4651,,,
1.40E-06,21,4650,,,
1.60E-06,14,4650,,,
1.50E-06,3,4649,,,
1.30E-06,14,4649,,,
1.40E-06,48,4648,,,
1.80E-06,17,4649,,,
1.60E-06,15,4652,,,
2.00E-06,30,4652,,,
1.50E-06,42,4651,,,
0.016785,8,4650,,,
1.70E-06,11,4649,,,
1.30E-06,2,4650,,,
1.30E-06,6,4649,,,
1.30E-06,7,4649,,,
1.40E-06,6,4651,,,
1.30E-06,16,4650,,,
1.40E-06,25,4649,,,
1.40E-06,46,4658,,,
1.30E-06,47,4657,,,
1.30E-06,8,4659,,,
1.40E-06,48,4660,,,
1.40E-06,29,4659,,,
1.30E-06,13,4658,,,
1.30E-06,20,4660,,,
1.40E-06,13,4660,,,
1.30E-06,25,4662,,,
1.30E-06,42,4662,,,
1.40E-06,43,4661,,,
1.40E-06,16,4660,,,
1.30E-06,9,4666,,,
1.30E-06,22,4665,,,
1.40E-06,38,4670,,,
1.30E-06,20,4669,,,
1.30E-06,38,4669,,,
1.30E-06,3,4668,,,
1.30E-06,29,4667,,,
1.30E-06,3,4669,,,
1.30E-06,15,4668,,,
1.30E-06,17,4668,,,
1.30E-06,41,4668,,,
1.40E-06,27,4667,,,
1.30E-06,9,4666,,,
1.30E-06,4,4667,,,
1.30E-06,40,4666,,,
1.30E-06,26,4667,,,
1.40E-06,35,4670,,,
1.30E-06,36,4669,,,
1.30E-06,1,4668,,,
1.50E-06,48,4674,,,
1.30E-06,39,4674,,,
1.30E-06,12,4674,,,
1.40E-06,13,4677,,,
1.30E-06,6,4676,,,
1.40E-06,2,4682,,,
1.40E-06,13,4682,,,
1.30E-06,10,4684,,,
1.30E-06,47,4688,,,
1.40E-06,16,4687,,,
1.40E-06,21,4686,,,
1.30E-06,9,4685,,,
1.40E-06,1,4684,,,
1.30E-06,23,4684,,,
1.40E-06,48,4684,,,
1.40E-06,3,4684,,,
1.30E-06,9,4683,,,
1.40E-06,10,4682,,,
1.30E-06,46,4683,,,
1.30E-06,34,4683,,,
1.30E-06,25,4685,,,
1.40E-06,36,4685,,,
1.30E-06,14,4685,,,
1.40E-06,1,4685,,,
1.40E-06,50,4684,,,
1.30E-06,50,4688,,,
1.40E-06,31,4687,,,
1.30E-06,28,4687,,,
1.40E-06,15,4688,,,
1.40E-06,31,4690,,,
1.40E-06,24,4694,,,
1.30E-06,36,4694,,,
1.30E-06,42,4693,,,
1.30E-06,6,4695,,,
1.40E-06,13,4696,,,
1.30E-06,30,4695,,,
1.30E-06,6,4694,,,
1.40E-06,20,4693,,,
1.30E-06,31,4692,,,
1.30E-06,36,4691,,,
1.30E-06,31,4698,,,
1.40E-06,25,4697,,,
1.40E-06,13,4696,,,
1.30E-06,27,4695,,,
1.40E-06,41,4698,,,
1.30E-06,43,4697,,,
1.40E-06,33,4696,,,
1.40E-06,35,4701,,,
1.40E-06,32,4700,,,
1.30E-06,13,4701,,,
1.30E-06,21,4701,,,
1.40E-06,27,4707,,,
1.40E-06,8,4706,,,
1.30E-06,39,4705,,,
1.30E-06,34,4704,,,
1.30E-06,26,4704,,,
1.30E-06,19,4704,,,
1.30E-06,28,4703,,,
1.30E-06,7,4702,,,
1.30E-06,49,4701,,,
1.30E-06,27,4703,,,
1.30E-06,33,4702,,,
2.90E-06,41,4701,,,
1.70E-06,31,4703,,,
1.30E-06,34,4702,,,
1.40E-06,1,4702,,,
1.40E-06,2,4701,,,
1.40E-06,28,4706,,,
1.40E-06,42,4705,,,
1.30E-06,35,4705,,,
1.40E-06,23,4705,,,
1.30E-06,1,4704,,,
1.30E-06,42,4706,,,
1.30E-06,24,4705,,,
1.40E-06,17,4711,,,
1.30E-06,44,4712,,,
1.20E-06,31,4711,,,
1.40E-06,39,4712,,,
1.30E-06,40,4711,,,
1.30E-06,49,4716,,,
1.40E-06,31,4717,,,
1.40E-06,18,4718,,,
1.40E-06,27,4719,,,
1.30E-06,37,4718,,,
1.30E-06,13,4719,,,
1.40E-06,15,4723,,,
1.30E-06,37,4723,,,
1.40E-06,43,4722,,,
1.30E-06,37,4723,,,
1.40E-06,8,4728,,,
1.40E-06,38,4735,,,
1.30E-06,33,4735,,,
1.30E-06,42,4735,,,
1.50E-06,29,4739,,,
1.30E-06,30,4738,,,
1.40E-06,36,4737,,,
1.30E-06,36,4737,,,
1.30E-06,7,4736,,,
1.30E-06,3,4735,,,
1.30E-06,50,4734,,,
1.40E-06,45,4735,,,
1.30E-06,49,4734,,,
1.40E-06,13,4735,,,
1.30E-06,29,4734,,,
1.30E-06,35,4736,,,
1.40E-06,8,4735,,,
1.40E-06,31,4745,,,
1.30E-06,9,4744,,,
1.30E-06,2,4744,,,
1.40E-06,41,4745,,,
1.30E-06,28,4744,,,
1.50E-06,21,4743,,,
1.50E-06,31,4743,,,
1.30E-06,47,4742,,,
1.40E-06,4,4741,,,
1.30E-06,13,4740,,,
1.40E-06,1,4740,,,
1.30E-06,11,4745,,,
1.50E-06,9,4746,,,
1.40E-06,50,4745,,,
1.40E-06,12,4744,,,
1.40E-06,35,4744,,,
1.40E-06,5,4743,,,
1.50E-06,14,4744,,,
1.30E-06,20,4745,,,
1.30E-06,24,4744,,,
1.50E-06,17,4743,,,
1.40E-06,33,4742,,,
1.30E-06,15,4741,,,
1.30E-06,36,4742,,,
1.40E-06,50,4741,,,
1.30E-06,41,4742,,,
1.30E-06,20,4744,,,
1.40E-06,27,4743,,,
1.30E-06,8,4742,,,
1.40E-06,18,4745,,,
1.50E-06,41,4749,,,
1.30E-06,48,4748,,,
1.40E-06,41,4751,,,
1.40E-06,34,4751,,,
1.30E-06,5,4750,,,
1.40E-06,14,4752,,,
1.30E-06,5,4751,,,
1.40E-06,4,4752,,,
1.40E-06,36,4752,,,
1.40E-06,45,4754,,,
1.40E-06,16,4754,,,
1.30E-06,11,4755,,,
1.30E-06,23,4754,,,
1.30E-06,28,4755,,,
1.30E-06,27,4757,,,
1.30E-06,28,4760,,,
1.30E-06,4,4760,,,
1.30E-06,50,4759,,,
1.50E-06,11,4759,,,
1.30E-06,2,4758,,,
1.50E-06,13,4761,,,
1.30E-06,48,4763,,,
1.40E-06,37,4769,,,
1.40E-06,49,4769,,,
1.40E-06,41,4769,,,
1.40E-06,10,4772,,,
1.40E-06,17,4771,,,
1.30E-06,2,4770,,,
1.40E-06,43,4771,,,
1.40E-06,4,4773,,,
1.40E-06,14,4774,,,
1.30E-06,45,4773,,,
1.40E-06,27,4773,,,
1.30E-06,6,4772,,,
1.30E-06,23,4771,,,
1.40E-06,42,4771,,,
1.40E-06,25,4770,,,
1.30E-06,41,4769,,,
1.30E-06,10,4770,,,
1.50E-06,9,4769,,,
1.30E-06,47,4768,,,
1.40E-06,50,4767,,,
1.50E-06,25,4766,,,
1.40E-06,48,4768,,,
1.30E-06,24,4767,,,
1.40E-06,18,4768,,,
1.40E-06,31,4777,,,
1.40E-06,21,4778,,,
1.40E-06,41,4781,,,
1.50E-06,6,4782,,,
1.40E-06,10,4785,,,
1.40E-06,39,4785,,,
1.40E-06,36,4785,,,
1.40E-06,6,4784,,,
1.40E-06,48,4783,,,
1.30E-06,25,4784,,,
1.40E-06,29,4783,,,
1.40E-06,34,4785,,,
1.40E-06,21,4784,,,
1.30E-06,24,4783,,,
1.30E-06,40,4785,,,
1.40E-06,50,4787,,,
1.30E-06,47,4791,,,
1.40E-06,37,4790,,,
1.40E-06,28,4789,,,
1.40E-06,13,4788,,,
1.40E-06,2,4789,,,
1.40E-06,11,4788,,,
1.40E-06,42,4788,,,
1.40E-06,49,4787,,,
1.40E-06,27,4786,,,
1.40E-06,7,4791,,,
1.40E-06,21,4793,,,
1.30E-06,45,4794,,,
1.30E-06,32,4797,,,
1.30E-06,17,4797,,,
1.40E-06,1,4796,,,
1.40E-06,50,4801,,,
1.40E-06,42,4803,,,
1.40E-06,43,4803,,,
1.40E-06,7,4807,,,
1.40E-06,22,4806,,,
1.30E-06,40,4805,,,
1.30E-06,38,4806,,,
1.30E-06,11,4805,,,
1.40E-06,6,4804,,,
1.40E-06,32,4805,,,
1.40E-06,14,4805,,,
1.30E-06,5,4804,,,
1.40E-06,10,4805,,,
1.30E-06,35,4804,,,
1.40E-06,24,4803,,,
1.40E-06,22,4803,,,
3.90E-06,48,4804,,,
2.30E-06,33,4803,,,
2.10E-06,10,4802,,,
1.80E-06,44,4802,,,
2.00E-06,40,4804,,,
1.60E-06,30,4804,,,
1.40E-06,40,4803,,,
1.30E-06,11,4802,,,
1.40E-06,48,4806,,,
1.40E-06,43,4812,,,
1.30E-06,23,4812,,,
1.40E-06,15,4811,,,
1.60E-06,3,4811,,,
1.40E-06,5,4811,,,
1.50E-06,20,4810,,,
1.40E-06,24,4812,,,
1.40E-06,36,4811,,,
1.50E-06,42,4810,,,
1.50E-06,6,4810,,,
1.40E-06,33,4809,,,
1.40E-06,28,4808,,,
1.50E-06,37,4808,,,
1.40E-06,28,4808,,,
1.30E-06,2,4810,,,
1.40E-06,48,4816,,,
1.40E-06,13,4816,,,
1.30E-06,18,4816,,,
1.30E-06,5,4821,,,
1.40E-06,25,4825,,,
1.30E-06,41,4824,,,
1.30E-06,43,4824,,,
1.40E-06,2,4830,,,
1.40E-06,41,4829,,,
1.40E-06,35,4832,,,
1.40E-06,12,4832,,,
1.30E-06,31,4831,,,
1.30E-06,38,4830,,,
1.40E-06,14,4832,,,
1.30E-06,23,4831,,,
1.30E-06,42,4833,,,
1.30E-06,31,4835,,,
1.30E-06,40,4839,,,
1.30E-06,50,4838,,,
1.40E-06,39,4840,,,
