cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
1.79E-05,15,8,23,,,,,0.0000182,5,17,19
2.59E-05,2,8,18,,,,,0.0000186,10,4,19
1.92E-05,2,6,19,,,,,0.0000183,11,12,19
2.00E-05,1,11,22,,,,,0.0000177,9,8,20
2.52E-05,20,12,23,,,,,0.0000262,6,16,20
1.94E-05,10,15,25,,,,,0.0000179,3,1,20
1.89E-05,9,5,21,,,,,0.0000177,1,4,20
2.55E-05,8,7,22,,,,,0.0000189,17,2,20
2.43E-05,4,2,17,,,,,0.0000184,2,9,20
1.92E-05,11,7,18,,,,,0.0000185,15,9,20
1.79E-05,5,1,17,,,,,0.0000184,7,12,20
1.84E-05,11,1,19,,,,,0.0000201,19,18,20
1.81E-05,9,12,21,,,,,0.0000175,1,2,20
1.82E-05,1,18,20,,,,,0.0000195,17,16,20
1.96E-05,20,17,21,,,,,0.0000302,19,3,20
1.84E-05,1,2,19,,,,,0.0000181,5,18,20
2.91E-05,4,2,21,,,,,0.0000181,8,11,20
3.16E-05,5,11,23,,,,,0.0000173,9,1,20
1.94E-05,20,20,25,,,,,0.0000189,18,16,20
1.87E-05,19,13,28,,,,,0.0000182,1,18,20
1.78E-05,19,1,28,,,,,0.0000196,15,17,20
1.84E-05,15,25,30,,,,,0.000018,5,13,20
2.68E-05,5,7,30,,,,,0.0000176,18,3,20
2.02E-05,12,6,31,,,,,0.0000188,19,7,20
1.95E-05,9,22,32,,,,,0.0000182,15,13,20
1.91E-05,9,23,33,,,,,0.0000204,16,14,20
1.87E-05,11,8,33,,,,,0.0000184,3,12,20
1.85E-05,7,2,34,,,,,0.0000184,13,13,20
1.91E-05,10,18,31,,,,,0.0000177,2,10,20
1.97E-05,11,28,32,,,,,0.0000192,3,15,20
1.85E-05,2,3,33,,,,,0.0000177,13,7,20
1.90E-05,3,19,33,,,,,0.0000203,4,13,20
2.05E-05,9,34,36,,,,,0.0000181,10,15,20
1.88E-05,6,1,40,,,,,0.000019,11,8,20
1.94E-05,12,33,40,,,,,0.0000186,1,5,20
1.87E-05,7,14,40,,,,,0.0000181,6,5,20
1.92E-05,17,16,42,,,,,0.0000184,15,16,20
1.98E-05,1,29,44,,,,,0.0000177,4,11,20
1.80E-05,2,12,41,,,,,0.000018,14,15,20
1.82E-05,1,22,47,,,,,0.000018,3,15,21
1.93E-05,2,36,47,,,,,0.0000184,10,2,21
1.88E-05,6,41,46,,,,,0.000018,4,11,21
1.89E-05,4,38,46,,,,,0.0000187,5,19,21
1.82E-05,7,19,44,,,,,0.0000189,15,17,21
1.79E-05,11,6,45,,,,,0.0000178,18,6,21
1.78E-05,9,9,42,,,,,0.0000177,5,11,21
1.85E-05,6,32,42,,,,,0.0000179,5,7,21
1.84E-05,18,34,41,,,,,0.0000176,13,4,21
3.02E-05,4,4,38,,,,,0.0000184,13,5,21
1.87E-05,7,27,39,,,,,0.0000348,13,12,21
1.82E-05,11,26,40,,,,,0.0000205,2,9,21
1.88E-05,13,23,40,,,,,0.0000198,6,15,21
1.82E-05,11,20,40,,,,,0.0000189,9,5,21
2.33E-05,2,30,40,,,,,0.0000181,9,12,21
1.85E-05,17,5,43,,,,,0.0000196,20,17,21
1.89E-05,17,19,44,,,,,0.0000291,4,2,21
1.94E-05,7,14,46,,,,,0.000018,18,18,21
1.82E-05,9,22,43,,,,,0.0000177,13,4,21
1.89E-05,5,36,43,,,,,0.000018,7,7,21
1.81E-05,6,17,40,,,,,0.0000177,8,3,21
1.92E-05,17,15,43,,,,,0.0000182,1,17,21
2.22E-05,2,29,44,,,,,0.000018,14,13,21
1.84E-05,4,19,39,,,,,0.0000191,19,15,21
1.75E-05,7,4,39,,,,,0.0000188,9,5,21
1.92E-05,15,41,43,,,,,0.0000192,3,17,21
1.74E-05,9,3,40,,,,,0.0000254,14,17,21
1.83E-05,16,25,45,,,,,0.0000188,15,13,21
1.78E-05,16,16,46,,,,,0.000018,17,14,21
1.81E-05,16,15,47,,,,,0.000018,1,16,21
1.82E-05,4,18,46,,,,,0.0000179,19,7,21
1.77E-05,3,6,47,,,,,0.0000176,7,5,21
1.85E-05,4,23,46,,,,,0.0000179,12,5,21
1.85E-05,11,27,45,,,,,0.0000185,9,14,21
1.85E-05,11,33,44,,,,,0.0000098,4,0,21
1.81E-05,3,18,45,,,,,0.000018,4,12,21
1.83E-05,19,22,46,,,,,0.0000177,18,2,21
1.91E-05,16,45,47,,,,,0.0000179,10,11,21
1.77E-05,5,7,47,,,,,0.0000182,11,19,22
1.82E-05,10,26,48,,,,,0.0000179,18,7,22
1.92E-05,6,31,45,,,,,0.0000178,1,10,22
1.75E-05,17,5,43,,,,,0.000018,16,4,22
1.78E-05,13,14,42,,,,,0.0000184,11,19,22
1.92E-05,15,39,44,,,,,0.0000175,4,3,22
1.75E-05,11,2,45,,,,,0.0000177,19,8,22
1.82E-05,18,14,43,,,,,0.0000192,12,19,22
1.90E-05,8,38,40,,,,,0.0000183,12,14,22
2.00E-05,1,28,40,,,,,0.0000178,10,7,22
1.94E-05,8,35,41,,,,,0.0000195,18,15,22
1.86E-05,5,14,33,,,,,0.0000237,8,19,22
1.78E-05,16,10,24,,,,,0.000011,12,0,22
1.78E-05,19,9,26,,,,,0.00002,1,11,22
1.77E-05,7,3,27,,,,,0.0000255,8,7,22
2.59E-05,2,2,28,,,,,0.0000181,18,4,22
1.89E-05,11,24,29,,,,,0.0000192,7,20,22
1.76E-05,6,4,26,,,,,0.0000177,2,8,22
1.86E-05,15,19,27,,,,,0.0000182,8,12,22
1.77E-05,18,1,27,,,,,0.0000181,13,10,22
1.81E-05,19,17,26,,,,,0.000019,3,18,22
1.79E-05,19,4,16,,,,,0.0000177,16,11,22
2.27E-05,7,4,17,,,,,0.0000223,18,17,22
1.83E-05,18,6,19,,,,,0.0000175,8,2,22
1.82E-05,10,10,17,,,,,0.000018,6,16,22
1.75E-05,17,1,17,,,,,0.0000182,3,11,22
1.77E-05,3,5,17,,,,,0.0000303,5,12,22
1.79E-05,16,10,17,,,,,0.000019,6,17,22
1.96E-05,15,17,20,,,,,0.0000178,4,7,22
1.80E-05,17,8,23,,,,,0.0000176,1,13,22
1.78E-05,5,4,23,,,,,0.0000181,7,13,22
2.59E-05,14,17,24,,,,,0.0000182,18,16,22
1.79E-05,11,12,27,,,,,0.0000179,4,7,22
1.85E-05,9,25,30,,,,,0.0000176,20,3,23
2.15E-05,20,26,33,,,,,0.0000196,11,10,23
1.82E-05,2,22,36,,,,,0.000018,1,10,23
1.92E-05,2,37,39,,,,,0.0000177,5,2,23
1.82E-05,8,15,40,,,,,0.0000178,7,5,23
1.92E-05,4,9,42,,,,,0.00003,5,20,23
1.81E-05,12,12,43,,,,,0.0000182,4,16,23
2.63E-05,7,34,40,,,,,0.0000179,16,6,23
1.87E-05,10,35,43,,,,,0.0000181,13,19,23
1.87E-05,19,33,43,,,,,0.0000211,8,2,23
1.81E-05,14,13,44,,,,,0.0000181,16,18,23
1.89E-05,20,41,44,,,,,0.0000179,15,8,23
1.84E-05,19,14,45,,,,,0.0000252,20,12,23
1.83E-05,19,25,44,,,,,0.0000316,5,11,23
1.81E-05,18,17,42,,,,,0.000018,17,8,23
2.37E-05,4,23,45,,,,,0.0000178,5,4,23
1.88E-05,14,37,39,,,,,0.000018,4,15,23
1.76E-05,13,3,37,,,,,0.0000176,4,4,23
1.83E-05,6,14,40,,,,,0.0000184,5,19,23
1.80E-05,5,6,41,,,,,0.000018,14,17,23
1.92E-05,13,38,40,,,,,0.0000374,11,17,23
9.90E-06,4,0,33,,,,,0.0000183,11,13,23
2.04E-05,11,10,34,,,,,0.0000243,7,11,23
2.11E-05,11,8,35,,,,,0.0000182,9,5,23
1.86E-05,7,32,37,,,,,0.000018,6,16,23
1.81E-05,1,4,35,,,,,0.0000179,13,7,23
1.80E-05,11,11,34,,,,,0.0000185,3,14,23
1.84E-05,14,32,35,,,,,0.0000177,6,6,23
1.91E-05,12,8,41,,,,,0.0000181,16,15,23
2.77E-05,7,13,39,,,,,0.0000181,14,10,23
1.80E-05,11,6,42,,,,,0.000019,10,12,23
1.00E-05,16,0,41,,,,,0.0000177,16,3,23
2.26E-05,8,43,45,,,,,0.0000192,19,11,23
1.79E-05,11,8,45,,,,,0.000018,17,11,23
1.80E-05,1,9,38,,,,,0.0000181,5,17,23
1.87E-05,5,23,38,,,,,0.0000281,12,15,23
1.90E-05,10,29,41,,,,,0.000018,4,16,23
1.87E-05,4,33,41,,,,,0.0000181,15,21,23
1.88E-05,16,35,41,,,,,0.000018,7,10,23
2.00E-05,17,13,41,,,,,0.0000185,8,21,23
2.23E-05,16,11,43,,,,,0.00002,13,11,23
2.73E-05,6,13,44,,,,,0.0000178,5,11,23
1.85E-05,6,21,45,,,,,0.0000179,11,8,23
1.79E-05,16,11,47,,,,,0.0000284,19,16,23
1.84E-05,16,30,48,,,,,0.0000102,14,0,24
1.85E-05,19,29,49,,,,,0.0000249,7,20,24
1.89E-05,14,42,50,,,,,0.0000177,11,2,24
1.95E-05,9,43,50,,,,,0.0000191,6,21,24
1.82E-05,13,27,52,,,,,0.0000186,1,1,24
1.90E-05,10,43,52,,,,,0.0000184,3,11,24
2.41E-05,6,19,55,,,,,0.0000178,14,7,24
1.95E-05,19,23,54,,,,,0.0000254,2,9,24
1.92E-05,13,38,52,,,,,0.000021,17,4,24
1.92E-05,3,33,51,,,,,0.0000179,10,2,24
1.79E-05,13,8,54,,,,,0.0000178,16,10,24
1.85E-05,1,18,55,,,,,0.0000259,14,17,24
1.93E-05,9,53,56,,,,,0.0000181,17,13,24
1.78E-05,11,9,55,,,,,0.0000212,6,12,24
1.81E-05,16,11,57,,,,,0.0000181,5,15,24
1.96E-05,17,48,59,,,,,0.0000178,17,12,24
2.06E-05,14,56,60,,,,,0.0000179,15,14,24
2.05E-05,18,43,59,,,,,0.0000182,13,1,24
1.92E-05,4,40,58,,,,,0.000018,3,11,24
1.78E-05,3,9,63,,,,,0.0000183,7,20,24
2.06E-05,19,60,62,,,,,0.0000179,15,7,24
1.95E-05,4,58,62,,,,,0.0000182,7,12,24
3.26E-05,17,59,63,,,,,0.0000177,14,5,24
1.83E-05,3,18,65,,,,,0.0000181,2,21,24
1.87E-05,19,38,62,,,,,0.0000175,11,4,24
1.83E-05,4,19,64,,,,,0.0000192,17,16,24
1.93E-05,5,21,63,,,,,0.0000197,5,15,24
2.69E-05,18,15,61,,,,,0.0000174,18,1,24
1.92E-05,20,14,63,,,,,0.0000186,2,14,24
2.02E-05,11,50,61,,,,,0.0000184,1,20,24
2.14E-05,1,51,61,,,,,0.0000181,18,2,24
1.95E-05,3,38,57,,,,,0.0000176,3,5,24
1.99E-05,2,43,58,,,,,0.0000188,3,9,24
2.02E-05,8,40,58,,,,,0.0000255,4,4,24
8.84E-05,1,12,57,,,,,0.0000181,17,11,24
3.84E-05,13,26,56,,,,,0.000018,17,2,24
1.87E-05,5,12,56,,,,,0.0000176,1,5,24
1.76E-05,7,6,52,,,,,0.0000203,17,5,24
1.98E-05,16,24,52,,,,,0.0000176,2,7,24
1.84E-05,16,21,50,,,,,0.000018,3,14,24
1.81E-05,19,9,47,,,,,0.0000181,20,20,24
1.90E-05,17,41,48,,,,,0.0000185,4,23,25
1.89E-05,11,42,50,,,,,0.0000213,9,22,25
1.87E-05,10,37,51,,,,,0.0000176,8,8,25
1.88E-05,20,38,53,,,,,0.0000223,12,20,25
1.89E-05,16,6,51,,,,,0.0000191,15,15,25
1.89E-05,12,35,53,,,,,0.0000179,12,9,25
1.81E-05,13,22,57,,,,,0.0000187,2,3,25
1.90E-05,8,51,57,,,,,0.0000263,9,5,25
1.87E-05,3,36,56,,,,,0.0000197,19,23,25
1.90E-05,9,40,54,,,,,0.0000184,6,4,25
0.0001602,12,31,57,,,,,0.0000177,5,9,25
1.85E-05,12,8,58,,,,,0.0000182,7,20,25
1.87E-05,11,35,58,,,,,0.0000176,18,2,25
1.86E-05,12,30,58,,,,,0.0000178,19,9,25
1.91E-05,17,43,58,,,,,0.0000183,3,21,25
1.78E-05,18,9,57,,,,,0.0000181,13,13,25
1.89E-05,13,41,56,,,,,0.0000179,8,3,25
1.88E-05,8,21,55,,,,,0.0000179,18,12,25
1.91E-05,14,40,54,,,,,0.0000173,7,2,25
1.83E-05,7,18,54,,,,,0.000019,1,16,25
1.77E-05,3,1,50,,,,,0.0000181,6,21,25
1.90E-05,14,46,51,,,,,0.0000194,10,15,25
1.83E-05,1,22,54,,,,,0.0000194,20,20,25
1.94E-05,19,44,59,,,,,0.0000186,5,18,25
1.47E-05,3,0,57,,,,,0.0000177,3,6,25
2.16E-05,18,34,59,,,,,0.0000188,18,22,25
1.86E-05,18,22,59,,,,,0.000018,9,19,25
1.93E-05,14,51,60,,,,,0.0000274,1,13,25
1.95E-05,9,55,59,,,,,0.0000177,12,4,25
2.19E-05,8,58,62,,,,,0.0000274,9,13,25
1.96E-05,11,25,56,,,,,0.0000185,6,23,25
2.03E-05,20,35,53,,,,,0.0000175,5,5,25
1.79E-05,16,5,53,,,,,0.0000177,6,12,25
1.78E-05,15,7,53,,,,,0.0000179,14,8,25
1.93E-05,9,48,54,,,,,0.0000182,14,8,25
1.78E-05,5,15,54,,,,,0.0000188,15,16,25
2.34E-05,19,53,55,,,,,0.000019,16,19,25
1.84E-05,17,5,59,,,,,0.0000179,6,5,25
1.82E-05,9,12,64,,,,,0.0000186,3,11,25
2.06E-05,18,56,65,,,,,0.0000182,11,15,25
1.83E-05,11,17,68,,,,,0.000019,18,8,25
1.86E-05,2,36,67,,,,,0.0000194,15,14,25
3.12E-05,5,8,68,,,,,0.0000175,12,3,25
1.89E-05,1,44,68,,,,,0.0000179,10,15,25
2.00E-05,15,65,70,,,,,0.0000193,9,13,25
2.00E-05,2,65,69,,,,,0.0000184,2,13,25
1.89E-05,13,42,69,,,,,0.0000174,18,1,25
1.81E-05,8,23,68,,,,,0.0000186,18,10,26
1.78E-05,14,6,66,,,,,0.0000302,9,14,26
1.78E-05,20,10,68,,,,,0.0000189,2,4,26
1.92E-05,12,53,69,,,,,0.0000218,19,23,26
1.96E-05,7,54,69,,,,,0.000018,4,18,26
1.89E-05,20,43,69,,,,,0.0000197,4,17,26
1.97E-05,5,51,68,,,,,0.0000177,6,5,26
2.08E-05,14,41,68,,,,,0.0000294,19,22,26
1.84E-05,20,14,70,,,,,0.0000101,16,0,26
1.82E-05,20,15,71,,,,,0.0000099,16,0,26
1.83E-05,2,21,71,,,,,0.0000183,8,12,26
1.98E-05,10,57,68,,,,,0.0000195,19,21,26
3.80E-05,18,31,69,,,,,0.0000183,2,23,26
1.94E-05,10,56,71,,,,,0.0000179,17,8,26
1.92E-05,14,27,70,,,,,0.0000181,13,16,26
1.90E-05,12,23,71,,,,,0.0000183,8,24,26
1.91E-05,16,43,72,,,,,0.0000205,4,15,26
3.61E-05,12,46,69,,,,,0.0000178,19,9,26
1.87E-05,9,13,70,,,,,0.0000176,6,4,26
1.89E-05,17,14,70,,,,,0.0000181,19,17,26
1.95E-05,12,25,71,,,,,0.0000176,8,4,26
2.70E-05,11,3,71,,,,,0.0000179,11,5,26
2.85E-05,18,69,71,,,,,0.0000177,8,10,26
2.25E-05,18,6,72,,,,,0.0000182,5,21,26
2.11E-05,16,52,73,,,,,0.0000243,15,6,26
1.92E-05,20,25,71,,,,,0.0000179,5,9,26
1.82E-05,12,4,71,,,,,0.0000176,14,4,26
1.91E-05,7,24,72,,,,,0.0000185,9,17,26
2.72E-05,16,34,72,,,,,0.0000099,19,0,26
1.84E-05,5,22,68,,,,,0.0000193,18,11,26
1.95E-05,5,38,68,,,,,0.0000179,15,5,26
1.78E-05,10,5,69,,,,,0.000022,4,17,26
1.99E-05,11,41,70,,,,,0.0000188,12,9,26
2.80E-05,16,6,73,,,,,0.0000183,1,22,26
1.86E-05,8,24,72,,,,,0.0000182,12,13,26
2.75E-05,11,1,71,,,,,0.0000183,1,23,26
1.87E-05,2,1,73,,,,,0.0000202,20,5,26
1.95E-05,9,52,75,,,,,0.0000179,17,5,26
1.82E-05,2,12,76,,,,,0.0000178,12,8,26
1.81E-05,19,23,77,,,,,0.0000177,13,11,26
2.08E-05,1,63,75,,,,,0.0000281,11,4,26
2.03E-05,14,52,75,,,,,0.0000184,12,17,26
1.83E-05,11,13,76,,,,,0.0000177,13,5,26
2.07E-05,8,75,77,,,,,0.0000184,3,16,26
1.94E-05,4,61,78,,,,,0.0000188,5,11,26
2.03E-05,3,54,74,,,,,0.0000176,11,4,26
1.80E-05,5,14,73,,,,,0.0000182,9,22,26
1.94E-05,10,12,74,,,,,0.0000183,15,11,26
2.13E-05,18,58,74,,,,,0.000018,12,14,26
3.14E-05,2,7,74,,,,,0.0000182,2,20,26
1.94E-05,3,21,79,,,,,0.0000178,9,4,26
1.97E-05,16,36,81,,,,,0.0000179,10,11,26
3.87E-05,2,66,79,,,,,0.0000175,19,2,26
2.12E-05,10,72,82,,,,,0.0000183,11,10,27
1.92E-05,19,45,81,,,,,0.0000188,17,3,27
1.78E-05,19,11,81,,,,,0.0000193,1,19,27
2.03E-05,11,71,82,,,,,0.0000222,9,10,27
1.81E-05,17,10,86,,,,,0.0000189,20,8,27
1.77E-05,12,6,87,,,,,0.0000184,2,5,27
1.92E-05,17,45,86,,,,,0.0000193,11,4,27
1.97E-05,20,55,84,,,,,0.0000176,14,6,27
2.02E-05,15,78,85,,,,,0.0000179,14,8,27
1.86E-05,5,39,87,,,,,0.0000232,2,20,27
1.77E-05,11,3,90,,,,,0.0000178,20,7,27
1.00E-05,17,0,91,,,,,0.0000108,5,0,27
1.84E-05,6,29,92,,,,,0.0000178,6,4,27
1.79E-05,9,8,89,,,,,0.0000289,13,22,27
1.82E-05,5,17,86,,,,,0.0000178,18,8,27
1.96E-05,10,54,85,,,,,0.0000181,2,17,27
1.97E-05,4,41,83,,,,,0.0000177,18,14,27
1.98E-05,5,65,83,,,,,0.0000195,6,25,27
1.84E-05,10,26,84,,,,,0.0000183,10,16,27
2.01E-05,17,76,85,,,,,0.0000177,7,3,27
1.99E-05,1,68,86,,,,,0.0000186,15,19,27
2.00E-05,6,71,87,,,,,0.0000177,18,1,27
1.90E-05,18,43,88,,,,,0.0000179,11,12,27
2.15E-05,6,84,93,,,,,0.0000183,13,22,27
1.82E-05,17,10,91,,,,,0.0000233,18,9,27
1.99E-05,8,61,79,,,,,0.0000174,11,1,27
4.24E-05,17,29,75,,,,,0.0000349,19,14,27
1.92E-05,8,48,75,,,,,0.0000176,13,6,27
2.09E-05,19,64,74,,,,,0.0000183,8,13,27
1.99E-05,9,67,70,,,,,0.0000176,5,7,27
1.86E-05,2,41,70,,,,,0.0000183,13,5,27
1.95E-05,9,57,71,,,,,0.0000106,3,0,27
2.23E-05,8,56,72,,,,,0.0000195,4,25,27
1.88E-05,12,32,74,,,,,0.0000195,3,22,27
1.79E-05,1,8,75,,,,,0.0000281,20,21,27
1.94E-05,7,1,74,,,,,0.0000186,8,23,27
1.94E-05,18,29,74,,,,,0.00001,8,0,27
1.90E-05,17,46,75,,,,,0.0000185,6,3,27
2.00E-05,8,72,76,,,,,0.0000178,18,1,27
1.80E-05,3,8,76,,,,,0.0000184,10,15,27
2.03E-05,13,77,79,,,,,0.0000174,19,1,27
1.94E-05,16,37,78,,,,,0.000018,9,10,27
1.90E-05,17,46,81,,,,,0.0000179,5,10,27
1.99E-05,10,69,82,,,,,0.0000185,13,9,27
2.04E-05,11,42,77,,,,,0.0000184,20,14,27
2.04E-05,12,65,74,,,,,0.0000101,9,0,27
1.93E-05,10,39,76,,,,,0.0000306,15,10,28
1.90E-05,19,44,77,,,,,0.0000186,14,6,28
1.95E-05,17,55,78,,,,,0.0000213,5,19,28
1.98E-05,14,62,76,,,,,0.0000375,8,20,28
1.81E-05,20,18,75,,,,,0.0000193,8,23,28
1.79E-05,4,15,77,,,,,0.0000283,16,26,28
2.13E-05,17,19,73,,,,,0.0000189,5,19,28
1.95E-05,12,18,74,,,,,0.0000208,11,22,28
1.97E-05,7,34,76,,,,,0.0000183,4,15,28
2.01E-05,4,50,69,,,,,0.0000187,7,20,28
3.14E-05,2,54,63,,,,,0.0000185,6,25,28
2.02E-05,20,39,66,,,,,0.0000187,19,13,28
3.73E-05,6,2,65,,,,,0.0000178,19,1,28
2.43E-05,11,24,66,,,,,0.0000259,2,2,28
2.03E-05,11,56,69,,,,,0.0000183,3,23,28
1.98E-05,13,57,66,,,,,0.0000186,14,19,28
1.97E-05,8,64,67,,,,,0.0000278,2,23,28
1.88E-05,3,23,61,,,,,0.0000183,14,21,28
2.88E-05,2,16,62,,,,,0.0000184,2,16,28
2.51E-05,16,21,64,,,,,0.0000183,20,21,28
1.76E-05,9,6,51,,,,,0.0000228,3,9,28
1.86E-05,19,15,48,,,,,0.0000186,5,26,28
1.80E-05,16,12,52,,,,,0.000019,5,3,28
1.89E-05,4,40,54,,,,,0.0000179,5,15,28
1.83E-05,10,10,55,,,,,0.0000181,5,18,28
1.82E-05,6,7,55,,,,,0.0000187,3,3,28
1.91E-05,12,48,54,,,,,0.000019,15,22,28
1.93E-05,2,46,56,,,,,0.0000187,12,8,28
1.89E-05,5,36,54,,,,,0.0000176,16,4,28
2.33E-05,20,13,55,,,,,0.0000182,4,5,28
1.99E-05,15,7,52,,,,,0.0000177,16,6,28
1.90E-05,1,34,56,,,,,0.0000178,10,1,28
1.77E-05,6,14,53,,,,,0.0000244,16,5,28
1.74E-05,19,2,54,,,,,0.0000195,5,14,28
1.92E-05,7,38,52,,,,,0.0000183,5,2,28
1.90E-05,1,41,53,,,,,0.0000181,15,15,28
2.05E-05,10,49,54,,,,,0.0000178,8,3,28
1.88E-05,9,30,50,,,,,0.0000178,10,5,28
1.81E-05,8,1,52,,,,,0.0000178,17,8,28
1.87E-05,15,28,50,,,,,0.0000181,13,24,28
2.29E-05,17,18,51,,,,,0.00002,4,24,28
2.25E-05,9,5,52,,,,,0.0000193,18,25,29
1.86E-05,10,1,54,,,,,0.0000186,5,12,29
3.23E-05,2,48,56,,,,,0.000019,10,9,29
1.82E-05,5,12,50,,,,,0.0000187,2,4,29
1.89E-05,15,42,51,,,,,0.0000203,2,12,29
1.88E-05,17,41,49,,,,,0.0000189,10,14,29
1.79E-05,17,13,48,,,,,0.0000186,9,6,29
1.84E-05,14,30,48,,,,,0.0000178,17,10,29
1.82E-05,14,21,47,,,,,0.0000183,20,12,29
1.88E-05,18,34,48,,,,,0.0000188,6,4,29
1.84E-05,2,33,48,,,,,0.0000185,9,18,29
1.86E-05,8,28,55,,,,,0.000018,4,1,29
1.82E-05,1,17,54,,,,,0.0000176,12,4,29
1.86E-05,2,30,55,,,,,0.0000181,16,16,29
1.93E-05,1,54,56,,,,,0.0000185,17,18,29
1.82E-05,19,4,58,,,,,0.000018,9,14,29
1.93E-05,12,50,55,,,,,0.0000173,16,1,29
1.92E-05,18,50,56,,,,,0.000018,7,18,29
1.85E-05,9,23,57,,,,,0.0000185,10,17,29
2.00E-05,20,50,58,,,,,0.0000189,11,24,29
1.91E-05,10,25,58,,,,,0.0000177,1,2,29
1.81E-05,16,11,59,,,,,0.0000232,12,1,29
1.88E-05,15,37,60,,,,,0.0000183,12,2,29
1.87E-05,11,31,63,,,,,0.0000192,13,1,29
1.87E-05,5,35,60,,,,,0.000018,9,19,29
1.92E-05,13,50,52,,,,,0.0000177,1,12,29
1.95E-05,19,24,53,,,,,0.0000182,16,23,29
1.88E-05,5,36,52,,,,,0.0000183,20,26,29
1.83E-05,5,22,51,,,,,0.0000177,12,8,29
1.86E-05,17,30,50,,,,,0.0000185,11,17,29
1.83E-05,7,17,51,,,,,0.0000272,9,20,29
1.96E-05,8,34,50,,,,,0.0000184,2,6,29
1.83E-05,19,17,49,,,,,0.0000182,13,15,29
1.96E-05,2,28,50,,,,,0.0000274,10,9,29
1.05E-05,2,0,46,,,,,0.0000187,8,21,29
1.87E-05,17,27,47,,,,,0.0000176,17,2,29
1.97E-05,4,27,42,,,,,0.0000181,3,13,29
1.78E-05,18,4,41,,,,,0.000018,14,16,29
1.79E-05,5,7,40,,,,,0.0000105,8,0,29
2.70E-05,3,10,42,,,,,0.0000176,11,5,29
1.86E-05,9,19,44,,,,,0.0000186,12,16,29
1.84E-05,17,14,45,,,,,0.0000182,20,19,29
1.84E-05,17,22,47,,,,,0.000114,20,1,29
1.77E-05,4,1,48,,,,,0.0000187,13,14,29
1.84E-05,13,26,48,,,,,0.0000185,8,3,29
1.83E-05,17,28,47,,,,,0.0000177,4,14,29
1.83E-05,2,24,48,,,,,0.0000181,12,9,29
1.91E-05,3,24,43,,,,,0.0000177,3,5,29
6.72E-05,14,20,39,,,,,0.0000185,1,27,29
1.88E-05,1,22,35,,,,,0.0000263,5,6,29
1.79E-05,18,4,35,,,,,0.0000182,16,8,29
1.83E-05,13,22,27,,,,,0.0000178,6,13,29
1.81E-05,18,19,32,,,,,0.0000203,6,23,29
1.87E-05,2,24,34,,,,,0.0000185,2,21,29
1.00E-05,16,0,36,,,,,0.0000177,8,11,30
1.78E-05,15,2,30,,,,,0.0000184,3,17,30
2.49E-05,10,24,30,,,,,0.0000178,1,6,30
1.89E-05,4,25,31,,,,,0.0000332,1,19,30
1.77E-05,1,2,29,,,,,0.0000188,1,14,30
1.79E-05,15,4,32,,,,,0.0000191,10,16,30
2.16E-05,6,13,34,,,,,0.000027,18,12,30
1.97E-05,9,9,35,,,,,0.0000193,7,27,30
1.81E-05,9,16,36,,,,,0.000018,11,10,30
1.83E-05,13,24,35,,,,,0.0000185,1,5,30
1.79E-05,14,12,36,,,,,0.0000189,17,25,30
1.76E-05,18,4,35,,,,,0.0000181,12,2,30
1.83E-05,7,18,36,,,,,0.0000178,14,11,30
1.80E-05,3,13,42,,,,,0.0000182,13,16,30
1.84E-05,19,25,43,,,,,0.0000182,8,19,30
1.92E-05,9,27,44,,,,,0.000018,6,8,30
1.99E-05,1,37,46,,,,,0.0000182,5,9,30
1.00E-05,6,0,45,,,,,0.0000184,15,25,30
2.02E-05,3,40,46,,,,,0.0000268,5,7,30
1.80E-05,13,16,47,,,,,0.0000185,9,25,30
1.81E-05,17,6,48,,,,,0.0000178,15,2,30
1.94E-05,11,45,49,,,,,0.0000249,10,24,30
1.82E-05,16,18,50,,,,,0.0000181,15,21,30
1.78E-05,5,8,50,,,,,0.000019,3,13,30
1.95E-05,6,48,51,,,,,0.0000241,14,23,30
1.85E-05,11,19,53,,,,,0.0000177,1,4,30
1.86E-05,10,30,54,,,,,0.0000178,10,13,30
2.21E-05,3,34,52,,,,,0.0000176,5,4,30
2.55E-05,3,36,53,,,,,0.0000189,13,13,30
1.77E-05,14,5,52,,,,,0.0000177,12,6,30
1.94E-05,4,41,50,,,,,0.0000184,4,19,30
1.91E-05,18,39,47,,,,,0.0000178,8,15,30
1.82E-05,12,24,47,,,,,0.0000184,8,26,30
1.84E-05,20,8,48,,,,,0.0000185,19,1,30
1.79E-05,15,9,49,,,,,0.0000181,5,15,30
1.79E-05,12,6,47,,,,,0.0000106,8,0,30
1.74E-05,2,7,48,,,,,0.0000183,18,19,30
1.81E-05,5,21,49,,,,,0.000019,18,23,30
1.88E-05,11,42,50,,,,,0.0000195,11,26,30
1.87E-05,9,27,45,,,,,0.0000183,7,23,30
1.97E-05,2,27,47,,,,,0.0000177,4,7,30
1.77E-05,10,8,44,,,,,0.000018,17,8,30
1.78E-05,4,3,40,,,,,0.0000189,19,11,30
1.86E-05,15,33,41,,,,,0.000019,15,1,30
1.89E-05,10,41,43,,,,,0.0000351,13,14,30
1.78E-05,6,4,37,,,,,0.0000364,15,25,30
1.76E-05,9,1,38,,,,,0.0000185,16,25,30
