cas operacie,vlozene cislo,index prvku,dlzka zoznamu,,,,,,,,
1.60E-06,18,32,33,,,,,0.0000012,3,17,18
1.10E-06,5,33,34,,,,,0.0000014,4,18,19
1.40E-06,17,34,35,,,,,0.0000012,1,18,19
1.30E-06,14,24,25,,,,,0.0000015,4,18,19
1.20E-06,17,18,19,,,,,0.0000012,15,18,19
1.30E-06,7,18,19,,,,,0.0000016,7,18,19
1.30E-06,7,19,20,,,,,0.0000021,19,18,19
1.20E-06,2,20,21,,,,,0.0000013,11,18,19
1.20E-06,13,21,22,,,,,0.0000031,5,18,19
1.70E-06,1,25,26,,,,,0.0000019,3,18,19
1.60E-06,2,26,27,,,,,0.0000015,17,18,19
1.40E-06,3,27,28,,,,,0.0000015,7,18,19
2.80E-06,12,28,29,,,,,0.0000014,18,18,19
1.20E-06,2,29,30,,,,,0.0000012,17,18,19
1.20E-06,19,29,30,,,,,0.0000013,7,18,19
1.10E-06,10,30,31,,,,,0.0000015,10,18,19
1.10E-06,7,32,33,,,,,0.0000013,5,18,19
1.40E-06,17,30,31,,,,,0.0000015,7,18,19
1.40E-06,3,26,27,,,,,0.0000012,16,18,19
1.40E-06,6,29,30,,,,,0.0000012,2,18,19
1.30E-06,8,29,30,,,,,0.0000011,16,18,19
1.20E-06,16,30,31,,,,,0.0000012,4,18,19
1.50E-06,18,27,28,,,,,0.0000014,17,18,19
1.70E-06,6,28,29,,,,,0.0000014,13,18,19
1.30E-06,8,25,26,,,,,0.0000022,9,18,19
1.20E-06,19,25,26,,,,,0.0000012,20,18,19
1.40E-06,4,25,26,,,,,0.0000011,17,18,19
1.20E-06,17,26,27,,,,,0.0000013,15,18,19
1.20E-06,2,24,25,,,,,0.0000012,1,18,19
2.10E-06,6,25,26,,,,,0.0000015,3,18,19
1.50E-06,5,22,23,,,,,0.0000013,11,18,19
1.70E-06,4,16,17,,,,,0.0000013,5,18,19
1.50E-06,17,19,20,,,,,0.0000013,13,19,20
1.70E-06,4,20,21,,,,,0.0000018,5,19,20
1.50E-06,12,23,24,,,,,0.0000014,14,19,20
1.60E-06,1,19,20,,,,,0.0000015,7,19,20
1.80E-06,20,24,25,,,,,0.0000014,3,19,20
1.60E-06,8,15,16,,,,,0.0000011,15,19,20
2.10E-06,10,17,18,,,,,0.0000011,13,19,20
1.30E-06,10,20,21,,,,,0.0000015,20,19,20
1.70E-06,20,21,22,,,,,0.0000014,14,19,20
1.50E-06,10,18,19,,,,,0.0000014,16,19,20
1.40E-06,3,19,20,,,,,0.0000013,7,19,20
1.70E-06,4,21,22,,,,,0.0000012,18,19,20
1.80E-06,13,22,23,,,,,0.0000013,19,19,20
2.30E-06,6,22,23,,,,,0.0000013,7,19,20
1.40E-06,4,23,24,,,,,0.0000015,17,19,20
1.60E-06,4,26,27,,,,,0.0000016,1,19,20
1.80E-06,15,26,27,,,,,0.0000014,3,19,20
1.40E-06,4,26,27,,,,,0.0000014,8,19,20
2.00E-06,15,24,25,,,,,0.0000012,17,19,20
1.20E-06,18,25,26,,,,,0.0000012,12,19,20
1.20E-06,12,26,27,,,,,0.0000012,2,19,20
1.60E-06,19,26,27,,,,,0.0000017,18,19,20
1.20E-06,16,29,30,,,,,0.0000012,11,19,20
2.40E-06,11,29,30,,,,,0.0000017,6,19,20
1.60E-06,2,29,30,,,,,0.0000013,17,19,20
1.60E-06,18,32,33,,,,,0.0000017,17,19,20
1.60E-06,10,32,33,,,,,0.0000011,13,19,20
1.40E-06,18,32,33,,,,,0.0000015,16,19,20
1.60E-06,19,30,31,,,,,0.0000013,2,19,20
1.40E-06,14,33,34,,,,,0.0000032,11,19,20
1.50E-06,10,38,39,,,,,0.0000014,10,19,20
1.60E-06,18,37,38,,,,,0.0000013,16,19,20
3.50E-06,17,39,40,,,,,0.0000013,6,19,20
1.50E-06,16,40,41,,,,,0.0000012,20,19,20
1.50E-06,5,41,42,,,,,0.0000015,14,19,20
1.40E-06,7,43,44,,,,,0.0000013,15,19,20
1.40E-06,8,44,45,,,,,0.0000011,3,19,20
1.40E-06,6,46,47,,,,,0.0000013,17,19,20
1.50E-06,15,42,43,,,,,0.0000014,1,19,20
1.50E-06,12,38,39,,,,,0.0000012,5,19,20
1.30E-06,4,39,40,,,,,0.0000014,17,19,20
1.30E-06,13,38,39,,,,,0.0000016,4,20,21
1.40E-06,7,39,40,,,,,0.0000014,8,20,21
1.20E-06,8,40,41,,,,,0.0000012,15,20,21
1.20E-06,13,41,42,,,,,0.0000012,10,20,21
1.20E-06,3,42,43,,,,,0.0000014,6,20,21
1.10E-06,17,44,45,,,,,0.0000017,10,20,21
1.30E-06,9,46,47,,,,,0.0000015,8,20,21
1.20E-06,14,46,47,,,,,0.0000012,18,20,21
1.50E-06,8,42,43,,,,,0.0000014,20,20,21
1.50E-06,7,36,37,,,,,0.0000011,4,20,21
1.40E-06,13,36,37,,,,,0.0000011,4,20,21
1.20E-06,7,36,37,,,,,0.0000012,17,20,21
1.30E-06,14,39,40,,,,,0.0000024,16,20,21
1.60E-06,11,39,40,,,,,0.0000024,20,20,21
1.10E-06,14,41,42,,,,,0.0000012,19,20,21
1.70E-06,17,38,39,,,,,0.0000014,9,20,21
1.40E-06,17,45,46,,,,,0.0000025,8,20,21
1.30E-06,2,44,45,,,,,0.0000012,2,20,21
1.60E-06,4,45,46,,,,,0.0000017,4,20,21
1.30E-06,5,44,45,,,,,0.0000013,10,20,21
1.20E-06,2,45,46,,,,,0.0000013,3,20,21
1.20E-06,1,43,44,,,,,0.0000015,14,20,21
1.20E-06,15,44,45,,,,,0.0000014,6,20,21
1.80E-06,18,43,44,,,,,0.0000019,15,20,21
1.30E-06,19,42,43,,,,,0.0000016,6,20,21
1.20E-06,16,43,44,,,,,0.0000015,2,20,21
2.80E-06,16,44,45,,,,,0.0000011,17,20,21
1.40E-06,19,43,44,,,,,0.0000015,13,20,21
1.20E-06,6,42,43,,,,,0.0000012,15,20,21
2.40E-06,7,39,40,,,,,0.0000013,4,20,21
1.50E-06,1,40,41,,,,,0.0000012,19,20,21
1.40E-06,8,42,43,,,,,0.0000012,12,20,21
2.10E-06,16,42,43,,,,,0.0000014,10,20,21
1.80E-06,18,42,43,,,,,0.0000019,15,20,21
1.40E-06,20,44,45,,,,,0.0000024,3,20,21
1.30E-06,13,46,47,,,,,0.0000019,8,20,21
1.20E-06,19,42,43,,,,,0.0000014,8,20,21
1.30E-06,9,38,39,,,,,0.0000014,13,20,21
1.40E-06,17,41,42,,,,,0.0000012,18,20,21
1.30E-06,3,41,42,,,,,0.0000013,19,20,21
1.10E-06,4,42,43,,,,,0.0000019,1,20,21
1.20E-06,7,43,44,,,,,0.0000012,16,20,21
1.10E-06,17,43,44,,,,,0.0000014,19,20,21
1.20E-06,18,45,46,,,,,0.0000014,11,20,21
2.00E-06,9,46,47,,,,,0.000003,15,20,21
2.30E-06,7,47,48,,,,,0.0000025,20,20,21
1.20E-06,8,47,48,,,,,0.0000013,12,20,21
1.20E-06,2,47,48,,,,,0.0000012,10,20,21
1.60E-06,7,45,46,,,,,0.0000017,11,20,21
1.30E-06,9,44,45,,,,,0.0000012,2,21,22
4.00E-06,5,44,45,,,,,0.0000012,16,21,22
1.30E-06,9,44,45,,,,,0.0000012,12,21,22
1.20E-06,14,49,50,,,,,0.0000014,18,21,22
1.40E-06,20,42,43,,,,,0.0000013,11,21,22
1.40E-06,2,41,42,,,,,0.0000013,14,21,22
1.30E-06,8,42,43,,,,,0.0000014,2,21,22
1.20E-06,4,45,46,,,,,0.0000013,9,21,22
1.20E-06,1,45,46,,,,,0.0000012,9,21,22
1.60E-06,8,40,41,,,,,0.0000012,11,21,22
1.80E-06,13,41,42,,,,,0.0000014,1,21,22
1.30E-06,18,41,42,,,,,0.0000016,5,21,22
1.30E-06,4,37,38,,,,,0.0000012,17,21,22
1.30E-06,1,38,39,,,,,0.0000012,4,21,22
1.20E-06,13,36,37,,,,,0.0000016,19,21,22
1.80E-06,12,31,32,,,,,0.0000015,8,21,22
1.20E-06,6,26,27,,,,,0.0000011,5,21,22
1.20E-06,7,26,27,,,,,0.0000019,5,21,22
1.30E-06,10,27,28,,,,,0.0000012,17,21,22
1.40E-06,15,16,17,,,,,0.0000012,12,21,22
1.20E-06,8,16,17,,,,,0.0000017,10,21,22
1.30E-06,19,15,16,,,,,0.0000014,19,21,22
1.20E-06,13,16,17,,,,,0.0000012,13,21,22
1.50E-06,8,16,17,,,,,0.0000017,20,21,22
1.60E-06,2,17,18,,,,,0.0000017,4,21,22
1.20E-06,9,17,18,,,,,0.0000014,15,21,22
1.30E-06,5,18,19,,,,,0.0000012,12,21,22
1.20E-06,1,17,18,,,,,0.0000012,4,21,22
1.50E-06,7,18,19,,,,,0.0000012,15,21,22
1.30E-06,3,15,16,,,,,0.000002,9,21,22
1.20E-06,3,17,18,,,,,0.0000012,5,21,22
1.40E-06,14,16,17,,,,,0.0000013,15,21,22
1.30E-06,8,16,17,,,,,0.0000021,11,21,22
1.20E-06,10,17,18,,,,,0.0000014,6,21,22
1.20E-06,16,18,19,,,,,0.0000012,3,21,22
1.40E-06,8,19,20,,,,,0.0000019,18,21,22
1.40E-06,15,21,22,,,,,0.0000017,19,21,22
1.20E-06,18,24,25,,,,,0.0000016,6,21,22
1.20E-06,20,27,28,,,,,0.0000014,17,21,22
1.20E-06,19,27,28,,,,,0.0000013,10,21,22
1.20E-06,9,28,29,,,,,0.0000014,10,22,23
2.00E-06,5,30,31,,,,,0.0000017,15,22,23
1.70E-06,2,31,32,,,,,0.0000011,13,22,23
1.30E-06,2,36,37,,,,,0.0000015,9,22,23
1.10E-06,16,37,38,,,,,0.0000012,2,22,23
1.20E-06,17,37,38,,,,,0.0000012,13,22,23
1.50E-06,19,36,37,,,,,0.0000012,13,22,23
1.80E-06,7,37,38,,,,,0.0000014,1,22,23
1.70E-06,7,38,39,,,,,0.0000017,1,22,23
1.20E-06,13,40,41,,,,,0.0000013,7,22,23
1.20E-06,20,41,42,,,,,0.0000026,16,22,23
1.20E-06,10,42,43,,,,,0.0000025,10,22,23
2.80E-06,15,42,43,,,,,0.0000015,4,22,23
1.80E-06,14,42,43,,,,,0.0000012,2,22,23
1.20E-06,1,43,44,,,,,0.0000016,15,22,23
1.30E-06,8,43,44,,,,,0.0000018,19,22,23
1.40E-06,5,41,42,,,,,0.0000015,5,22,23
1.20E-06,5,41,42,,,,,0.0000018,13,22,23
1.20E-06,15,44,45,,,,,0.0000023,6,22,23
1.20E-06,18,43,44,,,,,0.0000011,9,22,23
1.20E-06,12,42,43,,,,,0.0000013,8,22,23
3.40E-06,5,43,44,,,,,0.0000012,1,22,23
1.40E-06,12,42,43,,,,,0.0000013,10,22,23
1.30E-06,14,37,38,,,,,0.0000013,20,22,23
1.50E-06,14,37,38,,,,,0.0000015,8,22,23
1.40E-06,11,38,39,,,,,0.0000012,11,22,23
1.20E-06,4,36,37,,,,,0.0000013,6,22,23
1.50E-06,2,32,33,,,,,0.0000012,10,22,23
1.10E-06,5,33,34,,,,,0.0000013,5,22,23
1.30E-06,7,34,35,,,,,0.0000014,3,22,23
1.20E-06,5,35,36,,,,,0.0000013,9,22,23
1.40E-06,1,35,36,,,,,0.0000013,9,22,23
1.30E-06,13,35,36,,,,,0.0000011,2,22,23
1.20E-06,10,36,37,,,,,0.0000015,11,22,23
1.30E-06,4,41,42,,,,,0.0000015,7,22,23
2.30E-06,20,37,38,,,,,0.0000014,15,22,23
1.70E-06,5,39,40,,,,,0.0000012,2,22,23
1.20E-06,5,40,41,,,,,0.0000014,5,22,23
1.60E-06,18,40,41,,,,,0.0000016,11,22,23
1.30E-06,3,41,42,,,,,0.0000013,17,22,23
1.30E-06,18,43,44,,,,,0.0000012,19,22,23
1.70E-06,18,44,45,,,,,0.0000014,5,22,23
1.30E-06,4,43,44,,,,,0.0000014,6,22,23
1.20E-06,15,42,43,,,,,0.0000013,14,23,24
1.30E-06,17,39,40,,,,,0.0000011,9,23,24
1.40E-06,15,39,40,,,,,0.0000021,10,23,24
2.20E-06,9,42,43,,,,,0.0000014,12,23,24
1.50E-06,3,48,49,,,,,0.0000013,17,23,24
1.20E-06,18,50,51,,,,,0.0000013,11,23,24
1.10E-06,15,51,52,,,,,0.0000016,19,23,24
1.50E-06,20,53,54,,,,,0.0000019,20,23,24
1.30E-06,15,53,54,,,,,0.0000014,14,23,24
1.40E-06,17,50,51,,,,,0.0000016,18,23,24
1.20E-06,17,50,51,,,,,0.0000011,2,23,24
1.30E-06,1,51,52,,,,,0.0000014,17,23,24
1.20E-06,12,52,53,,,,,0.0000023,9,23,24
1.60E-06,11,53,54,,,,,0.0000013,1,23,24
1.40E-06,14,56,57,,,,,0.0000013,12,23,24
1.20E-06,11,55,56,,,,,0.0000014,6,23,24
1.10E-06,14,55,56,,,,,0.0000012,2,23,24
1.20E-06,12,57,58,,,,,0.0000014,6,23,24
2.30E-06,15,58,59,,,,,0.0000015,12,23,24
1.20E-06,18,59,60,,,,,0.0000014,4,23,24
1.40E-06,6,58,59,,,,,0.0000012,13,23,24
2.40E-06,13,60,61,,,,,0.0000013,20,23,24
1.30E-06,2,59,60,,,,,0.0000011,8,23,24
1.30E-06,8,54,55,,,,,0.0000013,9,23,24
1.20E-06,8,55,56,,,,,0.0000016,13,23,24
2.00E-06,18,58,59,,,,,0.0000012,15,23,24
1.30E-06,20,59,60,,,,,0.0000013,2,23,24
1.30E-06,15,59,60,,,,,0.0000013,20,23,24
1.20E-06,13,61,62,,,,,0.0000012,2,23,24
2.00E-06,16,62,63,,,,,0.0000017,15,23,24
1.70E-06,13,63,64,,,,,0.0000014,14,23,24
1.20E-06,1,62,63,,,,,0.0000013,8,23,24
2.50E-06,9,63,64,,,,,0.0000015,11,23,24
1.50E-06,8,63,64,,,,,0.0000013,6,23,24
1.10E-06,11,62,63,,,,,0.0000013,13,23,24
1.20E-06,8,63,64,,,,,0.0000012,12,23,24
1.40E-06,13,61,62,,,,,0.0000011,4,23,24
1.80E-06,12,62,63,,,,,0.0000013,1,23,24
1.60E-06,7,62,63,,,,,0.0000016,18,23,24
1.40E-06,14,63,64,,,,,0.0000015,10,23,24
1.70E-06,6,62,63,,,,,0.0000014,19,23,24
2.60E-06,3,57,58,,,,,0.0000012,1,23,24
1.60E-06,5,56,57,,,,,0.0000012,7,23,24
1.50E-06,3,56,57,,,,,0.0000016,1,23,24
3.10E-06,8,55,56,,,,,0.0000017,7,23,24
1.70E-06,4,55,56,,,,,0.0000014,1,23,24
1.30E-06,16,51,52,,,,,0.0000012,3,23,24
1.20E-06,3,50,51,,,,,0.0000016,12,23,24
1.20E-06,7,49,50,,,,,0.0000011,4,23,24
1.20E-06,1,50,51,,,,,0.0000015,13,24,25
1.20E-06,12,52,53,,,,,0.0000011,6,24,25
1.30E-06,13,48,49,,,,,0.0000022,12,24,25
1.50E-06,3,45,46,,,,,0.0000012,7,24,25
1.20E-06,15,47,48,,,,,0.0000015,1,24,25
1.20E-06,17,48,49,,,,,0.0000015,12,24,25
1.40E-06,6,53,54,,,,,0.0000014,6,24,25
1.10E-06,1,54,55,,,,,0.0000017,7,24,25
1.20E-06,2,54,55,,,,,0.0000019,4,24,25
1.30E-06,17,55,56,,,,,0.0000026,3,24,25
1.20E-06,17,56,57,,,,,0.0000016,5,24,25
1.30E-06,8,56,57,,,,,0.0000012,12,24,25
1.20E-06,14,56,57,,,,,0.0000012,9,24,25
1.40E-06,20,53,54,,,,,0.0000014,12,24,25
1.30E-06,14,54,55,,,,,0.0000012,9,24,25
1.50E-06,3,54,55,,,,,0.0000013,5,24,25
1.40E-06,13,60,61,,,,,0.0000013,14,24,25
1.20E-06,13,61,62,,,,,0.0000012,2,24,25
1.20E-06,20,59,60,,,,,0.0000018,20,24,25
1.20E-06,19,60,61,,,,,0.000002,15,24,25
1.20E-06,7,61,62,,,,,0.0000012,18,24,25
1.20E-06,11,61,62,,,,,0.0000012,17,24,25
1.20E-06,1,60,61,,,,,0.0000014,16,24,25
1.60E-06,13,59,60,,,,,0.0000012,10,24,25
1.30E-06,11,56,57,,,,,0.0000011,4,24,25
1.50E-06,1,55,56,,,,,0.0000013,20,24,25
1.90E-06,16,56,57,,,,,0.0000014,1,24,25
1.30E-06,19,57,58,,,,,0.0000013,2,24,25
1.60E-06,12,56,57,,,,,0.0000022,13,24,25
1.30E-06,20,55,56,,,,,0.0000013,15,24,25
1.40E-06,16,55,56,,,,,0.0000014,15,24,25
1.90E-06,16,54,55,,,,,0.0000013,16,24,25
1.30E-06,3,55,56,,,,,0.0000012,14,24,25
1.50E-06,3,52,53,,,,,0.0000013,3,24,25
1.20E-06,7,53,54,,,,,0.0000012,6,24,25
1.40E-06,5,53,54,,,,,0.0000012,7,24,25
1.30E-06,7,51,52,,,,,0.0000012,3,24,25
1.10E-06,3,52,53,,,,,0.0000011,10,24,25
1.10E-06,13,55,56,,,,,0.0000017,16,24,25
1.20E-06,15,56,57,,,,,0.0000012,6,24,25
1.50E-06,14,57,58,,,,,0.0000012,6,24,25
1.30E-06,5,57,58,,,,,0.0000012,9,24,25
2.20E-06,11,57,58,,,,,0.0000025,9,24,25
1.30E-06,19,57,58,,,,,0.0000014,13,24,25
1.70E-06,5,56,57,,,,,0.0000012,19,24,25
1.40E-06,13,57,58,,,,,0.0000012,16,24,25
1.50E-06,3,58,59,,,,,0.0000011,4,24,25
1.90E-06,13,59,60,,,,,0.0000012,16,24,25
2.10E-06,18,61,62,,,,,0.0000012,6,25,26
1.60E-06,20,57,58,,,,,0.0000244,20,25,26
3.10E-06,7,55,56,,,,,0.0000013,4,25,26
1.80E-06,5,56,57,,,,,0.0000014,3,25,26
1.10E-06,13,60,61,,,,,0.0000015,16,25,26
1.10E-06,19,61,62,,,,,0.0000018,17,25,26
1.50E-06,14,61,62,,,,,0.0000014,10,25,26
1.40E-06,1,61,62,,,,,0.0000012,8,25,26
1.30E-06,19,62,63,,,,,0.0000014,8,25,26
1.20E-06,7,63,64,,,,,0.0000011,1,25,26
1.10E-06,4,64,65,,,,,0.0000015,15,25,26
1.30E-06,14,63,64,,,,,0.0000015,9,25,26
1.20E-06,20,62,63,,,,,0.0000023,1,25,26
1.10E-06,9,65,66,,,,,0.0000018,1,25,26
1.20E-06,5,65,66,,,,,0.0000014,8,25,26
1.10E-06,19,65,66,,,,,0.0000012,12,25,26
1.60E-06,15,64,65,,,,,0.000002,18,25,26
1.10E-06,10,66,67,,,,,0.0000017,1,25,26
1.20E-06,1,67,68,,,,,0.0000013,8,25,26
1.10E-06,4,67,68,,,,,0.0000012,19,25,26
1.30E-06,13,67,68,,,,,0.0000014,4,25,26
1.20E-06,2,67,68,,,,,0.0000021,6,25,26
1.20E-06,4,68,69,,,,,0.0000012,18,25,26
1.20E-06,5,69,70,,,,,0.0000016,13,25,26
1.40E-06,16,66,67,,,,,0.0000016,3,25,26
1.40E-06,10,67,68,,,,,0.0000012,8,25,26
1.30E-06,17,66,67,,,,,0.0000012,19,25,26
1.90E-06,4,69,70,,,,,0.0000012,9,25,26
1.20E-06,5,69,70,,,,,0.0000016,8,25,26
1.30E-06,2,66,67,,,,,0.0000011,7,25,26
1.10E-06,3,68,69,,,,,0.0000013,10,25,26
1.30E-06,15,68,69,,,,,0.0000012,15,25,26
1.30E-06,3,70,71,,,,,0.0000015,16,25,26
1.20E-06,1,69,70,,,,,0.0000018,8,25,26
2.00E-06,2,69,70,,,,,0.0000012,1,25,26
1.50E-06,13,70,71,,,,,0.0000016,15,25,26
1.30E-06,10,69,70,,,,,0.0000011,6,25,26
1.20E-06,15,68,69,,,,,0.0000026,5,25,26
1.30E-06,11,72,73,,,,,0.0000015,1,25,26
1.20E-06,12,74,75,,,,,0.0000012,12,25,26
1.80E-06,19,69,70,,,,,0.000002,20,25,26
1.40E-06,15,69,70,,,,,0.0000012,11,25,26
1.40E-06,4,72,73,,,,,0.0000011,9,26,27
1.60E-06,8,72,73,,,,,0.0000013,17,26,27
1.50E-06,10,71,72,,,,,0.0000011,17,26,27
1.60E-06,17,70,71,,,,,0.0000026,15,26,27
1.40E-06,18,71,72,,,,,0.0000014,19,26,27
1.50E-06,20,70,71,,,,,0.0000014,9,26,27
1.40E-06,7,71,72,,,,,0.0000021,1,26,27
1.80E-06,13,72,73,,,,,0.0000014,19,26,27
1.60E-06,3,72,73,,,,,0.0000012,5,26,27
1.50E-06,1,71,72,,,,,0.0000014,6,26,27
1.80E-06,18,66,67,,,,,0.0000013,20,26,27
1.90E-06,5,67,68,,,,,0.0000013,6,26,27
1.40E-06,20,65,66,,,,,0.0000012,4,26,27
1.10E-06,17,66,67,,,,,0.0000018,10,26,27
1.30E-06,1,69,70,,,,,0.0000013,20,26,27
1.30E-06,18,71,72,,,,,0.0000012,15,26,27
1.40E-06,19,69,70,,,,,0.0000012,4,26,27
1.20E-06,18,70,71,,,,,0.0000011,8,26,27
1.40E-06,16,75,76,,,,,0.000002,6,26,27
1.80E-06,17,74,75,,,,,0.0000012,18,26,27
1.30E-06,9,73,74,,,,,0.0000012,12,26,27
1.20E-06,6,73,74,,,,,0.000002,12,26,27
1.50E-06,17,73,74,,,,,0.0000016,2,26,27
1.20E-06,12,74,75,,,,,0.0000014,3,26,27
1.20E-06,15,74,75,,,,,0.0000012,17,26,27
1.20E-06,20,75,76,,,,,0.0000016,4,26,27
1.50E-06,15,76,77,,,,,0.0000018,15,26,27
1.30E-06,2,76,77,,,,,0.0000014,4,26,27
1.30E-06,19,73,74,,,,,0.0000012,12,26,27
1.10E-06,16,74,75,,,,,0.0000016,19,26,27
1.30E-06,2,74,75,,,,,0.0000012,6,26,27
1.20E-06,11,76,77,,,,,0.0000012,7,26,27
1.20E-06,18,77,78,,,,,0.0000015,9,26,27
1.30E-06,3,77,78,,,,,0.0000012,9,26,27
1.30E-06,2,74,75,,,,,0.0000015,4,26,27
1.30E-06,20,73,74,,,,,0.0000013,10,26,27
2.10E-06,11,75,76,,,,,0.0000015,20,26,27
1.70E-06,15,76,77,,,,,0.0000013,10,26,27
1.40E-06,11,78,79,,,,,0.0000013,8,26,27
1.40E-06,7,79,80,,,,,0.0000012,17,26,27
2.30E-06,15,76,77,,,,,0.0000012,17,26,27
1.50E-06,7,79,80,,,,,0.0000013,15,26,27
1.80E-06,8,80,81,,,,,0.0000013,20,26,27
1.60E-06,15,80,81,,,,,0.0000011,12,26,27
1.30E-06,5,83,84,,,,,0.0000012,13,26,27
1.10E-06,10,81,82,,,,,0.0000016,7,26,27
1.10E-06,1,81,82,,,,,0.0000013,15,26,27
1.80E-06,4,81,82,,,,,0.0000017,17,26,27
1.30E-06,15,83,84,,,,,0.0000012,18,26,27
1.30E-06,11,85,86,,,,,0.0000012,4,26,27
1.20E-06,15,84,85,,,,,0.0000012,3,26,27
1.50E-06,14,83,84,,,,,0.0000026,10,26,27
1.20E-06,13,83,84,,,,,0.0000014,3,26,27
1.20E-06,15,84,85,,,,,0.0000014,1,26,27
1.40E-06,7,81,82,,,,,0.0000013,20,26,27
1.20E-06,2,82,83,,,,,0.0000018,14,26,27
1.20E-06,20,84,85,,,,,0.0000027,8,26,27
1.20E-06,10,88,89,,,,,0.0000016,5,26,27
1.30E-06,13,87,88,,,,,0.0000013,17,26,27
1.20E-06,1,88,89,,,,,0.0000013,1,26,27
1.40E-06,4,91,92,,,,,0.0000015,11,26,27
1.40E-06,17,87,88,,,,,0.0000014,19,26,27
1.40E-06,12,84,85,,,,,0.0000012,20,26,27
1.30E-06,15,85,86,,,,,0.0000012,6,26,27
1.10E-06,1,84,85,,,,,0.0000012,1,26,27
1.30E-06,5,79,80,,,,,0.0000013,1,26,27
1.50E-06,15,81,82,,,,,0.0000012,12,26,27
1.20E-06,9,82,83,,,,,0.0000014,19,26,27
1.20E-06,6,83,84,,,,,0.0000012,15,27,28
1.50E-06,12,83,84,,,,,0.0000012,15,27,28
1.60E-06,17,82,83,,,,,0.0000012,3,27,28
1.40E-06,1,83,84,,,,,0.0000012,7,27,28
1.10E-06,13,85,86,,,,,0.0000015,11,27,28
1.10E-06,8,85,86,,,,,0.0000015,5,27,28
1.30E-06,2,89,90,,,,,0.0000022,7,27,28
2.50E-06,7,90,91,,,,,0.0000011,1,27,28
1.70E-06,13,91,92,,,,,0.0000013,13,27,28
1.20E-06,19,92,93,,,,,0.0000011,14,27,28
1.30E-06,10,92,93,,,,,0.0000013,8,27,28
1.80E-06,16,75,76,,,,,0.0000014,3,27,28
1.70E-06,1,73,74,,,,,0.0000015,18,27,28
1.20E-06,6,74,75,,,,,0.0000013,10,27,28
1.90E-06,2,75,76,,,,,0.0000012,20,27,28
1.50E-06,16,74,75,,,,,0.0000012,19,27,28
1.20E-06,16,73,74,,,,,0.0000016,7,27,28
1.60E-06,8,71,72,,,,,0.0000018,8,27,28
1.20E-06,8,72,73,,,,,0.0000013,16,27,28
1.60E-06,8,74,75,,,,,0.0000018,4,27,28
1.40E-06,14,73,74,,,,,0.0000012,6,27,28
1.60E-06,18,74,75,,,,,0.0000012,19,27,28
1.30E-06,2,72,73,,,,,0.0000024,5,27,28
1.20E-06,1,73,74,,,,,0.0000015,3,27,28
1.40E-06,12,73,74,,,,,0.0000014,18,27,28
1.10E-06,1,74,75,,,,,0.0000017,7,27,28
1.10E-06,8,74,75,,,,,0.0000015,4,27,28
1.10E-06,11,74,75,,,,,0.0000013,9,27,28
1.30E-06,1,77,78,,,,,0.0000028,5,27,28
1.90E-06,5,79,80,,,,,0.0000012,3,27,28
2.10E-06,16,79,80,,,,,0.0000011,8,27,28
2.10E-06,7,79,80,,,,,0.0000018,15,27,28
1.20E-06,8,80,81,,,,,0.0000016,10,27,28
1.30E-06,6,77,78,,,,,0.0000016,7,27,28
1.20E-06,3,77,78,,,,,0.0000012,9,27,28
1.20E-06,2,78,79,,,,,0.0000014,7,27,28
1.10E-06,7,79,80,,,,,0.0000018,8,27,28
2.90E-06,17,81,82,,,,,0.0000012,9,27,28
1.50E-06,9,74,75,,,,,0.0000023,11,27,28
1.60E-06,8,75,76,,,,,0.000002,16,27,28
1.20E-06,4,77,78,,,,,0.0000014,7,27,28
1.20E-06,16,77,78,,,,,0.0000021,7,28,29
1.20E-06,9,77,78,,,,,0.0000015,3,28,29
1.50E-06,1,77,78,,,,,0.0000014,13,28,29
1.10E-06,17,78,79,,,,,0.0000012,5,28,29
1.20E-06,1,79,80,,,,,0.0000015,1,28,29
1.30E-06,15,76,77,,,,,0.0000015,6,28,29
1.80E-06,11,76,77,,,,,0.0000025,9,28,29
1.40E-06,16,74,75,,,,,0.0000026,9,28,29
1.20E-06,11,75,76,,,,,0.0000013,9,28,29
1.20E-06,17,75,76,,,,,0.0000015,20,28,29
1.30E-06,13,74,75,,,,,0.0000028,12,28,29
1.20E-06,8,69,70,,,,,0.0000017,6,28,29
2.30E-06,19,70,71,,,,,0.0000012,9,28,29
1.60E-06,20,71,72,,,,,0.0000026,12,28,29
2.40E-06,20,75,76,,,,,0.0000012,15,28,29
1.50E-06,6,67,68,,,,,0.0000015,8,28,29
2.20E-06,19,63,64,,,,,0.0000016,2,28,29
1.70E-06,8,63,64,,,,,0.0000013,9,28,29
1.40E-06,16,64,65,,,,,0.0000016,8,28,29
1.60E-06,1,66,67,,,,,0.0000011,19,28,29
1.40E-06,2,67,68,,,,,0.0000012,20,28,29
1.30E-06,12,68,69,,,,,0.0000014,18,28,29
1.40E-06,4,62,63,,,,,0.0000011,7,28,29
1.20E-06,18,64,65,,,,,0.0000016,7,28,29
1.40E-06,3,60,61,,,,,0.0000011,8,28,29
1.60E-06,6,62,63,,,,,0.0000016,11,28,29
1.30E-06,15,62,63,,,,,0.0000017,11,28,29
1.30E-06,20,55,56,,,,,0.0000016,10,28,29
