cas operacie,cislo,velkost frontu,,,
3.09E-05,3,26194,,,
2.90E-05,3,26196,,,
2.86E-05,3,26200,,,
2.95E-05,3,26228,,,
3.00E-05,3,26232,,,
2.38E-05,3,26264,,,
2.38E-05,3,26276,,,
2.36E-05,3,26282,,,
9.54E-05,3,26287,,,
3.48E-05,3,26303,,,
3.31E-05,3,26319,,,
2.98E-05,3,26346,,,
3.01E-05,3,26344,,,
2.97E-05,3,26349,,,
2.95E-05,3,26354,,,
2.36E-05,3,26355,,,
2.93E-05,3,26375,,,
3.05E-05,3,26390,,,
3.07E-05,3,26417,,,
3.05E-05,3,26419,,,
3.04E-05,3,26420,,,
0.000144,3,26423,,,
3.07E-05,3,26425,,,
3.71E-05,3,26426,,,
3.00E-05,3,26443,,,
3.17E-05,3,26453,,,
3.13E-05,3,26459,,,
2.94E-05,3,26481,,,
3.47E-05,3,26486,,,
3.44E-05,3,26491,,,
2.40E-05,3,26512,,,
2.42E-05,3,26512,,,
9.36E-05,3,26514,,,
6.07E-05,3,26514,,,
3.05E-05,3,26516,,,
3.08E-05,3,26515,,,
3.03E-05,3,26522,,,
3.46E-05,3,26543,,,
2.99E-05,3,26546,,,
2.99E-05,3,26548,,,
2.95E-05,3,26553,,,
2.74E-05,3,26568,,,
3.22E-05,3,26571,,,
3.43E-05,3,26578,,,
3.22E-05,3,26589,,,
3.03E-05,3,26592,,,
4.01E-05,3,26595,,,
3.73E-05,3,26598,,,
3.27E-05,3,26600,,,
3.02E-05,3,26605,,,
3.09E-05,3,26611,,,
2.37E-05,3,26624,,,
2.36E-05,3,26626,,,
2.38E-05,3,26651,,,
2.37E-05,3,26664,,,
2.43E-05,3,26694,,,
3.75E-05,3,26699,,,
3.08E-05,3,26721,,,
3.04E-05,3,26733,,,
3.06E-05,3,26742,,,
2.43E-05,3,26764,,,
3.21E-05,3,26772,,,
3.00E-05,3,26782,,,
2.99E-05,3,26784,,,
3.05E-05,3,26795,,,
3.34E-05,3,26809,,,
3.02E-05,3,26811,,,
4.21E-05,3,26837,,,
3.04E-05,3,26842,,,
3.10E-05,3,26850,,,
3.42E-05,3,26852,,,
3.04E-05,3,26861,,,
3.07E-05,3,26862,,,
3.24E-05,3,26864,,,
3.53E-05,3,26866,,,
2.85E-05,3,26888,,,
3.30E-05,3,26903,,,
9.42E-05,3,26907,,,
3.02E-05,3,26912,,,
2.37E-05,3,26926,,,
2.36E-05,3,26929,,,
2.37E-05,3,26931,,,
2.96E-05,3,26936,,,
4.02E-05,3,26940,,,
3.07E-05,3,26944,,,
2.96E-05,3,26961,,,
2.98E-05,3,26960,,,
3.06E-05,3,26981,,,
3.06E-05,3,26991,,,
2.36E-05,3,26998,,,
3.06E-05,3,27000,,,
2.37E-05,3,27006,,,
2.36E-05,3,27006,,,
3.05E-05,3,27014,,,
3.10E-05,3,27016,,,
2.40E-05,3,27024,,,
3.04E-05,3,27049,,,
7.47E-05,3,27056,,,
0.0001406,3,27056,,,
2.37E-05,3,27062,,,
3.06E-05,3,27068,,,
3.08E-05,3,27086,,,
3.55E-05,3,27089,,,
3.02E-05,3,27096,,,
3.05E-05,3,27099,,,
3.00E-05,3,27112,,,
3.07E-05,3,27127,,,
2.92E-05,3,27131,,,
2.98E-05,3,27139,,,
3.11E-05,3,27142,,,
2.43E-05,3,27154,,,
2.39E-05,3,27154,,,
3.01E-05,3,27167,,,
3.19E-05,3,27187,,,
2.41E-05,3,27190,,,
3.01E-05,3,27199,,,
3.05E-05,3,27238,,,
3.07E-05,3,27238,,,
3.37E-05,3,27245,,,
3.66E-05,3,27259,,,
3.52E-05,3,27259,,,
3.94E-05,3,27258,,,
3.61E-05,3,27270,,,
2.88E-05,3,27274,,,
3.28E-05,3,27279,,,
3.56E-05,3,27281,,,
3.37E-05,3,27283,,,
3.35E-05,3,27292,,,
3.02E-05,3,27300,,,
3.23E-05,3,27312,,,
3.78E-05,3,27313,,,
2.51E-05,3,27325,,,
2.45E-05,3,27325,,,
0.0003457,3,27356,,,
3.03E-05,3,27356,,,
3.26E-05,3,27358,,,
2.38E-05,3,27366,,,
2.37E-05,3,27367,,,
2.41E-05,3,27374,,,
2.41E-05,3,27400,,,
2.99E-05,3,27401,,,
3.02E-05,3,27403,,,
2.85E-05,3,27404,,,
2.38E-05,3,27412,,,
2.39E-05,3,27428,,,
2.42E-05,3,27429,,,
2.36E-05,3,27443,,,
2.39E-05,3,27453,,,
3.00E-05,3,27455,,,
2.38E-05,3,27468,,,
4.30E-05,3,27491,,,
3.15E-05,3,27518,,,
4.69E-05,3,27520,,,
3.05E-05,3,27526,,,
2.93E-05,3,27530,,,
2.98E-05,3,27530,,,
3.03E-05,3,27542,,,
3.36E-05,3,27549,,,
3.32E-05,3,27570,,,
0.0011111,3,27574,,,
3.30E-05,3,27578,,,
2.84E-05,3,27581,,,
2.94E-05,3,27581,,,
3.32E-05,3,27588,,,
3.00E-05,3,27606,,,
3.02E-05,3,27615,,,
3.31E-05,3,27640,,,
3.01E-05,3,27640,,,
3.87E-05,3,27642,,,
3.05E-05,3,27643,,,
2.96E-05,3,27647,,,
3.10E-05,3,27648,,,
3.07E-05,3,27658,,,
3.06E-05,3,27660,,,
3.02E-05,3,27661,,,
3.43E-05,3,27662,,,
2.37E-05,3,27664,,,
2.37E-05,3,27695,,,
2.38E-05,3,27718,,,
2.39E-05,3,27719,,,
2.37E-05,3,27718,,,
3.02E-05,3,27729,,,
3.01E-05,3,27735,,,
3.92E-05,3,27735,,,
3.03E-05,3,27738,,,
3.05E-05,3,27742,,,
3.05E-05,3,27742,,,
2.40E-05,3,27752,,,
2.37E-05,3,27754,,,
2.95E-05,3,27792,,,
3.00E-05,3,27797,,,
2.83E-05,3,27813,,,
3.28E-05,3,27818,,,
3.31E-05,3,27820,,,
2.41E-05,3,27827,,,
2.83E-05,3,27843,,,
3.03E-05,3,27860,,,
2.95E-05,3,27863,,,
2.94E-05,3,27866,,,
2.35E-05,3,27908,,,
2.37E-05,3,27910,,,
2.36E-05,3,27919,,,
3.05E-05,3,27929,,,
2.37E-05,3,27968,,,
3.26E-05,3,27981,,,
3.01E-05,3,27984,,,
3.01E-05,3,27990,,,
2.99E-05,3,27992,,,
3.07E-05,3,28005,,,
3.00E-05,3,28008,,,
2.96E-05,3,28011,,,
0.0002539,3,28023,,,
2.85E-05,3,28035,,,
2.95E-05,3,28036,,,
2.73E-05,3,28038,,,
2.39E-05,3,28087,,,
3.01E-05,3,28092,,,
2.97E-05,3,28099,,,
3.02E-05,3,28101,,,
3.20E-05,3,28109,,,
3.17E-05,3,28110,,,
4.03E-05,3,28113,,,
2.70E-05,3,28116,,,
2.79E-05,3,28118,,,
3.02E-05,3,28130,,,
3.03E-05,3,28130,,,
2.94E-05,3,28130,,,
2.95E-05,3,28130,,,
3.12E-05,3,28133,,,
3.36E-05,3,28136,,,
3.28E-05,3,28139,,,
2.36E-05,3,28170,,,
3.08E-05,3,28167,,,
3.14E-05,3,28185,,,
2.88E-05,3,28187,,,
2.36E-05,3,28223,,,
2.35E-05,3,28224,,,
3.01E-05,3,28228,,,
3.16E-05,3,28259,,,
3.23E-05,3,28261,,,
2.38E-05,3,28275,,,
2.35E-05,3,28276,,,
2.34E-05,3,28278,,,
2.99E-05,3,28289,,,
2.34E-05,3,28291,,,
2.36E-05,3,28300,,,
2.38E-05,3,28333,,,
5.36E-05,3,28334,,,
3.20E-05,3,28339,,,
2.36E-05,3,28353,,,
2.37E-05,3,28355,,,
2.34E-05,3,28354,,,
3.17E-05,3,28353,,,
2.35E-05,3,28368,,,
2.36E-05,3,28375,,,
