cas operacie,vlozene cislo,priorita,velkost frontu,,,
5.06E-05,28,3994,20659,,,
5.01E-05,2,2410,20660,,,
5.14E-05,1,9064,20661,,,
0.0001424,64,9450,20662,,,
0.0001412,38,988,20663,,,
5.19E-05,1,9430,20663,,,
0.000141,34,5922,20664,,,
6.03E-05,41,1592,20663,,,
0.0001154,8,8256,20664,,,
4.92E-05,57,6682,20664,,,
0.0004055,51,133,20665,,,
0.0001406,20,6506,20666,,,
0.0001403,42,3767,20666,,,
0.0001303,4,787,20667,,,
5.14E-05,32,9490,20668,,,
0.000176,5,2371,20668,,,
6.73E-05,19,7311,20669,,,
8.40E-05,40,3131,20668,,,
6.76E-05,51,7446,20668,,,
6.92E-05,33,5893,20669,,,
7.17E-05,1,4113,20669,,,
0.000174,24,2459,20670,,,
0.0002143,41,8029,20667,,,
5.03E-05,18,3180,20667,,,
4.73E-05,37,4246,20668,,,
4.54E-05,69,7176,20668,,,
4.78E-05,2,3323,20669,,,
0.0001288,35,1402,20670,,,
4.81E-05,57,7011,20670,,,
0.000151,41,6255,20670,,,
0.0001173,13,7088,20671,,,
0.0001424,8,1287,20672,,,
0.0005355,6,104,20673,,,
6.81E-05,52,4058,20674,,,
5.65E-05,23,8569,20675,,,
5.19E-05,66,6891,20676,,,
5.82E-05,53,9240,20677,,,
0.0001935,5,1468,20677,,,
5.90E-05,10,7744,20677,,,
0.003551,60,6263,20678,,,
0.0001664,10,2942,20679,,,
0.00016,29,6234,20680,,,
0.0035879,16,3520,20681,,,
5.32E-05,47,9662,20682,,,
0.0001419,7,5930,20683,,,
5.33E-05,44,7848,20684,,,
5.21E-05,52,2524,20685,,,
0.0001522,41,4061,20686,,,
5.21E-05,31,5986,20687,,,
0.0001417,67,4319,20688,,,
5.06E-05,27,7482,20689,,,
5.16E-05,8,7766,20690,,,
0.0002351,12,2637,20691,,,
0.0001513,55,6246,20692,,,
0.000142,41,680,20693,,,
5.16E-05,27,6339,20693,,,
5.11E-05,16,5130,20694,,,
5.15E-05,18,9700,20694,,,
5.15E-05,44,4792,20695,,,
0.0002346,9,1941,20696,,,
5.05E-05,13,5813,20697,,,
0.0001357,23,4963,20698,,,
5.18E-05,36,5614,20699,,,
7.48E-05,35,7778,20700,,,
4.50E-05,50,8948,20701,,,
0.0001221,26,9694,20702,,,
0.0004799,22,190,20703,,,
5.40E-05,8,9445,20703,,,
5.43E-05,66,8721,20704,,,
5.42E-05,5,9281,20705,,,
5.28E-05,66,3955,20706,,,
0.0011606,37,109,20706,,,
5.36E-05,64,3304,20707,,,
0.0001461,66,3772,20708,,,
0.0001439,14,1914,20709,,,
5.20E-05,5,6385,20709,,,
5.30E-05,36,6600,20710,,,
5.49E-05,52,6091,20711,,,
0.0002336,25,1344,20712,,,
6.73E-05,48,4775,20712,,,
5.98E-05,33,8428,20713,,,
0.0005582,62,65,20714,,,
0.0001489,23,2747,20714,,,
5.95E-05,28,9095,20714,,,
5.99E-05,31,5913,20715,,,
6.15E-05,7,2051,20716,,,
6.20E-05,50,4659,20716,,,
0.0003624,14,662,20717,,,
5.97E-05,41,2663,20715,,,
5.21E-05,50,5730,20716,,,
6.27E-05,35,2246,20717,,,
5.58E-05,2,9886,20718,,,
6.25E-05,31,9967,20719,,,
0.0002706,42,728,20720,,,
6.17E-05,51,7610,20721,,,
5.91E-05,29,7575,20722,,,
5.93E-05,58,8545,20723,,,
0.0004719,36,79,20724,,,
7.72E-05,28,8531,20725,,,
0.0001405,58,7248,20726,,,
5.04E-05,66,6384,20726,,,
6.27E-05,24,6130,20727,,,
