cas operacie,vybrane cislo,velkost frontu,,,
0.0002644,35,21738,,,
0.0002496,67,21738,,,
0.0002666,37,21738,,,
0.000262,29,21738,,,
0.0002631,42,21738,,,
0.0002616,1,21737,,,
0.0002561,20,21737,,,
0.0002634,30,21747,,,
0.0002762,38,21753,,,
0.0003004,69,21756,,,
0.0008116,10,21755,,,
0.0002636,61,21756,,,
0.0004979,44,21757,,,
0.000265,14,21764,,,
0.0002563,16,21765,,,
0.0002591,51,21765,,,
0.0005403,38,21764,,,
0.0002715,17,21763,,,
0.0002712,31,21767,,,
0.0002839,17,21768,,,
0.000282,2,21778,,,
0.000266,37,21777,,,
0.0002681,44,21776,,,
0.0002682,29,21781,,,
0.0002694,53,21780,,,
0.0002696,32,21779,,,
0.000271,5,21778,,,
0.0003192,16,21779,,,
0.0004027,39,21780,,,
0.000272,42,21781,,,
0.0002702,8,21780,,,
0.0002734,65,21781,,,
0.0002551,70,21781,,,
0.000403,4,21790,,,
0.0004385,4,21789,,,
0.0002707,2,21791,,,
0.0002742,18,21801,,,
0.0002629,31,21800,,,
0.0002593,23,21801,,,
0.000251,28,21800,,,
0.0002516,34,21799,,,
0.0002638,64,21799,,,
0.0002728,67,21800,,,
0.0002725,24,21802,,,
0.0002717,28,21801,,,
0.0002542,43,21805,,,
0.0002699,43,21806,,,
0.0002747,25,21814,,,
0.0002639,66,21820,,,
0.0002543,30,21823,,,
0.0003151,68,21822,,,
0.0002823,43,21824,,,
0.0002411,11,21826,,,
0.0002395,70,21826,,,
0.0003052,13,21827,,,
0.0002634,64,21827,,,
0.0002645,53,21826,,,
0.0002758,21,21828,,,
0.0002606,68,21827,,,
0.000249,50,21827,,,
0.0002661,47,21828,,,
0.000315,9,21829,,,
0.0002622,22,21831,,,
0.0002544,7,21834,,,
0.0002683,19,21838,,,
0.0002783,7,21851,,,
0.0002703,46,21853,,,
0.0002685,59,21852,,,
0.0002876,53,21859,,,
0.0002047,66,21864,,,
0.0002453,46,21874,,,
0.0002043,45,21882,,,
0.0002036,18,21882,,,
0.0003511,3,21883,,,
0.0003415,6,21884,,,
0.0002287,52,21884,,,
0.0002083,36,21886,,,
0.0002036,46,21886,,,
0.0002637,8,21890,,,
0.0002632,9,21889,,,
0.0002656,1,21888,,,
0.0002618,64,21888,,,
0.0002606,24,21888,,,
0.0002493,46,21887,,,
0.0002716,13,21886,,,
0.0002561,4,21888,,,
0.0002693,59,21890,,,
0.000272,5,21892,,,
0.0002038,36,21892,,,
0.0002701,42,21903,,,
0.0002717,47,21903,,,
0.0004217,9,21905,,,
0.0002578,20,21908,,,
0.0002667,44,21910,,,
0.0005675,63,21913,,,
0.0002385,60,21914,,,
0.0002525,47,21913,,,
0.0002607,49,21917,,,
0.0002729,48,21918,,,
0.0002527,57,21918,,,
0.0002642,68,21918,,,
0.0002641,34,21920,,,
0.0002659,46,21925,,,
0.0002723,21,21924,,,
0.0002719,14,21923,,,
0.0002634,19,21926,,,
0.0002675,10,21927,,,
0.0002657,21,21929,,,
0.0002635,28,21928,,,
0.0002643,9,21929,,,
0.000264,30,21929,,,
0.0002823,30,21930,,,
0.0002449,4,21929,,,
0.0002041,63,21928,,,
0.0002034,19,21928,,,
0.0002029,26,21927,,,
0.0002029,32,21926,,,
0.0003354,27,21925,,,
0.0005798,16,21924,,,
0.0002728,22,21924,,,
0.0002745,22,21927,,,
0.0003723,49,21927,,,
0.0003686,32,21928,,,
0.0004125,33,21938,,,
0.0002057,29,21940,,,
0.0002036,59,21940,,,
0.0002112,31,21939,,,
0.0002037,52,21938,,,
0.0002055,11,21939,,,
0.0002044,8,21943,,,
0.0002878,12,21948,,,
0.000277,38,21948,,,
0.000321,23,21949,,,
0.0002686,44,21948,,,
0.0002575,19,21952,,,
0.0002666,41,21955,,,
0.0002637,13,21954,,,
