cas operacie,vlozene cislo,priorita,velkost frontu,,,
0.0004241,54,6713,31984,,,
0.0003606,7,708,31984,,,
0.0010733,69,1560,31985,,,
0.0005797,59,4687,31985,,,
0.0004261,50,2101,31983,,,
0.0005914,38,9386,31984,,,
0.0005529,58,8012,31985,,,
0.0005419,63,2481,31986,,,
0.0005521,34,7193,31987,,,
0.0005573,46,8141,31987,,,
0.0005717,9,9816,31988,,,
0.0005429,28,3135,31989,,,
0.0004264,23,2001,31990,,,
0.000544,52,3321,31991,,,
0.000562,46,6078,31991,,,
0.0004515,39,6710,31992,,,
0.0004191,8,4371,31992,,,
0.0005138,38,8867,31993,,,
0.0004065,17,315,31993,,,
0.0005375,18,6150,31994,,,
0.000543,68,1111,31995,,,
0.0005519,50,8752,31996,,,
0.0005871,33,6543,31997,,,
0.0004709,39,8946,31998,,,
0.0004343,14,5476,31999,,,
0.0004205,20,1145,32000,,,
0.0004301,22,2624,31999,,,
0.0004359,48,9144,32000,,,
0.0005746,67,9440,32001,,,
0.0004985,51,6236,32001,,,
0.0004297,45,6441,32002,,,
0.000423,69,6454,32003,,,
0.0004387,22,2051,32003,,,
0.0004344,28,5812,32004,,,
0.0004205,48,3132,32003,,,
0.0005017,53,9011,32003,,,
0.0005211,12,3330,32003,,,
0.0007129,1,1009,32004,,,
0.0004222,32,903,32005,,,
0.000579,18,7404,32005,,,
0.0006844,15,2055,32006,,,
0.0005494,70,4424,32007,,,
0.0005614,26,4313,32008,,,
0.0005535,55,7855,32009,,,
0.0005445,65,5289,32010,,,
0.0005424,36,2471,32010,,,
0.0004285,61,1403,32011,,,
0.000449,7,1182,32012,,,
0.0005445,19,5589,32012,,,
0.0005394,12,1951,32013,,,
0.0007424,44,6154,32014,,,
0.0004546,1,886,32015,,,
0.0008199,37,5948,32016,,,
0.0007132,66,8942,32017,,,
0.0006346,68,8674,32018,,,
0.0007284,49,3626,32019,,,
0.0005752,30,5115,32019,,,
0.0005463,20,2128,32020,,,
0.0005527,35,8274,32021,,,
0.0005657,9,9991,32022,,,
0.000556,56,2958,32023,,,
0.0005079,69,9636,32024,,,
0.0003295,41,1165,32025,,,
0.0004327,32,8280,32026,,,
0.0003291,4,112,32027,,,
0.0004257,57,7753,32025,,,
0.0004318,64,9791,32025,,,
0.0004204,40,5774,32026,,,
0.0004198,37,5683,32026,,,
0.0007165,47,1982,32027,,,
0.0004196,40,1342,32028,,,
0.0005462,15,4158,32028,,,
0.000554,37,7488,32029,,,
0.0004283,60,2123,32029,,,
0.0005691,53,9399,32030,,,
0.0004352,45,847,32031,,,
0.0005456,28,5392,32032,,,
0.0004288,46,1355,32032,,,
0.0004281,66,292,32033,,,
0.0005686,61,4148,32034,,,
0.0005561,44,9358,32034,,,
0.0005542,44,7763,32035,,,
0.0005552,32,7874,32036,,,
0.0004323,67,671,32036,,,
0.0004309,26,1256,32036,,,
0.0004273,24,4608,32036,,,
0.000494,67,3234,32037,,,
0.0005247,42,6359,32037,,,
0.0005326,70,3988,32038,,,
0.0005503,62,7375,32039,,,
0.000553,33,8961,32040,,,
0.0005562,48,8561,32041,,,
0.0004472,69,26,32042,,,
0.0006574,28,4364,32043,,,
0.0004379,60,6211,32044,,,
0.0004725,29,8967,32045,,,
0.0004554,43,8959,32045,,,
0.0003682,20,1931,32046,,,
0.0005651,66,5403,32046,,,
0.0006514,39,3954,32047,,,
0.0005044,14,2632,32048,,,
0.0004981,21,2513,32049,,,
0.0043305,12,9459,32050,,,
0.0004303,43,1721,32051,,,
0.0008882,15,2713,32051,,,
0.0005608,43,5520,32050,,,
0.000546,62,2868,32051,,,
0.0005453,14,3678,32052,,,
0.0005796,70,6368,32053,,,
0.0005513,47,6596,32053,,,
0.0005065,1,189,32054,,,
0.0006496,6,85,32054,,,
0.0010643,4,6966,32054,,,
0.0004111,64,1404,32055,,,
0.0005265,33,5878,32056,,,
0.0006539,62,5617,32057,,,
0.0009872,48,6417,32058,,,
0.0010496,33,6300,32059,,,
0.0004281,18,648,32060,,,
0.0027139,44,1739,32061,,,
0.0006043,23,8346,32062,,,
0.001011,43,6696,32062,,,
0.0007198,16,8914,32063,,,
0.0004355,36,1171,32064,,,
0.0005609,64,1987,32065,,,
0.0005286,54,3886,32066,,,
0.0003381,12,918,32067,,,
0.0005035,23,4611,32068,,,
0.0006384,9,7654,32069,,,
0.0005525,59,5011,32070,,,
0.000599,17,9918,32071,,,
0.0004747,15,2994,32072,,,
0.0004912,54,8987,32072,,,
0.000696,67,4821,32073,,,
0.0007281,9,7051,32074,,,
0.0005228,38,2364,32074,,,
0.0004445,50,1497,32074,,,
0.0008189,59,8672,32075,,,
0.0006943,38,8067,32076,,,
0.0004886,20,4710,32077,,,
0.0005164,17,2712,32078,,,
0.0004943,34,5225,32079,,,
0.0005123,40,2806,32079,,,
0.0004291,3,1709,32080,,,
0.0004142,30,1846,32079,,,
0.0005406,13,1897,32080,,,
0.0005387,13,2224,32081,,,
0.0023487,3,5527,32082,,,
0.0011582,1,8010,32083,,,
0.0007793,19,15,32081,,,
0.0006015,34,8236,32081,,,
0.0005469,1,2476,32082,,,
0.0005817,19,1158,32080,,,
0.0006681,49,4101,32079,,,
0.0005636,10,9499,32080,,,
0.0007839,46,2641,32080,,,
0.0006892,15,7402,32080,,,
0.0004829,42,6944,32081,,,
0.0003297,48,999,32082,,,
0.0004333,28,5211,32082,,,
0.0004316,44,6855,32083,,,
0.0004954,8,5369,32084,,,
0.0004213,22,3605,32085,,,
0.0003999,55,2258,32086,,,
0.0004698,64,383,32087,,,
0.0006001,24,7735,32088,,,
0.0004962,69,7948,32089,,,
0.001412,3,5955,32090,,,
0.0007673,15,7520,32091,,,
0.0006776,17,5718,32092,,,
0.0006497,68,2341,32092,,,
0.000548,48,7931,32093,,,
0.000516,37,3723,32093,,,
0.0004079,48,1614,32094,,,
0.0005397,38,8807,32095,,,
0.0005169,59,4580,32096,,,
0.0004063,52,772,32096,,,
0.0005136,51,1086,32097,,,
0.001027,34,1335,32098,,,
0.0010722,25,1081,32099,,,
0.0004411,11,258,32100,,,
0.0006125,32,9846,32100,,,
0.0005986,21,3140,32101,,,
0.0005497,35,4407,32102,,,
0.0005439,53,2684,32102,,,
0.0005544,44,7113,32103,,,
0.0005761,4,9396,32104,,,
0.0005454,32,3926,32105,,,
0.0005596,24,9200,32106,,,
0.000548,42,6448,32107,,,
0.0009619,58,1322,32108,,,
0.0007237,2,8807,32109,,,
0.000779,42,1174,32110,,,
0.0009367,1,2934,32111,,,
0.0004024,26,675,32112,,,
0.0005152,64,2710,32113,,,
0.0005052,19,1425,32112,,,
0.0005141,51,4736,32113,,,
0.0005386,43,8298,32114,,,
0.000801,6,6155,32114,,,
0.0004445,64,9247,32115,,,
0.0005758,39,9375,32115,,,
0.0005901,4,2051,32116,,,
0.0004652,13,3105,32117,,,
0.0004231,36,3161,32118,,,
0.0004323,20,4180,32119,,,
0.0004291,3,7778,32120,,,
0.0005433,58,5029,32121,,,
0.0006737,19,7869,32122,,,
0.0006044,27,2146,32122,,,
0.00047,50,7506,32123,,,
0.0004329,10,4253,32124,,,
0.0003315,9,9,32125,,,
0.0004335,62,8645,32126,,,
0.0008007,52,1427,32126,,,
0.0006241,34,4943,32126,,,
0.0004893,48,937,32127,,,
0.000621,6,4431,32128,,,
0.0006508,43,2138,32129,,,
0.0006011,41,8090,32129,,,
0.0005512,13,7278,32130,,,
0.0005685,26,8578,32131,,,
0.0005183,65,8043,32132,,,
0.0004416,63,8119,32133,,,
0.0003998,51,4684,32134,,,
0.0007143,58,8741,32134,,,
0.0007414,14,7876,32133,,,
0.0004535,7,2050,32133,,,
0.0004245,9,1216,32134,,,
0.0005524,62,6814,32135,,,
0.0005568,47,7601,32136,,,
0.0007057,31,5828,32137,,,
0.0006332,58,7178,32138,,,
0.0005433,68,3385,32139,,,
0.0008018,61,5371,32140,,,
0.0005826,9,6142,32141,,,
0.0006058,48,6069,32142,,,
0.0005426,57,8176,32143,,,
0.0004379,7,183,32144,,,
0.0010458,7,6764,32143,,,
0.0009905,42,9941,32142,,,
0.0004343,68,1872,32143,,,
0.000423,30,596,32144,,,
0.0005648,36,7882,32145,,,
0.0004397,53,93,32146,,,
0.0006153,18,8886,32146,,,
0.000572,64,5679,32147,,,
0.0004422,30,351,32148,,,
0.0005987,63,8984,32149,,,
0.0004457,24,25,32150,,,
0.000601,41,2652,32151,,,
0.0008247,46,4031,32151,,,
0.0006342,68,3837,32152,,,
0.000769,29,5693,32153,,,
0.0005299,32,2430,32154,,,
0.0005257,42,1618,32155,,,
0.0005408,46,2870,32155,,,
0.0005623,46,8101,32155,,,
0.0005469,64,4131,32155,,,
0.000556,67,7519,32155,,,
0.0005579,32,5516,32156,,,
0.0005717,69,9050,32157,,,
0.0005616,61,9699,32158,,,
0.0005436,68,2654,32159,,,
0.0005778,51,9209,32159,,,
0.0004206,32,2915,32160,,,
0.0004321,44,5865,32161,,,
0.0006226,62,5716,32162,,,
0.0006211,13,4081,32163,,,
0.0008584,45,3160,32164,,,
0.0005535,60,4374,32164,,,
0.0005409,22,3448,32165,,,
0.0004357,20,1006,32165,,,
0.0005714,12,7269,32166,,,
0.0005295,34,3450,32166,,,
0.0003304,30,1653,32167,,,
0.0003343,45,669,32168,,,
0.0003282,45,1128,32168,,,
0.0004166,32,2331,32169,,,
0.0003297,7,1102,32170,,,
0.000432,34,5685,32171,,,
0.0004268,5,5747,32172,,,
0.0004484,13,7363,32173,,,
0.0005669,51,8065,32174,,,
0.0006483,53,8737,32172,,,
0.0004226,52,3730,32173,,,
0.0004943,59,8425,32174,,,
0.0004337,39,8540,32175,,,
0.0008569,4,8354,32176,,,
0.002477,69,9893,32177,,,
0.0004292,30,1097,32178,,,
0.0005531,10,4205,32177,,,
0.0005816,9,4815,32178,,,
0.0006434,13,7324,32179,,,
0.000462,6,1937,32179,,,
0.000547,22,3061,32176,,,
0.0005739,30,5212,32177,,,
0.0006733,55,3357,32178,,,
0.0006411,49,9573,32179,,,
0.000546,17,1565,32180,,,
0.0014387,20,2470,32181,,,
0.0005704,29,3584,32182,,,
0.000563,59,1824,32183,,,
0.0005834,47,2337,32183,,,
0.0005745,24,6182,32184,,,
0.0004214,34,2061,32185,,,
0.0003302,47,226,32186,,,
0.0004254,46,2434,32187,,,
0.0004205,9,3244,32188,,,
0.0004838,56,3993,32189,,,
0.0004274,68,5021,32190,,,
0.0004437,6,7523,32191,,,
0.0003298,53,823,32191,,,
0.000438,31,1785,32192,,,
0.0004194,29,3578,32193,,,
0.0006234,47,9742,32193,,,
0.0005784,65,2035,32194,,,
0.0006317,46,4390,32194,,,
0.0004797,69,487,32195,,,
0.0005958,69,2237,32196,,,
0.0004643,1,318,32195,,,
0.0005866,5,3968,32193,,,
0.0006158,32,8234,32194,,,
0.000593,67,2813,32194,,,
0.0006014,56,6272,32194,,,
0.0004576,23,1918,32194,,,
0.0004921,16,1563,32192,,,
0.0005065,15,2926,32191,,,
0.0003554,69,2460,32191,,,
0.0006272,70,5406,32192,,,
0.000497,15,2757,32193,,,
0.0013312,4,1709,32194,,,
0.0022114,55,7847,32195,,,
0.0006172,10,7009,32196,,,
0.0006311,8,9771,32196,,,
0.0005835,49,6536,32193,,,
0.0008087,35,8909,32193,,,
0.0004612,55,2746,32194,,,
0.0007101,57,1708,32195,,,
0.000583,62,2438,32196,,,
0.0005795,6,3120,32197,,,
0.0010504,45,6770,32198,,,
0.000586,33,2124,32199,,,
0.0005897,58,4292,32200,,,
0.0005851,52,3194,32201,,,
0.0005955,61,2769,32202,,,
0.0006393,37,5943,32203,,,
0.0005752,64,3563,32204,,,
0.0003357,66,712,32204,,,
0.0004185,53,1432,32205,,,
0.00047,63,8704,32206,,,
0.0004212,10,5864,32207,,,
0.0004183,31,2843,32208,,,
0.0005266,14,3582,32208,,,
0.0003399,65,47,32209,,,
0.0004814,62,9197,32210,,,
0.0003304,17,1192,32210,,,
0.0007482,11,4423,32211,,,
0.0006155,51,8978,32212,,,
0.0004789,17,2114,32212,,,
0.0004933,4,6649,32213,,,
0.000334,13,313,32213,,,
0.0005734,32,680,32214,,,
0.0004403,70,9229,32215,,,
0.0004257,4,4100,32216,,,
0.0004204,46,3332,32216,,,
0.0004237,67,2930,32217,,,
0.000422,11,5399,32216,,,
0.0004307,69,5135,32217,,,
0.0004257,18,6897,32218,,,
0.0003305,59,969,32219,,,
0.0004265,9,4621,32220,,,
0.000451,18,9901,32221,,,
0.0004243,42,3171,32221,,,
0.0004294,56,8524,32221,,,
0.0007765,46,2095,32221,,,
0.0007256,10,8888,32222,,,
0.0005979,12,6266,32223,,,
0.0019903,66,6268,32222,,,
0.0005685,11,4741,32220,,,
0.0006309,28,6441,32220,,,
0.0006418,49,6808,32221,,,
0.0004738,52,1804,32220,,,
0.0004561,20,1197,32220,,,
0.0006782,67,9456,32220,,,
0.0004443,10,9886,32221,,,
0.0004272,56,6654,32222,,,
0.0007482,54,8862,32223,,,
0.000559,28,4058,32224,,,
0.0004704,2,9444,32225,,,
0.0003361,53,557,32225,,,
0.000419,6,2903,32224,,,
0.0004289,21,6502,32224,,,
0.0004287,7,7995,32225,,,
0.0003489,33,2440,32224,,,
0.0005237,7,9425,32225,,,
0.0004374,63,9391,32225,,,
0.0004269,38,7763,32226,,,
0.0004291,48,6578,32227,,,
0.0003279,58,820,32228,,,
0.0004539,4,9898,32226,,,
0.0004679,25,9265,32227,,,
0.0003298,17,2376,32228,,,
0.0004446,34,8499,32228,,,
0.0003298,47,577,32228,,,
0.0005344,3,6388,32228,,,
0.0005668,33,3386,32229,,,
0.0004226,55,530,32230,,,
0.0005303,57,7050,32231,,,
0.0005435,69,4571,32232,,,
0.0005816,55,9062,32232,,,
0.000424,23,1791,32233,,,
0.0005447,55,5114,32234,,,
0.0005606,37,2105,32235,,,
0.0005402,40,4974,32236,,,
0.0005233,51,7396,32236,,,
0.0005511,12,8353,32235,,,
0.0005619,17,7198,32236,,,
0.0003338,45,554,32237,,,
0.0004186,49,3144,32238,,,
0.0004173,16,700,32239,,,
0.0004249,33,5436,32240,,,
0.0004261,8,7825,32241,,,
0.00045,53,6942,32242,,,
0.0004368,62,9996,32243,,,
0.001911,36,8728,32244,,,
0.0007843,62,8958,32245,,,
0.0007335,26,9417,32246,,,
0.001499,55,1798,32247,,,
0.0006185,11,7502,32248,,,
0.0006978,53,6604,32249,,,
0.0005647,24,8528,32250,,,
0.0005852,30,800,32251,,,
0.0008984,49,1118,32252,,,
0.000594,32,2684,32251,,,
0.0012372,16,3509,32252,,,
0.0009905,42,3260,32253,,,
0.0005545,12,3640,32254,,,
0.0005669,38,7893,32254,,,
0.0005859,39,1025,32254,,,
0.0005303,11,660,32255,,,
0.0005682,50,7651,32256,,,
0.00056,19,6946,32257,,,
0.0005414,15,2344,32258,,,
0.0005506,10,3327,32259,,,
0.0005644,22,2670,32260,,,
0.0005818,13,9426,32260,,,
0.0007209,70,526,32260,,,
0.0009977,67,7796,32261,,,
0.0010647,63,9570,32262,,,
0.0005617,40,1956,32263,,,
0.0006289,62,915,32264,,,
0.0008645,40,7856,32265,,,
0.0006159,43,5618,32265,,,
0.000481,18,1246,32265,,,
0.0006943,70,5892,32264,,,
0.0028839,43,385,32265,,,
0.0006632,51,8281,32266,,,
0.0006849,27,6466,32267,,,
0.0010229,40,3527,32268,,,
0.0007748,68,6433,32269,,,
0.0007889,45,2180,32270,,,
0.0004515,12,1720,32271,,,
0.0007307,37,7842,32272,,,
0.0007162,34,5104,32273,,,
0.0005679,49,6709,32274,,,
0.0005905,16,9848,32275,,,
0.000555,17,8202,32276,,,
0.0005537,3,4788,32277,,,
0.0005092,7,4341,32278,,,
0.0004348,39,9992,32279,,,
0.0004493,52,6451,32279,,,
0.0004206,63,5678,32278,,,
0.0008031,11,4679,32279,,,
0.000503,54,884,32280,,,
0.0006462,12,9304,32281,,,
0.0004231,10,2128,32282,,,
0.0004476,63,2691,32283,,,
0.0004174,49,2692,32282,,,
0.0004301,57,7273,32283,,,
0.0004192,56,4094,32284,,,
0.0004268,66,5319,32284,,,
0.0004273,65,8313,32285,,,
0.0004331,63,2377,32286,,,
0.0003299,8,1620,32286,,,
0.0003291,26,852,32285,,,
0.0006094,18,2953,32286,,,
0.0005825,1,7041,32286,,,
0.0005354,27,5669,32287,,,
0.0007974,57,9484,32286,,,
0.0034155,46,3664,32287,,,
0.0005504,54,7065,32288,,,
0.000641,69,1221,32288,,,
0.0004928,32,1186,32289,,,
0.0006237,12,4192,32290,,,
0.0006562,34,9872,32291,,,
0.0006029,34,9445,32292,,,
0.0005294,19,3473,32293,,,
0.0004738,48,2333,32294,,,
0.0003301,36,1038,32294,,,
0.000622,27,2298,32295,,,
0.0004401,63,3080,32296,,,
0.0006855,35,1625,32297,,,
0.0004328,54,6796,32298,,,
0.0004172,47,2465,32299,,,
0.0004341,56,9179,32300,,,
0.0004719,5,5202,32301,,,
0.00042,25,2875,32302,,,
0.0004191,53,2556,32302,,,
0.0003977,68,4340,32303,,,
0.000785,47,3079,32303,,,
0.0004257,33,5929,32300,,,
0.00033,33,65,32300,,,
0.0005971,40,404,32301,,,
0.0004825,56,5849,32302,,,
0.0004198,50,3786,32303,,,
0.0004209,34,2127,32303,,,
0.0004176,62,2318,32303,,,
0.0004908,31,8766,32304,,,
0.0004213,15,1352,32305,,,
0.0005484,22,4385,32306,,,
0.0005421,37,2731,32307,,,
0.0005523,51,6727,32308,,,
0.0005756,64,9940,32309,,,
0.0005652,28,4930,32310,,,
0.0006312,51,9864,32311,,,
0.0006443,3,8502,32312,,,
0.0006124,13,4795,32313,,,
0.0006118,62,9568,32313,,,
0.0004325,34,1702,32314,,,
0.0006576,12,8843,32315,,,
0.0004208,66,4224,32316,,,
0.0004238,61,2467,32317,,,
0.0004435,66,9816,32317,,,
0.0004335,55,7599,32318,,,
0.0004184,31,4606,32317,,,
0.0007107,7,5776,32318,,,
0.0006795,54,1462,32319,,,
0.0019351,24,2761,32320,,,
0.0005342,55,5448,32321,,,
0.0005321,1,3041,32322,,,
0.0007848,47,4363,32323,,,
0.0010771,9,7657,32324,,,
0.0019442,38,3775,32323,,,
0.0007686,1,3497,32323,,,
0.0009914,18,986,32324,,,
0.0008349,20,9045,32325,,,
0.0010502,28,2336,32324,,,
0.0005693,25,6253,32325,,,
0.0005691,43,8751,32326,,,
0.0005515,47,6571,32327,,,
0.0009907,28,526,32328,,,
0.0006664,13,6903,32329,,,
0.0005773,20,1897,32330,,,
0.0006666,49,5559,32331,,,
0.0005912,65,4154,32332,,,
0.0006085,54,9707,32332,,,
0.0005965,17,7415,32333,,,
0.0012914,53,4033,32334,,,
0.0005028,1,2170,32335,,,
0.0005141,22,2889,32336,,,
0.0004775,42,8716,32334,,,
0.0004335,11,4908,32334,,,
0.0003313,37,2153,32335,,,
0.0004353,7,5849,32336,,,
0.0004228,19,5330,32336,,,
0.0004378,1,6534,32336,,,
0.0004238,46,4811,32337,,,
0.0004267,56,2523,32338,,,
0.000612,7,9895,32339,,,
0.0005622,39,8199,32340,,,
0.0003461,62,2390,32341,,,
0.0004844,67,4925,32342,,,
0.0003346,32,1810,32343,,,
0.0003394,53,1684,32344,,,
0.0004277,30,4677,32344,,,
0.000582,44,4588,32345,,,
0.0003376,48,1465,32346,,,
0.0007503,49,5491,32347,,,
0.0004379,37,7251,32348,,,
0.0003328,24,1471,32348,,,
0.0004248,42,5191,32349,,,
0.0020608,57,2159,32350,,,
0.0005674,31,1536,32351,,,
0.0006366,39,7438,32352,,,
0.0004657,1,8285,32352,,,
0.0004496,34,4281,32353,,,
0.0004438,26,4154,32354,,,
0.0004528,41,9247,32355,,,
0.0004794,4,6323,32354,,,
0.0003395,46,1706,32355,,,
0.0009186,56,3338,32356,,,
0.0006911,55,8164,32357,,,
0.0004328,36,4013,32358,,,
0.0005575,20,2875,32357,,,
0.0004294,6,2678,32358,,,
0.0004542,8,9023,32357,,,
0.0003419,31,1598,32357,,,
0.0004463,4,9542,32358,,,
0.0004319,46,4326,32358,,,
0.0004362,45,7645,32358,,,
0.0003355,3,1865,32359,,,
0.0004275,59,3655,32358,,,
0.000335,60,190,32359,,,
0.0008646,42,6853,32360,,,
0.000729,10,8370,32361,,,
0.0004253,34,1228,32362,,,
0.000417,19,1284,32363,,,
0.0004162,39,2792,32363,,,
0.0005492,8,6396,32363,,,
0.0005498,27,6624,32364,,,
0.0005476,9,7003,32365,,,
0.0004259,5,349,32365,,,
0.0004298,21,259,32365,,,
0.0005452,70,5498,32366,,,
0.00054,35,1984,32367,,,
0.0004256,40,979,32367,,,
0.000543,63,2217,32368,,,
0.0004246,37,2718,32368,,,
0.00042,39,5443,32369,,,
0.0004252,44,6003,32370,,,
0.0004286,51,8399,32371,,,
0.0003928,56,580,32372,,,
0.0004182,20,4601,32373,,,
0.0004228,44,3610,32374,,,
0.0004164,50,2825,32374,,,
0.0004277,63,6699,32375,,,
0.0003288,17,861,32376,,,
0.000446,6,6713,32377,,,
0.000992,15,3006,32377,,,
0.0004217,46,2627,32378,,,
0.0003461,66,1716,32379,,,
0.0004516,18,7218,32380,,,
0.0005625,60,4561,32381,,,
0.0004184,43,3705,32381,,,
0.000916,10,9856,32382,,,
0.0004405,34,282,32383,,,
0.000556,56,9341,32384,,,
0.0005425,14,3247,32385,,,
0.0004485,9,431,32386,,,
0.0004185,40,1016,32387,,,
0.0004903,51,6482,32386,,,
0.0004182,35,2540,32387,,,
0.0003339,15,348,32386,,,
0.0003292,4,647,32386,,,
0.00046,14,3986,32387,,,
0.0007879,8,4146,32387,,,
0.0005896,37,7893,32388,,,
0.0004487,61,993,32389,,,
0.0006898,46,8451,32389,,,
0.0005532,62,8381,32390,,,
0.0005365,27,2687,32391,,,
0.0004333,3,5360,32392,,,
0.0003334,18,955,32393,,,
0.0003675,28,217,32394,,,
0.0005772,6,5770,32394,,,
0.0004665,19,9105,32394,,,
0.00043,15,8772,32394,,,
0.0004203,19,5092,32395,,,
0.0003287,62,2217,32394,,,
0.0004254,55,7628,32395,,,
0.0004218,30,2322,32396,,,
0.0003484,62,307,32394,,,
0.0007343,61,5144,32393,,,
0.0004293,16,345,32394,,,
0.0005412,2,2213,32395,,,
0.0004262,3,1008,32395,,,
0.000556,70,5567,32393,,,
0.0005583,46,7717,32394,,,
0.0004252,1,2306,32395,,,
0.0005512,69,7120,32396,,,
0.0004273,60,2193,32397,,,
0.0004279,3,970,32398,,,
0.0005553,48,8264,32399,,,
0.0004567,37,5023,32399,,,
0.0004203,16,5626,32400,,,
0.0004207,52,2665,32401,,,
0.000428,67,8182,32400,,,
0.0003336,31,2184,32401,,,
0.0004264,30,7960,32402,,,
0.0004517,53,7428,32403,,,
0.0005376,48,4823,32404,,,
0.0005439,59,4111,32405,,,
0.0005613,30,9754,32406,,,
0.0004485,9,364,32407,,,
0.000552,70,9696,32407,,,
0.0005607,51,9648,32407,,,
0.0006682,2,8879,32408,,,
0.0005387,36,3659,32409,,,
0.0007172,60,4318,32409,,,
0.0005593,50,4341,32410,,,
0.0004868,48,7764,32411,,,
0.0004689,65,4047,32412,,,
0.0004306,28,6935,32413,,,
0.0004359,55,9070,32413,,,
0.0004508,12,9633,32414,,,
0.0004291,18,8345,32415,,,
0.0003695,11,1487,32416,,,
0.0005874,46,5797,32417,,,
0.0005211,36,912,32418,,,
0.0004328,5,8443,32419,,,
0.0004255,15,5562,32418,,,
0.0004226,53,6308,32418,,,
0.0005396,62,6974,32418,,,
0.0004023,59,6935,32419,,,
0.0004313,9,7302,32420,,,
0.0003325,46,48,32421,,,
0.0004254,67,4000,32422,,,
0.0004216,64,5192,32422,,,
0.0003396,13,938,32423,,,
0.0004183,69,2610,32424,,,
0.0004166,49,2811,32425,,,
0.000444,2,9831,32426,,,
0.000418,26,3688,32427,,,
0.0004604,54,6584,32428,,,
0.0004208,49,5700,32429,,,
0.0003331,9,130,32430,,,
0.000451,54,9977,32431,,,
0.0004756,63,4764,32432,,,
0.0005418,30,6919,32433,,,
0.0008643,62,9865,32433,,,
0.0004449,40,460,32434,,,
0.0004214,68,4627,32435,,,
0.0004285,6,6641,32436,,,
0.0004178,65,2321,32437,,,
0.0005647,37,7751,32438,,,
0.000564,7,1620,32438,,,
0.0004253,66,6247,32437,,,
0.0004435,5,8568,32438,,,
0.0004205,9,5516,32439,,,
0.0004289,61,8257,32440,,,
0.0004268,31,7676,32438,,,
0.0003296,20,1931,32439,,,
0.0003326,36,639,32440,,,
0.0003287,68,1178,32440,,,
0.0004001,24,83,32441,,,
0.000492,39,8726,32442,,,
0.0006175,70,8432,32443,,,
0.0004783,7,8192,32444,,,
0.000502,27,2239,32445,,,
0.0004183,39,284,32446,,,
0.0004369,26,5256,32447,,,
0.0004246,13,5576,32448,,,
0.0004221,27,1132,32449,,,
0.0004233,23,5882,32449,,,
0.0003735,25,669,32449,,,
0.0005867,66,6004,32449,,,
0.0007322,59,7722,32449,,,
0.0006235,50,8194,32450,,,
0.0013993,29,3447,32451,,,
0.0007201,40,2104,32452,,,
0.0005685,41,2995,32453,,,
0.0004467,31,1421,32453,,,
0.0021639,57,1727,32454,,,
0.0017616,43,3129,32455,,,
0.0010205,60,1154,32456,,,
0.0006444,51,9947,32454,,,
0.0005343,41,3874,32455,,,
0.0005445,68,6606,32456,,,
0.0004255,46,1258,32457,,,
0.0004576,14,1075,32458,,,
0.000534,55,5102,32459,,,
0.0004373,66,644,32460,,,
0.0005791,25,8322,32461,,,
0.0009272,68,9706,32462,,,
0.0006549,67,1734,32463,,,
0.0005649,32,2268,32464,,,
0.0005603,15,1053,32465,,,
0.0009479,62,7154,32465,,,
0.0004833,1,423,32466,,,
0.0005462,70,752,32467,,,
0.0004189,6,105,32467,,,
0.0003338,42,550,32464,,,
0.0004195,47,3458,32465,,,
0.000418,27,882,32466,,,
0.0004206,7,1245,32467,,,
0.0004154,11,1380,32468,,,
0.0004659,41,8782,32469,,,
0.0004246,51,7229,32470,,,
0.0003336,24,335,32471,,,
0.0004173,26,1487,32472,,,
0.0006704,62,3503,32472,,,
0.0005701,55,8563,32473,,,
0.0004231,10,6376,32474,,,
0.0004169,21,2947,32475,,,
0.0004302,32,4286,32476,,,
0.000431,26,8720,32476,,,
0.0004244,23,1616,32477,,,
0.0005181,39,2282,32478,,,
0.0004233,7,2032,32479,,,
0.0004176,34,3918,32480,,,
0.0004288,47,1973,32480,,,
0.0003282,30,176,32481,,,
0.0005298,28,5654,32480,,,
0.0004662,17,8665,32481,,,
0.0004367,47,9035,32482,,,
0.0005646,60,7325,32480,,,
0.0008403,60,6481,32481,,,
0.0005996,66,2803,32481,,,
0.0005578,57,2485,32482,,,
0.000893,28,2778,32483,,,
0.0005721,1,6364,32484,,,
0.0005641,63,5211,32484,,,
0.0006486,15,8782,32485,,,
0.0004965,44,5182,32486,,,
0.0003296,34,50,32487,,,
0.0004231,47,5968,32488,,,
0.0004213,12,4795,32489,,,
0.0004184,20,1596,32490,,,
0.0004251,51,5295,32491,,,
0.0004276,65,8133,32490,,,
0.0004384,36,9222,32490,,,
0.0003291,45,1394,32490,,,
0.0007328,4,3114,32491,,,
0.0006656,7,4904,32492,,,
0.0005647,70,2538,32491,,,
0.0005569,62,3170,32492,,,
0.0004446,51,1100,32493,,,
0.0005654,41,4590,32494,,,
0.0019444,60,9610,32495,,,
0.0006455,54,2229,32496,,,
0.0005015,12,7404,32497,,,
0.0004211,13,4755,32498,,,
0.0004315,36,4415,32499,,,
0.000421,5,6155,32500,,,
0.0004316,52,8024,32500,,,
0.0004165,30,3196,32501,,,
0.0004743,54,3171,32502,,,
0.0005426,18,5709,32503,,,
0.0005374,41,1419,32504,,,
0.0004814,22,8381,32505,,,
0.0003316,60,187,32505,,,
